cell,name,cov_entry,cov_exit,TRAIN_n,TRAIN_g,TRAIN_tc,TRAIN_mde,TRAIN_cimp,TRAIN_chh,TRAIN_cpo,TRAIN_hh_net,TRAIN_hh_t,TRAIN_hh_wk,TRAIN_hh_green,TRAIN_hh_null95,TRAIN_hh_total,TRAIN_hh_wkmean,TRAIN_hh_worst,TRAIN_hh_ex5,TRAIN_po_net,TRAIN_po_t,TRAIN_po_wk,TRAIN_po_green,TRAIN_po_null95,TRAIN_po_total,TRAIN_po_wkmean,TRAIN_po_worst,TRAIN_po_ex5,VAL_n,VAL_g,VAL_tc,VAL_mde,VAL_cimp,VAL_chh,VAL_cpo,VAL_hh_net,VAL_hh_t,VAL_hh_wk,VAL_hh_green,VAL_hh_null95,VAL_hh_total,VAL_hh_wkmean,VAL_hh_worst,VAL_hh_ex5,VAL_po_net,VAL_po_t,VAL_po_wk,VAL_po_green,VAL_po_null95,VAL_po_total,VAL_po_wkmean,VAL_po_worst,VAL_po_ex5,h1_hh,h2_hh,h1_po,h2_po
S1,MIR2  |hour ret|>2%   stop 2%      bare,0.9814285714285714,0.9952380952380953,1269,0.1529109376497015,4.639369380870329,0.10074143060991836,0.12402980427763932,0.19784925817058238,0.1700325727482358,-0.044938320520880884,-1.3086616819812487,16.735849056603772,47.16981132075472,49.056603773584904,-4350.18495854506,-82.07896148198226,-956.5724629346114,-0.17279346033679518,-0.01712163509853426,-0.5049547144732518,16.735849056603772,50.943396226415096,52.83018867924528,-1849.0834409596935,-34.88836681056026,-889.3079075704537,-0.1450052718418883,831,0.12928025852760217,2.550413645824649,0.15382809362804994,0.12519488231754475,0.20670119945560686,0.18098911974279366,-0.0774209409280047,-1.4348165944929046,21.608695652173914,52.17391304347826,56.52173913043478,-933.6542591893378,-40.59366344301469,-1531.2509177736927,-0.24061319331645256,-0.05170886121519149,-0.9590702594475106,21.608695652173914,60.86956521739131,56.52173913043478,206.35234352769965,8.971841022943464,-1452.9552811628446,-0.21529761664309696,-0.036797016897320525,-0.05136868727573814,-0.012637047053683024,-0.020663763878670645
S2,MIR2  |hour ret|>2%   stop 2%      +2R,0.9814285714285714,0.9957142857142857,1269,0.17402891395342718,5.3278309687619885,0.10040089080120239,0.1264571425616995,0.20549222201969625,0.16709563220533447,-0.03146330806626906,-0.9353932134656323,17.71698113207547,49.056603773584904,50.943396226415096,-3872.396832516573,-73.06409117955798,-1213.029331546718,-0.032964233803163434,0.006933281748092735,0.20441564042654076,17.71698113207547,52.83018867924528,54.71698113207547,-80.12230165889527,-1.511741540733873,-1035.810475804951,0.005450434012463216,831,0.14351359511832412,3.0351715554464427,0.14340142244703918,0.12796975074095643,0.21733116570634653,0.17564777198064288,-0.07381757058802242,-1.4619642310240413,24.043478260869566,56.52173913043478,52.17391304347826,-2385.931472872863,-103.73615099447231,-1639.1674069998348,-0.07381757058802242,-0.03213417686231873,-0.6281769650095156,24.043478260869566,56.52173913043478,56.52173913043478,-9.69551898570063,-0.42154430372611434,-1453.8988829425075,-0.03213417686231873,-0.035137877002189906,-0.028560968709265302,0.001718453811382197,0.011052186747469175
S3,UP2   hour ret>+2%    stop 2%      bare,0.984936268829664,0.9971031286210892,1071,0.23772578560425334,6.186049290277001,0.10789617908696544,0.12565054832751427,0.19397498818442752,0.16599381845343839,0.043750797419825814,1.098682006060041,15.150943396226415,50.943396226415096,58.490566037735846,1575.1302499167687,29.71943867767488,-931.299407539508,-0.08272664568407571,0.07173196715081491,1.8243262323111225,15.150943396226415,60.37735849056604,62.264150943396224,3882.0763167611344,73.24672295775726,-864.2014302194431,-0.05487122438939061,655,0.20067095397698148,3.5345483072568387,0.16704550967422296,0.12753173751274963,0.19850511351978664,0.17310789500396348,0.002165840457194844,0.03658559729356975,20.0,52.17391304347826,60.86956521739131,1205.8419266912947,52.427909856143245,-1613.8430136038257,-0.16240105343689168,0.02756305897301805,0.46499891973733143,20.0,60.86956521739131,65.21739130434783,2275.730450090693,98.94480217785622,-1535.5271052091234,-0.1374310383651123,0.06736157828522878,0.024718835777898986,0.09141807597381117,0.05586356914509449
S4,UP2   hour ret>+2%    stop 2%      +2R,0.984936268829664,0.9976825028968713,1071,0.26039443819359176,6.850228830565434,0.1069625959375211,0.12841834357783471,0.20240663094136688,0.16284585336306331,0.057987807252224875,1.4920105652139337,15.716981132075471,54.71698113207547,60.37735849056604,2821.2527417767515,53.231183807108515,-1174.1802863170967,0.05629273929048322,0.09754858483052847,2.4841167029024587,15.716981132075471,66.0377358490566,66.0377358490566,6267.777755193086,118.25995764515257,-1038.2355556512123,0.0958760281709997,655,0.19438226591806848,3.732579767420244,0.1534791693051972,0.13060179972258887,0.21039364905047725,0.16936447600173996,-0.01601138313240874,-0.29533319053078066,21.695652173913043,47.82608695652174,56.52173913043478,-24.18787520335495,-1.0516467479719542,-1225.3585348124468,-0.01601138313240874,0.025017789916328536,0.45216364449848123,21.695652173913043,52.17391304347826,65.21739130434783,2024.158977816684,88.00691207898626,-1143.7232174066478,0.025017789916328536,0.06687057993180645,0.050827663338498086,0.10462925570168312,0.09184106261060955
S5,MIR2  |hour ret|>2%   stop hr-high bare,0.9814285714285714,0.6423809523809524,1269,0.21857823421204886,4.404767879258314,0.1417652030776249,0.18059719079155245,0.2654520314092253,0.22981139336155432,-0.04687379719717643,-0.8629846397653885,17.32075471698113,41.509433962264154,49.056603773584904,-4814.788736003557,-90.84507049063315,-2049.3414670994057,-0.2676660695398076,-0.0112331591495055,-0.21060631554317652,17.32075471698113,45.28301886792453,52.83018867924528,-1432.1016738808466,-27.020786299638615,-1978.350668509264,-0.23322784240899228,831,0.19348478883633471,3.022762412745542,0.20191183589386033,0.16873751633664189,0.23359760234035346,0.20659468940989253,-0.040112813504018706,-0.607911175920171,21.82608695652174,47.82608695652174,60.86956521739131,2798.213940067727,121.66147565511856,-1426.7973745330426,-0.29052545453665524,-0.01310990057355777,-0.1982426180253821,21.82608695652174,47.82608695652174,65.21739130434783,4072.4243666826146,177.06192898620063,-1358.4135213556133,-0.26497445036517797,0.009944554576497093,-0.09175147983928808,0.03979227508601399,-0.05153533569660129
S6,MIR2  |hour ret|>2%   stop hr-high +2R,0.9814285714285714,0.47904761904761906,1269,0.20698987906213367,5.431015419824515,0.11601165447694907,0.18824286641735027,0.2791173893698772,0.22017852950976433,-0.07212751030774349,-1.7991713368612419,18.88679245283019,35.84905660377358,43.39622641509434,-9619.133636237075,-181.4930874761712,-2028.4547657295477,-0.07351522916445306,-0.013188650447630611,-0.33239475599875135,18.88679245283019,41.509433962264154,50.943396226415096,-4023.311232844914,-75.91153269518705,-1904.5194142433318,-0.014587852853346414,831,0.14691252389822998,3.4199278492956795,0.15279826825818274,0.17500408240589505,0.2354251434967038,0.1956165739349168,-0.08851261959847384,-2.0239702680080347,24.695652173913043,47.82608695652174,47.82608695652174,-2804.526854114168,-121.93595017887688,-1739.9695583415992,-0.08851261959847384,-0.048704050036686826,-1.0876044071392315,24.695652173913043,52.17391304347826,56.52173913043478,-499.767344296626,-21.72901496941852,-1648.999486423344,-0.048704050036686826,-0.028627001959942267,-0.1064861628814652,0.033734097151041274,-0.05025034107563662
P1,"PLACEBO volume, no price (|ret|<=1%) bare",0.10499227997941328,0.2774060730828616,1192,0.02500755041409838,0.8659833514590214,0.0777018657988501,0.10950406816936047,0.11933391397648128,0.09701082570402393,-0.09432636356238291,-3.1968885401004363,15.320754716981131,26.41509433962264,39.62264150943396,-7833.491783617316,-147.80173176636447,-900.2224903854192,-0.1955840723366953,-0.07200327528992555,-2.4296197252757548,15.320754716981131,28.30188679245283,41.509433962264154,-6022.459391542261,-113.63130927438229,-856.5669619153225,-0.1736459675893141,751,0.008005014273643677,0.19467400374245558,0.11997760354224425,0.11055981074615844,0.11199525270950939,0.09079055240455312,-0.10399023843586572,-2.5168927519375366,18.869565217391305,26.08695652173913,39.130434782608695,-4759.590802911719,-206.9387305613791,-1190.5166652898843,-0.22229741000552156,-0.08278553813090946,-1.9861232486735432,18.869565217391305,26.08695652173913,39.130434782608695,-3888.597925213371,-169.069475009277,-1140.0422248386506,-0.2014840551877451,-0.12575009542499802,-0.07450920844792933,-0.10256016017679415,-0.05273279111366505
P2,"PLACEBO random other hour, same name-days",0.11768018018018019,0.4983108108108108,1092,0.004115237349499359,0.12515540319794835,0.07678571084179213,0.10801071474803786,0.11878428970032309,0.09537142588285362,-0.11466905235082374,-3.3597066835173797,14.679245283018869,28.30188679245283,35.84905660377358,-8339.230503217786,-157.34397175882617,-933.6819265266355,-0.21175263559855945,-0.09125618853335428,-2.6646926378319282,14.679245283018869,32.075471698113205,39.62264150943396,-6571.978424231133,-123.99959291002139,-881.2590443382268,-0.18893521539880254,684,0.06729223069105555,1.3868566830623963,0.14098627232913194,0.10904451818165994,0.11095719876803789,0.0888450122198852,-0.043664968076982315,-0.8973888448751884,18.347826086956523,47.82608695652174,60.86956521739131,1741.5500581265244,75.71956774463149,-776.3276751485989,-0.18820498237791164,-0.021552781528829647,-0.4407217279320575,18.347826086956523,52.17391304347826,65.21739130434783,2611.820938975335,113.5574321293624,-710.562991316374,-0.16679260216352687,-0.15861111915435974,-0.08339993271319776,-0.1342940333016209,-0.06063051216220533
