day,symbol,hour,entry_m,entry,ref,sess_open,hour_high,price,gate5,f_mir2,f_up2,f_abs,f_rand,filled_cap,uptick,low_to_entry,sess_low,stop_a,rpct_a,rr_a_bare,why_a_bare,exitm_a_bare,rr_a_tgt,why_a_tgt,exitm_a_tgt,stop_b,rpct_b,rr_b_bare,why_b_bare,exitm_b_bare,rr_b_tgt,why_b_tgt,exitm_b_tgt
2026-01-02,AMZU,10,660,33.395,33.3965,35.055,35.57,33.395,False,True,False,False,False,True,False,33.31,33.0845,34.062900000000006,0.02000000000000009,-0.33687677796076254,eod,955,-0.33687677796076254,eod,955,35.57,0.06512951040574927,-0.1034482758620665,eod,955,-0.1034482758620665,eod,955
2026-01-02,AMZU,11,720,33.38,33.385,35.055,33.675,33.38,False,False,False,True,False,True,False,33.13,33.0845,34.0476,0.020000000000000004,-0.3594967046135333,eod,955,-0.3594967046135333,eod,955,33.713800000000006,0.010000000000000108,-1.1009999999999807,stop,745,-1.1009999999999807,stop,745
2026-01-02,AMZZ,10,660,29.97,29.96,31.63,32.03,29.97,False,True,False,False,False,True,True,29.96,29.76,30.569399999999998,0.019999999999999976,-0.38371705038371823,eod,955,-0.38371705038371823,eod,955,32.03,0.06873540206873548,-0.1116504854368933,eod,955,-0.1116504854368933,eod,955
2026-01-02,AMZZ,11,725,30.0705,29.99,31.63,30.27,30.0705,False,False,False,True,False,True,True,29.85,29.76,30.67191,0.020000000000000046,-0.21532731414509218,eod,955,-0.21532731414509218,eod,955,30.371205,0.010000000000000023,-0.43065462829018436,eod,955,-0.43065462829018436,eod,955
2026-01-02,APLX,11,720,63.09,63.045,54.0,63.8099,63.09,True,True,True,False,False,True,True,51.52,51.52,64.35180000000001,0.020000000000000125,-1.101137264225702,stop,738,-1.101137264225702,stop,738,63.8099,0.011410683151053978,-1.088637171829415,stop,725,-1.088637171829415,stop,725
2026-01-02,ASA,14,900,57.4,57.38,61.0,58.14,57.4,False,False,False,True,False,True,True,57.2794,57.2794,58.548,0.020000000000000056,-0.6533101045296149,eod,956,-0.6533101045296149,eod,956,58.14,0.012891986062717804,-1.1732567567567505,stop,951,-1.1732567567567505,stop,951
2026-01-02,AVAH,14,900,8.0,8.0,8.19,8.005,8.0,False,True,True,False,False,True,False,7.68,7.68,8.16,0.020000000000000018,-0.34374999999999795,eod,955,-0.34374999999999795,eod,955,8.08,0.010000000000000009,-1.1009999999999955,stop,906,-1.1009999999999955,stop,906
2026-01-02,BABX,9,600,39.43,39.395,39.07,39.62,39.43,False,False,False,True,False,True,True,38.67,38.67,40.2186,0.020000000000000063,-1.0509999999999944,stop,700,-1.0509999999999944,stop,700,39.8243,0.010000000000000031,-1.10099999999998,stop,617,-1.10099999999998,stop,617
2026-01-02,BABX,10,660,39.75,39.76,39.07,40.14,39.75,False,False,False,True,False,True,False,38.67,38.67,40.545,0.020000000000000042,-1.057295597484266,stop,726,-1.057295597484266,stop,726,40.1475,0.010000000000000021,-1.1009999999999902,stop,688,-1.1009999999999902,stop,688
2026-01-02,BEKE,14,900,16.125,16.12,16.18,16.155,16.125,False,False,False,True,False,True,True,15.26,15.26,16.4475,0.020000000000000098,0.24806201550386947,eod,955,0.24806201550386947,eod,955,16.28625,0.009999999999999938,0.49612403100774444,eod,955,0.49612403100774444,eod,955
2026-01-02,BERZ,11,723,2.8597,2.86,2.71,2.885,2.8597,True,False,False,True,False,True,False,2.65,2.65,2.916894,0.019999999999999987,0.34444172465643746,eod,955,0.34444172465643746,eod,955,2.888297,0.009999999999999993,0.6888834493128749,eod,955,0.6888834493128749,eod,955
2026-01-02,BIDU,10,660,147.32,147.33,144.54,148.14,147.32,False,False,False,True,False,True,False,143.5,143.5,150.2664,0.020000000000000077,-1.0509999999999973,stop,905,-1.0509999999999973,stop,905,148.79319999999998,0.009999999999999943,-1.1009999999999813,stop,801,-1.1009999999999813,stop,801
2026-01-02,BIDU,12,780,148.57,148.57,144.54,148.75,148.57,False,False,False,True,False,True,False,143.5,143.5,151.54139999999998,0.019999999999999924,-0.5516254963990105,eod,955,-0.5516254963990105,eod,955,150.0557,0.010000000000000057,-1.1009999999999966,stop,900,-1.1009999999999966,stop,900
2026-01-02,BIDU,13,840,148.866,148.873,144.54,149.73,148.866,False,False,False,True,False,True,False,143.5,143.5,151.84332,0.01999999999999994,-0.45111039458304664,eod,955,-0.45111039458304664,eod,955,150.35466000000002,0.010000000000000066,-1.1009999999999835,stop,907,-1.1009999999999835,stop,907
2026-01-02,BIDU,14,900,149.86,149.85,144.54,149.85,149.86,False,False,False,True,False,True,True,143.5,143.5,152.8572,0.01999999999999995,-0.11647537701854857,eod,955,-0.11647537701854857,eod,955,151.35860000000002,0.010000000000000068,-0.23295075403709492,eod,955,-0.23295075403709492,eod,955
2026-01-02,BITQ,11,720,21.17,21.11,20.39,21.2185,21.17,False,False,False,True,False,True,True,20.075,20.075,21.593400000000003,0.02000000000000004,-0.11809163911194391,eod,956,-0.11809163911194391,eod,956,21.381700000000002,0.01000000000000002,-0.23618327822388782,eod,956,-0.23618327822388782,eod,956
2026-01-02,BULZ,10,660,258.2,258.57,269.14,275.18,258.2,False,True,False,False,False,True,False,257.65,255.02,263.364,0.019999999999999952,-0.19171185127808124,eod,955,-0.19171185127808124,eod,955,275.18,0.0657629744384199,-0.05830388692579552,eod,955,-0.05830388692579552,eod,955
2026-01-02,CORD,11,720,29.46,29.4832,37.46,33.32,29.46,False,True,False,False,False,True,False,29.3301,29.3301,30.049200000000003,0.02000000000000006,-1.0509999999999948,stop,729,-1.0509999999999948,stop,729,33.32,0.13102511880515952,-0.39634715025906686,eod,955,-0.39634715025906686,eod,955
2026-01-02,CORT,9,600,37.3925,37.2056,35.88,38.4394,37.3925,True,True,True,False,False,True,True,35.1201,35.1201,38.14035,0.019999999999999993,-1.0509999999999988,stop,601,-1.0509999999999988,stop,601,38.4394,0.027997593100220656,-0.23641226478173855,eod,955,-0.23641226478173855,eod,955
2026-01-02,CTRN,10,660,40.17,40.07,41.62,41.32,40.17,False,True,False,False,False,True,True,39.52,39.52,40.973400000000005,0.020000000000000084,-1.050999999999998,stop,839,-1.050999999999998,stop,839,41.32,0.028628329599203348,-1.0359304347826077,stop,860,-1.0359304347826077,stop,860
2026-01-02,CTRN,14,903,41.75,41.94,41.62,42.2,41.75,False,True,True,False,False,True,False,39.52,39.52,42.585,0.02000000000000002,0.21556886227544855,eod,955,0.21556886227544855,eod,955,42.2,0.010778443113772523,0.39999999999999686,eod,955,0.39999999999999686,eod,955
2026-01-02,DAPP,13,840,17.71,17.7,16.89,17.74,17.71,True,False,False,True,False,True,True,16.71,16.71,18.0642,0.019999999999999928,-0.14116318464144803,eod,955,-0.14116318464144803,eod,955,17.8871,0.009999999999999964,-0.28232636928289606,eod,955,-0.28232636928289606,eod,955
2026-01-02,FBIO,9,600,3.87,3.87,3.78,3.88,3.87,False,True,True,False,False,True,False,3.73,3.73,3.9474,0.019999999999999976,-1.0509999999999935,stop,635,-1.0509999999999935,stop,635,3.9087,0.009999999999999988,-1.100999999999994,stop,634,-1.100999999999994,stop,634
2026-01-02,FBIO,10,660,4.03,4.032,3.78,4.0689,4.03,True,True,True,False,False,True,False,3.73,3.73,4.110600000000001,0.02000000000000011,0.18610421836228888,eod,955,0.18610421836228888,eod,955,4.0703000000000005,0.010000000000000056,0.37220843672457776,eod,955,2.0,target,678
2026-01-02,FEIM,9,600,48.625,48.745,53.54,54.0,48.625,False,True,False,False,False,True,False,47.54,47.54,49.597500000000004,0.020000000000000077,-1.2337017994858517,stop,607,-1.2337017994858517,stop,607,54.0,0.11053984575835475,-0.3637209302325578,eod,955,-0.3637209302325578,eod,955
2026-01-02,GDS,9,600,37.52,37.5075,36.44,38.64,37.52,True,True,True,False,False,True,True,36.395,36.395,38.2704,0.019999999999999973,-1.050999999999993,stop,725,-1.050999999999993,stop,725,38.64,0.029850746268656646,-1.0344999999999944,stop,870,-1.0344999999999944,stop,870
2026-01-02,GEVX,14,900,33.13,33.25,31.85,33.3782,33.13,False,False,False,True,False,True,False,31.615,31.615,33.7926,0.019999999999999928,-0.13582855418049597,eod,955,-0.13582855418049597,eod,955,33.4613,0.009999999999999964,-1.12728644732868,stop,936,-1.12728644732868,stop,936
