period_end,days,pnl_price,pnl_borrow,pnl_txn,pnl_net
2020-07-10,8,45.0,-10.7,-4.88,29.42
2020-07-17,7,736.3,-9.36,-4.88,722.06
2020-07-24,7,244.5,-9.36,-4.88,230.26
2020-07-31,7,788.16,-9.36,-4.88,773.92
2020-08-07,7,1021.06,-9.36,-4.88,1006.82
2020-08-14,7,626.75,-9.36,-4.88,612.51
2020-08-21,7,497.66,-9.36,-4.88,483.42
2020-08-28,7,-583.2,-9.36,-4.88,-597.44
2020-09-04,7,-1960.82,-9.36,-4.88,-1975.06
2020-09-11,7,1740.69,-9.36,-4.88,1726.44
2020-09-18,7,665.52,-9.36,-4.88,651.27
2020-09-25,7,-689.06,-9.36,-4.88,-703.3
2020-10-02,7,-117.45,-9.36,-4.88,-131.69
2020-10-09,7,1926.5,-9.36,-4.88,1912.26
2020-10-16,7,52.05,-9.36,-4.88,37.81
2020-10-23,7,40.7,-9.36,-4.88,26.46
2020-10-30,7,-2837.66,-9.36,-4.88,-2851.9
2020-11-06,7,3135.03,-9.36,-4.88,3120.79
2020-11-13,7,1072.87,-9.36,-4.88,1058.63
2020-11-20,7,396.79,-9.36,-4.88,382.55
2020-11-27,7,835.0,-9.36,-4.88,820.76
2020-12-04,7,324.28,-9.36,-4.88,310.04
2020-12-11,7,-776.76,-9.36,-4.88,-791.0
2020-12-18,7,752.22,-9.36,-4.88,737.97
2020-12-24,6,230.33,-8.02,-4.88,217.43
2020-12-31,7,81.66,-9.36,-4.88,67.41
2021-01-08,8,430.02,-10.7,-4.88,414.44
2021-01-15,7,-679.54,-9.36,-4.88,-693.79
2021-01-22,7,626.37,-9.36,-4.88,612.13
2021-01-29,7,-4264.51,-9.36,-4.88,-4278.75
2021-02-05,7,3074.48,-9.36,-4.88,3060.24
2021-02-12,7,611.98,-9.36,-4.88,597.73
2021-02-19,7,632.18,-9.36,-4.88,617.93
2021-02-26,7,-808.92,-9.36,-4.88,-823.16
2021-03-05,7,849.36,-9.36,-4.88,835.11
2021-03-12,7,1109.63,-9.36,-4.88,1095.38
2021-03-19,7,1239.28,-9.36,-4.88,1225.03
2021-03-26,7,1231.17,-9.36,-4.88,1216.93
2021-04-01,6,828.73,-8.02,-4.88,815.83
2021-04-09,8,978.06,-10.7,-4.88,962.48
2021-04-16,7,744.77,-9.36,-4.88,730.52
2021-04-23,7,-348.66,-9.36,-4.88,-362.9
2021-04-30,7,21.04,-9.36,-4.88,6.8
2021-05-07,7,1201.86,-9.36,-4.88,1187.62
2021-05-14,7,-456.86,-9.36,-4.88,-471.11
2021-05-21,7,-367.53,-9.36,-4.88,-381.77
2021-05-28,7,1777.61,-9.36,-4.88,1763.37
2021-06-04,7,522.36,-9.36,-4.88,508.12
2021-06-11,7,1172.41,-9.36,-4.88,1158.17
2021-06-18,7,-1901.15,-9.36,-4.88,-1915.39
2021-06-25,7,2271.29,-9.36,-4.88,2257.05
2021-07-02,7,145.34,-9.36,-4.88,131.1
2021-07-09,7,-298.67,-9.36,-4.88,-312.91
2021-07-16,7,-488.82,-9.36,-4.88,-503.06
2021-07-23,7,226.11,-9.36,-4.88,211.86
2021-07-30,7,47.66,-9.36,-4.88,33.41
2021-08-06,7,940.67,-9.36,-4.88,926.43
2021-08-13,7,1048.55,-9.36,-4.88,1034.31
2021-08-20,7,-797.28,-9.36,-4.88,-811.53
2021-08-27,7,1015.45,-9.36,-4.88,1001.21
2021-09-03,7,468.21,-9.36,-4.88,453.97
2021-09-10,7,-1204.22,-9.36,-4.88,-1218.46
2021-09-17,7,155.48,-9.36,-4.88,141.24
2021-09-24,7,1243.18,-9.36,-4.88,1228.93
2021-10-01,7,-1295.95,-9.36,-4.88,-1310.19
2021-10-08,7,1102.01,-9.36,-4.88,1087.77
2021-10-15,7,1147.41,-9.36,-4.88,1133.17
2021-10-22,7,746.83,-9.36,-4.88,732.58
2021-10-29,7,197.81,-9.36,-4.88,183.57
2021-11-05,7,409.74,-9.36,-4.88,395.5
2021-11-12,7,316.12,-9.36,-4.88,301.88
2021-11-19,7,-442.0,-9.36,-4.88,-456.24
2021-11-26,7,-3217.39,-9.36,-4.88,-3231.63
2021-12-03,7,-1069.35,-9.36,-4.88,-1083.6
2021-12-10,7,3564.34,-9.36,-4.88,3550.1
2021-12-17,7,-772.1,-9.36,-4.88,-786.34
2021-12-23,6,1182.41,-8.02,-4.88,1169.51
2021-12-31,8,1186.67,-10.7,-4.88,1171.1
2022-01-07,7,-184.57,-9.36,-4.88,-198.81
2022-01-14,7,296.77,-9.36,-4.88,282.52
2022-01-21,7,-3911.35,-9.36,-4.88,-3925.59
2022-01-28,7,141.9,-9.36,-4.88,127.65
2022-02-04,7,1330.46,-9.36,-4.88,1316.22
2022-02-11,7,-1347.01,-9.36,-4.88,-1361.25
2022-02-18,7,-202.16,-9.36,-4.88,-216.41
2022-02-25,7,364.55,-9.36,-4.88,350.31
2022-03-04,7,-2075.35,-9.36,-4.88,-2089.59
2022-03-11,7,-34.43,-9.36,-4.88,-48.67
2022-03-18,7,2249.49,-9.36,-4.88,2235.24
2022-03-25,7,1108.07,-9.36,-4.88,1093.83
2022-04-01,7,603.42,-9.36,-4.88,589.18
2022-04-08,7,-267.99,-9.36,-4.88,-282.23
2022-04-14,6,-178.85,-8.02,-4.88,-191.76
2022-04-22,8,-1500.23,-10.7,-4.88,-1515.81
2022-04-29,7,-1826.9,-9.36,-4.88,-1841.14
2022-05-06,7,475.57,-9.36,-4.88,461.32
2022-05-13,7,713.37,-9.36,-4.88,699.13
2022-05-20,7,60.6,-9.36,-4.88,46.36
2022-05-27,7,1097.59,-9.36,-4.88,1083.35
2022-06-03,7,515.26,-9.36,-4.88,501.02
2022-06-10,7,-964.64,-9.36,-4.88,-978.88
2022-06-17,7,-924.1,-9.36,-4.88,-938.34
2022-06-24,7,1085.39,-9.36,-4.88,1071.15
2022-07-01,7,271.37,-9.36,-4.88,257.13
2022-07-08,7,697.82,-9.36,-4.88,683.58
2022-07-15,7,413.35,-9.36,-4.88,399.1
2022-07-22,7,588.57,-9.36,-4.88,574.33
2022-07-29,7,1144.1,-9.36,-4.88,1129.86
2022-08-05,7,416.23,-9.36,-4.88,401.99
2022-08-12,7,760.84,-9.36,-4.88,746.6
2022-08-19,7,-278.62,-9.36,-4.88,-292.86
2022-08-26,7,-1083.56,-9.36,-4.88,-1097.8
2022-09-02,7,121.91,-9.36,-4.88,107.67
2022-09-09,7,883.18,-9.36,-4.88,868.94
2022-09-16,7,-1096.32,-9.36,-4.88,-1110.56
2022-09-23,7,-1342.34,-9.36,-4.88,-1356.58
2022-09-30,7,-841.73,-9.36,-4.88,-855.98
2022-10-07,7,106.36,-9.36,-4.88,92.12
2022-10-14,7,-330.28,-9.36,-4.88,-344.52
2022-10-21,7,794.97,-9.36,-4.88,780.72
2022-10-28,7,1650.0,-9.36,-4.88,1635.75
2022-11-04,7,506.13,-9.36,-4.88,491.89
2022-11-11,7,318.23,-9.36,-4.88,303.99
2022-11-18,7,498.73,-9.36,-4.88,484.49
2022-11-25,7,1107.08,-9.36,-4.88,1092.84
2022-12-02,7,782.01,-9.36,-4.88,767.76
2022-12-09,7,-973.5,-9.36,-4.88,-987.75
2022-12-16,7,311.7,-9.36,-4.88,297.46
2022-12-23,7,669.72,-9.36,-4.88,655.48
2022-12-30,7,276.56,-9.36,-4.88,262.31
2023-01-06,7,754.24,-9.36,-4.88,740.0
2023-01-13,7,1449.72,-9.36,-4.88,1435.48
2023-01-20,7,-181.12,-9.36,-4.88,-195.36
2023-01-27,7,1120.28,-9.36,-4.88,1106.04
2023-02-03,7,-60.26,-9.36,-4.88,-74.5
2023-02-10,7,-1117.99,-9.36,-4.88,-1132.24
2023-02-17,7,591.12,-9.36,-4.88,576.88
2023-02-24,7,-610.15,-9.36,-4.88,-624.4
2023-03-03,7,1579.22,-9.36,-4.88,1564.98
2023-03-10,7,-3104.29,-9.36,-4.88,-3118.54
2023-03-17,7,-665.99,-9.36,-4.88,-680.23
2023-03-24,7,1520.63,-9.36,-4.88,1506.39
2023-03-31,7,1386.92,-9.36,-4.88,1372.68
2023-04-06,6,524.86,-8.02,-4.88,511.96
2023-04-14,8,931.87,-10.7,-4.88,916.29
2023-04-21,7,515.11,-9.36,-4.88,500.86
2023-04-28,7,543.8,-9.36,-4.88,529.56
2023-05-05,7,-301.65,-9.36,-4.88,-315.89
2023-05-12,7,505.41,-9.36,-4.88,491.17
2023-05-19,7,701.33,-9.36,-4.88,687.08
2023-05-26,7,120.9,-9.36,-4.88,106.65
2023-06-02,7,1774.99,-9.36,-4.88,1760.75
2023-06-09,7,1346.55,-9.36,-4.88,1332.31
2023-06-16,7,564.05,-9.36,-4.88,549.81
2023-06-23,7,391.42,-9.36,-4.88,377.18
2023-06-30,7,892.29,-9.36,-4.88,878.05
2023-07-07,7,-617.74,-9.36,-4.88,-631.99
2023-07-14,7,1147.07,-9.36,-4.88,1132.82
2023-07-21,7,151.92,-9.36,-4.88,137.68
2023-07-28,7,531.56,-9.36,-4.88,517.32
2023-08-04,7,-1886.0,-9.36,-4.88,-1900.24
2023-08-11,7,1109.49,-9.36,-4.88,1095.24
2023-08-18,7,-1160.29,-9.36,-4.88,-1174.54
2023-08-25,7,873.56,-9.36,-4.88,859.32
2023-09-01,7,1801.01,-9.36,-4.88,1786.77
2023-09-08,7,-34.4,-9.36,-4.88,-48.64
2023-09-15,7,425.05,-9.36,-4.88,410.81
2023-09-22,7,-1576.9,-9.36,-4.88,-1591.15
2023-09-29,7,-240.67,-9.36,-4.88,-254.91
2023-10-06,7,-150.56,-9.36,-4.88,-164.8
2023-10-13,7,-978.62,-9.36,-4.88,-992.86
2023-10-20,7,-598.36,-9.36,-4.88,-612.6
2023-10-27,7,-299.68,-9.36,-4.88,-313.92
2023-11-03,7,3040.61,-9.36,-4.88,3026.37
2023-11-10,7,894.65,-9.36,-4.88,880.41
2023-11-17,7,977.04,-9.36,-4.88,962.79
2023-11-24,7,928.09,-9.36,-4.88,913.85
2023-12-01,7,174.16,-9.36,-4.88,159.91
2023-12-08,7,394.05,-9.36,-4.88,379.8
2023-12-15,7,544.07,-9.36,-4.88,529.83
2023-12-22,7,-402.24,-9.36,-4.88,-416.48
2023-12-29,7,950.14,-9.36,-4.88,935.9
2024-01-05,7,23.13,-9.36,-4.88,8.89
2024-01-12,7,660.88,-9.36,-4.88,646.64
2024-01-19,7,-136.8,-9.36,-4.88,-151.04
2024-01-26,7,490.58,-9.36,-4.88,476.33
2024-02-02,7,-439.05,-9.36,-4.88,-453.3
2024-02-09,7,914.46,-9.36,-4.88,900.22
2024-02-16,7,-340.87,-9.36,-4.88,-355.11
2024-02-23,7,487.46,-9.36,-4.88,473.22
2024-03-01,7,374.41,-9.36,-4.88,360.17
2024-03-08,7,-937.31,-9.36,-4.88,-951.56
2024-03-15,7,302.61,-9.36,-4.88,288.37
2024-03-22,7,1086.23,-9.36,-4.88,1071.99
2024-03-28,6,106.94,-8.02,-4.88,94.04
2024-04-05,8,-1390.23,-10.7,-4.88,-1405.81
2024-04-12,7,-473.25,-9.36,-4.88,-487.49
2024-04-19,7,-688.66,-9.36,-4.88,-702.9
2024-04-26,7,1886.48,-9.36,-4.88,1872.24
2024-05-03,7,728.68,-9.36,-4.88,714.43
2024-05-10,7,829.41,-9.36,-4.88,815.16
2024-05-17,7,821.77,-9.36,-4.88,807.53
2024-05-24,7,142.49,-9.36,-4.88,128.25
2024-05-31,7,-320.47,-9.36,-4.88,-334.71
2024-06-07,7,548.67,-9.36,-4.88,534.42
2024-06-14,7,-112.26,-9.36,-4.88,-126.5
2024-06-21,7,-23.78,-9.36,-4.88,-38.02
2024-06-28,7,454.71,-9.36,-4.88,440.47
2024-07-05,7,622.08,-9.36,-4.88,607.84
2024-07-12,7,469.52,-9.36,-4.88,455.28
2024-07-19,7,-2061.38,-9.36,-4.88,-2075.62
2024-07-26,7,-169.05,-9.36,-4.88,-183.29
2024-08-02,7,-4973.76,-9.36,-4.88,-4988.0
2024-08-09,7,2196.68,-9.36,-4.88,2182.44
2024-08-16,7,2518.1,-9.36,-4.88,2503.86
2024-08-23,7,-187.07,-9.36,-4.88,-201.31
2024-08-30,7,443.94,-9.36,-4.88,429.7
2024-09-06,7,-3814.65,-9.36,-4.88,-3828.9
2024-09-13,7,1900.4,-9.36,-4.88,1886.16
2024-09-20,7,371.33,-9.36,-4.88,357.09
2024-09-27,7,-946.36,-9.36,-4.88,-960.6
2024-10-04,7,-628.13,-9.36,-4.88,-642.37
2024-10-11,7,-259.53,-9.36,-4.88,-273.77
2024-10-18,7,768.81,-9.36,-4.88,754.57
2024-10-25,7,-1161.57,-9.36,-4.88,-1175.81
2024-11-01,7,-359.46,-9.36,-4.88,-373.7
2024-11-08,7,2977.67,-9.36,-4.88,2963.42
2024-11-15,7,-540.81,-9.36,-4.88,-555.05
2024-11-22,7,273.88,-9.36,-4.88,259.64
2024-11-29,7,990.79,-9.36,-4.88,976.55
2024-12-06,7,328.79,-9.36,-4.88,314.55
2024-12-13,7,-225.09,-9.36,-4.88,-239.33
2024-12-20,7,-1708.94,-9.36,-4.88,-1723.19
2024-12-27,7,1088.59,-9.36,-4.88,1074.35
2025-01-03,7,161.73,-9.36,-4.88,147.49
2025-01-10,7,-1749.17,-9.36,-4.88,-1763.41
2025-01-17,7,1601.72,-9.36,-4.88,1587.48
2025-01-24,7,753.29,-9.36,-4.88,739.05
2025-01-31,7,-849.15,-9.36,-4.88,-863.39
2025-02-07,7,90.72,-9.36,-4.88,76.48
2025-02-14,7,671.52,-9.36,-4.88,657.28
2025-02-21,7,-835.85,-9.36,-4.88,-850.09
2025-02-28,7,-357.29,-9.36,-4.88,-371.53
2025-03-07,7,-1820.45,-9.36,-4.88,-1834.69
2025-03-14,7,28.64,-9.36,-4.88,14.4
2025-03-21,7,915.1,-9.36,-4.88,900.86
2025-03-28,7,-819.58,-9.36,-4.88,-833.82
2025-04-04,7,-6859.21,-9.36,-4.88,-6873.45
2025-04-11,7,-164.38,-9.36,-4.88,-178.63
2025-04-17,6,1206.43,-8.02,-4.88,1193.53
2025-04-25,8,1643.6,-10.7,-4.88,1628.02
2025-05-02,7,589.26,-9.36,-4.88,575.01
2025-05-09,7,253.66,-9.36,-4.88,239.42
2025-05-16,7,1982.15,-9.36,-4.88,1967.91
2025-05-23,7,-1969.74,-9.36,-4.88,-1983.98
2025-05-30,7,1231.17,-9.36,-4.88,1216.92
2025-06-06,7,838.39,-9.36,-4.88,824.15
2025-06-13,7,-1214.99,-9.36,-4.88,-1229.23
2025-06-20,7,470.89,-9.36,-4.88,456.64
2025-06-27,7,1409.15,-9.36,-4.88,1394.91
2025-07-03,6,237.48,-8.02,-4.88,224.57
2025-07-11,8,751.37,-10.7,-4.88,735.79
2025-07-18,7,28.66,-9.36,-4.88,14.42
2025-07-25,7,891.16,-9.36,-4.88,876.91
2025-08-01,7,-1240.08,-9.36,-4.88,-1254.32
2025-08-08,7,1628.01,-9.36,-4.88,1613.77
2025-08-15,7,653.53,-9.36,-4.88,639.28
2025-08-22,7,1162.54,-9.36,-4.88,1148.3
2025-08-29,7,-122.95,-9.36,-4.88,-137.2
2025-09-05,7,343.22,-9.36,-4.88,328.98
2025-09-12,7,776.9,-9.36,-4.88,762.66
2025-09-19,7,182.31,-9.36,-4.88,168.06
2025-09-26,7,157.91,-9.36,-4.88,143.67
2025-10-03,7,-151.06,-9.36,-4.88,-165.31
2025-10-10,7,-1850.22,-9.36,-4.88,-1864.46
2025-10-17,7,304.83,-9.36,-4.88,290.59
2025-10-24,7,1532.95,-9.36,-4.88,1518.71
2025-10-31,7,-392.41,-9.36,-4.88,-406.66
2025-11-07,7,-331.24,-9.36,-4.88,-345.49
2025-11-14,7,124.59,-9.36,-4.88,110.35
2025-11-21,7,-1168.25,-9.36,-4.88,-1182.49
2025-11-28,7,2099.66,-9.36,-4.88,2085.42
2025-12-05,7,580.54,-9.36,-4.88,566.3
2025-12-12,7,540.91,-9.36,-4.88,526.66
2025-12-19,7,835.86,-9.36,-4.88,821.62
2025-12-26,7,479.79,-9.36,-4.88,465.55
2026-01-02,7,475.38,-9.36,-4.88,461.13
2026-01-09,7,201.0,-9.36,-4.88,186.76
2026-01-16,7,-367.7,-9.36,-4.88,-381.94
2026-01-23,7,35.71,-9.36,-4.88,21.47
2026-01-30,7,-501.77,-9.36,-4.88,-516.01
2026-02-06,7,-18.36,-9.36,-4.88,-32.6
2026-02-13,7,-861.09,-9.36,-4.88,-875.33
2026-02-20,7,485.84,-9.36,-4.88,471.6
2026-02-27,7,-273.36,-9.36,-4.88,-287.6
2026-03-06,7,-3555.36,-9.36,-4.88,-3569.6
2026-03-13,7,324.87,-9.36,-4.88,310.63
2026-03-20,7,-337.92,-9.36,-4.88,-352.17
2026-03-27,7,-1362.42,-9.36,-4.88,-1376.66
2026-04-02,6,1760.89,-8.02,-4.88,1747.98
2026-04-10,8,1663.46,-10.7,-4.88,1647.88
2026-04-17,7,877.97,-9.36,-4.88,863.73
2026-04-24,7,-401.76,-9.36,-4.88,-416.0
2026-05-01,7,695.56,-9.36,-4.88,681.32
2026-05-08,7,209.06,-9.36,-4.88,194.82
2026-05-15,7,91.95,-9.36,-4.88,77.7
2026-05-22,7,778.05,-9.36,-4.88,763.81
2026-05-29,7,1228.1,-9.36,-4.88,1213.85
2026-06-05,7,-648.12,-9.36,-4.88,-662.36
2026-06-12,7,620.5,-9.36,-4.88,606.25
2026-06-18,6,927.66,-8.02,-4.88,914.75
2026-06-26,8,-458.09,-10.7,-4.88,-473.67
2026-07-02,6,867.93,-8.02,-4.88,855.03
2026-07-10,8,637.71,-10.7,-4.88,622.13
2026-07-17,7,-951.82,-9.36,-4.88,-966.06
2026-07-24,7,134.31,-9.36,-4.88,120.07
2026-07-31,7,708.16,-9.36,-4.88,693.92
2026-08-07,7,692.23,-9.36,-4.88,677.98
2026-08-14,7,686.35,-9.36,-4.88,672.11
2026-08-21,7,339.99,-9.36,-4.88,325.74
2026-08-28,7,478.06,-9.36,-4.88,463.82
2026-09-04,7,486.8,-9.36,-4.88,472.56
2026-09-11,7,-272.88,-9.36,-4.88,-287.12
2026-09-18,7,265.46,-9.36,-4.88,251.22
2026-09-24,6,183.78,-8.02,-4.88,170.87
