period_end,days,pnl_price,pnl_borrow,pnl_txn,pnl_net
2021-12-31,8,-5.24,-28.53,-32.54,-66.31
2022-01-07,7,256.72,-24.96,-32.54,199.21
2022-01-14,7,50.23,-24.96,-32.54,-7.28
2022-01-21,7,-1501.29,-24.96,-32.54,-1558.8
2022-01-28,7,523.37,-24.96,-32.54,465.86
2022-02-04,7,473.72,-24.96,-32.54,416.22
2022-02-11,7,210.54,-24.96,-32.54,153.04
2022-02-18,7,432.24,-24.96,-32.54,374.73
2022-02-25,7,448.64,-24.96,-32.54,391.14
2022-03-04,7,309.53,-24.96,-32.54,252.03
2022-03-11,7,504.61,-24.96,-32.54,447.1
2022-03-18,7,-227.56,-24.96,-32.54,-285.07
2022-03-25,7,217.91,-24.96,-32.54,160.4
2022-04-01,7,394.12,-24.96,-32.54,336.62
2022-04-08,7,-368.1,-24.96,-32.54,-425.61
2022-04-14,6,171.63,-21.4,-32.54,117.69
2022-04-22,8,219.3,-28.53,-32.54,158.23
2022-04-29,7,262.91,-24.96,-32.54,205.41
2022-05-06,7,752.82,-24.96,-32.54,695.31
2022-05-13,7,925.77,-24.96,-32.54,868.26
2022-05-20,7,628.42,-24.96,-32.54,570.91
2022-05-27,7,-609.76,-24.96,-32.54,-667.26
2022-06-03,7,264.68,-24.96,-32.54,207.17
2022-06-10,7,-72.35,-24.96,-32.54,-129.85
2022-06-17,7,-300.78,-24.96,-32.54,-358.28
2022-06-24,7,-531.44,-24.96,-32.54,-588.95
2022-07-01,7,87.07,-24.96,-32.54,29.56
2022-07-08,7,39.27,-24.96,-32.54,-18.24
2022-07-15,7,213.19,-24.96,-32.54,155.69
2022-07-22,7,182.46,-24.96,-32.54,124.95
2022-07-29,7,-291.78,-24.96,-32.54,-349.29
2022-08-05,7,-36.57,-24.96,-32.54,-94.08
2022-08-12,7,-228.13,-24.96,-32.54,-285.64
2022-08-19,7,-23.8,-24.96,-32.54,-81.31
2022-08-26,7,274.5,-24.96,-32.54,217.0
2022-09-02,7,-526.07,-24.96,-32.54,-583.57
2022-09-09,7,-147.11,-24.96,-32.54,-204.62
2022-09-16,7,-38.94,-24.96,-32.54,-96.45
2022-09-23,7,-874.07,-24.96,-32.54,-931.58
2022-09-30,7,492.87,-24.96,-32.54,435.37
2022-10-07,7,782.42,-24.96,-32.54,724.92
2022-10-14,7,332.69,-24.96,-32.54,275.19
2022-10-21,7,235.04,-24.96,-32.54,177.53
2022-10-28,7,-655.11,-24.96,-32.54,-712.61
2022-11-04,7,203.19,-24.96,-32.54,145.69
2022-11-11,7,688.26,-24.96,-32.54,630.75
2022-11-18,7,144.2,-24.96,-32.54,86.69
2022-11-25,7,-69.71,-24.96,-32.54,-127.22
2022-12-02,7,286.6,-24.96,-32.54,229.09
2022-12-09,7,-427.79,-24.96,-32.54,-485.29
2022-12-16,7,130.08,-24.96,-32.54,72.57
2022-12-23,7,136.16,-24.96,-32.54,78.66
2022-12-30,7,269.2,-24.96,-32.54,211.7
2023-01-06,7,51.81,-24.96,-32.54,-5.69
2023-01-13,7,-540.91,-24.96,-32.54,-598.41
2023-01-20,7,112.8,-24.96,-32.54,55.29
2023-01-27,7,-119.26,-24.96,-32.54,-176.76
2023-02-03,7,-54.3,-24.96,-32.54,-111.8
2023-02-10,7,-216.41,-24.96,-32.54,-273.91
2023-02-17,7,18.98,-24.96,-32.54,-38.52
2023-02-24,7,14.79,-24.96,-32.54,-42.71
2023-03-03,7,-107.52,-24.96,-32.54,-165.02
2023-03-10,7,-1507.25,-24.96,-32.54,-1564.76
2023-03-17,7,321.19,-24.96,-32.54,263.68
2023-03-24,7,374.41,-24.96,-32.54,316.91
2023-03-31,7,-324.49,-24.96,-32.54,-382.0
2023-04-06,6,-122.89,-21.4,-32.54,-176.83
2023-04-14,8,71.4,-28.53,-32.54,10.33
2023-04-21,7,1.52,-24.96,-32.54,-55.99
2023-04-28,7,205.21,-24.96,-32.54,147.71
2023-05-05,7,297.76,-24.96,-32.54,240.25
2023-05-12,7,-25.21,-24.96,-32.54,-82.71
2023-05-19,7,109.21,-24.96,-32.54,51.7
2023-05-26,7,101.89,-24.96,-32.54,44.38
2023-06-02,7,63.24,-24.96,-32.54,5.74
2023-06-09,7,208.97,-24.96,-32.54,151.46
2023-06-16,7,101.41,-24.96,-32.54,43.9
2023-06-23,7,-237.4,-24.96,-32.54,-294.9
2023-06-30,7,-321.73,-24.96,-32.54,-379.24
2023-07-07,7,105.7,-24.96,-32.54,48.19
2023-07-14,7,-236.31,-24.96,-32.54,-293.82
2023-07-21,7,47.01,-24.96,-32.54,-10.49
2023-07-28,7,24.09,-24.96,-32.54,-33.41
2023-08-04,7,12.35,-24.96,-32.54,-45.15
2023-08-11,7,-91.58,-24.96,-32.54,-149.09
2023-08-18,7,-263.93,-24.96,-32.54,-321.43
2023-08-25,7,55.83,-24.96,-32.54,-1.67
2023-09-01,7,-272.81,-24.96,-32.54,-330.31
2023-09-08,7,-342.54,-24.96,-32.54,-400.05
2023-09-15,7,106.25,-24.96,-32.54,48.74
2023-09-22,7,-380.52,-24.96,-32.54,-438.03
2023-09-29,7,44.74,-24.96,-32.54,-12.76
2023-10-06,7,43.99,-24.96,-32.54,-13.51
2023-10-13,7,53.17,-24.96,-32.54,-4.33
2023-10-20,7,218.7,-24.96,-32.54,161.2
2023-10-27,7,-117.9,-24.96,-32.54,-175.4
2023-11-03,7,-1063.76,-24.96,-32.54,-1121.26
2023-11-10,7,-128.78,-24.96,-32.54,-186.29
2023-11-17,7,96.72,-24.96,-32.54,39.22
2023-11-24,7,19.25,-24.96,-32.54,-38.26
2023-12-01,7,-30.19,-24.96,-32.54,-87.7
2023-12-08,7,63.26,-24.96,-32.54,5.76
2023-12-15,7,-291.74,-24.96,-32.54,-349.24
2023-12-22,7,129.7,-24.96,-32.54,72.2
2023-12-29,7,59.76,-24.96,-32.54,2.25
2024-01-05,7,-205.91,-24.96,-32.54,-263.42
2024-01-12,7,122.9,-24.96,-32.54,65.4
2024-01-19,7,16.38,-24.96,-32.54,-41.13
2024-01-26,7,11.37,-24.96,-32.54,-46.13
2024-02-02,7,305.78,-24.96,-32.54,248.28
2024-02-09,7,25.63,-24.96,-32.54,-31.87
2024-02-16,7,870.4,-24.96,-32.54,812.9
2024-02-23,7,0.31,-24.96,-32.54,-57.19
2024-03-01,7,-134.31,-24.96,-32.54,-191.82
2024-03-08,7,16.79,-24.96,-32.54,-40.72
2024-03-15,7,-55.26,-24.96,-32.54,-112.77
2024-03-22,7,71.87,-24.96,-32.54,14.37
2024-03-28,6,-13.24,-21.4,-32.54,-67.17
2024-04-05,8,-133.25,-28.53,-32.54,-194.32
2024-04-12,7,58.16,-24.96,-32.54,0.66
2024-04-19,7,-242.41,-24.96,-32.54,-299.91
2024-04-26,7,11.87,-24.96,-32.54,-45.64
2024-05-03,7,137.96,-24.96,-32.54,80.46
2024-05-10,7,-31.07,-24.96,-32.54,-88.57
2024-05-17,7,3.6,-24.96,-32.54,-53.91
2024-05-24,7,30.85,-24.96,-32.54,-26.65
2024-05-31,7,71.67,-24.96,-32.54,14.16
2024-06-07,7,-63.18,-24.96,-32.54,-120.69
2024-06-14,7,148.64,-24.96,-32.54,91.14
2024-06-21,7,-87.3,-24.96,-32.54,-144.81
2024-06-28,7,-46.5,-24.96,-32.54,-104.01
2024-07-05,7,-67.89,-24.96,-32.54,-125.4
2024-07-12,7,-536.3,-24.96,-32.54,-593.8
2024-07-19,7,431.35,-24.96,-32.54,373.84
2024-07-26,7,-29.13,-24.96,-32.54,-86.63
2024-08-02,7,-715.4,-24.96,-32.54,-772.91
2024-08-09,7,437.75,-24.96,-32.54,380.24
2024-08-16,7,25.48,-24.96,-32.54,-32.02
2024-08-23,7,56.07,-24.96,-32.54,-1.44
2024-08-30,7,-48.28,-24.96,-32.54,-105.78
2024-09-06,7,-548.83,-24.96,-32.54,-606.34
2024-09-13,7,-330.68,-24.96,-32.54,-388.19
2024-09-20,7,-61.0,-24.96,-32.54,-118.5
2024-09-27,7,92.49,-24.96,-32.54,34.98
2024-10-04,7,68.03,-24.96,-32.54,10.52
2024-10-11,7,89.92,-24.96,-32.54,32.42
2024-10-18,7,-48.72,-24.96,-32.54,-106.23
2024-10-25,7,-223.81,-24.96,-32.54,-281.31
2024-11-01,7,153.92,-24.96,-32.54,96.42
2024-11-08,7,-1041.12,-24.96,-32.54,-1098.62
2024-11-15,7,-229.05,-24.96,-32.54,-286.56
2024-11-22,7,-436.8,-24.96,-32.54,-494.3
2024-11-29,7,-35.22,-24.96,-32.54,-92.73
2024-12-06,7,26.15,-24.96,-32.54,-31.35
2024-12-13,7,-145.36,-24.96,-32.54,-202.86
2024-12-20,7,11.72,-24.96,-32.54,-45.79
2024-12-27,7,100.02,-24.96,-32.54,42.52
2025-01-03,7,-4.61,-24.96,-32.54,-62.11
2025-01-10,7,-210.85,-24.96,-32.54,-268.35
2025-01-17,7,-318.71,-24.96,-32.54,-376.22
2025-01-24,7,73.86,-24.96,-32.54,16.35
2025-01-31,7,49.42,-24.96,-32.54,-8.09
2025-02-07,7,159.73,-24.96,-32.54,102.23
2025-02-14,7,-0.43,-24.96,-32.54,-57.94
2025-02-21,7,-189.64,-24.96,-32.54,-247.14
2025-02-28,7,75.14,-24.96,-32.54,17.64
2025-03-07,7,-194.05,-24.96,-32.54,-251.56
2025-03-14,7,356.51,-24.96,-32.54,299.01
2025-03-21,7,131.04,-24.96,-32.54,73.53
2025-03-28,7,192.57,-24.96,-32.54,135.07
2025-04-04,7,-941.45,-24.96,-32.54,-998.95
2025-04-11,7,2867.81,-24.96,-32.54,2810.3
2025-04-17,6,10.55,-21.4,-32.54,-43.39
2025-04-25,8,9.39,-28.53,-32.54,-51.69
2025-05-02,7,-154.63,-24.96,-32.54,-212.14
2025-05-09,7,145.0,-24.96,-32.54,87.49
2025-05-16,7,-208.6,-24.96,-32.54,-266.11
2025-05-23,7,-179.87,-24.96,-32.54,-237.38
2025-05-30,7,154.19,-24.96,-32.54,96.69
2025-06-06,7,-185.73,-24.96,-32.54,-243.23
2025-06-13,7,34.8,-24.96,-32.54,-22.71
2025-06-20,7,58.76,-24.96,-32.54,1.25
2025-06-27,7,-59.97,-24.96,-32.54,-117.48
2025-07-03,6,-310.05,-21.4,-32.54,-363.98
2025-07-11,8,203.16,-28.53,-32.54,142.09
2025-07-18,7,103.25,-24.96,-32.54,45.75
2025-07-25,7,126.46,-24.96,-32.54,68.96
2025-08-01,7,-383.92,-24.96,-32.54,-441.42
2025-08-08,7,-59.68,-24.96,-32.54,-117.19
2025-08-15,7,131.15,-24.96,-32.54,73.65
2025-08-22,7,24.1,-24.96,-32.54,-33.41
2025-08-29,7,82.95,-24.96,-32.54,25.45
2025-09-05,7,-50.96,-24.96,-32.54,-108.47
2025-09-12,7,99.37,-24.96,-32.54,41.87
2025-09-19,7,105.71,-24.96,-32.54,48.2
2025-09-26,7,-3.09,-24.96,-32.54,-60.6
2025-10-03,7,-106.51,-24.96,-32.54,-164.01
2025-10-10,7,4.77,-24.96,-32.54,-52.74
2025-10-17,7,270.75,-24.96,-32.54,213.25
2025-10-24,7,87.62,-24.96,-32.54,30.11
2025-10-31,7,-31.07,-24.96,-32.54,-88.58
2025-11-07,7,79.59,-24.96,-32.54,22.09
2025-11-14,7,141.74,-24.96,-32.54,84.23
2025-11-21,7,322.66,-24.96,-32.54,265.16
2025-11-28,7,-531.29,-24.96,-32.54,-588.79
2025-12-05,7,151.33,-24.96,-32.54,93.83
2025-12-12,7,84.97,-24.96,-32.54,27.47
2025-12-19,7,-19.3,-24.96,-32.54,-76.8
2025-12-26,7,101.69,-24.96,-32.54,44.18
2026-01-02,7,-33.14,-24.96,-32.54,-90.64
2026-01-09,7,-409.89,-24.96,-32.54,-467.39
2026-01-16,7,-130.9,-24.96,-32.54,-188.4
2026-01-23,7,275.26,-24.96,-32.54,217.76
2026-01-30,7,-155.9,-24.96,-32.54,-213.41
2026-02-06,7,480.24,-24.96,-32.54,422.74
2026-02-13,7,90.09,-24.96,-32.54,32.58
2026-02-20,7,-72.63,-24.96,-32.54,-130.13
2026-02-27,7,150.7,-24.96,-32.54,93.19
2026-03-06,7,-56.16,-24.96,-32.54,-113.66
2026-03-13,7,11.53,-24.96,-32.54,-45.98
2026-03-20,7,212.52,-24.96,-32.54,155.01
2026-03-27,7,350.36,-24.96,-32.54,292.86
2026-04-02,6,47.4,-21.4,-32.54,-6.54
2026-04-10,8,-204.15,-28.53,-32.54,-265.22
2026-04-17,7,-542.98,-24.96,-32.54,-600.48
2026-04-24,7,-5.42,-24.96,-32.54,-62.93
2026-05-01,7,84.72,-24.96,-32.54,27.21
2026-05-08,7,142.81,-24.96,-32.54,85.3
2026-05-15,7,70.26,-24.96,-32.54,12.75
2026-05-22,7,41.8,-24.96,-32.54,-15.7
2026-05-29,7,-47.77,-24.96,-32.54,-105.28
2026-06-05,7,248.3,-24.96,-32.54,190.79
2026-06-12,7,-140.39,-24.96,-32.54,-197.9
2026-06-18,6,130.33,-21.4,-32.54,76.4
2026-06-26,8,43.18,-28.53,-32.54,-17.9
2026-07-02,6,-80.33,-21.4,-32.54,-134.26
2026-07-10,8,24.36,-28.53,-32.54,-36.71
2026-07-17,7,93.15,-24.96,-32.54,35.64
2026-07-24,7,60.6,-24.96,-32.54,3.1
2026-07-31,7,119.66,-24.96,-32.54,62.15
2026-08-07,7,-144.76,-24.96,-32.54,-202.27
2026-08-14,7,-5.43,-24.96,-32.54,-62.94
2026-08-21,7,14.69,-24.96,-32.54,-42.81
2026-08-28,7,-24.41,-24.96,-32.54,-81.92
2026-09-04,7,60.88,-24.96,-32.54,3.37
2026-09-11,7,-111.05,-24.96,-32.54,-168.56
2026-09-18,7,-19.17,-24.96,-32.54,-76.67
2026-09-24,6,67.69,-21.4,-32.54,13.75
