day,symbol,fill_min,split,flag_1445,flag_1446,flag_1447,flag_1448,flag_1449,flag_1450,flag_1451,flag_1452,flag_1453,flag_1454,flag_1455,net_R_corr,net_R_corr_flat30
2025-09-08,ZBIO,609.1643787153,TRAIN-H2,0,0,0,0,1,1,1,0,1,0,0,-1.8035464788732458,-1.6313915492957796
2025-09-09,AMBQ,688.1187072247,TRAIN-H2,0,0,0,0,1,1,0,0,1,0,0,-1.6772316831683385,-1.7370831683168482
2025-09-09,BBNX,680.1406239102166,TRAIN-H2,0,0,1,0,1,1,1,0,1,0,1,0.8796296296296308,0.9074074074074086
2025-09-09,BLSH,578.0122305045,TRAIN-H2,0,0,0,0,1,1,0,1,1,0,0,0.6249661960390831,0.6376731407821541
2025-09-09,CONL,586.1184209913333,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,-1.1141100808454394,-1.153418704876448
2025-09-09,CRCL,586.1323085790333,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,-1.1958229451707707,-1.172700415526502
2025-09-09,CVI,781.88802834545,TRAIN-H2,0,0,0,0,1,1,1,1,1,0,0,0.230875714107386,0.27902601996232346
2025-09-09,DNTH,662.6334027940667,TRAIN-H2,0,0,0,0,0,1,1,0,0,0,0,1.9293210526315807,1.9293210526315807
2025-09-09,GDS,619.5905566574834,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,-1.3256420599739274,-1.2902753933072604
2025-09-09,HUT,715.5098029077334,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,1,-1.079082284652892,-1.2657809147898775
2025-09-09,INOD,822.47711539855,TRAIN-H2,0,0,0,0,0,1,1,0,0,0,0,1.8871413793103464,1.8871413793103464
2025-09-09,IONX,690.0431656899667,TRAIN-H2,0,0,0,0,1,0,0,0,1,0,0,1.91540850396448,1.91540850396448
2025-09-09,KRRO,702.3901217697834,TRAIN-H2,0,0,0,0,1,1,1,0,1,0,0,0.1044012063492118,0.12808787301587846
2025-09-09,LEU,629.0037247154333,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,-1.5863430340773896,-1.5400426002379106
2025-09-09,MTSR,630.2432047336833,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,-1.3964043478260724,-1.3533391304347782
2025-09-09,MUU,789.21861677035,TRAIN-H2,0,0,0,0,0,1,1,0,0,0,0,-1.4719941764705873,-1.5127294705882335
2025-09-09,NKTR,736.2182054219667,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,1.8859706457925633,1.8859706457925633
2025-09-09,OKLL,591.1818875031666,TRAIN-H2,0,0,1,0,1,1,0,1,1,0,0,-1.3060071005917153,-1.2615256191102349
2025-09-09,PBF,600.0525814100333,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,1,-1.1709599637681207,-1.3623974637681193
2025-09-09,PLTU,717.00099094335,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,0.5600892634372974,0.3568050529109804
2025-09-09,PSIX,640.4969553821667,TRAIN-H2,0,0,0,0,1,0,0,1,1,0,0,-1.9021369565217499,-1.8536695652174013
2025-09-09,PTIR,721.8511031725667,TRAIN-H2,0,0,0,0,1,1,0,1,1,1,0,0.8353855743056573,0.5160560257790319
2025-09-09,QBTX,697.0590660083167,TRAIN-H2,0,0,0,0,1,1,0,0,1,0,0,-1.978970288065869,-1.5203813991769708
2025-09-09,RGTX,817.4079802993333,TRAIN-H2,0,0,0,0,1,1,0,0,0,0,0,1.9039565217391288,1.9039565217391288
2025-09-09,RIOX,682.2442214493167,TRAIN-H2,0,0,0,0,1,1,0,0,0,0,1,1.9268499999999986,1.9268499999999986
2025-09-09,SION,825.9089273534166,TRAIN-H2,0,0,0,0,1,0,0,0,0,0,1,1.4347984564498315,1.4347984564498315
2025-09-09,SMCX,681.0094685204333,TRAIN-H2,0,0,0,0,1,1,0,1,1,1,0,1.914293414322249,1.914293414322249
2025-09-09,UNHG,694.1940981683167,TRAIN-H2,0,0,1,0,1,1,1,1,1,1,1,1.9647681269773174,1.9647681269773174
2025-09-09,YPF,640.5515552106,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,-1.4191321839080444,-1.3702036124794732
2025-09-10,AAOI,793.06645021005,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,1,1.9562675716440423,1.9562675716440423
2025-09-10,ALGT,620.40187824365,TRAIN-H2,0,0,0,0,0,1,0,0,1,0,0,-1.664848126011705,-1.6254838500809368
2025-09-10,AMRC,588.3397640265666,TRAIN-H2,0,0,1,0,1,0,0,1,1,0,1,0.5567604450976302,0.46351564140247925
2025-09-10,BMNR,601.12622046285,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,-1.1916348293228876,-1.1678348293228875
2025-09-10,BTSG,658.5921783313667,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,-1.4414231953749723,-1.3920481953749724
2025-09-10,CEP,807.1653354405,TRAIN-H2,0,0,0,0,0,1,0,0,1,1,1,-1.138046085011189,-1.356388366890383
2025-09-10,GGAL,595.35732078925,TRAIN-H2,0,0,0,0,0,0,0,1,1,0,0,-1.4414833333333317,-1.3972888888888872
2025-09-10,HUT,632.5295284994334,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,-1.0904085651847732,-1.2627574023940769
2025-09-10,IREN,632.9997519647833,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,-1.0387400513576261,-1.1831700768029187
2025-09-10,LOVE,770.440608194,TRAIN-H2,0,0,0,0,1,1,0,0,1,0,0,-1.2716352941176354,-1.3976352941176444
2025-09-10,MOD,587.0448019833667,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,-1.4214050816696897,-1.3844641949701826
2025-09-10,RDTL,587.34804172,TRAIN-H2,0,0,1,0,1,1,0,1,1,0,0,-1.2157244702842367,-1.2278189147286824
2025-09-10,RNA,607.4205739239167,TRAIN-H2,0,0,0,0,1,1,0,1,1,0,0,-1.3862317317317265,-1.3588243243243254
2025-09-10,SOC,800.2299008859167,TRAIN-H2,0,0,0,1,0,1,0,1,1,1,0,1.1493238093394287,1.165817052582672
2025-09-10,WYFI,635.9525702356333,TRAIN-H2,1,1,1,1,1,1,1,1,1,0,1,1.8257753246753237,1.8257753246753237
2025-09-10,ZEPP,597.0028839848167,TRAIN-H2,0,0,0,0,1,1,0,1,1,0,0,-1.323878740157479,-1.3029220472440932
2025-09-11,AEHR,637.7318707249833,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,-1.2822701863353918,-1.360079710144922
2025-09-11,AMSC,645.09028350765,TRAIN-H2,0,0,0,0,1,1,0,1,1,0,0,-1.5155578578259428,-1.472401498246727
2025-09-11,ARQQ,601.3961132430167,TRAIN-H2,0,0,0,0,1,0,0,0,1,0,0,0.8345185507246424,0.8338185507246422
2025-09-11,AVNW,790.04923152345,TRAIN-H2,0,0,1,0,1,1,1,0,1,0,1,-1.3335333333333281,-1.3240333333333325
2025-09-11,BABA,725.0182524472,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,-1.0869654178674468,-1.2934639769452478
2025-09-11,BABX,709.0332950953167,TRAIN-H2,0,0,1,0,1,1,1,1,1,1,0,1.9629002326742921,1.9629002326742921
2025-09-11,BE,647.7194726073,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,-1.0571716938234255,-1.283052646204371
2025-09-11,BEAM,598.0034295711,TRAIN-H2,0,0,0,0,0,0,0,1,1,0,0,1.9413990131578946,1.9413990131578946
2025-09-11,BLSH,598.49723098895,TRAIN-H2,0,0,0,0,1,0,0,1,1,0,0,-1.1508115268329562,-1.1647559712774003
2025-09-11,BMNR,581.03254027235,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,-1.1111492343994187,-1.0975417652354167
2025-09-11,CRCL,586.0231956395834,TRAIN-H2,0,0,0,0,0,1,0,0,0,1,0,1.981092378752887,1.981092378752887
2025-09-11,CRSP,624.0005349173,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,-1.209889999999997,-1.3499066666666661
2025-09-11,DUOL,663.0189893679,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,-1.4016785633708297,-1.3609517729199019
2025-09-11,FIG,648.12149575305,TRAIN-H2,0,0,0,0,0,0,0,0,0,1,0,-1.068289552238812,-1.279200000000003
2025-09-11,FORD,750.8645034121,TRAIN-H2,0,0,0,1,0,1,1,1,1,0,0,-3.07428275862069,-1.154041379310345
2025-09-11,GDS,754.1913747609167,TRAIN-H2,0,0,0,0,0,1,1,0,0,1,0,-1.3062142857142878,-1.267591836734696
2025-09-11,GEO,682.08634587105,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,1.9643925925925896,1.9643925925925896
2025-09-11,GLXY,634.5483807743667,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,-1.2760679232146401,-1.2433179232146403
2025-09-11,GRAL,591.0457703870833,TRAIN-H2,0,0,0,0,0,0,0,0,0,0,0,1.9398144927536214,1.9398144927536214
2025-09-11,HNGE,677.0997766332167,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,0.004516255319148815,0.03633838297872338
2025-09-11,INOD,671.0002518998833,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,-1.3893882693644277,-1.3445951965402716
2025-09-11,IONL,673.1282871445167,TRAIN-H2,0,0,0,0,1,1,1,0,0,0,0,1.9486976468408395,1.9486976468408395
2025-09-11,IONX,661.0225509696166,TRAIN-H2,0,0,0,0,1,1,1,1,1,0,0,1.9355618062313273,1.9355618062313273
2025-09-11,NEGG,627.10495781865,TRAIN-H2,0,1,1,1,1,1,0,1,1,0,0,-1.230606408819986,-1.2693252515010647
2025-09-11,NNE,692.0735054106,TRAIN-H2,0,0,0,0,1,0,0,1,1,0,0,-1.1164499999999982,-1.363199999999999
2025-09-11,OKLL,639.0572523898334,TRAIN-H2,0,0,0,0,1,0,0,1,1,0,0,1.935036069812535,1.935036069812535
2025-09-11,OKLO,661.4232468837166,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,1.95256389947631,1.95256389947631
2025-09-11,OUST,587.8872266204334,TRAIN-H2,0,0,0,0,0,0,0,1,1,0,0,1.9115702737940035,1.9115702737940035
2025-09-11,PGY,596.9216025331833,TRAIN-H2,0,0,0,0,0,0,0,1,1,0,0,-1.0494514705882287,-1.3111377450980397
2025-09-11,QBTX,672.1083218776666,TRAIN-H2,0,0,0,0,1,1,0,1,1,0,0,-1.2508327883147905,-1.393952256376715
2025-09-11,RKLB,649.7122025701667,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,-1.0659351995373096,-1.2568428918449976
2025-09-11,RKLX,609.5508525051666,TRAIN-H2,0,0,0,0,0,0,0,1,1,0,0,-1.608414639056189,-1.5723436713142487
2025-09-11,RKT,808.2218009753167,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,-1.3365654867256611,-1.293683416698728
2025-09-11,RMBS,606.5972765024,TRAIN-H2,0,0,0,0,0,1,1,0,0,1,0,1.9645577590040013,1.9645577590040013
2025-09-11,ROBN,618.0218467796667,TRAIN-H2,0,0,0,0,1,0,0,1,1,0,0,-1.391762997671033,-1.228525587599085
2025-09-11,SEDG,616.1600052389666,TRAIN-H2,0,0,0,0,0,0,0,1,1,0,0,-1.1736021321961618,-1.3431991471215343
2025-09-11,SEI,720.0006257061167,TRAIN-H2,0,0,0,0,0,1,0,0,0,0,0,-0.6790833333333337,-0.6641568627450984
2025-09-11,SMLR,608.1692749089667,TRAIN-H2,0,0,0,0,0,1,0,0,1,1,0,-1.5794460630930915,-1.264725109002307
2025-09-11,SOFX,724.1020243850667,TRAIN-H2,0,0,0,0,1,0,0,0,1,0,0,-1.3244449289854856,-1.3836157021375703
2025-09-11,SOUX,600.0291236084834,TRAIN-H2,0,0,0,0,1,0,0,0,0,0,0,-1.213098901960782,-1.1606322352941176
2025-09-11,SPHR,657.3076505706666,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,-1.2447947596945623,-1.3928353346309326
2025-09-11,TEM,607.4869041725667,TRAIN-H2,0,0,0,0,0,1,0,0,0,1,0,1.968127819548868,1.968127819548868
2025-09-11,TEMT,587.1521869231167,TRAIN-H2,0,0,0,0,1,0,0,0,0,0,0,1.8956898550724626,1.8956898550724626
2025-09-11,TMDX,639.6127699702333,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,1.8073058304948906,1.8073058304948906
2025-09-11,TNXP,619.1436855829166,TRAIN-H2,0,0,0,0,1,1,0,1,1,0,0,1.8439738317757013,1.8439738317757013
2025-09-11,TSLR,672.1427968764,TRAIN-H2,0,0,0,0,1,1,1,1,1,1,1,1.9582666267740552,1.9582666267740552
2025-09-11,TWST,627.9888630491166,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,-1.1503072327044004,-1.2254738993710688
2025-09-11,UNHG,653.5705886614834,TRAIN-H2,0,0,0,0,1,1,1,1,1,1,0,-1.1054156156156159,-1.3067699699699684
2025-09-11,VCEL,744.1043621327667,TRAIN-H2,0,0,0,0,0,1,0,0,1,0,0,-0.24628611111111998,-1.2739111111111114
2025-09-11,WW,683.79831814415,TRAIN-H2,0,0,0,0,1,0,0,0,1,0,0,-1.3773666666666669,-1.3552000000000002
2025-09-12,ARQQ,589.39592869205,TRAIN-H2,0,0,0,0,1,1,0,0,0,0,0,1.9016871794871792,1.9016871794871792
2025-09-12,BMNR,822.1822668833333,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,1.454581517558406,1.473485466918527
2025-09-12,DAKT,734.1597942372333,TRAIN-H2,0,0,0,0,1,1,1,0,1,0,0,-1.1751647058823642,-1.351654901960788
2025-09-12,HIMS,770.1153216145667,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,1.9657814814814818,1.9657814814814818
2025-09-12,HIMZ,621.0119325998834,TRAIN-H2,0,0,0,0,0,0,0,0,0,1,0,-1.1680090909090965,-1.1654181818181824
2025-09-12,INOD,687.6304232795,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,-1.1572886115901513,-1.3445795854618847
2025-09-12,NEGG,717.7201072690167,TRAIN-H2,0,0,1,0,1,0,0,1,1,0,0,1.792479818594104,1.792479818594104
2025-09-12,OKLL,607.0659864224333,TRAIN-H2,0,0,0,0,1,1,1,1,1,0,0,-1.186015377336551,-1.207101861089244
2025-09-12,PTIR,784.0111138457834,TRAIN-H2,0,0,0,0,1,1,0,1,1,1,0,0.78995669529819,0.7545931954054101
2025-09-12,RKLB,651.2586007730166,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,1.9701695554709635,1.9701695554709635
2025-09-12,RKLX,636.1277724946,TRAIN-H2,0,0,0,0,0,1,0,0,0,0,0,1.9492672268907587,1.9492672268907587
2025-09-12,SMU,796.1649090413167,TRAIN-H2,0,0,1,0,1,1,0,0,1,0,1,-1.1749012671684316,-1.1591326104520137
2025-09-12,TSLR,773.0672520656167,TRAIN-H2,0,0,0,0,1,1,1,0,0,1,1,-1.0716175438596511,-1.3037754385964913
2025-09-12,TSLT,589.0297394779667,TRAIN-H2,0,0,0,0,1,1,1,1,1,1,1,1.9651115911978576,1.9651115911978576
2025-09-12,UPSX,758.42768813505,TRAIN-H2,0,0,0,0,1,1,0,0,0,1,1,1.965750234741787,1.965750234741787
2025-09-12,YDES,605.7912529756334,TRAIN-H2,0,0,0,0,1,1,0,0,0,0,1,1.7374256410256401,1.7374256410256401
2025-09-15,AMR,590.5362669811167,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,-1.6387395862068852,-1.4795602758620638
2025-09-15,DQ,612.5125062278166,TRAIN-H2,0,0,0,0,1,1,0,1,1,0,0,0.09098931338498956,0.06055784130376288
2025-09-15,FEIM,647.8507445275334,TRAIN-H2,0,0,0,0,0,0,0,1,1,0,0,-1.2788347923681218,-1.444521661054992
2025-09-15,GGLL,607.0044462426,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,-1.0590769424889555,-1.205769250181274
2025-09-15,GOOX,609.7528618719,TRAIN-H2,0,0,0,0,0,1,1,0,1,0,0,-1.1588359510068915,-1.2285045170087905
2025-09-15,HCC,622.4018080549666,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,-1.3785493827160507,-1.3407407407407421
2025-09-15,HROW,769.6839000982667,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,-0.07708566346495982,-1.2461774457488433
2025-09-15,INTW,593.5865750185833,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,1,1.949363093736864,1.949363093736864
2025-09-15,JKS,695.3875806703834,TRAIN-H2,0,0,0,0,1,1,1,1,1,1,0,-0.8872165289256242,-0.8432661157024836
2025-09-15,METC,588.0044320949834,TRAIN-H2,0,0,0,0,1,1,0,1,1,0,0,-1.2588130434782632,-1.2311826086956543
2025-09-15,MLAB,813.3106479240834,TRAIN-H2,0,0,0,0,0,1,0,0,1,0,0,-0.07108337557775946,-0.052310004472943594
2025-09-15,NNE,669.7524920984166,TRAIN-H2,0,0,0,0,1,1,0,0,0,1,0,-1.3647135135135158,-1.317254054054057
2025-09-15,OKLL,668.7783313050334,TRAIN-H2,0,1,1,1,1,1,1,1,1,0,0,1.94455204211155,1.94455204211155
2025-09-15,OKLO,657.3087313269667,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,1.9785441366852323,1.9785441366852323
2025-09-15,QBTX,686.0847466497834,TRAIN-H2,0,0,1,0,1,1,0,0,1,0,0,-1.361233290653001,-1.3874151088348237
2025-09-15,RIOX,619.14262979235,TRAIN-H2,0,0,0,0,1,1,0,1,1,0,1,1.9082151772822076,1.9082151772822076
2025-09-15,SEI,666.4022290645834,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,-1.1906361841057487,-1.2895482720178377
2025-09-15,SNDK,601.1146052814667,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,-1.4023005341614914,-1.3578105341614912
2025-09-15,SOUX,597.28541794305,TRAIN-H2,0,0,0,0,1,1,0,0,0,0,0,-1.0608526315789435,-1.1150894736842103
2025-09-16,CGON,812.3217920661167,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,-1.9123813953488331,-1.4236837209302275
2025-09-16,CMPR,637.7846550075167,TRAIN-H2,0,0,0,0,0,1,0,0,0,0,0,-1.2717294117647056,-1.4506117647058814
2025-09-16,CONI,597.2057589418666,TRAIN-H2,0,0,0,0,0,0,0,0,1,0,0,-1.4540633189861438,-1.4335927307508385
2025-09-16,CVI,617.0663949638666,TRAIN-H2,0,0,0,0,1,1,0,1,1,0,0,1.3186784313725628,1.3512960784313863
2025-09-16,ESTA,608.0681971564334,TRAIN-H2,0,0,0,0,0,1,0,0,1,0,0,-1.5135493302717091,-1.434355300420971
2025-09-16,EXOD,794.3097165260667,TRAIN-H2,0,0,1,0,1,1,1,0,1,0,1,-1.055095809913133,-1.055095809913133
2025-09-16,FORD,614.7314458361334,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,1.8174769230769234,1.8174769230769234
2025-09-16,HSDT,823.5485345248667,TRAIN-H2,0,0,0,0,1,0,0,0,0,0,1,1.9335307692307668,1.9335307692307668
2025-09-16,KMTS,642.8336743330667,TRAIN-H2,0,0,0,0,1,1,1,0,1,0,0,-1.4357398354876667,-1.3560911868390138
2025-09-16,MRAL,668.2479208111166,TRAIN-H2,0,0,0,0,1,1,0,0,1,1,1,1.9485761785415934,1.9485761785415934
2025-09-16,PARR,614.12004178085,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,-0.9116465116279113,-1.3421581395348843
2025-09-16,PBF,603.8584498010167,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,1.817600000000006,1.5046769230769266
2025-09-16,RIOX,739.0646579982333,TRAIN-H2,0,0,0,0,1,1,1,1,1,0,1,-1.656586902654868,-1.326186902654868
2025-09-16,SEDG,652.0953984666834,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,-1.1311581395348844,-1.2613209302325599
2025-09-16,TEMT,751.1278021327834,TRAIN-H2,0,0,1,0,1,0,0,1,1,0,0,-1.2999163786269357,-1.3542748691929638
2025-09-16,VERX,767.6879507635333,TRAIN-H2,0,0,0,0,0,1,0,0,1,1,0,0.8144249999999968,0.8600142857142823
2025-09-17,AAOI,682.0013670723,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,-1.1672351685872666,-1.4062957746478775
2025-09-17,BLSH,839.2670945607333,TRAIN-H2,0,0,0,0,1,1,0,1,1,0,0,-1.4298603448275835,-1.3834206896551702
2025-09-17,BRZE,682.94430281455,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,-1.1015678135405134,-1.2283036625971149
2025-09-17,CRCL,590.0283407887167,TRAIN-H2,0,0,0,0,0,1,0,0,0,0,0,-1.0287695550351252,-1.1219053864168622
2025-09-17,DLLL,594.4135699869333,TRAIN-H2,0,0,0,0,1,1,0,0,0,0,0,-1.5423232427576927,-1.3672684482371453
2025-09-17,FIG,596.1191223699333,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,-1.0362141836050913,-1.1416128322537409
2025-09-17,FORD,700.0062761567667,TRAIN-H2,0,0,0,1,0,0,0,0,1,0,0,-2.6707616038056443,-1.9126137954468247
2025-09-17,GLXU,704.1252519824167,TRAIN-H2,0,0,1,0,1,1,1,0,0,0,0,-1.787704913336195,-1.5649060306546327
2025-09-17,GLXY,701.4683161822167,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,-1.3164400630559683,-1.2779942799234332
2025-09-17,GSAT,649.0834506165334,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,1.9125205574912916,1.9125205574912916
2025-09-17,HSDT,688.6625238965667,TRAIN-H2,0,0,0,0,1,0,0,1,1,0,1,-1.6361604486839798,-1.6051478436419628
2025-09-17,HUT,671.7039167911666,TRAIN-H2,0,0,0,0,0,1,1,0,0,1,0,1.9514130434782597,1.9514130434782597
2025-09-17,KALA,593.8614401207167,TRAIN-H2,0,0,0,0,1,0,0,0,0,0,1,-1.2562318181818195,-1.2338909090909105
2025-09-17,METC,589.20098416395,TRAIN-H2,0,0,0,0,1,0,0,1,1,0,0,-1.190265279062597,-1.1716376194881288
2025-09-17,MTSR,604.9829454622,TRAIN-H2,0,0,0,0,0,0,0,1,1,0,0,-1.410670270270272,-1.5031567567567585
2025-09-17,NEGG,696.7329376392333,TRAIN-H2,0,0,1,0,1,1,0,1,1,0,0,-1.437158974358976,-1.2426205128205137
2025-09-17,PLAY,675.0615047026666,TRAIN-H2,0,0,0,0,1,0,0,1,1,0,0,1.9500285714285717,1.9500285714285717
2025-09-17,PPIH,755.4946127817333,TRAIN-H2,0,0,0,0,1,0,0,0,1,0,0,-1.545800000000005,-1.4515500000000006
2025-09-17,QBTS,601.0059212731167,TRAIN-H2,0,0,0,0,0,1,1,0,0,1,0,-1.1331466666666676,-1.116280000000001
2025-09-17,QBTX,782.30716593085,TRAIN-H2,0,1,1,1,1,1,1,1,1,0,0,1.90174429440852,1.90174429440852
2025-09-17,QUBX,596.0605480935667,TRAIN-H2,0,0,0,0,1,1,0,0,1,0,1,-1.2712124015335036,-1.2246527685059792
2025-09-17,RGTI,598.1049194261667,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,-1.1497124008593314,-1.1308362540703407
2025-09-17,RGTX,597.0043117273,TRAIN-H2,0,0,1,0,1,1,1,1,1,0,0,-1.2794651162790702,-1.1316146179401994
2025-09-17,SCLX,675.6332075787167,TRAIN-H2,0,0,0,0,1,0,0,0,1,0,1,1.7943872036560975,1.7943872036560975
2025-09-17,SEDG,840.1955671224167,TRAIN-H2,0,0,0,0,0,1,0,1,1,0,0,-1.4299736842105322,-1.3843157894736895
2025-09-17,SOC,718.70080013795,TRAIN-H2,0,0,0,0,0,1,0,0,0,0,0,1.9261629629629609,1.9261629629629609
2025-09-18,AEHR,802.7600434734167,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,-1.1975088284968503,-1.2840472900353148
2025-09-18,AMUU,677.0937550819667,TRAIN-H2,0,0,0,0,0,0,0,0,1,0,0,-1.2147374151370232,-1.3901032687955603
2025-09-18,CDTX,664.0128056403166,TRAIN-H2,0,0,0,0,0,1,1,0,1,0,0,-1.6509317073170537,-1.585639024390236
2025-09-18,COIN,670.6465511142667,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,-0.6527702643171835,-0.6148616740088136
2025-09-18,COIW,671.350902772,TRAIN-H2,0,0,0,0,1,1,1,0,1,0,0,-1.0963943308865094,-1.0047034217956006
2025-09-18,CONL,621.0032149018,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,1.9722649991126817,1.9722649991126817
2025-09-18,CRCL,838.0255786127667,TRAIN-H2,0,0,0,0,0,0,0,1,1,1,0,-0.4452468499774419,-1.0066596628751898
2025-09-18,CRMT,757.0632458194667,TRAIN-H2,0,0,0,0,1,1,0,0,1,0,0,-0.7816653846153929,-0.748800000000008
2025-09-18,EYE,628.2071775855334,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,-1.1276704273504243,-1.2102482051282035
2025-09-18,FEIM,671.4867547746833,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,-1.0747586486486522,-1.3246505405405435
2025-09-18,FIG,666.1305541511333,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,-1.1393734023320323,-1.3081453085866892
2025-09-18,GRRR,679.0866525424333,TRAIN-H2,0,0,0,0,1,0,0,1,1,0,0,-1.3139156338900808,-1.2794507157477486
2025-09-18,HIMS,609.10818080005,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,1.9704632749377031,1.9704632749377031
2025-09-18,HIMZ,608.2535921627167,TRAIN-H2,0,0,0,0,0,1,0,0,0,1,0,1.9636574506283666,1.9636574506283666
2025-09-18,HOOG,756.3131248891,TRAIN-H2,0,0,0,0,1,1,0,0,1,0,0,-1.1641222222222325,-1.3111407407407434
2025-09-18,IONL,691.1761049461834,TRAIN-H2,0,0,1,0,1,1,1,0,1,0,0,-2.4831284671532683,-1.8336467153284535
2025-09-18,IONX,690.0677577650666,TRAIN-H2,0,1,1,1,1,1,1,1,1,0,0,-1.2270367028933424,-1.3087310895877349
2025-09-18,JOBX,693.1329401536833,TRAIN-H2,0,0,0,0,1,1,0,0,1,0,0,-1.2796900580522044,-1.2578170421791885
2025-09-18,LEU,724.1756569636833,TRAIN-H2,0,0,0,0,0,1,1,0,0,0,0,1.7657593143577832,1.7657593143577832
2025-09-18,METC,663.1168501717333,TRAIN-H2,0,1,1,1,1,1,1,1,1,0,0,1.8987323308270674,1.8987323308270674
2025-09-18,MRAL,659.0834777433,TRAIN-H2,0,0,1,0,1,1,1,1,1,0,1,1.9198326871552402,1.9198326871552402
2025-09-18,MSTX,601.1370102107167,TRAIN-H2,0,0,0,0,0,1,0,1,1,1,0,1.9844247417698582,1.9844247417698582
2025-09-18,MULL,603.4039981996167,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,0.4994681538723109,0.3865841413331367
2025-09-18,MUU,601.06347746315,TRAIN-H2,0,0,0,0,0,1,1,1,1,0,0,1.932116520223046,1.932116520223046
2025-09-18,OKLL,675.2713072996667,TRAIN-H2,0,0,1,0,1,1,1,1,1,0,0,1.8734136499052085,1.8734136499052085
2025-09-18,OKLO,678.1799458064166,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,1.9533447597137008,1.9533447597137008
2025-09-18,OUST,680.1742781372667,TRAIN-H2,0,0,0,0,0,1,1,1,1,1,0,1.9533048021074677,1.9533048021074677
2025-09-18,PLTG,609.6119072097666,TRAIN-H2,0,0,0,0,1,1,1,1,1,0,0,-1.1671797196978804,-1.3217797196978767
