day,symbol,split,wk,half,variant,n_cross,b0_net_R,status,fill,stop,level,fill_min,exit_m,exit_price,why,R,raw_R,cost_R,net_R,exit_half_src
2025-07-01,AAP,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,4,2.0,fill,48.75,48.06,48.74,605.3112178731833,637.0,50.129999999999995,target,0.6899999999999977,2.0,0.07250144927536133,1.9274985507246387,fill_instant
2025-07-01,ADNT,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,AMN,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,2,2.0,fill,21.68,21.46,21.67,676.707353299,723.0,22.119999999999997,target,0.21999999999999886,2.0,0.25048099173553684,1.7495190082644632,nbbo
2025-07-01,ARCB,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,5,-1.1454945054945105,fill,82.0,80.79,81.92,679.2420015327,726.0,84.41999999999999,target,1.2099999999999937,2.0,0.27015206611570575,1.7298479338842943,fill_instant
2025-07-01,BCC,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,BLD,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,2,2.0,nofill,,,,,,,,,,,,
2025-07-01,BLDR,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,3,2.0,fill,124.74,123.4,124.6599,667.0013154351167,707.0,127.41999999999997,target,1.3399999999999892,2.0,0.2130477611940248,1.7869522388059753,fill_instant
2025-07-01,BMNR,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,BXC,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,16,2.0,fill,80.26,79.0427,80.17,666.1451527186,741.0,82.69460000000002,target,1.2173000000000087,2.0,0.7320170660851474,1.2679829339148525,nbbo
2025-07-01,BZH,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,1,-1.006999681832639,nofill,,,,,,,,,,,,
2025-07-01,CABO,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,5,2.0,nofill,,,,,,,,,,,,
2025-07-01,CCS,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,1,-1.0,nofill,,,,,,,,,,,,
2025-07-01,CLDX,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,3,2.0,fill,21.63,21.395,21.61,711.02021752975,740.0,22.099999999999998,target,0.23499999999999943,2.0,0.31018734457032476,1.6898126554296753,nbbo
2025-07-01,CONL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,4,-1.0,fill,45.69,44.93,45.6564,592.0586892983666,628.0,44.93,stop,0.759999999999998,-1.0,0.038139473684205394,-1.0381394736842053,fill_instant
2025-07-01,CRCL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,CRI,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,3,2.0000000000000098,fill,31.48,31.12,31.47,623.1931631217167,681.0,32.2,target,0.35999999999999943,2.0000000000000098,0.10122222222222554,1.8987777777777843,fill_instant
2025-07-01,DFDV,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,5,-1.2498333333333382,nofill,,,,,,,,,,,,
2025-07-01,DFH,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,15,2.0,fill,27.2,26.88,27.16,706.1832558810166,725.0,27.84,target,0.3200000000000003,2.0,0.39240000000000275,1.6075999999999973,fill_instant
2025-07-01,DIN,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,8,2.0,fill,25.96,25.6506,25.95,621.0503321274833,693.0,26.5788,target,0.3094000000000001,2.0,0.33607765567765524,1.6639223443223448,nbbo
2025-07-01,DPST,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,14,2.0,fill,91.61,90.6801,91.59,682.2641751563167,716.0,93.4698,target,0.9299000000000035,2.0,0.10613394988708241,1.8938660501129176,fill_instant
2025-07-01,ENOV,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,ENPH,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,6,-1.0,fill,42.0,41.28,41.98,705.0229101465,762.0,41.28,stop,0.7199999999999989,-1.0,0.07623989798181287,-1.0762398979818129,nbbo
2025-07-01,FND,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,FOR,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,4,2.0,nofill,,,,,,,,,,,,
2025-07-01,FOXF,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,4,2.0,nofill,,,,,,,,,,,,
2025-07-01,GCO,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,11,2.0,nofill,,,,,,,,,,,,
2025-07-01,HELE,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,14,2.0,fill,29.83,29.4,29.79,621.8392879346167,667.0,30.689999999999998,target,0.4299999999999997,2.0,0.28370153148042776,1.7162984685195721,nbbo
2025-07-01,HIMZ,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,HOG,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,HOV,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,20,2.0,fill,113.98,111.51,113.9231,643.4804705839167,735.0,118.92,target,2.469999999999999,2.0,0.3903682315444908,1.6096317684555093,nbbo
2025-07-01,HVT,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,2,2.0,nofill,,,,,,,,,,,,
2025-07-01,HZO,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,4,2.0,nofill,,,,,,,,,,,,
2025-07-01,IBP,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,ICHR,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,3,1.025000000000007,nofill,,,,,,,,,,,,
2025-07-01,INTW,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,3,-1.0,fill,21.12,20.87,21.0999,738.95398510905,764.0,20.87,stop,0.25,-1.0,0.21669600000000283,-1.2166960000000029,fill_instant
2025-07-01,JKS,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,KWR,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,7,2.0,nofill,,,,,,,,,,,,
2025-07-01,LABU,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,7,2.0,fill,59.35,58.58,59.3,709.0013302675334,771.0,58.58,stop,0.7700000000000031,-1.0,0.10759243057648554,-1.1075924305764855,nbbo
2025-07-01,LGIH,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,14,2.0,fill,53.47,52.82,53.46,625.8917365837667,664.0,54.769999999999996,target,0.6499999999999986,2.0,0.26300615384614917,1.7369938461538508,fill_instant
2025-07-01,MBUU,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,7,2.0,nofill,,,,,,,,,,,,
2025-07-01,MHO,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,2,2.0,nofill,,,,,,,,,,,,
2025-07-01,MRAL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,8,-0.2420382165605066,fill,20.5,20.04,20.48,607.2785150995834,646.0,20.04,stop,0.46000000000000085,-1.0,0.13914782608695347,-1.1391478260869534,fill_instant
2025-07-01,MRNA,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,12,2.0,fill,28.81,28.5,28.8,704.08126872445,727.0,29.429999999999996,target,0.3099999999999987,2.0,0.05124516129031637,1.9487548387096836,fill_instant
2025-07-01,MTH,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,NAIL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,28,2.0,fill,54.78,54.17,54.77,607.5246595695667,619.0,56.0,target,0.6099999999999994,2.0,0.0970401729418115,1.9029598270581884,nbbo
2025-07-01,NBR,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,5,2.0,nofill,,,,,,,,,,,,
2025-07-01,NGNE,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,9,2.0,fill,20.43,19.877,20.4327,721.5546639889167,781.0,19.877,stop,0.5530000000000008,-1.0,0.24227016274864158,-1.2422701627486417,fill_instant
2025-07-01,NGVT,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,3,2.0,nofill,,,,,,,,,,,,
2025-07-01,NX,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,NXT,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,5,-1.0,fill,57.5,56.75,57.46,719.1919251299333,771.0,56.75,stop,0.75,-1.0,0.22299581464873078,-1.2229958146487308,nbbo
2025-07-01,OLN,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,4,2.0,fill,21.27,20.99,21.24,678.2263530467167,736.0,21.830000000000002,target,0.28000000000000114,2.0,0.19416428571428748,1.8058357142857124,fill_instant
2025-07-01,OM,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,3,2.0,nofill,,,,,,,,,,,,
2025-07-01,OXM,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,5,-0.5887096774193538,nofill,,,,,,,,,,,,
2025-07-01,PII,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,QDEL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,RDTL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,RH,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,1,2.0,nofill,,,,,,,,,,,,
2025-07-01,ROBN,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,5,-1.0,fill,57.97,56.5384,57.95,600.2896655709334,619.0,56.5384,stop,1.431599999999996,-1.0,0.07301748918419501,-1.073017489184195,nbbo
2025-07-01,RVLV,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,SCVL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,4,2.0,nofill,,,,,,,,,,,,
2025-07-01,SDHC,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,11,2.0,fill,21.4,21.105,21.38,717.9992832500833,732.0,21.105,stop,0.29499999999999815,-1.0,1.8821050847457763,-2.8821050847457763,nbbo
2025-07-01,SEDG,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,8,2.0,fill,21.58,21.1902,21.57,698.8224503087333,736.0,22.359599999999993,target,0.3897999999999975,2.0,0.07821723156168582,1.9217827684383142,nbbo
2025-07-01,SMST,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,6,2.0,fill,26.63,26.22,26.6,650.3687052895,955.0,27.29,eod,0.41000000000000014,1.6097560975609755,0.07965946573751141,1.5300966318234641,nbbo
2025-07-01,SOFX,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,TECX,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,3,-1.0,nofill,,,,,,,,,,,,
2025-07-01,TFIN,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,4,2.0,nofill,,,,,,,,,,,,
2025-07-01,TIL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,14,2.0,fill,22.44,21.9904,22.4189,642.98763326755,664.0,21.895,stop,0.4496000000000002,-1.2121886120996472,0.4990636120996492,-1.7112522241992965,fill_instant
2025-07-01,TNXP,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-01,UCTT,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,2,2.0,nofill,,,,,,,,,,,,
2025-07-01,VSCO,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,6,2.0,fill,20.14,19.8,20.12,684.05376051505,777.0,19.8,stop,0.33999999999999986,-1.0,0.15870588235294333,-1.1587058823529433,fill_instant
2025-07-01,WGO,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,1,2.0,nofill,,,,,,,,,,,,
2025-07-01,ZD,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,3,-1.0294117647058763,fill,32.45,32.12,32.45,708.09054198565,771.0,32.11,stop,0.3300000000000054,-1.0303030303030238,0.3527939393939319,-1.3830969696969557,fill_instant
2025-07-02,AAOI,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,2,-1.0,fill,26.36,25.95,26.3494,728.9440897723167,801.0,25.95,stop,0.41000000000000014,-1.0,0.1724234076153702,-1.1724234076153701,nbbo
2025-07-02,AEVA,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,13,2.0,fill,29.97,29.51,29.95,639.00066267235,659.0,30.889999999999993,target,0.4599999999999973,2.0,0.3177782608695683,1.6822217391304317,fill_instant
2025-07-02,AMR,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,6,2.0,fill,117.34,115.3987,117.26,638.8639436660667,723.0,121.2226,target,1.9412999999999982,2.0,0.2754408231597404,1.7245591768402595,nbbo
2025-07-02,AMSC,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,5,2.0,fill,37.9,37.3798,37.89,613.0779131490333,620.0,38.94039999999999,target,0.5201999999999956,2.0,0.3820074651861421,1.617992534813858,nbbo
2025-07-02,ANAB,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,2,2.0,nofill,,,,,,,,,,,,
2025-07-02,BEAM,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-02,BMNR,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-02,CNR,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,1,2.0,fill,71.48,70.71,71.46,651.11372722855,688.0,73.02000000000002,target,0.7700000000000102,2.0,0.40857662337661427,1.5914233766233856,fill_instant
2025-07-02,CONL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,4,2.0,fill,45.56,44.815,45.54,662.0101391500667,843.0,47.05000000000001,target,0.7450000000000045,2.0,0.05942998601134698,1.940570013988653,nbbo
2025-07-02,ETHT,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,7,2.0,nofill,,,,,,,,,,,,
2025-07-02,ETHU,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,9,2.0,fill,57.67,56.81,57.66,737.1214965002,803.0,59.39,target,0.8599999999999994,2.0,0.025439534883726897,1.9745604651162731,fill_instant
2025-07-02,GBX,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,2,-1.0,nofill,,,,,,,,,,,,
2025-07-02,GRRR,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,20,2.0,fill,20.99,20.64,20.9756,597.3610676853167,650.0,21.689999999999994,target,0.34999999999999787,2.0,0.20568432900432543,1.7943156709956747,nbbo
2025-07-02,HCC,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,8,-1.0,fill,48.4,47.7423,48.36,586.1871397672334,601.0,47.7423,stop,0.6576999999999984,-1.0,0.7291294815265319,-1.729129481526532,fill_instant
2025-07-02,HOOD,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,18,2.0,fill,96.15,94.54,96.13,607.1011064410167,627.0,99.37,target,1.6099999999999994,2.0,0.030447949366790305,1.9695520506332096,nbbo
2025-07-02,HOOG,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,27,2.0,fill,59.48,57.5583,59.41,610.0711260407334,637.0,63.323399999999985,target,1.9216999999999942,2.0,0.10485729356110901,1.895142706438891,nbbo
2025-07-02,HOOX,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,18,2.0,fill,98.61,97.16,98.49,633.6646531722166,669.0,97.0,stop,1.4500000000000028,-1.1103448275862042,0.23335712304705408,-1.3437019506332584,nbbo
2025-07-02,HUT,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,9,-0.06342159505311977,nofill,,,,,,,,,,,,
2025-07-02,IONL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-02,IONQ,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-02,IONS,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,2,2.0,fill,41.99,41.53,41.98,604.5080167786833,685.0,42.910000000000004,target,0.46000000000000085,2.0,0.10447553083922974,1.8955244691607702,nbbo
2025-07-02,IONX,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-02,JKS,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,3,2.0,nofill,,,,,,,,,,,,
2025-07-02,LIVE,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-02,MRAL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,21,2.0,fill,23.79,23.33,23.7678,678.1190158441,902.0,24.71,target,0.46000000000000085,2.0,0.20072711547451816,1.799272884525482,nbbo
2025-07-02,MSTX,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,10,2.0,fill,37.78,37.275,37.765,768.7214845907666,841.0,38.790000000000006,target,0.5050000000000026,2.0,0.0409598250856898,1.9590401749143103,nbbo
2025-07-02,MVLL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,2,-1.4005934718100834,nofill,,,,,,,,,,,,
2025-07-02,NEON,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,4,1.3972602739726014,nofill,,,,,,,,,,,,
2025-07-02,NGNE,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,10,-1.0147058823529436,nofill,,,,,,,,,,,,
2025-07-02,NKTR,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,10,2.0,nofill,,,,,,,,,,,,
2025-07-02,NNNN,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,7,2.0,fill,34.38,34.0,34.35,754.0796040828667,784.0,35.14000000000001,target,0.38000000000000256,2.0,0.492178947368417,1.507821052631583,fill_instant
2025-07-02,ORCX,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-02,PSIX,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,7,-1.0983176753331754,fill,69.92,68.96,69.9,739.1621742865833,761.0,71.84000000000002,target,0.960000000000008,2.0,0.3124812865497064,1.6875187134502936,nbbo
2025-07-02,QBTX,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-02,QUBT,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-02,QUBX,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,2,-1.4952380952380946,nofill,,,,,,,,,,,,
2025-07-02,RARE,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,4,2.0,fill,38.79,38.1,38.77,607.130739676,955.0,39.51,eod,0.6899999999999977,1.043478260869567,0.3013072463768064,0.7421710144927606,fill_instant
2025-07-02,RDTL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,15,2.0,fill,32.17,31.7,32.1225,599.6593466755,608.0,33.11000000000001,target,0.4700000000000024,2.0,0.20557872340426153,1.7944212765957386,fill_instant
2025-07-02,RGTX,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,15,2.0,fill,31.79,31.0408,31.77,606.0760490685,619.0,33.288399999999996,target,0.7491999999999983,2.0,0.12901452215696754,1.8709854778430324,fill_instant
2025-07-02,ROBN,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,26,2.0,fill,54.24,52.26,54.1816,588.4312025599834,627.0,58.20000000000001,target,1.980000000000004,2.0,0.07789368956026492,1.9221063104397351,nbbo
2025-07-02,SEDG,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,1,-1.0,fill,23.61,23.26,23.6,697.1353496739666,720.0,23.26,stop,0.34999999999999787,-1.0,0.1561485714285744,-1.1561485714285744,fill_instant
2025-07-02,SEI,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-02,SION,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,12,2.0,fill,21.01,20.56,21.0,656.98256352625,786.0,21.910000000000007,target,0.45000000000000284,2.0,0.3738403418803416,1.6261596581196585,nbbo
2025-07-02,SMMT,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,1,-1.0,nofill,,,,,,,,,,,,
2025-07-02,SYM,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,2,0.4920634920634824,fill,41.75,41.11,41.73,653.6603314902,955.0,42.05,eod,0.6400000000000006,0.46874999999999517,0.1413532418224316,0.32739675817756353,nbbo
2025-07-02,TIL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,8,2.0,fill,24.8,24.305,24.77,632.0429710091666,644.0,25.790000000000003,target,0.495000000000001,2.0,0.32153131313131306,1.6784686868686869,nbbo
2025-07-02,XXRP,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-03,AAOI,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,18,2.0,fill,28.2,27.8,28.17,623.0321434190834,636.0,28.999999999999996,target,0.3999999999999986,2.0,0.2894999999999996,1.7105000000000004,fill_instant
2025-07-03,AEVA,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,3,-1.0,fill,33.0,32.45,32.98,702.3234378674,751.0,32.45,stop,0.5499999999999972,-1.0,0.17543636363637075,-1.1754363636363707,fill_instant
2025-07-03,BMNR,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-03,CIGL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-03,DFDV,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,7,-1.5352697095435672,fill,24.0,23.287,24.0,753.4124689974167,786.0,22.9,stop,0.713000000000001,-1.5427769985974753,0.14667601683029632,-1.6894530154277716,fill_instant
2025-07-03,EXEL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,1,-0.5304347826086947,nofill,,,,,,,,,,,,
2025-07-03,EXOD,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,12,1.9999999999999956,fill,31.0,30.1822,30.97,681.2010038874834,727.0,32.6356,target,0.8177999999999983,2.0,0.9250759598923961,1.074924040107604,fill_instant
2025-07-03,GDS,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,8,2.0,nofill,,,,,,,,,,,,
2025-07-03,HIMZ,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-03,HSAI,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-03,NNNN,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,1,-1.0,nofill,,,,,,,,,,,,
2025-07-03,RGC,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-03,SEDG,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,18,2.0,fill,25.4,24.78,25.38,587.2838961132,683.0,26.639999999999993,target,0.6199999999999974,2.0,0.10536774193548225,1.8946322580645178,fill_instant
2025-07-03,SMMT,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-03,SYM,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,19,2.0,fill,46.47,45.86,46.44,600.65647904995,615.0,45.86,stop,0.6099999999999994,-1.0,0.16257704918032195,-1.162577049180322,fill_instant
2025-07-03,TIL,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,2,2.0,nofill,,,,,,,,,,,,
2025-07-03,VOYG,TRAIN,2025-06-28/2025-07-04,H2,tick_rv,8,0.4034334763948552,nofill,,,,,,,,,,,,
2025-07-07,AEVA,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-07,ARTL,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-07,BMNR,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-07,CIGL,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-07,CRCL,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,2,-1.0,fill,204.5,199.98,204.5,608.2566559478333,664.0,199.98,stop,4.52000000000001,-1.0,0.04482158791791359,-1.0448215879179137,nbbo
2025-07-07,HIMZ,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-07,LEU,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-07,NEON,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,5,-1.0,fill,27.72,27.3,27.71,693.5729559904166,741.0,27.29,stop,0.41999999999999815,-1.0238095238095277,0.21850902255638818,-1.2423185463659159,nbbo
2025-07-07,NUTX,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,8,2.0,nofill,,,,,,,,,,,,
2025-07-07,OKLL,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-07,PLTU,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,6,-1.0,fill,62.36,61.5363,62.34,711.0899054650166,742.0,61.5363,stop,0.8237000000000023,-1.0,0.05200613892098355,-1.0520061389209836,nbbo
2025-07-07,QUBT,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-07,QUBX,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-07,RGC,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-07,RGTX,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-07,RKLB,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-07,SOFX,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,6,0.7435897435897403,fill,22.66,22.35,22.64,607.1566669241333,612.0,22.3,stop,0.3099999999999987,-1.1612903225806481,0.5950322580645176,-1.7563225806451657,fill_instant
2025-07-07,TSSI,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,6,-1.0,fill,29.4,28.7352,29.37,755.0579029063167,786.0,28.7352,stop,0.6647999999999996,-1.0,0.1548149113169036,-1.1548149113169035,nbbo
2025-07-07,YB,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,9,2.0,fill,23.92,23.61,23.9,703.3251131410667,705.0,24.540000000000006,target,0.3100000000000023,2.0,0.5964774193548449,1.4035225806451552,fill_instant
2025-07-08,ALB,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,11,2.0,fill,69.88,69.1,69.85,633.4399278339166,649.0,71.44,target,0.7800000000000011,2.0,0.12088205128204892,1.879117948717951,fill_instant
2025-07-08,ARQQ,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
2025-07-08,BEAM,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,5,-1.0,fill,20.46,20.23,20.45,676.2980115601,684.0,20.23,stop,0.23000000000000043,-1.0,0.15759130434782964,-1.1575913043478296,nbbo
2025-07-08,BKSY,TRAIN,2025-07-05/2025-07-11,H2,tick_rv,0,,not_armed,,,,,,,,,,,,
