symbol,date,ratr,ratr_tier
ETH,2025-04-23,0.0726852220871617,narrow
ETHA,2025-04-23,0.07949174263477027,narrow
ETHE,2025-04-23,0.07716225167132437,narrow
ETHT,2025-04-23,0.07471540804874126,narrow
FBL,2025-04-23,0.13335022383053788,narrow
FETH,2025-04-23,0.07282771292443363,narrow
FIVN,2025-04-23,0.5122757637152968,normal
FNGU,2025-04-23,0.09381421003944637,narrow
FOXF,2025-04-23,0.2999581982756347,narrow
FRSH,2025-04-23,0.34311504297479156,normal
FTRE,2025-04-23,0.3625143812767857,normal
FWRD,2025-04-23,0.23678811667998914,narrow
GAP,2025-04-23,0.15110885134129226,narrow
GDS,2025-04-23,0.24546222152939579,narrow
GDXD,2025-04-23,0.15258824078135946,narrow
GGLL,2025-04-23,0.14533444320212477,narrow
GOGL,2025-04-23,0.29090191938797605,narrow
GRAB,2025-04-23,0.39857253269160975,normal
HCSG,2025-04-23,2.5380342212716305,wide
HIMS,2025-04-23,0.3471274990846969,normal
HIMX,2025-04-23,0.320031929989605,normal
HSAI,2025-04-23,0.7275586565923146,wide
HUT,2025-04-23,0.32492153704875937,normal
INTC,2025-04-23,0.23482038024155105,narrow
IONQ,2025-04-23,0.13231545562021665,narrow
IREN,2025-04-23,0.2828246131459818,narrow
JBLU,2025-04-23,0.5243523641187966,normal
JDST,2025-04-23,0.18390090460944278,narrow
KC,2025-04-23,0.11865761772177587,narrow
KOD,2025-04-23,0.6173029690883445,wide
KSS,2025-04-23,0.16190940156051917,narrow
KVYO,2025-04-23,0.4001490333035565,normal
LMND,2025-04-23,0.415543015954286,normal
LUNR,2025-04-23,0.34107709741241604,normal
LX,2025-04-23,0.20665872350440567,narrow
MBLY,2025-04-23,0.22591774863138323,narrow
METU,2025-04-23,0.12715476373848095,narrow
MSTU,2025-04-23,0.17702537646224428,narrow
MUU,2025-04-23,0.08391395680364447,narrow
MXL,2025-04-23,0.3692597815956775,normal
NBIS,2025-04-23,0.16720303007192827,narrow
NCLH,2025-04-23,0.23239255003629097,narrow
NDRA,2025-04-23,0.1749467396519474,narrow
NFE,2025-04-23,0.13046394074370704,narrow
NNE,2025-04-23,0.24220235337079798,narrow
NVAX,2025-04-23,0.9474999999999999,wide
NVDX,2025-04-23,0.09876712095921086,narrow
NWL,2025-04-23,0.5119701452447868,normal
NXE,2025-04-23,0.2528761616013867,narrow
OUST,2025-04-23,0.22874694177790816,narrow
OWL,2025-04-23,0.35157030186768823,normal
PCT,2025-04-23,0.1995045222693392,narrow
PGY,2025-04-23,0.2929467806279349,narrow
PINS,2025-04-23,0.33133326974913735,normal
PL,2025-04-23,0.4029768595470346,normal
PONY,2025-04-23,0.7977666869296203,wide
PRCH,2025-04-23,0.24183359456135237,narrow
PTEN,2025-04-23,0.22164406656854857,narrow
QBTS,2025-04-23,0.20409824113525074,narrow
QDEL,2025-04-23,0.4291425842476502,normal
QS,2025-04-23,0.6190964187409702,wide
QUBT,2025-04-23,0.3364354821222933,normal
RCAT,2025-04-23,0.1828029237586676,narrow
RDW,2025-04-23,0.33155918319285965,normal
REAL,2025-04-23,0.40174812784903274,normal
RETL,2025-04-23,0.22813752089440742,narrow
RGTI,2025-04-23,0.18505066122844196,narrow
RKLB,2025-04-23,0.19852716877516002,narrow
ROBN,2025-04-23,0.17927817509055644,narrow
RUM,2025-04-23,0.34517930921247303,normal
RXRX,2025-04-23,0.18858322753122067,narrow
RZLT,2025-04-23,1.4663670765931713,wide
S,2025-04-23,0.31262927684126024,normal
SERV,2025-04-23,0.6574239720243936,wide
SLQT,2025-04-23,0.13050421424789993,narrow
SMCL,2025-04-23,0.414024522192081,normal
SMCX,2025-04-23,0.42105820841244124,normal
SMMT,2025-04-23,0.7812018677286371,wide
SMR,2025-04-23,0.23193148322292026,narrow
SMTC,2025-04-23,0.22573181023326966,narrow
SNCY,2025-04-23,0.36400306208240424,normal
SNOA,2025-04-23,1.1364686134571873,wide
SOFI,2025-04-23,0.16295981765116968,narrow
SOUN,2025-04-23,0.2565573853005851,narrow
SOXL,2025-04-23,0.07421512486436191,narrow
SPHR,2025-04-23,0.34159455871417715,normal
SPYU,2025-04-23,0.057030419207901244,narrow
SVIX,2025-04-23,0.038005137480191555,narrow
SYM,2025-04-23,0.2730090247976693,narrow
TNA,2025-04-23,0.12429148290357726,narrow
TROX,2025-04-23,0.33859212332959593,normal
TSLG,2025-04-23,0.27320034692107503,narrow
TSLL,2025-04-23,0.2808492095873299,narrow
TSLR,2025-04-23,0.28630360788559006,narrow
TSLT,2025-04-23,0.29096549050019377,narrow
TSLY,2025-04-23,0.21091059993531697,narrow
TSMX,2025-04-23,0.1592791340721514,narrow
TSSI,2025-04-23,0.3100466556552811,normal
TXG,2025-04-23,0.36226779526764674,normal
ULCC,2025-04-23,0.6311096433289309,wide
UPXI,2025-04-23,0.7499869493152433,wide
URTY,2025-04-23,0.12224729293648011,narrow
VFC,2025-04-23,0.18404227712073823,narrow
VISN,2025-04-23,0.32466419233880134,normal
VNET,2025-04-23,0.6232244702429086,wide
VSH,2025-04-23,0.26254176800854684,narrow
WGMI,2025-04-23,0.19236896313259297,narrow
WRBY,2025-04-23,0.620167506420596,wide
WWW,2025-04-23,0.2434557644773562,narrow
XPEV,2025-04-23,0.1822983918490931,narrow
YMM,2025-04-23,0.23030020379049135,narrow
ZETA,2025-04-23,0.4471429759627386,normal
ZIM,2025-04-23,0.1523323853420949,narrow
AREB,2025-04-24,0.09652876339115357,narrow
BCTX,2025-04-24,2.152969349236514,wide
CADL,2025-04-24,0.30688893361905945,normal
EPSM,2025-04-24,0.7730624833875346,wide
ESI,2025-04-24,0.5613800909568499,normal
INDV,2025-04-24,0.5813473201156143,normal
MBLY,2025-04-24,0.923274203889721,wide
MLGO,2025-04-24,0.18936753535664547,narrow
MUU,2025-04-24,0.1342815125986685,narrow
NVCR,2025-04-24,0.7977478319103345,wide
OII,2025-04-24,1.088355214623326,wide
PONY,2025-04-24,0.7124449338117519,wide
PTEN,2025-04-24,0.22150331576130103,narrow
RES,2025-04-24,0.8676263995765551,wide
SOXL,2025-04-24,0.09485141249847151,narrow
STM,2025-04-24,0.12402773900294446,narrow
WRD,2025-04-24,0.707507203718741,wide
XXI,2025-04-24,2.4745805921052613,wide
AREB,2025-04-25,0.119488952741414,narrow
COUR,2025-04-25,1.4957354974560253,wide
EPSM,2025-04-25,0.4090966052776596,normal
GDXD,2025-04-25,0.15396627570376917,narrow
JDST,2025-04-25,0.15738269952546985,narrow
METU,2025-04-25,0.10576838544543539,narrow
PONY,2025-04-25,0.9940040532304383,wide
SPHR,2025-04-25,0.32671516518444377,normal
XXI,2025-04-25,2.224328593996842,wide
ADMA,2025-04-28,0.672884439399537,wide
AMPY,2025-04-28,0.49905981884234085,normal
BBAI,2025-04-28,0.5512808803430634,normal
BULL,2025-04-28,0.05384634995851902,narrow
DEA,2025-04-28,0.4164759610734844,normal
HIMS,2025-04-28,0.2972279286827291,narrow
MLGO,2025-04-28,0.279504219563091,narrow
PONY,2025-04-28,0.29312209931255867,narrow
QMCO,2025-04-28,0.35755526119777625,normal
SERV,2025-04-28,0.5649523717384519,normal
SKYA,2025-04-28,78.35227967241167,wide
STSS,2025-04-28,78.35227967241167,wide
TMC,2025-04-28,0.30043380031505573,normal
WOLF,2025-04-28,0.567437610683746,normal
XFOR,2025-04-28,16.714246699268585,wide
BBBY,2025-04-29,1.319149200062615,wide
CLVT,2025-04-29,2.0905730939619356,wide
EVLV,2025-04-29,1.0317932602590414,wide
HIMZ,2025-04-29,1.0035811261046326,wide
KNSA,2025-04-29,2.535352081856875,wide
LEG,2025-04-29,1.7560476244842862,wide
LFMD,2025-04-29,2.746676012616152,wide
NE,2025-04-29,0.9705835309351662,wide
NOV,2025-04-29,1.328665979496608,wide
NWBI,2025-04-29,1.3117259163589823,wide
SEI,2025-04-29,0.5883934659760773,normal
SOFI,2025-04-29,0.5608545961749376,normal
SOFX,2025-04-29,0.601913240069778,wide
TMC,2025-04-29,0.26354555581246797,narrow
TRS,2025-04-29,1.6966290046952006,wide
WOLF,2025-04-29,1.5405408756485444,wide
EXTR,2025-04-30,1.1188150601449895,wide
FNGD,2025-04-30,0.10070866396342243,narrow
KC,2025-04-30,0.6881429297406974,wide
KRG,2025-04-30,2.3814742870342065,wide
NOG,2025-04-30,1.2395901603355448,wide
NVDQ,2025-04-30,0.18155996340154024,narrow
NVDS,2025-04-30,0.13723562343078663,narrow
OMH,2025-04-30,0.3397244662083667,normal
SNN,2025-04-30,0.3270940663452355,normal
SOXS,2025-04-30,0.11510241594380995,narrow
TSLQ,2025-04-30,0.10503703692747904,narrow
VNET,2025-04-30,0.23417065604721274,narrow
ADAM,2025-05-01,2.3449867423952115,wide
ALKT,2025-05-01,2.2985869887681387,wide
AMZU,2025-05-01,0.22158133150639128,narrow
AUR,2025-05-01,0.44989858201641864,normal
AVGX,2025-05-01,0.19431417186381109,narrow
AVL,2025-05-01,0.19779320379520404,narrow
BTDR,2025-05-01,0.30298810079741745,normal
BULL,2025-05-01,0.07192687935131109,narrow
CLSK,2025-05-01,0.24847802438977915,narrow
CONL,2025-05-01,0.3526706407350466,normal
CORZ,2025-05-01,0.40631611285306524,normal
CWH,2025-05-01,0.6531605254225298,wide
ETHT,2025-05-01,0.13085999158815867,narrow
EVER,2025-05-01,0.7359610128548459,wide
FEED,2025-05-01,0.295281043133234,narrow
FNGU,2025-05-01,0.17744267936129904,narrow
GDS,2025-05-01,0.3687276892274725,normal
GDXD,2025-05-01,0.2330296741361316,narrow
GTX,2025-05-01,0.4028100798427098,normal
HIMZ,2025-05-01,0.2683168205600633,narrow
INN,2025-05-01,0.9414997188250352,wide
JDST,2025-05-01,0.36204733722604276,normal
KSS,2025-05-01,0.7884867461961133,wide
MSTU,2025-05-01,0.21001920067461366,narrow
NBIS,2025-05-01,0.8232762071255697,wide
NTGR,2025-05-01,1.2938831852034798,wide
NTRB,2025-05-01,0.9006505522008809,wide
NVDX,2025-05-01,0.23156823242834132,narrow
OBIO,2025-05-01,0.7111723813470431,wide
ROBN,2025-05-01,0.8479919204330553,wide
SHC,2025-05-01,0.9107659973937733,wide
SNDR,2025-05-01,1.6444796506655364,wide
SOFX,2025-05-01,0.39520418113693184,normal
TNDM,2025-05-01,1.2014151981128591,wide
TSMX,2025-05-01,0.27816245840680043,narrow
TSSI,2025-05-01,0.6932803452475905,wide
TTMI,2025-05-01,2.110845019410758,wide
UPBD,2025-05-01,2.1125346239251512,wide
VISN,2025-05-01,1.2331331493805122,wide
ZETA,2025-05-01,0.2747637367331446,narrow
ADPT,2025-05-02,3.673761512234343,wide
ASTS,2025-05-02,0.8759687598598634,wide
ATEN,2025-05-02,1.9857510252869361,wide
AVGX,2025-05-02,0.284693858751005,narrow
BTSG,2025-05-02,1.2645510696577331,wide
CRVO,2025-05-02,1.2474673435844277,wide
FIVN,2025-05-02,1.4653476622180446,wide
FLGT,2025-05-02,2.563603413424675,wide
FNUC,2025-05-02,5.936041419415857,wide
FRGT,2025-05-02,3.514742963377726,wide
GDS,2025-05-02,0.3654756077663557,normal
HSAI,2025-05-02,0.46407538695164097,normal
ING,2025-05-02,0.2185199789695033,narrow
KC,2025-05-02,0.30808012685495834,normal
KIDZ,2025-05-02,2.1545262443814224,wide
LITM,2025-05-02,5.936041419415857,wide
LLYX,2025-05-02,0.2561877449110681,narrow
MSTU,2025-05-02,0.3668504009263477,normal
OLN,2025-05-02,1.710906230975513,wide
PONY,2025-05-02,0.4821259726655671,normal
SMMT,2025-05-02,0.8872921747055149,wide
SOXL,2025-05-02,0.34073728884259097,normal
SVV,2025-05-02,2.303549206887433,wide
TSMX,2025-05-02,0.3042188177585225,normal
VNET,2025-05-02,0.4880827591342698,normal
WOLF,2025-05-02,0.6601853321281448,wide
XHR,2025-05-02,1.9345885642224556,wide
XPEV,2025-05-02,0.15107697002176396,narrow
ZETA,2025-05-02,0.7481117620808051,wide
BCRX,2025-05-05,1.5913312371336066,wide
DFSC,2025-05-05,0.7745479451766238,wide
FNGR,2025-05-05,0.4612362097627329,normal
FRO,2025-05-05,0.5702583182384896,normal
GFI,2025-05-05,0.4396201118344114,normal
HIMZ,2025-05-05,0.7660851224999409,wide
HL,2025-05-05,0.5156033461046282,normal
HMY,2025-05-05,0.4135474777823723,normal
KIDZ,2025-05-05,1.0001301761230434,wide
MSTZ,2025-05-05,0.21012774951140248,narrow
NIVF,2025-05-05,4.495412844036694,wide
QURE,2025-05-05,0.6119164010163969,wide
SBIT,2025-05-05,0.09828712219555205,narrow
ACEL,2025-05-06,1.2277367108718873,wide
AMRC,2025-05-06,2.015287501798045,wide
AORT,2025-05-06,2.095642883686362,wide
AREB,2025-05-06,0.41802893513650324,normal
ARRY,2025-05-06,1.0696712451641845,wide
BULL,2025-05-06,0.15170491929192198,narrow
CRMD,2025-05-06,0.6696264637717204,wide
ERO,2025-05-06,1.9181710059780457,wide
EVGO,2025-05-06,3.53375250861629,wide
PLTD,2025-05-06,0.36561065251975533,normal
PONY,2025-05-06,0.4349308734452302,normal
SBET,2025-05-06,9.743611402314748,wide
SEDG,2025-05-06,0.802559492232993,wide
SEE,2025-05-06,1.926180287828767,wide
SHLS,2025-05-06,1.6689034314468847,wide
SIBN,2025-05-06,2.3917919920579886,wide
SOXS,2025-05-06,0.13510011080136478,narrow
TALO,2025-05-06,1.8904031993723847,wide
TDUP,2025-05-06,2.7726446390636545,wide
TSLQ,2025-05-06,0.19150851848473302,narrow
UCO,2025-05-06,0.10052666238962009,narrow
UPWK,2025-05-06,1.6793578048887716,wide
WRD,2025-05-06,0.7680168635920713,wide
AGL,2025-05-07,1.149414384966137,wide
AMLX,2025-05-07,0.3790024938687633,normal
ANGI,2025-05-07,1.6286353467561536,wide
ATOM,2025-05-07,1.5745526838966206,wide
BLMN,2025-05-07,0.9996286616027615,wide
DAWN,2025-05-07,1.1633749881500237,wide
DNA,2025-05-07,0.3343048009690699,normal
EHTH,2025-05-07,3.1338113087000274,wide
EOSE,2025-05-07,2.136388298817165,wide
EYE,2025-05-07,1.0661379695999178,wide
GDXD,2025-05-07,0.34588570825121145,normal
GPUS,2025-05-07,0.5550369512749741,normal
JDST,2025-05-07,0.29846714708429534,narrow
KMT,2025-05-07,2.688504407621467,wide
MLGO,2025-05-07,0.10420582545565012,narrow
NBIS,2025-05-07,0.6977956012912647,wide
NRDS,2025-05-07,2.523278021738699,wide
NVOX,2025-05-07,0.5816284322731882,normal
OPFI,2025-05-07,1.435677044411568,wide
OSCR,2025-05-07,1.5974735615960212,wide
PGY,2025-05-07,1.4150306334700857,wide
PRCH,2025-05-07,2.538414045249002,wide
PRGO,2025-05-07,1.4235285284943695,wide
PSNL,2025-05-07,2.8262144564848954,wide
SHOO,2025-05-07,0.9515555871756074,wide
SMCZ,2025-05-07,0.16549228796824422,narrow
UEC,2025-05-07,0.5630406111368031,normal
VTEX,2025-05-07,2.3446265716249672,wide
AAOI,2025-05-08,0.9599615330354345,wide
ACH,2025-05-08,0.6815318446067398,wide
ALGM,2025-05-08,0.7122040690923864,wide
AMPL,2025-05-08,0.8703014489430166,wide
ASST,2025-05-08,5.345962993021818,wide
BKSY,2025-05-08,2.492718282191967,wide
BMBL,2025-05-08,2.7763856930577435,wide
BTDR,2025-05-08,0.5273656438788367,normal
BULLW,2025-05-08,0.798609177926722,wide
CDE,2025-05-08,0.6589180066259509,wide
CERT,2025-05-08,0.5062547287609704,normal
CLSK,2025-05-08,0.5131587790325766,normal
CMP,2025-05-08,3.417878320838015,wide
CMRE,2025-05-08,0.33881854285765245,normal
CONL,2025-05-08,0.5125978889229661,normal
CORZ,2025-05-08,0.5808826338739982,normal
CSAN,2025-05-08,0.21918380127335316,narrow
ETH,2025-05-08,0.1031988051494238,narrow
ETHA,2025-05-08,0.12756622083226182,narrow
ETHE,2025-05-08,0.11545096069594683,narrow
ETHT,2025-05-08,0.12887756192588437,narrow
FA,2025-05-08,0.9170117251389431,wide
FETH,2025-05-08,0.11134232446642192,narrow
FSLY,2025-05-08,1.8436706744722837,wide
GDRX,2025-05-08,0.7862672064777342,wide
GPUS,2025-05-08,0.7613122386647675,wide
GRPN,2025-05-08,2.011161348554681,wide
GTN,2025-05-08,1.5513417649607966,wide
HCAT,2025-05-08,1.6204935821683564,wide
HDSN,2025-05-08,2.8074894960109735,wide
JOBY,2025-05-08,1.34011298273622,wide
KIDZ,2025-05-08,0.720991152056073,wide
KVUE,2025-05-08,0.7654920841427659,wide
KW,2025-05-08,3.4508456102571343,wide
LXEO,2025-05-08,0.2584113666591364,narrow
LZ,2025-05-08,2.49742283617526,wide
MGNI,2025-05-08,1.4585946602712083,wide
MSTU,2025-05-08,0.23337277222636002,narrow
NAGE,2025-05-08,0.6879727000131196,wide
NAKA,2025-05-08,0.948226104191769,wide
NTLA,2025-05-08,1.6401395139613149,wide
NVAX,2025-05-08,1.4341137084432651,wide
PCT,2025-05-08,1.8699271752153062,wide
PGY,2025-05-08,0.8570784022590097,wide
PRM,2025-05-08,1.4250352788766265,wide
PRVA,2025-05-08,1.2371496977198526,wide
QBTS,2025-05-08,1.3157277095912947,wide
QDEL,2025-05-08,2.028356103747156,wide
QUBT,2025-05-08,0.6434645098131739,wide
RELY,2025-05-08,1.562835609795556,wide
RGTI,2025-05-08,0.613997322094709,wide
RIOX,2025-05-08,0.33227585519678615,normal
ROBN,2025-05-08,0.434590560909152,normal
RUN,2025-05-08,1.2445598267948363,wide
STKL,2025-05-08,5.083202077391338,wide
SYM,2025-05-08,1.143904170490627,wide
VRRM,2025-05-08,1.6842922904326108,wide
VYX,2025-05-08,1.0587661281578689,wide
XRAY,2025-05-08,1.3792987382127428,wide
ALVO,2025-05-09,0.5245605763673494,normal
AMN,2025-05-09,0.8070778726629273,wide
ARKO,2025-05-09,2.8273259944263573,wide
ARLO,2025-05-09,1.3031775117855124,wide
AVPT,2025-05-09,2.0173674724483415,wide
CRVS,2025-05-09,1.4317708774554048,wide
DH,2025-05-09,5.031675693581615,wide
ETH,2025-05-09,0.26364115861539816,narrow
ETHA,2025-05-09,0.24063323517880258,narrow
ETHE,2025-05-09,0.23561585980139327,narrow
ETHT,2025-05-09,0.2946897508528953,narrow
FETH,2025-05-09,0.24810774660633603,narrow
FOXF,2025-05-09,1.5906018818696326,wide
GDOT,2025-05-09,2.528138333339813,wide
GOGO,2025-05-09,5.505303007734284,wide
GPUS,2025-05-09,0.5032667992003741,normal
HIND,2025-05-09,15.649702642530162,wide
HNST,2025-05-09,1.6665536672572487,wide
JMIA,2025-05-09,0.3884972409466066,normal
LYFT,2025-05-09,1.7417935397642086,wide
MGTX,2025-05-09,1.0359449719563198,wide
NUS,2025-05-09,2.1179124997960694,wide
OPRT,2025-05-09,0.7803004149325551,wide
OUST,2025-05-09,2.5315709084509144,wide
PUBM,2025-05-09,1.6670571390877855,wide
SNBR,2025-05-09,0.4704914766730583,normal
SPT,2025-05-09,1.9567199642032034,wide
TKNO,2025-05-09,1.1931016773305154,wide
TRVI,2025-05-09,1.3458093520140073,wide
TXG,2025-05-09,1.475706495563192,wide
WBUY,2025-05-09,4.344953381035528,wide
ZKIN,2025-05-09,3.5853853632261767,wide
AA,2025-05-12,0.8776705797014651,wide
AAL,2025-05-12,0.47513104929357514,normal
AAOI,2025-05-12,0.7876763082690319,wide
AAPU,2025-05-12,0.6726569474207578,wide
ABEO,2025-05-12,0.2928596341499409,narrow
ACDC,2025-05-12,0.5491486883858995,normal
ACH,2025-05-12,0.6077264704070648,wide
ACMR,2025-05-12,0.40422732522990057,normal
ADNT,2025-05-12,0.7861842909909242,wide
ADPT,2025-05-12,0.26874288423975384,narrow
ADTN,2025-05-12,0.19433248841278117,narrow
AEO,2025-05-12,2.6841847318916936,wide
AESI,2025-05-12,0.660248338850117,wide
AGEN,2025-05-12,1.6424871030669892,wide
AI,2025-05-12,0.5283140014799096,normal
ALGM,2025-05-12,1.2138146214123287,wide
AMDL,2025-05-12,0.4500194500525331,normal
AMPL,2025-05-12,1.0460818902514954,wide
AMPY,2025-05-12,0.35892700551119083,normal
APA,2025-05-12,0.48054171984347666,normal
APPS,2025-05-12,0.5104558620584855,normal
ARHS,2025-05-12,1.0440801742895114,wide
ARKO,2025-05-12,1.175449024002935,wide
AROC,2025-05-12,0.7394803894386851,wide
ARRY,2025-05-12,0.7987781737399913,wide
ARWR,2025-05-12,0.666843068188898,wide
AS,2025-05-12,1.2533520601094519,wide
ASB,2025-05-12,0.7567431850789095,wide
ASPN,2025-05-12,0.37403382592956197,normal
ASTS,2025-05-12,0.308133444944077,normal
ASX,2025-05-12,0.4260133543740638,normal
ATOM,2025-05-12,0.3001252461921081,normal
AUR,2025-05-12,0.5431628811803746,normal
BANC,2025-05-12,0.3795622675048943,normal
BBAI,2025-05-12,0.2706028469809025,narrow
BBBY,2025-05-12,0.3414539859552628,normal
BE,2025-05-12,0.26190960793431994,narrow
BEAM,2025-05-12,0.6585380580199529,wide
BHVN,2025-05-12,0.36884849630202704,normal
BILI,2025-05-12,0.42742956970663565,normal
BKSY,2025-05-12,0.728720907185514,wide
BLMN,2025-05-12,1.4287421894444525,wide
BMBL,2025-05-12,0.5400490301306425,normal
BTCT,2025-05-12,0.9167256596370266,wide
BTDR,2025-05-12,0.4631008381464094,normal
BZ,2025-05-12,2.047859065952321,wide
CC,2025-05-12,0.7182314838605,wide
CCL,2025-05-12,0.49521111364640813,normal
CENX,2025-05-12,1.0072536202180984,wide
CGON,2025-05-12,0.1498370805266224,narrow
CIFR,2025-05-12,0.27759264052123606,narrow
CLF,2025-05-12,0.3035786216816258,normal
CLMT,2025-05-12,0.48556080879035973,normal
CLSK,2025-05-12,0.41025589017029457,normal
CMRE,2025-05-12,0.8628169020344486,wide
COGT,2025-05-12,0.2861009598685038,narrow
CONL,2025-05-12,0.255358288236131,narrow
CORZ,2025-05-12,0.49716397905565013,normal
CPRI,2025-05-12,1.4719277213100528,wide
CRGY,2025-05-12,0.5076172448837087,normal
CRNC,2025-05-12,0.42380846964038893,normal
CRSR,2025-05-12,0.6004311222757839,wide
CSIQ,2025-05-12,0.2951719549216116,narrow
CSTM,2025-05-12,0.7265688055625912,wide
CUK,2025-05-12,0.5081715800972684,normal
CWK,2025-05-12,0.6469389002802932,wide
CZR,2025-05-12,0.6545335439422346,wide
DAN,2025-05-12,0.6378228455883931,wide
DBI,2025-05-12,1.0802904256828314,wide
DBRG,2025-05-12,0.46216543750051975,normal
DCH,2025-05-12,0.5525310112044304,normal
DEI,2025-05-12,0.6015037912417849,wide
DJT,2025-05-12,0.4777221532112207,normal
DNA,2025-05-12,0.1919845449096657,narrow
DNLI,2025-05-12,0.30219771190813366,normal
DQ,2025-05-12,0.6100447190489844,wide
DRH,2025-05-12,0.6778538080926492,wide
DYN,2025-05-12,0.6681500638792764,wide
EGY,2025-05-12,0.7296478491235799,wide
EH,2025-05-12,0.4136634664155942,normal
ENVX,2025-05-12,0.5885232799860631,normal
ESI,2025-05-12,0.5462952014976815,normal
ETH,2025-05-12,0.2001662639907642,narrow
ETHA,2025-05-12,0.24182425864767973,narrow
ETHE,2025-05-12,0.2500133945229901,narrow
ETHT,2025-05-12,0.27827255984102395,narrow
EWCZ,2025-05-12,1.0790580150281357,wide
EYE,2025-05-12,0.6734066957295464,wide
FETH,2025-05-12,0.18860098301563635,narrow
FIVN,2025-05-12,0.3237743708712238,normal
FLNC,2025-05-12,2.050308693911722,wide
FLWS,2025-05-12,0.4952166570832493,normal
FNB,2025-05-12,0.8163919115570921,wide
FNGU,2025-05-12,0.3920290701778499,normal
FNKO,2025-05-12,2.408212875432634,wide
FOXF,2025-05-12,1.5925878161794926,wide
FRSH,2025-05-12,0.5147664217070875,normal
FTK,2025-05-12,0.32696990691567396,normal
FTRE,2025-05-12,1.5735705638962272,wide
FWRD,2025-05-12,1.446645706005275,wide
GAP,2025-05-12,1.1114805210568794,wide
GCT,2025-05-12,1.4183844435231525,wide
GDS,2025-05-12,0.6300390685561503,wide
GDXD,2025-05-12,0.34493876713670163,normal
GGLL,2025-05-12,0.17655128188070898,narrow
GLDD,2025-05-12,0.5556781360149082,normal
GLL,2025-05-12,0.10640875935716779,narrow
GOGL,2025-05-12,0.4471631700724778,normal
GOGO,2025-05-12,1.6440531648795422,wide
GPRE,2025-05-12,0.9064122403571796,wide
GRRR,2025-05-12,0.2842889452611552,narrow
GTES,2025-05-12,0.7487930047187051,wide
GTM,2025-05-12,0.25928777048313517,narrow
GUSH,2025-05-12,0.34668388298497455,normal
HAL,2025-05-12,0.4696888057501303,normal
HBM,2025-05-12,0.8329221823944192,wide
HIMX,2025-05-12,0.6431517077209137,wide
HNST,2025-05-12,0.9327168636888212,wide
HP,2025-05-12,0.619201058441582,wide
HPE,2025-05-12,0.35936556080042287,normal
HPK,2025-05-12,0.4754196151818526,normal
HPQ,2025-05-12,1.43986095182721,wide
HSAI,2025-05-12,0.4271312614414042,normal
HUN,2025-05-12,1.147717334820466,wide
HUT,2025-05-12,0.7861577520232012,wide
IART,2025-05-12,0.4608909254546296,normal
INFY,2025-05-12,1.0403318502108012,wide
INN,2025-05-12,1.6505858256455646,wide
IREN,2025-05-12,0.6597997923913298,wide
IVZ,2025-05-12,0.5539743144741432,normal
JBI,2025-05-12,0.5530856398310112,normal
JDST,2025-05-12,0.3325860479625089,normal
JMIA,2025-05-12,1.030607100689546,wide
JOBY,2025-05-12,0.5184468382822317,normal
KC,2025-05-12,0.15607689395631177,narrow
KEY,2025-05-12,0.6627727749840363,wide
KSS,2025-05-12,0.8876321002098254,wide
LASR,2025-05-12,0.5401082765627018,normal
LBRT,2025-05-12,0.46733877001346946,normal
LC,2025-05-12,0.4660826551480758,normal
LI,2025-05-12,0.34386519512092495,normal
LTBR,2025-05-12,0.9754626232982803,wide
LUNR,2025-05-12,0.8971191637299191,wide
LX,2025-05-12,0.6492206544129437,wide
M,2025-05-12,0.8332072882581801,wide
MAT,2025-05-12,1.14231575464619,wide
MBC,2025-05-12,1.0721416561580475,wide
MBLY,2025-05-12,0.7328290684884141,wide
METC,2025-05-12,0.6637760440395128,wide
MGNI,2025-05-12,0.6001054773711442,wide
MGY,2025-05-12,0.4211437615262188,normal
MNRO,2025-05-12,0.9123451516042568,wide
MTUS,2025-05-12,1.1563653150727073,wide
MUR,2025-05-12,0.8015515210402863,wide
MXL,2025-05-12,0.8469078955228919,wide
NCLH,2025-05-12,0.648473629635501,wide
NE,2025-05-12,0.523091725006956,normal
NFE,2025-05-12,0.6153909127370465,wide
NIO,2025-05-12,0.19803870125554057,narrow
NOG,2025-05-12,0.6512527063084516,wide
NOV,2025-05-12,0.5182717583355073,normal
NVDX,2025-05-12,0.3077409604234897,normal
NVST,2025-05-12,0.7100132979439311,wide
NWL,2025-05-12,1.380805047480516,wide
NXTT,2025-05-12,4.275543155391205,wide
OBE,2025-05-12,0.9031882907065133,wide
OIS,2025-05-12,0.5461893208938535,normal
OKLO,2025-05-12,0.5500345190842291,normal
OLN,2025-05-12,0.7166345276823913,wide
OPRT,2025-05-12,1.023242216050286,wide
OUST,2025-05-12,0.622791780255685,wide
OWL,2025-05-12,0.6560934423766083,wide
PAYO,2025-05-12,0.504780149986283,normal
PBF,2025-05-12,0.6207405392608978,wide
PBW,2025-05-12,0.39038017145635595,normal
PCT,2025-05-12,0.39066133382941154,normal
PDYN,2025-05-12,0.4395289856321865,normal
PEB,2025-05-12,1.4310770116092297,wide
PENN,2025-05-12,0.43410976883017677,normal
PHAT,2025-05-12,0.44974458346888213,normal
PK,2025-05-12,1.9219425586723515,wide
PL,2025-05-12,0.7423724483156462,wide
PLAY,2025-05-12,1.0698396193795123,wide
PLCE,2025-05-12,1.3947480707336517,wide
