symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,bars_held,risk_per_share,reward_per_share,risk_reward_ratio,total_risk,pole_gain_pct,retracement_pct,pullback_candles,avg_pole_volume,avg_flag_volume,pole_height,flag_low,flag_high,entry_bar_open,entry_bar_high,entry_bar_low,entry_bar_close,entry_bar_volume,day_open,day_high,day_low,day_close,day_volume,intraday_move_pct,avg_volume_daily,relative_volume,sector,float_shares,entry_minutes_from_open,patterns_detected_that_day,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill
SKBL,2026-02-09,13:10:00,3.20,3.11,3.30,7345,13:14:00,3.10,stop,-699.46,-2.98,3,0.0859,0.1007,2.50,630.94,8.40,14.11,4,21025,2218,0.2445,3.12,3.15,3.18,3.18,3.18,3.18,964,2.92,3.20,2.76,3.15,181454,15.94,146923,1.24,Industrials,9472782,280,3,6.68,1.04,False,-0.10,2,8.40,8.15,2.60,2.00,0.30,0.30,0.30,0.30,0.20,2.600,1.425,0.20,0.00,15.22,0.435,1.425
SKBL,2026-02-09,13:15:00,3.20,3.07,3.48,2752,13:21:00,3.06,stop,-383.90,-4.36,6,0.1303,0.2860,2.50,358.59,8.40,32.27,6,21025,1762,0.2445,3.08,3.18,3.18,3.18,3.18,3.18,100,2.92,3.20,2.76,3.15,181454,15.94,146923,1.24,Industrials,9472782,285,3,7.54,1.04,False,-0.10,2,8.40,8.07,2.10,2.00,0.30,0.00,0.30,0.30,0.00,2.100,1.425,0.20,0.00,15.22,0.057,1.425
USGG,2026-02-09,13:45:00,21.51,21.02,22.17,567,15:46:00,22.34,force_close,472.31,3.87,37,0.4870,0.6600,2.50,276.13,3.28,8.96,6,3367,286,0.6700,21.03,21.28,21.40,21.44,21.31,21.31,801,18.87,22.44,17.68,22.17,189282,26.95,235968,0.80,,555920,315,6,3.34,-2.33,False,-0.10,2,3.28,4.40,2.00,1.00,0.00,0.00,0.30,0.30,0.20,2.000,1.425,0.20,0.00,21.38,2.799,1.425
JLHL,2026-02-10,12:20:00,5.00,4.88,5.25,2251,12:52:00,4.87,stop,-314.10,-2.79,4,0.1249,0.2497,2.50,281.15,6.45,20.00,4,4523,273,0.3000,4.89,4.98,4.98,4.98,4.98,4.98,100,4.11,5.15,4.11,5.14,82378,25.27,193098,0.43,,1448641,230,6,8.23,-6.14,False,0.03,2,6.45,8.76,3.00,1.00,0.30,0.30,0.30,0.30,0.20,3.600,1.315,0.20,0.00,21.13,0.366,1.315
MNTS,2026-02-11,14:50:00,5.93,5.83,6.12,1841,14:51:00,5.81,stop,-221.48,-2.03,3,0.1028,0.1832,2.50,189.29,5.41,32.79,2,12755,8508,0.3050,5.84,5.90,5.89,5.94,5.87,5.87,23287,5.23,5.94,4.95,5.46,820400,20.00,2355821,0.35,,8449971,380,4,9.72,0.98,False,0.08,3,5.41,9.85,1.80,1.00,0.30,0.30,0.00,0.00,0.00,1.800,1.161,0.20,0.00,20.00,2.737,1.161
SIF,2026-02-11,11:10:00,8.60,8.45,8.87,251,13:22:00,8.42,stop,-44.71,-2.07,69,0.1528,0.2750,2.50,38.35,4.62,38.16,2,3277,850,0.3800,8.46,8.55,8.55,8.55,8.55,8.55,541,7.00,9.50,6.52,8.85,621536,45.70,10068,61.73,,4832377,160,10,1.63,4.45,False,0.08,3,4.62,2.13,1.90,1.00,0.30,0.30,0.30,0.00,0.00,1.900,1.161,0.00,0.00,45.70,0.637,1.161
KPTI,2026-02-12,09:46:00,7.81,7.51,8.46,1295,10:08:00,8.47,trail_stop,850.59,8.41,27,0.2988,0.6500,2.50,387.01,6.48,42.55,4,12497,5441,0.4700,7.52,7.77,7.72,7.95,7.72,7.95,12220,6.72,9.94,6.72,8.94,2752822,47.92,415232,6.63,,14811820,76,1,6.70,-11.80,False,0.00,2,6.48,5.67,2.50,1.80,0.30,-0.30,0.30,0.00,0.00,2.500,0.985,0.20,0.00,22.36,2.246,0.985
ONEG,2026-02-12,12:41:00,3.47,3.32,3.82,1356,13:07:00,3.31,stop,-224.32,-4.76,14,0.1555,0.3455,2.50,210.82,8.57,44.07,6,22643,855,0.2700,3.30,3.46,3.37,3.46,3.37,3.42,2035,2.59,3.56,2.15,3.27,768395,65.58,311497,2.47,,7000000,251,5,13.55,-15.08,False,0.00,2,8.57,13.94,2.50,1.00,0.30,-0.30,0.30,0.00,0.00,2.500,0.985,0.20,0.00,65.12,2.380,0.985
FBIO,2026-02-23,13:21:00,3.54,3.48,3.64,3937,13:28:00,3.47,stop,-271.83,-1.95,9,0.0586,0.1000,2.50,230.73,5.87,12.82,3,39700,4443,0.1950,3.49,3.52,3.52,3.52,3.51,3.51,14227,3.80,4.22,3.32,3.45,16599943,27.11,484916,34.23,,23090909,291,3,-7.01,13.69,False,0.19,3,5.87,-6.50,2.10,1.00,0.30,0.30,0.30,0.00,0.20,2.100,0.942,0.00,0.00,27.11,3.202,0.942
ADVB,2026-02-24,10:42:00,4.88,4.72,5.23,3123,10:48:00,4.71,stop,-557.33,-3.65,17,0.1643,0.3500,2.50,513.11,9.75,25.58,3,8699,3256,0.4300,4.73,4.86,4.85,4.95,4.85,4.87,5404,4.19,5.69,3.61,3.72,661643,57.61,424841,1.56,,629741,132,2,7.11,-0.49,False,-0.02,3,9.75,6.32,2.70,1.80,0.00,0.00,0.30,0.00,0.20,2.700,1.106,0.20,0.00,20.30,1.660,1.106
EOSU,2026-02-24,10:20:00,8.74,8.51,8.97,3972,15:15:00,9.28,trail_stop,2124.94,6.12,85,0.2335,0.2265,2.50,927.46,4.42,16.53,3,1287,433,0.3630,8.52,8.60,8.70,8.80,8.69,8.80,1186,8.06,9.95,7.44,9.90,148726,33.74,193265,0.77,,5365220,110,3,7.59,-1.47,False,-0.02,2,4.42,8.91,2.00,2.00,0.00,0.30,0.30,0.00,0.20,2.000,1.106,0.20,0.00,15.60,2.737,1.106
CLIK,2026-02-25,12:39:00,3.87,3.79,4.02,154,13:03:00,4.00,trail_stop,19.94,3.35,13,0.0792,0.1500,2.50,12.20,4.58,22.67,4,933,540,0.1681,3.80,3.85,3.85,3.85,3.85,3.85,621,3.45,4.09,3.39,3.65,78407,20.65,5182,15.13,,783519,249,3,5.75,13.11,False,0.11,2,4.58,6.14,2.60,1.00,0.30,0.30,0.30,0.30,0.20,2.600,1.288,0.20,0.00,31.47,1.149,1.288
TYGO,2026-02-25,13:08:00,4.01,3.94,4.15,3763,13:14:00,3.92,stop,-326.46,-2.16,8,0.0749,0.1375,2.50,282.04,4.08,6.45,4,8190,2442,0.1550,3.94,3.99,3.99,3.99,3.96,3.99,3922,3.41,4.30,3.14,4.00,1500352,36.94,612134,2.45,,28812701,278,3,10.17,-3.67,False,0.11,3,4.08,10.66,2.30,1.00,0.00,0.30,0.30,0.30,0.20,2.300,1.288,0.20,0.00,27.07,1.606,1.288
ALOY,2026-02-27,14:34:00,18.90,18.57,19.50,717,14:36:00,18.51,stop,-279.46,-2.06,4,0.3341,0.6000,2.50,239.51,4.94,25.99,3,11879,4940,0.8850,18.58,18.81,18.81,18.81,18.64,18.64,1365,14.24,19.75,13.51,18.46,1097826,46.19,206620,5.31,,24790242,364,12,12.45,1.93,False,0.05,2,4.94,12.99,2.30,1.00,0.30,0.30,0.30,0.00,0.20,2.300,1.018,0.20,0.00,39.53,0.276,1.018
ALOY,2026-02-27,14:37:00,19.03,18.57,19.96,405,14:50:00,18.51,stop,-210.77,-2.73,15,0.4647,0.9250,2.50,188.20,4.94,25.99,6,11879,4630,0.8850,18.58,18.94,18.64,19.00,18.64,19.00,14007,14.24,19.75,13.51,18.46,1097826,46.19,206620,5.31,,24790242,367,12,13.06,1.93,False,0.05,2,4.94,13.38,2.00,1.00,0.30,0.00,0.30,0.00,0.20,2.000,1.018,0.20,0.00,40.19,3.025,1.018
DLLL,2026-02-27,09:37:00,27.98,27.26,29.44,532,09:40:00,27.18,stop,-427.19,-2.87,6,0.7212,1.4550,2.50,383.68,8.69,24.94,2,16221,6564,2.2250,27.27,27.84,27.84,27.86,27.52,27.65,7299,25.71,29.66,25.60,29.41,562487,15.86,71501,7.87,,121625,67,6,2.63,25.54,False,0.05,2,8.69,2.90,2.30,1.80,0.30,0.30,0.30,0.00,0.20,2.300,1.018,0.20,0.00,35.87,1.112,1.018
