symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,bars_held,risk_per_share,reward_per_share,risk_reward_ratio,total_risk,pole_gain_pct,retracement_pct,pullback_candles,avg_pole_volume,avg_flag_volume,pole_height,flag_low,flag_high,entry_bar_open,entry_bar_high,entry_bar_low,entry_bar_close,entry_bar_volume,day_open,day_high,day_low,day_close,day_volume,intraday_move_pct,avg_volume_daily,relative_volume,sector,float_shares,entry_minutes_from_open,patterns_detected_that_day,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry
CRWU,2026-02-06,10:14:00,6.13,5.98,6.43,2333,11:44:00,6.84,exhaust+trail_stop,1391.93,9.73,85,0.1505,0.3000,2.50,351.12,3.25,26.32,2,8324,7106,0.1900,5.99,6.10,6.10,6.11,6.08,6.08,8051,5.40,7.14,5.30,7.04,1307529,34.71,1687079,0.78,,5393475,104,1,4.24,7.78,False,0.01,2,3.25,4.69,1.40,1.00,0.00,-0.30,0.00,0.30,0.20,1.400,1.494,0.20,0.00,21.76
MST,2026-02-06,09:39:00,3.26,3.16,3.44,9199,09:40:00,3.15,stop,-1018.01,-3.40,3,0.1012,0.1875,2.50,930.94,8.94,24.53,2,5459,5381,0.2650,3.17,3.23,3.24,3.26,3.20,3.20,5732,2.91,3.89,2.90,3.80,1209904,34.37,606643,1.99,,2936365,69,1,4.50,14.57,False,0.01,3,8.94,4.96,2.30,1.50,0.30,0.30,0.00,0.30,0.20,2.300,1.494,0.20,0.00,27.17
QBTX,2026-02-06,09:50:00,15.65,15.22,16.47,1819,10:00:00,15.17,stop,-860.59,-3.02,12,0.4274,0.8240,2.50,777.53,9.03,9.50,3,25665,21800,1.2710,15.23,15.55,15.57,15.79,15.57,15.79,18614,13.89,18.43,13.78,18.06,2809337,33.78,1851667,1.52,,8372385,80,1,6.89,8.60,False,0.01,3,9.03,7.21,2.00,1.50,0.00,0.30,0.00,0.30,0.20,2.000,1.494,0.20,0.00,21.34
QPUX,2026-02-06,10:12:00,8.65,8.36,9.00,2573,10:16:00,8.34,stop,-805.36,-3.62,6,0.2879,0.3497,2.50,740.83,4.46,49.29,4,5925,2530,0.3650,8.37,8.50,8.61,8.61,8.51,8.51,926,7.59,9.84,7.55,9.60,447942,30.33,412589,1.09,,2366195,102,3,4.00,7.97,False,0.01,2,4.46,5.78,1.80,1.00,0.00,0.00,0.30,0.30,0.00,1.800,1.494,0.20,0.00,22.55
QUBX,2026-02-06,09:53:00,14.42,14.13,14.97,2110,09:54:00,14.09,stop,-700.83,-2.30,3,0.2897,0.5450,2.50,611.37,4.75,27.27,4,3942,1175,0.6490,14.14,14.35,14.35,14.36,14.21,14.21,2028,12.66,16.64,12.66,16.00,329298,31.44,302677,1.09,,511585,83,1,6.02,11.25,False,0.01,2,4.75,6.32,2.30,1.00,0.30,0.00,0.30,0.30,0.20,2.300,1.494,0.20,0.00,26.27
RLYB,2026-02-06,10:27:00,4.82,4.69,5.10,4756,10:38:00,4.68,stop,-704.22,-3.07,9,0.1340,0.2750,2.50,637.30,5.44,-20.83,4,2706,611,0.2400,4.70,4.80,4.80,4.84,4.80,4.84,1668,4.70,5.37,4.41,4.75,82748,21.77,158556,0.52,,2708525,117,2,6.12,708.39,False,0.01,2,5.44,5.64,2.30,1.50,0.30,0.00,0.30,0.30,0.20,2.300,1.494,0.20,0.00,725.59
