symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,bars_held,risk_per_share,reward_per_share,risk_reward_ratio,total_risk,pole_gain_pct,retracement_pct,pullback_candles,avg_pole_volume,avg_flag_volume,pole_height,flag_low,flag_high,entry_bar_open,entry_bar_high,entry_bar_low,entry_bar_close,entry_bar_volume,day_open,day_high,day_low,day_close,day_volume,intraday_move_pct,avg_volume_daily,relative_volume,sector,float_shares,entry_minutes_from_open,patterns_detected_that_day,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry
AEVA,2025-01-02,09:50:00,5.08,4.80,5.55,1473,13:04:00,4.79,stop,-426.65,-5.71,175,0.2752,0.4750,2.50,405.44,4.07,20.97,4,4870,1230,0.1898,4.81,4.99,5.05,5.09,5.03,5.03,3183,4.86,5.31,4.62,5.01,800212,14.94,1329128,0.60,,30403104,80,1,5.51,,False,0.01,2,4.07,7.08,1.40,1.00,0.00,-0.30,0.30,0.00,0.20,1.400,1.168,0.20,0.00,9.09
KORE,2025-01-02,10:38:00,3.22,3.11,3.44,5332,10:39:00,3.10,stop,-614.94,-3.59,3,0.1060,0.2250,2.50,565.19,6.64,39.76,2,1970,210,0.1992,3.12,3.20,3.20,3.20,3.20,3.20,115,3.41,3.45,2.60,2.69,487416,32.69,77130,6.32,,7620947,128,5,-3.07,,False,0.01,3,6.64,-2.59,1.60,1.50,0.30,0.00,0.30,0.00,0.00,1.600,1.168,0.00,0.00,15.00
MGX,2025-01-02,09:57:00,3.87,3.80,4.00,5714,10:28:00,3.97,trail_stop,554.63,2.51,32,0.0717,0.1312,2.50,409.98,3.08,36.96,5,4991,2793,0.1150,3.81,3.85,3.85,3.85,3.84,3.85,1567,3.65,4.05,3.62,3.79,1028046,12.02,228967,4.49,,27320029,87,4,2.44,,False,0.01,3,3.08,2.91,1.50,1.00,0.00,0.00,0.30,0.00,0.00,1.500,1.168,0.20,0.00,5.48
