symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,bars_held,risk_per_share,reward_per_share,risk_reward_ratio,total_risk,pole_gain_pct,retracement_pct,pullback_candles,avg_pole_volume,avg_flag_volume,pole_height,flag_low,flag_high,entry_bar_open,entry_bar_high,entry_bar_low,entry_bar_close,entry_bar_volume,day_open,day_high,day_low,day_close,day_volume,intraday_move_pct,avg_volume_daily,relative_volume,sector,float_shares,entry_minutes_from_open,patterns_detected_that_day,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry
QNTM,2026-04-21,10:22:00,3.77,3.68,3.92,4999,10:38:00,3.67,stop,-497.34,-2.64,18,0.0884,0.1500,2.50,442.15,4.47,31.25,4,9712,2902,0.1600,3.69,3.74,3.75,3.80,3.73,3.80,35926,3.20,3.94,3.15,3.44,1191246,25.08,613328,1.94,,5362516,52,3,2.26,2.56,False,,2,4.47,2.77,1.50,1.00,0.00,0.00,0.30,0.00,0.00,1.500,0.808,0.20,0.00,24.29
IPWR,2026-04-22,10:12:00,3.78,3.67,3.99,2230,13:33:00,3.82,trail_stop,104.65,1.24,136,0.1058,0.2175,2.50,235.90,6.19,40.93,2,4769,2286,0.2199,3.68,3.76,3.70,3.78,3.70,3.77,2893,3.28,4.09,3.28,3.90,1050020,24.70,61989,16.94,,10375476,42,1,0.40,4.29,False,,2,6.19,0.90,1.60,1.80,0.30,0.00,0.30,0.00,0.00,1.600,0.808,0.00,0.00,27.82
QTTB,2026-04-27,09:49:00,5.77,5.60,6.13,7446,09:51:00,5.58,stop,-1418.35,-3.30,5,0.1737,0.3625,2.50,1293.37,11.95,25.20,2,10807,1400,0.6150,5.61,5.74,5.69,5.80,5.69,5.75,3313,5.34,6.02,4.77,5.47,502633,26.21,382774,1.31,,6329291,19,1,11.21,-17.59,False,,3,11.95,11.48,3.00,1.80,0.00,0.30,0.30,0.00,0.20,3.000,0.808,0.20,0.00,20.75
VIVK,2026-04-27,10:01:00,2.42,2.33,2.57,5999,10:42:00,2.55,trail_stop,769.23,5.29,42,0.0920,0.1500,2.50,552.21,8.03,26.72,4,16202,3345,0.1774,2.34,2.39,2.41,2.54,2.41,2.54,5987,3.00,3.13,2.18,3.13,9655826,43.58,2920986,3.31,,723490,31,1,-5.83,8290.80,True,,2,8.03,-4.55,1.80,1.00,0.30,0.30,0.30,0.00,0.20,1.800,0.808,0.00,-0.30,8319.54
DFSC,2026-04-30,09:51:00,3.10,2.99,3.32,3164,09:52:00,2.98,stop,-361.55,-3.69,3,0.1053,0.2247,2.50,333.17,6.46,47.97,3,6516,5511,0.1874,3.00,3.08,3.08,3.08,3.03,3.03,2269,2.66,3.17,2.66,3.06,434564,19.17,158224,2.75,,1618864,21,1,4.78,5.14,False,,2,6.46,5.24,1.50,1.00,0.30,0.00,0.00,0.00,0.00,1.500,0.808,0.20,0.00,22.13
PACK,2026-04-30,10:05:00,4.60,4.53,4.72,6249,10:33:00,4.71,trail_stop,711.97,2.48,30,0.0709,0.1200,2.50,442.99,3.64,12.50,2,4125,390,0.1600,4.54,4.58,4.57,4.58,4.57,4.58,780,4.84,5.28,4.40,5.09,2871318,20.00,364947,7.87,,46897519,35,1,-4.13,22.84,True,,2,3.64,-3.63,1.50,1.00,0.00,0.30,0.30,0.00,0.20,1.500,0.808,0.00,-0.30,24.37
SKBL,2026-04-30,10:36:00,2.80,2.68,3.08,3717,11:06:00,2.67,stop,-496.54,-4.76,34,0.1256,0.2790,2.50,466.67,12.89,39.37,2,8531,3162,0.3175,2.65,2.79,2.73,2.80,2.73,2.79,16708,3.70,4.55,2.41,4.55,3341682,88.80,103273,32.36,,9472782,66,3,-6.92,-8.42,False,,2,12.89,-6.11,2.30,1.80,0.00,0.00,0.30,0.00,0.00,2.300,0.808,0.00,0.00,58.51
