symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,bars_held,risk_per_share,reward_per_share,risk_reward_ratio,total_risk,pole_gain_pct,retracement_pct,pullback_candles,avg_pole_volume,avg_flag_volume,pole_height,flag_low,flag_high,entry_bar_open,entry_bar_high,entry_bar_low,entry_bar_close,entry_bar_volume,day_open,day_high,day_low,day_close,day_volume,intraday_move_pct,avg_volume_daily,relative_volume,sector,float_shares,entry_minutes_from_open,patterns_detected_that_day,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill
APLX,2026-07-31,10:29:00,10.09,9.78,10.75,645,11:33:00,9.75,stop,-222.22,-3.41,65,0.3152,0.6625,2.50,203.30,6.02,44.74,6,10168,4711,0.5700,9.79,10.04,10.00,10.04,9.93,9.94,1333,11.61,11.83,9.41,9.75,1628531,25.72,1530845,1.06,,4005105,59,4,-4.53,9.12,False,,3,6.02,-4.02,1.90,1.00,0.30,0.00,0.30,0.30,0.00,1.900,1.286,0.00,0.00,25.72,0.283,1.286
BEZ,2026-07-31,09:55:00,12.33,11.86,13.01,933,09:59:00,11.82,stop,-472.97,-4.11,6,0.4713,0.6750,2.50,439.77,5.01,43.22,5,31518,27524,0.5785,11.87,12.13,12.27,12.31,12.08,12.08,22085,10.00,12.85,9.28,12.78,3376522,38.47,1437531,2.35,,1197890,25,5,10.82,-20.95,False,,2,5.01,12.36,2.80,1.00,0.30,0.00,0.00,0.30,0.00,2.800,1.286,0.20,0.00,32.55,0.802,1.286
CWVX,2026-07-31,10:25:00,12.09,11.79,12.68,1239,11:26:00,11.76,stop,-409.53,-2.73,61,0.2951,0.5875,2.50,365.69,4.09,23.18,3,14463,6980,0.4686,11.80,12.03,11.95,12.04,11.94,11.94,4631,13.86,14.32,11.41,11.97,1955944,25.50,1079177,1.81,,6275380,55,1,-3.02,7.24,False,,3,4.09,-2.51,1.80,1.80,0.00,0.00,0.30,0.30,0.20,1.800,1.286,0.00,0.00,25.50,0.663,1.286
