symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,bars_held,risk_per_share,reward_per_share,risk_reward_ratio,total_risk,pole_gain_pct,retracement_pct,pullback_candles,avg_pole_volume,avg_flag_volume,pole_height,flag_low,flag_high,entry_bar_open,entry_bar_high,entry_bar_low,entry_bar_close,entry_bar_volume,day_open,day_high,day_low,day_close,day_volume,intraday_move_pct,avg_volume_daily,relative_volume,sector,float_shares,entry_minutes_from_open,patterns_detected_that_day,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill
ONDU,2026-05-26,10:05:00,9.20,9.03,9.49,1483,10:09:00,9.00,stop,-285.83,-2.10,5,0.1656,0.2905,2.50,245.66,4.93,1.18,2,3906,536,0.4246,9.04,9.15,9.15,9.15,9.10,9.12,1712,7.95,9.39,7.92,8.61,258512,18.65,137859,1.88,,1073545,35,1,7.55,6.71,False,,2,4.93,8.00,2.30,1.00,0.30,0.30,0.30,0.00,0.20,2.300,0.917,0.20,0.00,22.55,3.191,0.917
IOTR,2026-05-28,09:59:00,3.17,3.09,3.32,600,10:01:00,3.08,stop,-51.01,-2.69,4,0.0757,0.1500,2.50,45.45,8.32,36.73,2,32570,14736,0.2450,3.10,3.15,3.13,3.25,3.13,3.25,43923,3.10,3.41,2.22,2.80,17400429,53.60,13352,1303.21,,644046,29,1,0.92,42.86,False,,2,8.32,1.32,1.40,1.80,0.30,0.30,0.30,-0.50,0.00,1.400,0.508,0.00,0.00,52.07,2.981,0.508
RCAX,2026-05-29,10:06:00,10.21,9.82,10.90,726,10:18:00,9.79,stop,-301.39,-4.07,14,0.3857,0.6960,2.50,280.00,5.32,45.23,4,6752,6170,0.5083,9.83,10.10,10.15,10.26,10.12,10.22,4427,11.33,13.35,9.30,13.01,1768500,43.55,536314,3.30,,1733000,36,1,1.09,-9.21,False,,2,5.32,2.14,1.50,1.80,0.30,-0.30,0.00,-0.50,0.00,1.500,0.572,0.00,0.00,22.26,0.718,0.572
