symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,bars_held,risk_per_share,reward_per_share,risk_reward_ratio,total_risk,pole_gain_pct,retracement_pct,pullback_candles,avg_pole_volume,avg_flag_volume,pole_height,flag_low,flag_high,entry_bar_open,entry_bar_high,entry_bar_low,entry_bar_close,entry_bar_volume,day_open,day_high,day_low,day_close,day_volume,intraday_move_pct,avg_volume_daily,relative_volume,sector,float_shares,entry_minutes_from_open,patterns_detected_that_day,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill
HTCO,2026-06-10,10:18:00,4.41,4.22,4.75,1800,10:40:00,4.20,stop,-377.09,-4.75,24,0.1968,0.3372,2.50,354.33,4.65,7.91,3,5060,616,0.1884,4.23,4.35,4.39,4.39,4.39,4.39,3507,4.61,5.10,4.05,4.59,1095398,25.93,1432757,0.76,,3713884,48,2,-5.60,3.13,False,,3,4.65,-4.16,1.80,1.80,0.30,-0.30,0.30,0.30,0.20,1.800,2.228,0.00,0.00,25.93,5.696,2.228
LESL,2026-06-10,12:58:00,8.43,8.23,8.81,1451,13:02:00,8.21,stop,-321.56,-2.63,4,0.1969,0.3875,2.50,285.74,6.16,40.82,4,9319,335,0.4900,8.24,8.38,8.25,8.41,8.25,8.41,613,8.05,9.32,7.31,7.97,1229548,27.50,2850138,0.43,,9126491,208,6,-1.93,-1.59,False,,2,6.16,-1.43,3.00,1.00,0.30,0.30,0.30,0.30,0.00,3.200,2.228,0.00,0.00,21.83,1.828,2.228
OCC,2026-06-10,09:44:00,25.51,24.43,27.89,196,09:45:00,24.35,stop,-225.83,-4.52,3,1.0789,2.3800,2.50,211.46,9.82,41.50,2,17958,13346,2.2700,24.44,25.38,24.76,25.40,24.63,25.38,27436,21.00,27.50,20.94,26.92,2702041,31.33,1418896,1.90,,5847242,14,2,6.66,-0.05,False,,3,9.82,6.87,2.50,1.00,0.00,0.00,0.00,0.30,0.00,2.500,2.228,0.20,0.00,21.20,2.056,2.228
HTCO,2026-06-11,11:01:00,5.61,5.45,5.95,1166,11:19:00,5.43,stop,-208.99,-3.20,21,0.1629,0.3375,2.50,189.94,4.73,30.00,5,9398,2529,0.2500,5.46,5.58,5.54,5.60,5.52,5.60,9006,4.63,5.80,4.54,5.79,1251110,27.75,953671,1.31,,3713884,91,8,7.98,0.87,False,,3,4.73,8.32,2.10,1.00,0.30,0.00,0.30,0.30,0.00,2.100,2.044,0.20,0.00,22.91,3.561,2.044
INDP,2026-06-11,10:25:00,3.24,3.12,3.37,4097,10:31:00,3.12,stop,-493.59,-3.72,8,0.1111,0.1372,2.50,455.18,6.67,32.50,2,15712,4230,0.2000,3.13,3.18,3.22,3.30,3.20,3.30,29252,2.43,3.80,2.43,3.57,4239012,56.37,2664475,1.59,,3243260,55,3,3.09,-0.82,False,,3,6.67,4.74,3.00,1.00,0.30,0.30,0.30,0.30,0.00,3.400,2.044,0.20,0.00,41.15,6.915,2.044
RDWU,2026-06-11,13:39:00,19.88,19.35,20.95,313,15:45:00,21.20,force_close,411.94,6.62,129,0.5289,1.0750,2.50,165.55,5.86,46.36,5,17982,13367,1.1000,19.36,19.78,19.68,19.89,19.66,19.89,3546,16.73,21.38,15.88,21.01,4370160,34.64,2656748,1.64,,366075,249,3,5.81,3.34,False,,3,5.86,6.32,1.80,1.00,0.30,0.00,0.00,0.30,0.00,1.800,2.044,0.20,0.00,25.13,0.265,2.044
UBXG,2026-06-11,11:07:00,3.67,3.50,4.03,1078,11:44:00,3.49,stop,-188.39,-4.76,28,0.1642,0.3650,2.50,177.06,8.87,17.24,3,5886,554,0.2900,3.51,3.65,3.64,3.65,3.55,3.55,29067,3.31,5.07,3.27,4.79,2387642,55.05,1290543,1.85,,593084,97,10,-12.17,2.16,False,,2,8.87,-11.17,2.10,1.00,0.30,0.00,0.30,0.30,0.20,2.100,2.044,0.00,0.00,55.05,52.468,2.044
USGG,2026-06-11,13:40:00,12.52,12.22,13.02,1800,15:48:00,13.04,force_close,940.86,4.17,66,0.3023,0.5000,2.50,544.14,5.74,31.11,5,2476,933,0.6750,12.23,12.42,12.46,12.46,12.46,12.46,111,10.90,13.26,10.83,13.19,346544,22.44,334153,1.04,,555920,250,2,6.72,-0.05,False,,2,5.74,7.59,2.40,2.00,0.30,0.30,0.30,0.30,0.00,2.400,2.044,0.20,0.00,15.79,0.119,2.044
CRE,2026-06-12,10:23:00,3.17,3.04,3.43,2952,10:33:00,3.37,trail_stop,595.62,6.37,13,0.1223,0.2665,2.50,361.18,11.25,49.72,2,10247,2778,0.3250,3.05,3.15,3.15,3.15,3.14,3.15,575,2.77,3.58,2.77,2.94,271093,29.01,504064,0.54,,1102703,53,1,2.29,0.91,False,,2,11.25,2.76,2.10,2.00,0.00,0.30,0.30,0.30,0.00,2.100,2.439,0.20,0.00,16.18,0.207,2.439
SKIL,2026-06-12,12:59:00,6.53,6.39,6.78,1490,13:22:00,6.38,stop,-226.87,-2.33,14,0.1331,0.2515,2.50,198.28,3.47,2.51,4,1394,489,0.2150,6.40,6.50,6.50,6.57,6.50,6.53,1173,5.55,6.59,5.55,6.04,208248,18.74,76322,2.73,,4548420,209,4,5.60,2.78,False,,2,3.47,6.07,2.00,1.00,0.00,0.00,0.30,0.30,0.20,2.000,2.439,0.20,0.00,22.04,2.399,2.439
ARQQ,2026-06-16,09:49:00,19.81,19.05,21.46,475,10:55:00,18.99,stop,-387.41,-4.12,71,0.7585,1.6498,2.50,360.26,7.07,48.45,2,19603,11240,1.3000,19.06,19.71,19.61,19.75,19.59,19.70,23890,17.38,20.53,17.00,19.94,2305494,20.76,887398,2.60,,6023327,19,2,6.84,-3.01,False,,3,7.07,6.41,2.10,2.00,0.30,0.00,0.30,0.30,0.00,2.100,1.362,0.20,0.00,15.94,2.126,1.362
ASBP,2026-06-16,09:57:00,6.14,5.87,6.75,1225,10:09:00,6.44,trail_stop,361.54,4.81,17,0.2749,0.6110,2.50,336.81,6.91,22.68,8,9582,4735,0.3761,5.74,6.11,6.07,6.50,5.84,6.49,32176,5.31,6.73,5.31,6.19,455013,26.74,1056507,0.43,,1283046,27,5,6.14,-6.02,False,,3,6.91,4.01,2.00,2.00,0.30,-0.30,0.30,0.30,0.20,2.000,1.362,0.20,0.00,15.07,6.795,1.362
ASBP,2026-06-16,12:38:00,6.34,6.07,6.95,1541,13:46:00,6.05,stop,-454.20,-4.65,33,0.2765,0.6125,2.50,426.16,5.44,39.06,4,2412,694,0.3200,6.08,6.31,6.31,6.32,6.31,6.31,2207,5.31,6.73,5.31,6.19,455013,26.74,1056507,0.43,,1283046,188,5,4.25,-6.02,False,,2,5.44,4.73,2.80,1.80,0.30,-0.30,0.30,0.30,0.00,2.800,1.362,0.20,0.00,26.74,3.181,1.362
OKTG,2026-06-18,13:12:00,21.80,21.17,22.80,561,15:46:00,21.50,force_close,-167.43,-1.37,19,0.6285,1.0000,2.50,352.56,7.49,-5.44,2,1637,774,1.4700,21.18,21.57,21.69,21.69,21.69,21.69,991,19.29,22.06,17.76,21.59,32252,24.21,86199,0.37,,12655,222,2,9.85,-3.18,False,,3,7.49,10.49,3.00,1.00,0.30,0.30,0.30,0.00,0.20,3.300,1.048,0.20,0.00,21.45,1.280,1.048
ARQQ,2026-06-23,09:45:00,25.67,24.52,28.22,290,11:37:00,29.23,exhaust+trail_stop,1019.64,13.70,114,1.1493,2.5540,2.50,333.30,8.13,31.15,3,26238,20768,1.8879,24.51,25.54,25.35,25.60,25.21,25.44,21174,21.05,29.89,21.05,29.04,3271400,42.00,1338981,2.44,,6023327,15,7,6.77,-1.73,False,,2,8.13,6.85,2.20,1.80,0.30,-0.30,0.00,0.00,0.00,2.200,1.095,0.20,0.00,21.33,1.020,1.095
RGTU,2026-06-23,09:36:00,25.74,24.72,27.19,515,09:46:00,24.65,stop,-562.49,-4.24,12,1.0180,1.4500,2.50,524.30,18.52,21.75,2,6548,2244,4.0000,24.73,25.30,25.61,25.64,25.05,25.13,1585,22.70,26.60,21.60,23.82,261730,23.15,389816,0.67,,461010,6,2,4.55,-5.77,False,,2,18.52,6.09,2.00,2.00,0.00,0.30,0.30,0.00,0.20,2.000,1.095,0.20,0.00,18.52,0.706,1.095
LNZA,2026-06-26,12:55:00,6.32,6.12,6.75,1762,13:38:00,6.10,stop,-387.31,-3.48,23,0.2014,0.4250,2.50,354.95,5.44,21.88,2,28781,1122,0.3200,6.13,6.29,6.21,6.39,6.21,6.33,9805,5.52,7.11,5.43,7.11,765424,30.82,218551,3.50,,6326309,205,2,6.41,0.00,False,,2,5.44,6.45,2.00,2.00,0.30,0.00,0.30,0.00,0.20,2.000,1.195,0.20,0.00,15.73,8.739,1.195
PLSM,2026-06-26,14:57:00,5.93,5.79,6.18,2250,15:19:00,5.77,stop,-352.96,-2.65,9,0.1395,0.2500,2.50,313.87,6.13,26.47,3,4707,930,0.3400,5.80,5.89,5.90,5.98,5.82,5.98,3852,5.25,6.21,4.83,5.56,341967,28.57,2991112,0.11,,1747054,327,11,9.46,-11.02,False,,2,6.13,10.02,3.00,1.00,0.30,0.30,0.30,0.00,0.20,3.300,1.195,0.20,0.00,21.95,4.140,1.195
SONM,2026-06-26,11:40:00,5.70,5.40,6.26,466,11:55:00,5.38,stop,-148.81,-5.60,6,0.3031,0.5620,2.50,141.27,7.75,5.13,2,3438,396,0.3900,5.40,5.62,5.67,5.67,5.67,5.67,142,4.68,6.05,4.68,5.70,56469,29.27,18653,3.03,,1210542,130,3,9.21,-0.85,False,,2,7.75,10.63,2.70,1.00,0.30,-0.30,0.30,0.00,0.20,2.700,1.195,0.20,0.00,20.09,0.359,1.195
SONM,2026-06-26,13:27:00,5.77,5.49,6.34,466,15:46:00,5.72,force_close,-22.69,-0.84,39,0.2775,0.5720,2.50,129.31,7.75,5.13,7,3438,610,0.3900,5.40,5.72,5.74,5.75,5.74,5.75,6577,4.68,6.05,4.68,5.70,56469,29.27,18653,3.03,,1210542,237,3,9.18,-0.85,False,,2,7.75,6.68,2.70,1.00,0.30,-0.30,0.30,0.00,0.20,2.700,1.195,0.20,0.00,22.22,10.774,1.195
INTJ,2026-06-30,12:08:00,3.61,3.45,3.97,176,12:25:00,4.00,trail_stop,67.26,10.57,16,0.1618,0.3596,2.50,28.48,7.14,21.74,3,1327,196,0.2300,3.40,3.60,3.58,3.62,3.50,3.61,2851,3.67,6.38,3.18,4.42,1335894,100.63,7079,188.71,,782079,158,8,-25.41,-0.85,False,,2,7.14,-24.91,2.80,1.00,0.30,-0.30,0.30,0.30,0.20,2.800,1.806,0.00,0.00,100.63,14.521,1.806
INTJ,2026-06-30,12:32:00,4.24,4.05,4.66,316,12:42:00,4.04,stop,-63.85,-4.76,8,0.1899,0.4220,2.50,60.01,12.71,44.67,4,3263,2277,0.4701,3.96,4.22,4.12,4.40,4.12,4.39,4738,3.67,6.38,3.18,4.42,1335894,100.63,7079,188.71,,782079,182,8,-11.87,-0.85,False,,2,12.71,-11.38,2.00,1.80,0.00,-0.30,0.00,0.30,0.00,2.000,1.806,0.00,0.00,100.63,2.081,1.806
INTJ,2026-06-30,12:42:00,4.24,4.05,4.66,316,12:49:00,4.04,stop,-63.85,-4.76,11,0.1899,0.4220,2.50,60.01,12.71,44.67,4,3263,2277,0.4701,3.96,4.22,4.12,4.25,4.04,4.24,6677,3.67,6.38,3.18,4.42,1335894,100.63,7079,188.71,,782079,192,8,-11.82,-0.85,False,,2,12.71,-11.21,2.00,1.80,0.00,-0.30,0.00,0.30,0.00,2.000,1.806,0.00,0.00,100.63,2.932,1.806
SLBT,2026-06-30,15:35:00,4.12,3.94,4.53,1808,15:38:00,4.44,trail_stop,583.86,7.84,13,0.1845,0.4100,2.50,333.58,10.99,41.25,3,6470,4454,0.4000,3.88,4.10,4.10,4.25,4.10,4.25,9951,3.39,4.93,3.30,4.79,953931,49.39,2059355,0.46,,8172690,365,1,12.87,-0.29,False,,3,10.99,10.78,2.20,1.80,0.00,-0.30,0.00,0.30,0.00,2.200,1.806,0.20,0.00,25.15,2.234,1.806
SOWG,2026-06-30,15:23:00,4.10,3.97,4.38,3135,15:45:00,4.06,force_close,-126.65,-0.99,28,0.1304,0.2750,2.50,408.80,10.32,8.00,7,6540,460,0.3750,3.98,4.08,4.05,4.09,4.05,4.09,359,3.86,4.20,3.50,4.17,136673,20.00,192833,0.71,,19199219,353,5,7.82,-1.78,False,,2,10.32,8.16,2.30,2.00,0.00,0.30,0.30,0.30,0.20,2.300,1.806,0.20,0.00,16.57,0.781,1.806
TRNR,2026-06-30,13:39:00,4.61,4.43,4.88,3083,15:45:00,4.73,force_close,372.58,2.62,36,0.1829,0.2625,2.50,564.03,7.73,42.18,4,3355,1228,0.3286,4.44,4.54,4.59,4.59,4.59,4.59,1010,4.40,4.75,3.93,4.71,255542,20.94,1197237,0.21,,332991,249,3,5.96,572.41,False,,2,7.73,7.67,2.40,1.80,0.30,0.30,0.30,0.30,0.00,2.400,1.806,0.20,0.00,691.36,0.822,1.806
