symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,bars_held,risk_per_share,reward_per_share,risk_reward_ratio,total_risk,pole_gain_pct,retracement_pct,pullback_candles,avg_pole_volume,avg_flag_volume,pole_height,flag_low,flag_high,entry_bar_open,entry_bar_high,entry_bar_low,entry_bar_close,entry_bar_volume,day_open,day_high,day_low,day_close,day_volume,intraday_move_pct,avg_volume_daily,relative_volume,sector,float_shares,entry_minutes_from_open,patterns_detected_that_day,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill
KBSX,2025-03-19,10:07:00,3.87,3.70,4.25,2731,10:17:00,4.78,exhaust+trail_stop,2499.67,23.66,12,0.1732,0.3850,2.50,473.15,10.83,50.00,2,21416,9790,0.3800,3.70,3.85,3.75,3.94,3.75,3.93,8120,3.50,4.91,3.47,4.05,4398328,41.50,2714018,1.62,Consumer Cyclical,18744421,37,7,1.25,-36.25,False,,2,10.83,1.78,2.60,1.80,0.00,0.00,0.30,0.30,0.00,2.600,1.537,0.00,0.00,21.33,0.829,1.537
WGRX,2025-03-19,14:51:00,3.92,3.74,4.31,2596,15:05:00,3.73,stop,-497.18,-4.89,5,0.1803,0.3895,2.50,468.06,11.01,39.47,5,1369,381,0.3800,3.68,3.90,3.90,3.90,3.90,3.90,100,3.95,4.17,3.45,3.98,61797,20.87,105506,0.59,,814459,321,6,2.68,-1.25,False,,3,11.01,3.32,2.50,1.80,0.00,-0.30,0.30,0.30,0.00,2.500,1.537,0.20,0.00,20.87,0.262,1.537
WGRX,2025-03-19,15:05:00,3.91,3.74,4.30,2596,15:06:00,3.73,stop,-484.13,-4.76,5,0.1753,0.3895,2.50,455.01,11.01,39.47,6,1369,334,0.3800,3.68,3.90,3.68,3.97,3.68,3.97,830,3.95,4.17,3.45,3.98,61797,20.87,105506,0.59,,814459,335,6,2.67,-1.25,False,,3,11.01,3.10,2.50,1.80,0.00,-0.30,0.30,0.30,0.00,2.500,1.537,0.20,0.00,20.87,2.484,1.537
AIFF,2025-03-20,12:21:00,5.87,5.74,6.11,1654,12:27:00,5.72,stop,-238.69,-2.46,8,0.1271,0.2448,2.50,210.21,3.24,45.36,3,17782,10376,0.1830,5.75,5.84,5.80,5.87,5.78,5.84,32099,4.64,5.87,4.63,5.12,2414848,26.78,1540621,1.57,,13678563,171,10,7.39,-3.73,False,,3,3.24,7.78,1.80,1.00,0.00,0.00,0.30,0.30,0.00,1.800,1.345,0.20,0.00,26.09,3.094,1.345
OM,2025-03-20,10:26:00,10.02,9.66,10.79,1201,10:36:00,11.22,trail_stop,1443.16,11.99,8,0.3598,0.7750,2.50,432.18,7.10,20.00,5,3809,2211,0.6500,9.67,9.97,9.85,10.06,9.79,10.00,5544,7.85,11.62,7.85,11.28,363374,47.96,1110199,0.33,,15515485,56,18,9.25,1322.62,False,,2,7.10,9.14,2.30,1.80,0.30,0.00,0.30,0.30,0.20,2.300,1.345,0.20,0.00,1706.45,2.508,1.345
OM,2025-03-20,10:48:00,10.68,10.41,11.23,1543,10:55:00,10.38,stop,-469.66,-2.85,10,0.2731,0.5500,2.50,421.47,4.88,45.50,3,1952,1094,0.4954,10.42,10.63,10.50,10.67,10.50,10.67,472,7.85,11.62,7.85,11.28,363374,47.96,1110199,0.33,,15515485,78,18,7.40,1322.62,False,,2,4.88,7.88,2.10,1.80,0.30,0.00,0.30,0.30,0.00,2.100,1.345,0.20,0.00,1893.48,0.431,1.345
TITN,2025-03-20,09:44:00,15.34,14.57,16.85,666,13:12:00,16.64,trail_stop,865.83,8.48,190,0.7636,1.5180,2.50,508.55,11.12,30.00,4,8498,7374,1.5000,14.54,15.18,15.26,15.50,15.25,15.50,8439,12.50,17.45,12.50,16.63,1490723,39.60,230755,6.46,,18869783,14,2,8.50,-15.14,False,,2,11.12,9.10,2.50,1.80,0.00,0.00,0.00,0.30,0.00,2.500,1.345,0.20,0.00,24.72,1.144,1.345
ARTV,2025-03-21,14:54:00,4.48,4.38,4.66,3012,15:07:00,4.37,stop,-347.71,-2.58,8,0.1023,0.1750,2.50,308.13,5.11,16.28,4,5072,669,0.2150,4.39,4.45,4.46,4.50,4.46,4.47,2503,4.02,4.75,3.64,4.27,662714,30.49,100434,6.60,,10122713,324,2,4.18,-0.50,False,0.10,3,5.11,4.84,3.00,1.00,0.30,0.30,0.30,0.30,0.20,3.600,1.381,0.20,0.00,30.49,3.740,1.381
HUHU,2025-03-21,12:31:00,6.48,6.29,6.75,1039,12:34:00,6.27,stop,-214.13,-3.18,5,0.1872,0.2750,2.50,194.53,4.35,18.87,2,2686,764,0.2650,6.30,6.40,6.45,6.45,6.45,6.45,455,4.80,7.72,4.80,5.96,768241,60.83,34654,22.17,,7240225,181,5,10.44,1.27,False,0.10,2,4.35,11.74,2.00,1.00,0.00,0.00,0.30,0.30,0.20,2.000,1.381,0.20,0.00,37.50,0.596,1.381
HUHU,2025-03-24,12:46:00,5.62,5.49,5.89,2889,12:48:00,5.47,stop,-435.99,-2.69,4,0.1345,0.2662,2.50,388.45,7.05,33.78,3,3713,784,0.3700,5.50,5.59,5.55,5.60,5.51,5.60,2058,7.07,8.49,4.85,5.44,847979,75.09,71943,11.79,,7240225,196,3,-19.18,18.62,True,-0.10,2,7.05,-18.73,1.90,1.80,0.30,0.30,0.30,0.30,0.00,1.900,1.435,0.00,-0.30,75.09,2.626,1.435
ZYBT,2025-03-25,10:12:00,6.69,6.59,6.87,2499,10:15:00,6.57,stop,-307.55,-1.84,5,0.1033,0.1750,2.50,258.15,6.88,45.71,2,13384,2106,0.4375,6.60,6.66,6.65,6.74,6.65,6.70,1104,5.72,9.28,5.24,8.20,2350343,77.09,83342,28.20,Healthcare,6261823,42,4,6.71,-1.38,False,0.04,2,6.88,7.22,3.00,1.00,0.30,0.30,0.30,0.00,0.00,3.100,1.171,0.20,0.00,29.77,0.524,1.171
GDHG,2025-03-26,10:18:00,3.72,3.60,3.97,3621,10:19:00,3.59,stop,-466.01,-3.46,3,0.1179,0.2485,2.50,426.91,10.12,26.45,2,50731,8618,0.3399,3.61,3.70,3.63,3.73,3.62,3.62,4745,3.33,4.75,3.12,4.27,7665371,52.24,2679932,2.86,,12547704,48,13,7.25,-12.60,False,0.03,2,10.12,7.73,2.00,2.00,0.00,0.30,0.30,0.00,0.20,2.000,0.857,0.20,0.00,19.55,0.551,0.857
GDHG,2025-03-26,12:35:00,3.93,3.79,4.18,2608,14:18:00,4.09,trail_stop,423.77,4.14,91,0.1395,0.2500,2.50,363.95,8.86,40.64,8,9825,985,0.3199,3.80,3.89,3.91,3.91,3.91,3.91,203,3.33,4.75,3.12,4.27,7665371,52.24,2679932,2.86,,12547704,185,13,-2.44,-12.60,False,0.03,3,8.86,-1.45,2.90,1.00,0.30,0.30,0.30,0.00,0.00,2.900,0.857,0.00,0.00,52.24,0.206,0.857
LZMH,2025-03-26,15:31:00,9.47,9.22,9.83,1837,15:47:00,9.43,force_close,-68.15,-0.39,13,0.2490,0.3673,2.50,457.41,5.08,18.20,2,3167,411,0.4500,9.23,9.37,9.42,9.58,9.42,9.58,326,7.58,10.00,7.08,9.99,276747,41.24,713062,0.39,,1730240,361,6,14.95,-1.04,False,0.03,3,5.08,16.17,3.00,1.00,0.30,0.00,0.30,0.00,0.20,3.000,0.857,0.20,0.00,34.46,0.793,0.857
ZYBT,2025-03-26,12:42:00,9.53,9.28,10.00,1425,12:48:00,9.25,stop,-391.36,-2.88,8,0.2468,0.4735,2.50,351.69,7.83,30.35,3,4052,426,0.6900,9.29,9.47,9.48,9.48,9.30,9.30,6570,6.72,10.00,6.50,7.02,1428769,53.85,199327,7.17,Healthcare,6261823,192,5,10.69,-18.05,False,0.03,2,7.83,11.27,3.00,1.00,0.30,0.30,0.30,0.00,0.00,3.100,0.857,0.20,0.00,49.21,15.410,0.857
QNTM,2025-03-28,10:16:00,10.42,10.16,10.72,1425,10:19:00,10.91,trail_stop,688.97,4.64,5,0.2618,0.3000,2.50,373.14,6.02,37.29,2,52698,20826,0.5900,10.17,10.28,10.37,10.47,10.34,10.36,18250,9.87,12.45,8.00,8.56,14126460,55.58,710285,19.89,,5961427,46,16,-2.03,17.78,False,-0.01,2,6.02,-0.67,1.90,1.00,0.30,0.30,0.30,0.00,0.00,1.900,1.047,0.00,0.00,32.21,0.876,1.047
LXEH,2025-03-31,12:06:00,21.31,20.16,23.41,321,13:22:00,20.10,stop,-387.28,-5.66,20,1.1460,2.1000,2.50,367.87,12.26,18.85,5,978,522,2.2304,20.00,21.00,21.20,21.20,21.15,21.15,455,16.65,22.91,15.01,19.37,111371,52.63,374787,0.30,,1749035,156,3,8.96,-5.67,False,0.06,3,12.26,10.41,3.00,1.00,0.00,0.00,0.30,0.30,0.20,3.000,1.561,0.20,0.00,52.63,0.871,1.561
WHLR,2025-03-31,10:44:00,3.51,3.42,3.68,3351,10:57:00,3.41,stop,-332.15,-2.82,8,0.0889,0.1745,2.50,297.76,6.11,19.91,2,2690,446,0.1999,3.43,3.49,3.49,3.49,3.49,3.49,215,3.06,3.56,2.92,3.16,103668,21.98,2546969,0.04,,108914,74,2,5.06,-7.27,False,0.06,3,6.11,5.61,2.60,1.00,0.30,0.30,0.30,0.30,0.20,2.600,1.561,0.20,0.00,20.89,0.482,1.561
