day,symbol,range_high,range_low,open_p,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_close_position,prev_close,gap_pct,prev_day_range_pct,prev_day_close_position,price_vs_20d_high_pct,return_volatility_20d,adv20,trig_m,ssr,limit,filled,nofill,entry,exit,reason,entry_m,exit_m,R,cellC_new,split,half,wrapper,cost,imp,netR,pnl_10k,pnl_50k
2025-04-03,AESI,17.672,17.295,17.46,2.159221076746844,32700.0,0.6413113769117529,0.0132625994694934,18.4,-5.108695652173901,4.345652173913052,0.8129064532266098,-8.104779498839463,1.426464820326091,1678829.45,575,0,17.243115000000003,1,,17.25,15.83,eod,576.0,945.0,0.4220000000000006,0,TRAIN,TRAIN_H1,False,0.038417634996582045,False,3.273891860197668,99.47393028024608,500.13281613123723
2025-04-03,AIOT,5.19,5.12,5.19,1.3487475915221634,27964.0,0.6796610803718355,0.4285714285714304,5.64,-7.978723404255307,6.737588652482268,0.894736842105263,-18.65203761755485,3.533744992169089,1514764.25,583,0,5.10464,1,,5.105,4.81,eod,584.0,945.0,0.0849999999999999,0,TRAIN,TRAIN_H1,False,0.01897315855181035,False,3.247374605272833,67.35054931335847,337.8568539325851
2025-04-03,ALMS,8.72,7.88,8.72,9.633027522935787,52716.0,3.709117211903843,0.1904761904761894,9.84,-11.382113821138203,34.65447154471545,0.8299120234604106,-16.31477927063339,12.250232381391529,1423975.3,577,1,7.85636,1,,7.92,8.72,stop,578.0,620.0,0.8000000000000007,0,TRAIN,TRAIN_H1,False,0.2611702127659573,False,-1.3264627659574462,-166.6037234042554,-837.2632978723408
2025-04-03,AMZU,27.91,27.36,27.59,1.9934758970641564,88742.0,0.8787542952880576,0.3272727272727263,31.79,-13.211701793016667,10.443535703051277,0.7861445783132528,-22.91142777312098,3.784020353729437,1085558.05,581,1,27.27792,1,,27.2805,26.96575,lock,582.0,697.0,0.6295000000000002,0,TRAIN,TRAIN_H1,False,0.02067411273486435,False,0.46715788286757054,13.233414926931108,67.34337818371608
2025-04-03,APA,19.78,19.28,19.76,2.530364372469636,356963.0,1.2300956380995085,0.0599999999999951,21.24,-6.967984934086615,2.683615819209041,0.8947368421052592,-8.050255932992076,1.4363985139526156,6826311.1,575,0,19.22216,1,,19.27,17.82,eod,576.0,945.0,0.5100000000000016,0,TRAIN,TRAIN_H1,False,0.015701023407970402,False,2.8123509344941655,91.79513450188985,464.71286841581735
2025-04-03,AROC,25.48,25.0401,25.35,1.7353057199211104,27617.0,0.8740916166523758,1.0,27.11,-6.4920693471043815,4.573957949096269,0.943548387096774,-8.483754512635372,2.4059185504433214,1506992.85,612,0,24.9649797,1,,25.01,24.42,eod,613.0,945.0,0.4699999999999988,0,TRAIN,TRAIN_H1,False,0.06947154471544775,False,1.1075073516692626,25.505894308943056,129.6115853658535
2025-04-03,AS,26.16,25.55,25.705,2.3730791674771425,61456.0,1.1237817006415851,0.1967213114754116,28.36,-9.361777150916788,6.452750352609303,0.9508196721311476,-13.625672043010765,3.010977528800711,3793410.1,606,1,25.47335,1,,25.47,24.655,eod,607.0,945.0,0.6900000000000013,1,TRAIN,TRAIN_H1,False,0.012874910308539801,False,1.162500129987618,39.304129394881436,196.52064697440719
2025-04-03,ASPN,6.06,5.85,6.03,3.482587064676616,178020.0,1.1062803857057668,0.8095238095238093,6.42,-6.074766355140183,5.373831775700931,0.8405797101449283,-25.784615384615385,3.2672374876646773,1408781.7,589,0,5.83245,1,,5.83,5.56,eod,590.0,945.0,0.2299999999999995,1,TRAIN,TRAIN_H1,False,0.0103520400648107,False,1.1289041736312622,55.56466342613061,278.3426130505234
2025-04-03,BE,20.0972,19.11,19.45,5.075578406169673,228065.0,1.44870965484848,0.8002431118314405,21.12,-7.907196969696978,5.681818181818178,0.6166666666666687,-26.68676969468527,4.364437655689827,5901158.3,633,0,19.05267,1,,19.06,19.045,eod,634.0,945.0,1.037200000000002,0,TRAIN,TRAIN_H1,False,0.023764616248295553,False,-0.008450266340434363,-0.5697000561394049,-2.8660295131936215
2025-04-03,BTU,12.79,12.4,12.49,3.122497998398709,241944.0,1.3013648190760674,0.5569230769230789,13.29,-6.019563581640323,3.5364936042136863,0.7021276595744661,-16.454849498327754,3.669717174291757,4522763.65,583,0,12.3628,1,,12.3988,11.9,eod,584.0,945.0,0.3911999999999995,0,TRAIN,TRAIN_H1,False,0.03355670103092785,False,1.1892722366285071,46.52432989690714,234.482622680412
2025-04-03,CALY,6.37,6.22,6.26,2.396166134185309,72637.0,1.082431369913192,0.3333333333333313,6.73,-6.983655274888568,8.841010401188704,0.957983193277312,-10.122038765254846,3.7898368569375056,2833495.45,578,0,6.20134,1,,6.21,5.965,eod,579.0,945.0,0.1600000000000001,0,TRAIN,TRAIN_H1,False,0.016315789473684,False,1.4292763157894748,45.96552631578954,230.05631578947398
2025-04-03,CAPR,9.4311,9.09,9.09,3.752475247524762,32379.0,1.3163576567137136,0.8208736440926375,9.74,-6.6735112936345,7.340862422997945,0.7412587412587405,-38.3728813559322,7.377442214937046,1502488.1,592,0,9.06273,1,,9.125,9.2956,eod,593.0,945.0,0.3061000000000007,0,TRAIN,TRAIN_H1,False,0.039316666666667055,False,-0.6857780681694442,-28.54866666666676,-143.58300000000048
2025-04-03,CLF,8.049,7.9,7.98,1.867167919799488,958822.0,1.0874131209952276,0.3859060402684534,8.73,-8.59106529209622,10.080183276059564,0.9545454545454556,-24.216524216524206,4.810401717383745,23537733.6,589,0,7.8763,1,,7.8688,7.305,eod,590.0,945.0,0.1801999999999992,1,TRAIN,TRAIN_H1,False,0.01018272425249175,False,3.0722379342259223,87.47152956810638,439.57211694352196
2025-04-03,COGT,5.53,5.39,5.39,2.597402597402608,16922.0,0.7818959797656375,1.0,5.72,-5.769230769230771,7.867132867132855,0.5333333333333327,-31.51207115628971,3.818900111319564,1193399.45,634,0,5.37383,1,,5.37,5.53,stop,635.0,814.0,0.1600000000000001,1,TRAIN,TRAIN_H1,False,0.011666666666666499,False,-1.0729166666666659,-39.82666666666666,-199.64833333333328
2025-04-03,CRGY,10.51,10.2,10.51,2.9495718363463417,91179.0,0.9931176625426784,0.2580645161290321,11.18,-5.992844364937388,3.130590339892678,0.8857142857142836,-11.45745577085088,2.0716994694440296,4284354.2,576,0,10.1694,1,,10.22,9.2501,eod,577.0,945.0,0.2899999999999991,0,TRAIN,TRAIN_H1,False,0.016185770750988,False,3.288669756031089,116.35313596837956,582.7193940711469
2025-04-03,CRNC,7.9032,7.71,7.85,2.4611464968152874,43755.0,0.8529116652220707,0.5693581780538318,8.42,-6.769596199524944,10.985748218527323,0.9081081081081072,-27.84926470588236,5.040447198674455,1219554.6,584,0,7.68687,1,,7.67,7.635,eod,585.0,945.0,0.2332,1,TRAIN,TRAIN_H1,False,0.02611708482676245,False,0.03809140297271738,1.4390322580645063,7.230692951015483
2025-04-03,CWH,15.9,15.37,15.8,3.354430379746842,154581.0,0.8690704394639167,0.1415094339622658,16.78,-5.840286054827177,6.8533969010726965,0.8521739130434797,-15.95699977127538,3.4735102645882434,1752836.3,575,0,15.32389,1,,15.23,14.12,eod,576.0,945.0,0.6699999999999999,1,TRAIN,TRAIN_H1,False,0.0712338142804291,False,1.5503972921187643,85.17882722900491,425.8941361450245
2025-04-03,CZR,24.82,24.01,24.4,3.319672131147536,339811.0,1.6263259268153345,0.1851851851851837,26.27,-7.118385991625432,6.92805481537876,0.9010989010989012,-19.47194719471948,3.2208526565998685,6014833.3,583,0,23.93797,1,,23.82,23.985,eod,584.0,945.0,1.0,1,TRAIN,TRAIN_H1,False,0.021211180124222552,False,-0.1862111801242217,-9.682981366459527,-48.78732919254608
2025-04-03,DBRG,8.7991,8.64,8.69,1.8308400460299044,94539.0,1.0788929389213928,0.3771213073538605,9.19,-5.44069640914037,6.583242655059853,0.876033057851238,-18.785046728971963,2.7331027052891868,2661118.65,587,0,8.614080000000001,1,,8.58,8.24,eod,588.0,945.0,0.2190999999999991,1,TRAIN,TRAIN_H1,False,0.03591097308488545,False,1.3879006248978352,44.09290890269159,221.3768115942033
2025-04-03,DFTX,5.75,5.56,5.62,3.3807829181494733,110991.0,1.2540234754967283,0.8421052631578938,5.97,-5.862646566164149,12.22613065326633,0.8766954377311962,-20.283687943262407,3.6670463505738153,1255844.75,598,0,5.54332,1,,5.59,5.585,eod,600.0,945.0,0.1600000000000001,0,TRAIN,TRAIN_H1,False,0.022038341158059402,False,-0.10648963223787188,-3.7995500782472704,-19.04886541471053
2025-04-03,DNA,5.6892,5.5,5.5,3.4399999999999924,69733.0,0.8020652716685607,0.8456659619450343,5.96,-7.718120805369128,14.1778523489933,0.7218934911242602,-33.49455864570737,5.581398834380889,1270900.6,585,0,5.4835,1,,5.51,5.6892,stop,586.0,738.0,0.1791999999999998,0,TRAIN,TRAIN_H1,False,0.0356859903381643,False,-1.1991405710835064,-48.56423381642509,-243.6807130434781
2025-04-03,DNLI,13.2434,12.61,12.87,4.9215229215229215,38304.0,1.3709536355116714,1.0,13.74,-6.331877729257649,20.087336244541483,0.605072463768116,-24.160282852091928,5.556339432975248,1470990.5,616,0,12.57217,1,,12.62,12.78,eod,617.0,945.0,0.6234000000000002,0,TRAIN,TRAIN_H1,False,0.04148148148148205,False,-0.3231977566273374,-19.94666666666674,-99.73333333333369
2025-04-03,EXTR,12.695,12.15,12.29,4.434499593165175,35246.0,1.8613363802092004,0.7522935779816518,13.42,-8.420268256333836,6.0730253353204136,0.7055214723926376,-20.1948051948052,2.5852150172093067,1126025.8,619,0,12.11355,1,,12.11,11.68,eod,620.0,945.0,0.5850000000000009,1,TRAIN,TRAIN_H1,False,0.02517657837747735,False,0.6920058489273877,41.6968124271198,208.88888555722156
2025-04-03,EYPT,5.12,5.01,5.03,2.186878727634201,46619.0,0.4701659232686123,0.9545454545454556,5.37,-6.331471135940407,9.31098696461825,0.9000000000000004,-33.90275952693823,3.864183948411709,769587.1,582,0,4.99497,1,,4.97,4.965,eod,583.0,945.0,0.1500000000000003,1,TRAIN,TRAIN_H1,False,0.04949999999999975,False,-0.29666666666666514,-11.169499999999964,-55.936499999999825
2025-04-03,FBL,27.4,27.0,27.16,1.4727540500736325,90979.0,0.7797412241869172,0.5722500000000006,31.24,-13.06017925736235,6.562099871959029,0.5463414634146327,-31.300335909992302,4.929016115100569,980762.1,575,1,26.919,1,,26.8136,27.4,stop,576.0,697.0,0.5863999999999976,1,TRAIN,TRAIN_H1,False,0.0490726198092918,False,-1.0836845494701433,-29.23174051122731,-148.06512041556442
2025-04-03,FNGU,12.15,11.85,11.87,2.527379949452407,201778.0,0.8872917635216615,0.9166666666666656,14.15,-16.113074204947004,10.353356890459365,0.723549488054608,-33.35204941044357,6.578620915358285,1551218.15,583,1,11.81445,1,,11.85,12.16,stop,584.0,595.0,0.3000000000000007,0,TRAIN,TRAIN_H1,False,0.03385646589619365,False,-1.1461882196539777,-36.10492891910038,-181.2123575272943
2025-04-03,FNKO,6.51,6.27,6.4,3.750000000000004,40336.0,0.9103705522651636,0.0208333333333365,6.83,-6.295754026354315,4.758418740849197,0.4769230769230774,-42.67801164352888,4.725082838253887,1480814.45,575,0,6.251189999999999,1,,6.268,5.545,eod,576.0,945.0,0.242,0,TRAIN,TRAIN_H1,False,0.01954545454545405,False,2.906836964688206,139.9874545454546,701.3441818181822
2025-04-03,FORM,27.78,27.16,27.16,2.2827687776141423,18273.0,0.6365259796522992,0.9516129032258048,28.73,-5.464671075530805,4.681517577445176,0.7137546468401499,-18.85270391395279,2.774797669292832,787468.45,577,0,27.07852,1,,27.175,25.48,eod,580.0,945.0,0.6050000000000004,0,TRAIN,TRAIN_H1,False,0.17397274633123586,False,2.514094634163245,68.4462264150944,348.315241090147
2025-04-03,FOXF,23.85,23.145,23.62,2.9847586790855285,21653.0,1.2068923724292044,0.205673758865247,24.87,-5.026135906714917,7.639726578206668,0.978947368421053,-12.90560471976401,3.102038366307993,617990.2,577,0,23.075565,1,,23.1,20.79,eod,578.0,945.0,0.75,0,TRAIN,TRAIN_H1,False,0.1243775569842202,False,2.9141632573543763,118.02361192285224,590.1180596142613
2025-04-03,FSLY,6.26,6.19,6.25,1.1199999999999903,64563.0,0.6105734712229873,0.2142857142857115,6.61,-5.446293494704997,4.538577912254158,0.9333333333333348,-15.654520917678813,2.553217903204741,2851569.9,577,0,6.17143,1,,6.195,5.995,eod,578.0,945.0,0.0649999999999995,0,TRAIN,TRAIN_H1,False,0.0134351145038165,False,2.870229007633617,37.499541984732915,188.05740458015313
2025-04-03,GAP,19.85,18.96,19.06,4.669464847848902,59349.0,1.2092651505262726,0.5056179775280888,22.38,-14.834673815907063,7.283288650580872,0.9141104294478524,-18.250053613553515,5.371101099885954,11723808.9,581,1,18.90312,1,,18.92,17.86,eod,582.0,945.0,0.9299999999999996,0,TRAIN,TRAIN_H1,False,0.025349084872785303,False,1.1125278657281907,68.28696039839632,341.4348019919816
2025-04-03,HAL,24.18,23.87,24.11,1.2857735379510524,466238.0,0.5267137234100855,0.1290322580645139,25.7,-6.186770428015564,2.8404669260700266,0.9452054794520556,-8.117378048780484,1.3748915589240107,12933383.95,582,0,23.79839,1,,23.81,22.4,eod,583.0,945.0,0.370000000000001,0,TRAIN,TRAIN_H1,False,0.0114680050188204,False,3.7798162026518267,72.72366373902135,366.41538268506906
2025-04-03,HERE,5.69,5.3,5.69,6.854130052724088,162110.0,3.2179262365705967,0.2564102564102574,6.17,-7.779578606158825,53.970826580226905,0.4624624624624625,-28.517587939698487,14.90811615716185,1963669.45,581,1,5.2841,1,,5.2981,5.69,stop,582.0,595.0,0.3919000000000006,0,TRAIN,TRAIN_H1,False,0.08973497732426294,False,-1.2289741702583894,-113.18421967120193,-567.8476382653067
2025-04-03,HP,25.0861,24.5,24.89,2.35476094817195,64973.0,0.8554192148619192,0.8275038389353367,26.78,-7.057505601194923,3.2113517550410733,1.0,-7.230711889675728,1.7868209310424314,1478870.65,591,0,24.4265,1,,24.45,22.69,eod,592.0,945.0,0.636099999999999,0,TRAIN,TRAIN_H1,False,0.0541116231438809,False,2.6817927634902055,87.00030721966196,435.0015360983098
2025-04-03,HPE,15.3,15.04,15.13,1.7184401850627993,1133447.0,0.7001203484096591,0.1923076923076938,16.12,-6.141439205955336,5.024813895781629,0.9012345679012366,-19.03722254329073,3.601219321569672,28587152.5,575,0,14.994879999999998,1,,14.96,13.675,eod,576.0,945.0,0.3399999999999998,1,TRAIN,TRAIN_H1,False,0.0115099337748347,False,3.745559018309312,105.69967549668873,531.045357615894
2025-04-03,KOLD,19.09,18.88,19.027,1.10369474956641,207239.0,0.5232285137019027,0.6666666666666666,20.46,-7.003910068426196,4.398826979472133,0.6888888888888911,-17.729975137822937,5.887389626395453,9003796.6,579,0,18.82336,1,,18.82,19.09,stop,580.0,607.0,0.2699999999999996,1,TRAIN,TRAIN_H1,False,0.0129463147208123,False,-1.0479493137807865,-18.674456771573585,-93.93817648730955
2025-04-03,LBRT,15.06,14.55,14.97,3.4068136272545075,65944.0,1.3233700627157448,0.2941176470588209,16.08,-6.902985074626852,4.011194029850744,0.8992248062015483,-9.024612579762977,2.159393842009147,3380255.05,582,0,14.50635,1,,14.51,13.05,eod,583.0,945.0,0.5500000000000007,0,TRAIN,TRAIN_H1,False,0.024207070707070597,False,2.6105325987144123,123.47819191919186,617.3909595959593
2025-04-03,LUNR,7.77,7.5801,7.6,2.4986842105263123,398172.0,1.34455352257046,0.7014218009478705,8.305,-8.488862131246238,12.703190848886209,0.9668246445497628,-46.02272727272727,12.047936431970664,17216842.25,603,0,7.5573597,1,,7.54,7.77,stop,604.0,739.0,0.2299999999999995,1,TRAIN,TRAIN_H1,False,0.0115870646766169,False,-1.0503785420722476,-39.861865671641716,-200.0340895522384
2025-04-03,LX,9.96,9.75,9.86,2.129817444219076,172391.0,1.178408521682342,0.2380952380952405,10.4,-5.1923076923077005,2.7403846153846168,0.7368421052631605,-15.255694026643752,5.299280019185012,4603369.6,575,0,9.72075,1,,9.76,9.96,stop,576.0,609.0,0.200000000000001,0,TRAIN,TRAIN_H1,False,0.041127553632090696,False,-1.2056377681604526,-30.864326864907746,-154.32163432453873
2025-04-03,MAC,17.0539,16.73,16.78,1.9302741358760325,128019.0,0.7611658562669987,0.0,17.71,-5.251270468661772,6.719367588932814,0.80672268907563,-7.138904261206415,2.681749607535518,2559706.8,575,0,16.67981,1,,16.68,15.57,eod,576.0,945.0,0.373899999999999,0,TRAIN,TRAIN_H1,False,0.0679186091686092,False,2.787059082191476,77.11402292152287,389.73844017093995
2025-04-03,MAT,18.605,18.2,18.57,2.18093699515348,115094.0,0.6105660248203326,0.0493827160493815,19.87,-6.542526421741322,3.422244589833919,0.9411764705882364,-12.98031865042174,1.5778232632409173,3826224.75,576,0,18.1454,1,,18.12,16.845,eod,577.0,945.0,0.4849999999999994,1,TRAIN,TRAIN_H1,False,0.0207698056801192,False,2.586041637772958,85.28765321375205,431.45518684603974
2025-04-03,METU,27.36,26.99,27.16,1.3622974963181185,43683.0,0.7427260774217886,0.3783783783783789,31.16,-12.836970474967908,6.5147625160462175,0.5517241379310347,-31.69014084507042,4.9047530984785,657464.65,575,1,26.90903,1,,26.82,27.36,stop,576.0,698.0,0.5399999999999991,1,TRAIN,TRAIN_H1,False,0.0403275088603658,False,-1.0746805719636405,-26.69506540757679,-135.21630956446504
2025-04-03,MUR,27.455,27.05,27.11,1.4939136849870809,147200.0,0.8520427543965611,0.1111111111111072,29.21,-7.189318726463545,3.2523108524478013,0.947368421052631,-7.347915242652093,1.97841995268928,3360700.85,575,0,26.96885,1,,26.92,25.42,eod,576.0,945.0,0.5349999999999966,1,TRAIN,TRAIN_H1,False,0.04959539260220595,False,2.7110366493416884,66.71861194029853,336.49386891628825
2025-04-03,MXL,11.39,11.1,11.25,2.577777777777786,19814.0,0.6486268356534949,0.7068965517241359,12.19,-7.711238720262506,8.121410992616902,0.8888888888888877,-16.666049378143544,4.378388814303192,1300639.7,599,0,11.0667,1,,11.01,10.31,eod,600.0,945.0,0.3800000000000008,1,TRAIN,TRAIN_H1,False,0.03591653027823215,False,1.7475880782151731,75.04143207855968,376.53532733224193
2025-04-03,NCLH,18.28,17.55,18.18,4.015401540154018,1123228.0,1.2359974879698463,0.1575342465753402,19.5,-6.76923076923077,4.794871794871806,0.9090909090909084,-13.552068473609136,2.8563174277434107,14491204.75,585,1,17.49735,1,,17.44,16.305,eod,586.0,945.0,0.8399999999999999,1,TRAIN,TRAIN_H1,False,0.0100365653144864,False,1.3392421841494229,79.87240386267158,402.73690961741437
2025-04-03,NE,22.69,22.243,22.56,1.9813829787234165,84828.0,0.7803439138120526,0.6532438478747199,24.17,-6.661150186181228,3.1857674803475367,0.6623376623376648,-10.618066561014263,2.944617536509076,2310689.75,589,0,22.176271,1,,22.18,20.95,eod,590.0,945.0,0.5100000000000016,0,TRAIN,TRAIN_H1,False,0.0150147994672189,False,2.3823239226132897,68.03917122983576,341.4108413497116
2025-04-03,NFE,7.92,7.7,7.84,2.806122448979589,325571.0,1.3833331595206655,0.7259090909090915,8.57,-8.518086347724624,15.869311551925325,1.0,-37.728355837966646,7.481494591207855,7735868.8,583,1,7.6769,1,,7.645,6.93,eod,584.0,945.0,0.2750000000000003,1,TRAIN,TRAIN_H1,False,0.014017928710474251,False,2.5490257137800905,114.26007762019267,572.7023522435425
2025-04-03,NOG,28.62,28.04,28.56,2.0308123249299785,62669.0,0.8637826991276748,0.6465517241379289,30.6,-6.666666666666675,5.653594771241831,0.7803468208092492,-9.591642924976265,1.7934156462126916,1635856.25,591,0,27.95588,1,,27.95,26.085,eod,592.0,945.0,0.6700000000000017,1,TRAIN,TRAIN_H1,False,0.05526875901876005,False,2.7010914044496026,79.62817460317449,403.57006673881614
2025-04-03,OUST,8.4703,8.21,8.33,3.1248499399759795,114958.0,1.725382936484398,1.0,8.92,-6.614349775784752,7.0627802690583055,0.7460317460317462,-30.75644222776392,8.241574333644115,1508671.6,582,0,8.18537,1,,8.24,8.12,eod,583.0,945.0,0.2302999999999997,0,TRAIN,TRAIN_H1,False,0.026981132075472602,False,0.40390303050164356,14.045849056603787,70.50830188679252
2025-04-03,OWL,19.565,19.3,19.55,1.3554987212276242,161168.0,0.813314313340859,0.3773584905660289,21.16,-7.60869565217391,6.285444234404529,0.984962406015038,-10.648994515539298,2.76653222641702,7649137.75,582,0,19.2421,1,,19.25,17.81,eod,583.0,945.0,0.3150000000000013,0,TRAIN,TRAIN_H1,False,0.0204259259259259,False,4.506584362139904,90.85274074074083,459.94200000000046
2025-04-03,PBF,18.48,17.85,18.1,3.480662983425409,102906.0,1.1546434344560428,0.4761904761904724,19.55,-7.416879795396415,3.836317135549872,0.853333333333334,-19.79616705439237,3.078369205184648,2585446.4,577,0,17.79645,1,,17.75,16.575,eod,578.0,945.0,0.7300000000000004,1,TRAIN,TRAIN_H1,False,0.02079141820067445,False,1.5811076463004459,80.79460072595283,406.2814207933628
2025-04-03,PENN,16.29,16.07,16.26,1.3530135301352944,63355.0,0.5245466109326099,0.3863636363636422,17.17,-5.299941758881771,7.33838089691323,0.9841269841269844,-19.405204460966537,3.7097255958809736,3850437.7,583,0,16.02179,1,,15.98,15.825,lock,584.0,746.0,0.3099999999999987,1,TRAIN,TRAIN_H1,False,0.020820137693631398,False,0.43283826550442034,10.46602925989684,52.464326161790574
2025-04-03,PTEN,7.945,7.81,7.92,1.704545454545463,223276.0,0.8617894528542893,0.5555555555555541,8.56,-7.476635514018698,5.0817757009345845,0.9195402298850572,-9.382151029748286,2.614221324687912,12199693.5,578,0,7.786569999999999,1,,7.77,6.92,eod,579.0,945.0,0.1750000000000007,1,TRAIN,TRAIN_H1,False,0.0130048661800485,False,4.782829336113987,133.91922141119218,672.9440875912408
2025-04-03,PTON,5.8463,5.71,5.84,2.3339041095890463,479133.0,1.2333916208004794,0.696991929567128,6.31,-7.448494453248807,8.795562599049124,0.5765765765765758,-20.86720867208672,5.616928777417702,14814739.0,587,0,5.69287,1,,5.685,5.604349999999999,lock,588.0,722.0,0.1613000000000006,1,TRAIN,TRAIN_H1,False,0.0100482625482626,False,0.43770450993017646,15.461780501930562,77.59130945945977
2025-04-03,PUMP,7.21,6.93,7.03,3.982930298719776,41092.0,0.9819059186876444,0.8749999999999996,7.59,-7.378129117259546,3.096179183135709,0.8936170212765944,-10.10230179028133,2.5225914687109,1636376.85,602,0,6.90921,1,,6.905,6.325,eod,603.0,945.0,0.3049999999999997,1,TRAIN,TRAIN_H1,False,0.0101162790697673,False,1.8684712161646992,103.14895348837213,515.7447674418606
2025-04-03,RETL,5.6491,5.49,5.49,2.8979963570127425,61234.0,1.1150929356635833,0.8177247014456317,6.71,-18.18181818181818,11.473919523099848,0.8312767891934015,-22.07239176721078,4.911901856034715,562805.75,585,1,5.47353,1,,5.46,5.36545,lock,586.0,749.0,0.1890999999999998,1,TRAIN,TRAIN_H1,False,0.01007169287696575,False,0.44673880022757406,19.26105402405179,96.6431833487511
2025-04-03,RIOT,7.47,7.275,7.275,2.680412371134012,836612.0,1.1581795249604354,0.7179487179487185,8.02,-9.28927680798004,9.476309226932678,0.9473684210526304,-17.61041902604756,5.2669250132253245,23210327.5,583,0,7.253175000000001,1,,7.255,7.47,stop,584.0,749.0,0.2149999999999998,0,TRAIN,TRAIN_H1,False,0.0101660156250001,False,-1.047283793604652,-38.728554687499994,-193.86793945312496
2025-04-03,RVLV,20.42,19.55,20.42,4.260528893241925,53145.0,1.3908744054087674,0.5172413793103434,22.43,-8.961212661613901,5.127061970575117,0.6869565217391306,-19.447731755424066,3.888909086885661,1258686.15,578,1,19.49135,1,,19.47,18.79,eod,580.0,945.0,0.9500000000000028,1,TRAIN,TRAIN_H1,False,0.08096043491392324,False,0.6305679632484996,38.338532165508894,192.29170039263056
2025-04-03,SCVL,21.755,21.01,21.28,3.500939849624048,42245.0,1.096341511497257,0.2281879194630855,23.0,-7.4782608695652115,5.73913043478261,0.9848484848484852,-10.999581764951898,2.31341255439122,633670.2,577,0,20.94697,1,,20.87,19.34,eod,578.0,945.0,0.884999999999998,1,TRAIN,TRAIN_H1,False,0.1704694835680761,False,1.536192673934382,80.21230046948358,406.4996244131456
2025-04-03,SEDG,16.11,15.65,15.83,2.905874921036001,89824.0,0.9922157252969596,0.9130434782608712,16.83,-5.941770647652991,6.298276886512173,0.7735849056603752,-11.908736783528097,3.613096299800403,2483307.85,597,0,15.60305,1,,15.64,15.415,eod,598.0,945.0,0.4699999999999988,0,TRAIN,TRAIN_H1,False,0.0328499999999999,False,0.40882978723404684,15.179850000000119,76.6678500000006
2025-04-03,SERV,5.5,5.34,5.4,2.962962962962965,178982.0,1.166217656440255,0.8750000000000028,5.88,-8.163265306122442,9.49659863945578,0.7521489971346706,-34.86127864897466,6.451181278615474,4529395.65,627,0,5.32398,1,,5.41,5.5,stop,628.0,727.0,0.0899999999999998,0,TRAIN,TRAIN_H1,False,0.01015588792921815,False,-1.112843199213536,-23.13601011164936,-115.6800505582468
2025-04-03,SG,24.335,23.76,24.22,2.37407101568951,57524.0,1.1058395256184956,1.0,25.56,-5.242566510172144,5.594679186228481,0.776223776223776,-10.791896869244937,2.564052538702715,3464771.6,583,0,23.68872,1,,23.644,22.115,eod,584.0,945.0,0.6910000000000025,1,TRAIN,TRAIN_H1,False,0.06412885509083224,False,2.1199292979872104,76.17329953527671,386.72598225602025
2025-04-03,SHOE,21.755,21.01,21.28,3.500939849624048,42245.0,1.096341511497257,0.2281879194630855,23.0,-7.4782608695652115,5.73913043478261,0.9848484848484852,-10.999581764951898,2.31341255439122,633670.2,577,0,20.94697,1,,20.87,19.34,eod,578.0,945.0,0.884999999999998,1,TRAIN,TRAIN_H1,False,0.1704694835680761,False,1.536192673934382,80.21230046948358,406.4996244131456
2025-04-03,SHOO,26.27,25.33,25.82,3.640588690937263,76244.0,1.299241233036773,0.0638297872340448,28.28,-8.6987270155587,4.632248939179628,0.8702290076335891,-13.688784890523143,3.1294127137092884,1897637.55,577,1,25.25401,1,,25.25,23.58,eod,578.0,945.0,1.0199999999999996,1,TRAIN,TRAIN_H1,False,0.0641793551276315,False,1.574333965561148,78.68521159874614,396.63769928347546
2025-04-03,SM,28.3,27.81,28.3,1.7314487632508904,48876.0,0.8084074487898073,0.0,30.52,-7.273918741808647,5.504587155963302,0.8809523809523814,-12.27526348419094,2.638045030747908,2682337.2,576,0,27.72657,1,,27.78,25.485,eod,577.0,945.0,0.5199999999999996,0,TRAIN,TRAIN_H1,False,0.1199839279974282,False,4.182723215389568,95.70070716811324,487.20360012857645
2025-04-03,SNBR,6.5,6.02,6.14,7.817589576547239,25088.0,2.767031553971029,0.3958333333333338,6.88,-10.755813953488376,8.575581395348836,0.6610169491525419,-40.56147144240077,7.156226817626236,1112210.45,585,1,6.001939999999999,1,,5.99,5.595,eod,586.0,945.0,0.5099999999999998,1,TRAIN,TRAIN_H1,False,0.03969298245614025,False,0.6966804265565889,73.90385964912292,370.58521929824616
2025-04-03,SOC,24.66,23.63,24.22,4.252683732452524,60416.0,1.982066519197233,0.8252427184466025,26.21,-7.592521938191537,4.311331552842436,1.0,-10.49519586104952,2.953903473073896,1053005.35,630,1,23.55911,1,,23.49,22.135,eod,631.0,945.0,1.1700000000000017,1,TRAIN,TRAIN_H1,False,0.0640422946037922,False,1.1033826541847886,68.42075838599885,343.39474963539044
2025-04-03,SOFI,11.416,11.13,11.14,2.567324955116693,2807105.0,0.9116949947397224,0.961538461538458,12.31,-9.504467912266447,7.709179528838342,0.8008429926238144,-19.856115107913663,4.637132644085459,49435302.95,588,0,11.09661,1,,11.135,10.59,eod,589.0,945.0,0.2810000000000006,0,TRAIN,TRAIN_H1,False,0.010075120192307649,False,1.9036472591021039,59.91158653846154,300.0928575721154
