day,symbol,range_high,range_low,open_p,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_close_position,prev_close,gap_pct,prev_day_range_pct,prev_day_close_position,price_vs_20d_high_pct,return_volatility_20d,adv20,trig_m,ssr,limit,filled,nofill,entry,exit,reason,entry_m,exit_m,R
2025-07-17,PTNM,12.54,10.23,12.42,18.599033816425113,261067.0,8.531582580759359,0.0,13.41,-7.382550335570472,20.80536912751677,0.5053763440860217,-16.02434077079107,11.990222668452716,1346100.25,575,1,10.19931,0,gap_through,,,,,,
2025-07-17,YHC,9.0,7.8,8.96,13.392857142857142,383725.0,4.028575308457155,0.05833333333333356,10.73,-16.49580615097856,64.95806150978565,0.9411764705882353,-19.56912028725314,42.03157984390617,5398980.35,575,1,7.7766,0,gap_through,,,,,,
2025-07-18,BGLC,6.01,5.9,5.94,1.851851851851842,28197.0,0.5954090306268996,0.16090909090908814,6.63,-10.407239819004516,38.3107088989442,0.8346456692913387,-61.92307692307693,61.533890680045964,3145286.85,607,1,5.882300000000001,0,gap_through,,,,,,
2025-07-18,DPRO,5.4,5.28,5.38,2.2304832713754665,1200796.0,1.4932881228398305,0.2083333333333287,7.22,-25.48476454293629,21.814404432132957,0.946031746031746,-26.351813826146476,14.496317868913577,4964714.35,579,1,5.26416,0,gap_through,,,,,,
2025-07-22,GCTK,7.4,7.26,7.37,1.8995929443690713,27089.0,0.7804014274188549,0.5,7.97,-7.528230865746545,25.345043914680044,0.1188118811881185,-53.64779874213838,14.554717007744877,2683668.65,576,1,7.23822,0,gap_through,,,,,,
2025-07-22,HSDT,9.2642,8.03,9.0,13.713333333333347,34587.0,3.384767101222487,0.22686760654675162,9.58,-6.05427974947808,54.69728601252608,0.07061068702290063,-37.71626297577854,1032.645398044812,3099755.8,583,1,8.00591,0,gap_through,,,,,,
2025-07-22,VIVO,6.0899,5.7,5.89,6.6196943972835305,290018.0,2.5895717625715893,0.6796614516542696,6.44,-8.540372670807464,25.62111801242235,0.17575757575757583,-31.749710312862117,10.116597645843973,1537722.6,583,1,5.6829,1,,5.7,6.0899,stop,584.0,613.0,0.3898999999999999
2025-07-22,VVPR,6.0899,5.7,5.89,6.6196943972835305,290018.0,2.5895717625715893,0.6796614516542696,6.44,-8.540372670807464,25.62111801242235,0.17575757575757583,-31.749710312862117,10.116597645843973,1537722.6,583,1,5.6829,1,,5.7,6.0899,stop,584.0,613.0,0.3898999999999999
2025-07-23,BTCS,5.92,5.7,5.92,3.7162162162162122,478508.0,1.8152660683695117,0.5454545454545465,6.3,-6.031746031746031,15.793650793650796,0.8743718592964824,-30.270906949352185,26.486356293213113,19466706.1,587,1,5.6829,0,gap_through,,,,,,
2025-07-23,MARA,18.745,17.69,18.72,5.63568376068376,7286511.0,1.4924391413173896,0.018957345971563584,19.88,-5.8350100603621735,6.539235412474835,0.9153846153846157,-12.93023255813954,4.0755456218596375,45741580.45,576,1,17.63693,0,gap_through,,,,,,
2025-07-23,SOLT,24.2617,23.92,24.125,1.4163730569948165,274568.0,0.580412165201447,0.15305823822065845,25.64,-5.90873634945398,8.268330733229332,0.4292452830188678,-10.148975791433896,8.969019820637769,2322694.75,575,0,23.84824,1,,24.048,22.86,eod,576.0,945.0,0.2137000000000029
2025-07-23,UPXI,7.364,6.93,7.16,6.061452513966483,887711.0,3.224455546996864,0.764976958525345,7.7,-7.012987012987014,16.233766233766232,0.2800000000000004,-32.580037664783426,13.951254255106903,11076981.85,578,1,6.90921,0,gap_through,,,,,,
2025-07-23,XRPT,26.68,26.4,26.65,1.0506566604127623,101834.0,0.5373434304146006,0.2042857142857195,29.36,-9.230245231607633,9.191757493188007,0.7146774372846185,-13.826553708853393,10.117555985899303,731466.0,576,1,26.3208,0,gap_through,,,,,,
2025-07-24,DOW,27.6,26.8606,27.19,2.7193821257815367,3052293.0,1.2120307627833466,0.3643494725453036,30.37,-10.470859400724397,2.848205465920311,0.4104046242774579,-12.083577186351123,2.7179303681290077,12889807.05,576,1,26.7800182,0,gap_through,,,,,,
2025-07-24,HTOO,5.81,5.51,5.8,5.172413793103446,21029.0,1.5940409019559887,0.0,6.25,-7.200000000000002,11.200000000000003,0.35714285714285704,-54.07759303246239,521.8216721285927,3512894.25,578,1,5.493469999999999,0,gap_through,,,,,,
2025-07-25,BGMS,16.4901,15.765,15.96,4.543233082706774,31754.0,1.5352698950237882,0.0,17.15,-6.938775510204069,27.208746355685133,0.4178899770696268,-19.66294679935367,318.25341520228636,5774990.35,588,0,15.717705,1,,15.85,16.4901,stop,589.0,595.0,0.6401000000000021
2025-07-25,CRI,25.9696,23.8092,25.91,8.338093400231568,240272.0,3.277945655648444,0.16376596926495085,32.75,-20.885496183206108,4.580152671755725,0.11333333333333447,-24.284044418468728,2.722539487521449,1548533.85,575,1,23.7377724,1,,23.8718,25.9696,stop,576.0,880.0,2.0977999999999994
2025-07-25,SOLT,20.6492,20.21,20.45,2.14767726161369,188993.0,0.7892493802150442,0.8342440801457174,22.34,-8.460161145926591,9.399731423455693,0.5095480737177959,-23.836126629422726,9.488003020835006,2860184.6,581,0,20.14937,1,,20.175,20.6492,stop,582.0,853.0,0.47419999999999973
2025-07-28,HTOO,6.5,6.3,6.35,3.1496062992126013,28862.0,0.9073985162509762,0.04999999999999889,6.99,-9.155937052932769,36.33762517882691,0.38582677165354334,-49.72288202692004,521.6994845267103,4368610.6,581,1,6.2810999999999995,1,,6.33,6.5,stop,582.0,600.0,0.16999999999999993
2025-07-29,LHAI,9.6674,8.7,9.24,10.469696969696985,49735.0,5.372312858094425,0.610709117221419,9.89,-6.572295247724978,33.87259858442871,0.38805970149253755,0.0,0.0,0.0,619,1,8.6739,0,gap_through,,,,,,
2025-07-29,NEO,5.72,5.1,5.3,11.698113207547173,229984.0,4.144122632044165,0.0645161290322581,6.46,-17.956656346749227,6.269349845201242,0.629629629629629,-32.22506393861893,2.7013592853941892,1551012.1,578,1,5.0847,0,gap_through,,,,,,
2025-07-29,STEM,18.4291,17.37,17.85,5.933333333333318,82163.0,2.8357965113547627,0.00944197903880468,18.91,-5.605499735589628,20.042305658381814,0.8496042216358839,-8.367556468172479,13.221959039822732,894561.0,575,0,17.317890000000002,1,,17.4972,15.285,eod,576.0,945.0,0.9318999999999988
2025-07-29,TRON,10.67,10.01,10.3,6.407766990291264,292829.0,2.9712718753265763,0.8030303030303019,10.855,-5.1128512206356485,19.06955320128973,0.4468599033816428,-19.53125,14.917826991660965,5862264.9,600,0,9.97997,0,gap_through,,,,,,
2025-07-30,FVRR,23.88,22.0,22.76,8.260105448154652,181808.0,2.558812547153444,0.164893617021276,25.01,-8.99640143942423,2.4390243902439,0.245901639344266,-25.76647097195042,1.2389209287891532,757632.25,576,1,21.934,1,,21.965,22.26,eod,577.0,945.0,1.9149999999999991
2025-07-30,LHAI,7.39,6.3,7.35,14.829931972789115,58242.0,4.825687211357734,0.33486238532110113,7.92,-7.1969696969697,27.272727272727277,0.14814814814814828,0.0,0.0,0.0,606,1,6.2810999999999995,1,,6.335,5.86,eod,607.0,945.0,1.0549999999999997
2025-07-30,PUMP,5.38,5.02,5.08,7.086614173228353,169666.0,2.1978984723257335,0.8583333333333331,6.34,-19.873817034700313,4.889589905362784,0.9516129032258047,-24.235645041014166,3.557007823573979,1673089.4,580,1,5.0049399999999995,1,,5.015,5.38,stop,581.0,602.0,0.3650000000000002
2025-07-30,SOFX,25.9399,25.4,25.75,2.0966990291262246,47426.0,1.172793204036352,0.6853120948323744,29.9,-13.879598662207353,23.807357859531777,0.05619240278714297,-29.680160793480876,4.765738990486832,535009.8,581,1,25.3238,1,,25.4486,25.9399,stop,582.0,604.0,0.4913000000000025
2025-07-31,BAX,24.16,22.62,23.755,6.4828457166912195,1102459.0,2.094875833752099,0.24675324675324625,28.05,-15.311942959001787,3.7076648841354816,0.1442307692307709,-24.44338422391858,2.0748308888450775,5413089.8,614,1,22.55214,0,gap_through,,,,,,
2025-07-31,BGLC,6.69,6.47,6.58,3.3434650455927146,64843.0,1.6579615953224003,0.5909090909090887,7.18,-8.356545961002782,42.89693593314763,0.4155844155844154,-26.7260579064588,21.267581672438162,3571054.35,575,0,6.45059,1,,6.52,6.69,stop,576.0,585.0,0.17000000000000082
2025-07-31,CVI,26.18,24.99,25.45,4.675834970530457,84315.0,2.2220798370891304,0.01680672268907824,28.27,-9.975238769013089,4.209409267775031,0.3445378151260502,-22.09978573614938,2.5597484959982455,932456.65,575,1,24.915029999999998,1,,24.93,26.18,stop,576.0,618.0,1.25
2025-07-31,REPL,7.23,6.7588,6.93,6.799422799422807,1264112.0,3.882753818469067,0.044991511035654304,7.55,-8.211920529801327,31.258278145695368,0.7796610169491524,-47.65861027190333,29.825844905692637,20826107.7,577,1,6.7385236,1,,6.76,7.23,stop,578.0,615.0,0.47000000000000064
2025-07-31,UTZ,13.72,12.35,12.75,10.745098039215694,36817.0,2.8390185806827275,0.0,13.93,-8.470926058865755,4.594400574300063,0.20312499999999883,-13.087934560327197,1.694051858689826,1020434.05,576,1,12.312949999999999,0,gap_through,,,,,,
2025-08-01,AEVA,17.44,16.61,17.305,4.796301646922865,207111.0,1.8502422205411575,0.06626506024096336,18.64,-7.162017167381979,8.69045064377683,0.14809556145441202,-49.80668103385765,6.66755862267256,2721970.9,575,1,16.56017,1,,16.61,15.72,eod,576.0,945.0,0.8300000000000018
2025-08-01,AMPX,6.49,6.31,6.45,2.790697674418614,462474.0,1.5447430086999976,0.8611111111111096,6.93,-6.926406926406919,7.2150072150072155,0.1999999999999993,-29.003852504127686,6.148431609069498,11078214.1,579,0,6.2910699999999995,0,gap_through,,,,,,
2025-08-01,APLD,12.84,12.4,12.47,3.528468323977542,2262017.0,1.7809233111359415,0.3111363636363615,13.14,-5.098934550989345,14.155251141552519,0.5053763440860218,-11.308677098150781,8.281253391678629,33265770.65,576,0,12.3628,0,gap_through,,,,,,
2025-08-01,AVTR,12.24,11.8,11.94,3.6850921273031787,1097974.0,1.1196156091529803,0.23863636363636084,13.44,-11.160714285714286,2.6413690476190506,0.0,-16.50349650349651,2.9444250553697917,11670013.7,575,1,11.764600000000002,0,gap_through,,,,,,
2025-08-01,BGLC,6.6615,6.41,6.58,3.8221884498480256,37348.0,1.0612548036471525,0.15904572564612338,6.93,-5.050505050505046,14.574314574314574,0.7227722772277224,-26.7260579064588,21.230044506430787,3515039.35,577,0,6.39077,0,gap_through,,,,,,
2025-08-01,CALY,9.12,8.62,8.74,5.720823798627002,151883.0,1.6748957866226422,0.11000000000000298,9.25,-5.513513513513511,4.54054054054054,0.5714285714285721,-13.019247228359301,2.793219115157483,2505889.45,576,0,8.59414,0,gap_through,,,,,,
2025-08-01,CWVX,15.14,14.24,14.49,6.211180124223605,125241.0,2.795485697378335,0.6222222222222226,17.21,-15.8047646717025,12.957582800697251,0.3542600896860988,-47.58868147012121,10.281330449928262,861406.0,584,1,14.197280000000001,1,,14.2,15.14,stop,585.0,610.0,0.9400000000000013
2025-08-01,DNA,12.535,12.36,12.42,1.4090177133655453,73758.0,0.5827856113324485,0.8,13.14,-5.479452054794525,6.133942161339415,0.3970223325062042,-19.76744186046512,6.687750198759482,1664174.15,578,0,12.32292,1,,12.36,12.272499999999999,lock,579.0,615.0,0.1750000000000007
2025-08-01,ENVX,11.97,10.67,11.48,11.324041811846696,2024374.0,3.178903327328474,0.11153846153846116,13.4,-14.328358208955223,4.1791044776119435,0.2857142857142857,-30.38204972710733,4.581391940242891,10617132.5,580,1,10.63799,0,gap_through,,,,,,
2025-08-01,GDYN,8.8897,8.5407,8.62,4.048723897911835,60483.0,1.5737475958737306,0.4851002865329555,9.49,-9.16754478398315,3.974710221285566,0.3446447507953359,-32.97045101088647,2.8381995067847137,798537.35,579,1,8.5150779,0,gap_through,,,,,,
2025-08-01,METC,18.705,17.2612,18.5,7.804324324324321,387248.0,2.663238284363887,0.4597589693863431,20.35,-9.090909090909097,14.643734643734627,0.5335570469798663,-25.252525252525253,8.74298423687443,3664771.4,578,1,17.2094164,1,,17.27,18.705,stop,579.0,609.0,1.4349999999999987
2025-08-01,MIR,20.11,19.62,20.06,2.442671984047849,74605.0,0.8903700709273982,0.5612244897959172,22.35,-10.246085011185693,3.601789709172274,0.4472049689441013,-12.01754385964913,1.513825500613553,2488083.4,578,1,19.56114,0,gap_through,,,,,,
2025-08-01,MRAL,18.62,17.847,18.08,4.275442477876105,31073.0,1.737499996917267,0.09586028460543061,19.61,-7.802141764405921,7.496175420703717,0.07482993197278878,-49.16736252273834,8.160671951035777,577050.8,583,0,17.793459000000002,0,gap_through,,,,,,
2025-08-01,MST,15.58,15.25,15.52,2.126288659793815,37869.0,0.7984264425393249,0.45454545454545553,16.55,-6.223564954682786,5.921450151057404,0.4285714285714301,-28.970251716247148,4.433716452556505,847696.8,576,0,15.20425,0,gap_through,,,,,,
2025-08-01,MSTU,7.7,7.5101,7.66,2.4791122715404663,1392847.0,1.1599830352452898,0.4149552395997863,8.15,-6.0122699386503085,6.564417177914112,0.3457943925233653,-28.810408921933085,5.208270507388859,38684816.2,576,0,7.487569700000001,1,,7.49,7.7,stop,577.0,581.0,0.20999999999999996
2025-08-01,NWL,5.36,5.07,5.13,5.6530214424951275,617474.0,2.5657894326640496,0.13793103448275873,5.61,-8.556149732620327,3.4759358288770104,0.33333333333333487,-19.529411764705884,3.1598903622891266,6509326.5,578,0,5.054790000000001,1,,5.085,4.74,eod,579.0,945.0,0.27500000000000036
2025-08-01,RIOT,12.074,11.41,12.0,5.533333333333331,3219839.0,1.6007036286737824,0.049246987951807514,13.41,-10.51454138702461,4.026845637583886,0.20370370370370297,-21.773142112125164,3.1982328516309777,43194134.4,576,1,11.37577,0,gap_through,,,,,,
2025-08-01,SATS,29.73,26.55,29.445,10.799796230259805,325513.0,3.5103014956872665,0.18867924528301822,32.59,-9.650199447683347,4.940165694998464,0.2484472049689477,-13.903508771929832,3.293503501962616,2603612.45,576,1,26.47035,1,,26.82,26.71,eod,577.0,945.0,2.91
2025-08-01,SMCL,24.18,23.24,23.36,4.023972602739732,52609.0,1.6052176725765932,0.21276595744681123,25.14,-7.080350039777252,13.540175019888622,0.14512338425381896,-16.720142602495546,7.039819801681638,1087431.45,581,0,23.170279999999998,0,gap_through,,,,,,
2025-08-01,SOFX,27.88,26.4039,27.88,5.294476327116208,43598.0,1.1879575403900142,0.0546710927443942,30.31,-8.017156054107556,11.21709006928405,0.06761963587164253,-23.863412929019294,4.98471639227249,607425.35,582,1,26.324688300000002,0,gap_through,,,,,,
2025-08-01,SOXL,23.87,23.35,23.57,2.206194314806956,6034904.0,1.0669598936187972,0.6538461538461541,24.98,-5.644515612489993,10.168134507606082,0.3070866141732289,-17.29824561403509,3.5003842534534346,92525928.2,581,0,23.279950000000003,1,,23.3181,23.87,stop,582.0,632.0,0.5518999999999998
2025-08-01,TEMT,16.13,15.64,15.83,3.095388502842694,50687.0,1.3103485438282325,0.1836734693877554,16.75,-5.492537313432836,12.059701492537311,0.10891089108910837,-30.29502421840599,7.422747017682737,1157832.15,582,0,15.59308,0,gap_through,,,,,,
2025-08-01,UEC,8.14,7.96,8.08,2.227722772277235,956544.0,1.3266730688877373,0.1388888888888904,8.67,-6.8050749711649345,3.3044982698961958,0.5113438045375202,-11.111111111111109,3.8018709426481516,14015291.0,581,0,7.93612,1,,7.95,8.14,stop,582.0,612.0,0.1900000000000004
2025-08-01,VISN,7.88,7.56,7.75,4.12903225806452,445245.0,1.74142116107233,0.3096874999999996,8.2,-5.487804878048772,4.390243902439018,0.19444444444444062,-10.714285714285712,3.651653259056082,4343044.55,582,0,7.537319999999999,0,gap_through,,,,,,
2025-08-04,FDMT,6.05,5.81,6.04,3.973509933774838,212486.0,2.135725674235065,0.040000000000002964,6.42,-5.919003115264796,26.479750778816204,0.8411764705882351,-9.715994020926761,9.962838566951016,1944084.4,575,0,5.7925699999999996,1,,5.9,5.355,eod,576.0,945.0,0.14999999999999947
2025-08-04,REPL,5.47,5.065,5.14,7.879377431906604,1705458.0,4.861952686101708,0.6296296296296303,7.6,-32.36842105263158,12.499999999999991,1.0,-61.17824773413898,29.916128020315963,22201283.25,591,1,5.049805,0,gap_through,,,,,,
2025-08-05,EPC,21.4,20.275,20.85,5.39568345323741,50964.0,1.3760191706633673,0.18222222222222387,25.0,-16.599999999999994,3.0799999999999983,0.26623376623376416,-23.458149779735674,2.115584473888508,768153.6,575,1,20.214174999999997,0,gap_through,,,,,,
2025-08-05,ICHR,14.7289,13.35,14.13,9.758669497522998,339178.0,4.276950542872901,0.24577561824642882,20.14,-29.841112214498512,4.51837140019861,0.868131868131867,-41.417910447761194,2.37583715282629,393478.65,579,1,13.309949999999999,1,,13.35,14.185,eod,580.0,945.0,1.3788999999999998
2025-08-05,OCUL,11.48,10.63,11.2,7.589285714285711,317534.0,2.681205763519259,0.12941176470588173,12.35,-9.311740890688263,5.991902834008099,1.0,-9.311740890688263,2.485989037317457,2066130.45,576,1,10.59811,0,ssr_no_uptick,,,,,,
2025-08-05,SEMR,8.34,7.31,8.34,12.350119904076742,253594.0,3.1553437044795554,0.08737864077669973,9.21,-9.446254071661247,4.796959826275794,0.8148483476686299,-17.425742574257423,3.7975614529098536,927483.3,575,1,7.288069999999999,0,ssr_no_uptick,,,,,,
2025-08-05,TONX,19.26,17.5,18.5,9.513513513513521,90263.0,3.5373838710221,0.4927840909090906,20.42,-9.402546523016658,78.9422135161606,0.4199751861042185,-37.856902922405105,26.351994013416125,1785514.5,601,1,17.4475,0,gap_through,,,,,,
2025-08-06,ACMR,25.55,23.21,25.15,9.304174950298211,523999.0,3.939491489603671,0.2820512820512821,29.65,-15.177065767284992,6.374367622259698,0.16137566137566117,-22.710510141364477,2.7514506396666154,931055.45,581,1,23.14037,0,gap_through,,,,,,
2025-08-06,AIP,10.98,10.3,10.825,6.2817551963048475,327854.0,2.5874398024015504,0.1249999999999987,13.0,-16.730769230769234,15.307692307692294,0.35175879396984916,-24.24772568229531,9.48896959677542,1645794.25,575,1,10.2691,0,gap_through,,,,,,
2025-08-06,AMDL,11.34,10.8,11.18,4.830053667262963,3113930.0,1.8784571267002825,0.9972222222222221,12.54,-10.845295055821367,6.612440191387561,0.3738543174143737,-18.75,4.824091860602695,41052310.0,620,1,10.7676,1,,10.77,10.93,eod,621.0,945.0,0.5700000000000003
2025-08-06,ARVN,7.13,6.64,7.12,6.8820224719101155,161304.0,2.274703619479367,0.13265306122449053,7.61,-6.438896189224706,5.519053876478317,0.4761904761904767,-14.320096269554758,2.6501958317349557,1909607.3,606,1,6.62008,0,gap_through,,,,,,
2025-08-06,BLMN,8.5,7.45,8.4,12.499999999999996,328888.0,3.1484811385480067,0.06733333333333291,8.95,-6.1452513966480335,4.748603351955316,0.7999999999999984,-21.495327102803728,3.2492813544267154,1973290.2,575,1,7.42765,0,gap_through,,,,,,
2025-08-06,EOLS,6.76,6.1699,6.75,8.742222222222216,765989.0,3.5448869320217264,0.042535163531605046,8.91,-24.242424242424242,4.713804713804713,0.428571428571428,-33.8235294117647,1.7885712557484625,1192060.05,592,1,6.1513903,0,gap_through,,,,,,
2025-08-06,EVEX,6.47,6.0684,6.33,6.344391785150082,22211.0,1.9592324198197322,0.1409362549800807,6.7,-5.522388059701494,5.297014925373131,0.6336996336996338,-15.374331550802141,3.8666968402564046,514117.65,577,1,6.0501948,0,gap_through,,,,,,
2025-08-06,FUN,26.56,25.19,26.56,5.158132530120472,143219.0,1.8624559571143902,0.0,30.7,-13.485342019543975,3.420195439739416,0.4761904761904759,-20.716417910447767,3.053665926948898,2809836.55,575,1,25.114430000000002,0,gap_through,,,,,,
2025-08-06,LFMD,7.95,7.21,7.5,9.866666666666669,1128184.0,4.156132155450177,0.07783783783783764,11.84,-36.6554054054054,8.108108108108116,0.08333333333333333,-41.0377358490566,6.4563012901043395,1289970.3,575,1,7.18837,0,gap_through,,,,,,
2025-08-06,PAYS,6.1,5.41,6.0,11.499999999999993,262087.0,4.504486835287437,0.5579710144927538,7.12,-15.730337078651688,10.110955056179776,0.7778858174746499,-32.43243243243244,3.13698408536349,961168.1,604,1,5.39377,0,ssr_no_uptick,,,,,,
2025-08-06,PDC,9.575,9.25,9.3,3.4946236559139705,35760.0,1.9677349055761288,0.07692307692307819,9.84,-5.487804878048772,36.890243902439025,0.8181818181818181,-11.428571428571422,17.783604715985916,362079.8,575,0,9.22225,0,gap_through,,,,,,
2025-08-06,SMCL,15.948,14.84,15.37,7.208848405985691,384106.0,4.134158740921315,0.7581227436823099,23.59,-34.84527342094108,9.048749470114451,0.22233673756207206,-45.204991087344034,7.206301467026212,1130126.7,586,1,14.79548,1,,15.04,14.585999999999999,lock,587.0,850.0,0.9080000000000013
2025-08-07,ATRO,29.095,27.933,29.0,4.006896551724134,180673.0,1.7827958958528949,0.23838209982788405,35.37,-18.00961266610121,2.8131184619734366,0.402010050251253,-22.283264102907673,4.284080614236665,536483.9,594,1,27.849201,0,ssr_no_uptick,,,,,,
2025-08-07,CDNA,12.49,11.64,12.12,7.01320132013201,110335.0,2.777337314363151,0.2352941176470581,13.1,-7.480916030534354,6.8702290076335775,0.8,-41.73076923076924,9.031303604985153,2317176.85,576,1,11.605080000000001,1,,11.6516,11.72,eod,577.0,945.0,0.8384
2025-08-07,LLYX,11.535,10.8203,11.5,6.214782608695657,620909.0,3.4838191715534683,0.13851965859801332,14.2,-19.01408450704225,6.126760563380277,0.32183908045976967,-33.13953488372093,4.386950542314218,531787.35,576,1,10.7878391,0,gap_through,,,,,,
2025-08-07,RDW,11.35,10.51,10.99,7.643312101910826,1107828.0,3.899396299341562,0.90452380952381,13.7,-19.781021897810213,7.737226277372267,0.16981132075471664,-45.94195769798327,5.3262953568508555,4382727.85,583,1,10.47847,1,,10.485,9.56,eod,584.0,945.0,0.8650000000000002
2025-08-07,SEAT,24.42,22.33,24.39,8.569085690856923,23657.0,2.447050657957449,0.0,25.68,-5.023364485981305,57.741433021806856,0.3714594011329916,-30.31428571428571,540.5653106764943,1533995.2,575,1,22.263009999999998,0,gap_through,,,,,,
2025-08-07,TSSI,23.15,21.2,23.0,8.478260869565215,655322.0,3.4024867083567507,0.23589743589743642,28.75,-20.0,14.290086956521739,0.2770908382825433,-27.490542244640604,6.307868816663569,2817728.55,575,1,21.1364,0,gap_through,,,,,,
2025-08-08,AVPT,16.35,15.35,16.35,6.116207951070347,115017.0,2.2262864097423374,0.03500000000000008,17.5,-6.571428571428563,6.875999999999993,0.463974071303914,-18.045112781954877,2.54472405100809,1293328.05,575,1,15.30395,1,,15.38,14.355,eod,576.0,945.0,0.9700000000000006
2025-08-08,EVH,8.64,8.3,8.39,4.05244338498212,244996.0,1.5558181055663005,0.617647058823527,9.69,-13.415892672858606,3.3539731682146656,0.9076923076923045,-28.958509737510585,4.798341853489638,2283393.3,589,1,8.2751,1,,8.32,8.64,stop,590.0,604.0,0.3200000000000003
2025-08-08,FIP,5.96,5.37,5.84,10.102739726027394,348736.0,3.0756925189265067,0.22033898305084734,6.24,-6.410256410256415,18.189102564102562,0.22466960352422902,-26.40201638311279,4.507720520004513,1704852.05,576,1,5.35389,0,gap_through,,,,,,
2025-08-08,NRDS,9.27,8.45,9.25,8.864864864864867,95020.0,2.8904052824012556,0.1669512195121959,11.08,-16.51624548736462,3.610108303249101,0.4499999999999989,-18.14159292035399,1.5834092560099569,438994.65,581,1,8.42465,1,,8.4506,9.27,stop,582.0,711.0,0.8193999999999999
2025-08-08,OS,22.68,20.395,21.14,10.808893093661306,337195.0,4.051574022325368,0.8293216630196935,22.22,-4.8604860486048524,9.765976597659774,0.38709677419354804,-18.91062523973916,1.7291389128422312,1189782.55,579,0,20.333814999999998,1,,20.68,19.8,eod,580.0,945.0,2.0
2025-08-11,ALTS,8.42,7.81,8.39,7.270560190703221,1449719.0,3.334727447086356,0.11475409836065614,8.97,-6.465997770345597,11.036789297658844,0.9292929292929307,-7.190265486725648,6.751288049459861,258109.9,575,1,7.786569999999999,0,gap_through,,,,,,
2025-08-11,ASPN,7.14,6.826,7.12,4.4101123595505625,276117.0,1.5235321664181234,0.012738853503186136,7.55,-5.695364238410592,7.4172185430463635,0.7499999999999992,-27.198364008179954,3.8704914263832846,2783545.75,575,0,6.805522,1,,6.91,6.875,eod,576.0,945.0,0.22999999999999954
2025-08-12,ACVA,11.295,10.44,11.295,7.5697211155378525,270285.0,2.340403180001696,0.1754385964912284,13.35,-15.393258426966291,4.681647940074907,0.11999999999999886,-31.253804017041997,2.0563158828656776,2087564.15,575,1,10.408679999999999,0,ssr_no_uptick,,,,,,
2025-08-12,BNC,25.87,25.16,25.44,2.790880503144657,31993.0,1.3380817754403962,0.5774647887323938,27.34,-6.949524506217991,31.912948061448432,0.9243553008595988,-69.30501930501931,124.42274293433988,1042052.45,576,0,25.08452,0,gap_through,,,,,,
2025-08-12,BTAI,5.79,5.31,5.62,8.540925266903923,1279194.0,4.806266831740752,0.8,6.4,-12.187500000000004,37.81250000000001,0.8801652892561984,-15.994020926756356,23.42774068140922,19341395.85,577,1,5.29407,1,,5.35,5.79,stop,578.0,609.0,0.4400000000000004
2025-08-12,FLNC,7.98,7.48,7.74,6.459948320413436,488097.0,2.4100309160472753,1.0,9.14,-15.317286652078776,6.237417943107221,0.5263988773899324,-25.181246979217015,4.798811513513312,3974747.95,628,1,7.45756,0,gap_through,,,,,,
2025-08-12,KODK,5.98,5.8,5.8,3.103448275862079,27321.0,1.3380472544384312,0.49999999999999756,6.78,-14.4542772861357,7.079646017699108,0.1041666666666664,-22.666666666666668,2.8648172210987384,1216840.3,576,1,5.7825999999999995,0,gap_through,,,,,,
2025-08-12,NAKA,13.06,11.14,12.93,14.849187935034802,121969.0,6.274588655923094,0.3240624999999997,14.28,-9.45378151260504,47.47829131652661,0.6755114382218025,-21.541262135922334,15.046238708828124,473593.0,586,1,11.106580000000001,0,gap_through,,,,,,
2025-08-13,CWVX,23.55,22.01,22.6,6.814159292035395,253949.0,3.6113374834739127,0.8896103896103884,29.49,-23.363852153272287,24.547304170905385,1.0,-23.363852153272287,11.876650387575635,1359348.55,580,1,21.94397,0,gap_through,,,,,,
2025-08-13,DERM,7.5,7.1,7.41,5.398110661268561,43100.0,1.9824311003351052,0.1590000000000001,8.54,-13.231850117096009,13.81615925058549,0.6949741503517237,-16.740637535253207,2.828129992264122,148083.0,586,1,7.0786999999999995,0,gap_through,,,,,,
2025-08-13,ZVRA,10.34,9.7601,10.34,5.608317214700197,243668.0,2.154782932889295,0.5171581307121931,11.76,-12.074829931972788,3.40136054421769,0.6249999999999994,-19.782777346780456,2.49648027245677,1033731.65,590,1,9.7308197,0,gap_through,,,,,,
2025-08-14,CWVX,16.81,15.85,16.27,5.900430239704972,131179.0,2.696282305240616,0.5520833333333331,17.26,-5.735805330243348,37.40845886442642,0.02581814239472211,-44.82875551034249,14.92638339841173,1610088.5,581,0,15.80245,0,gap_through,,,,,,
2025-08-14,FRMM,8.1,7.31,7.97,9.912170639899625,1423448.0,2.8045855093055785,0.007088607594937052,10.7,-25.51401869158878,72.42990654205607,0.12774193548387078,-54.35280641466209,47.893471481339525,23477133.1,575,1,7.288069999999999,0,gap_through,,,,,,
2025-08-14,IA,15.47,13.5,15.47,12.734324499030386,371655.0,4.870062806885158,0.03137055837563443,19.73,-21.591485048150023,5.930055752660931,0.7692307692307699,-22.65,3.739461550331386,607745.0,576,1,13.4595,0,gap_through,,,,,,
2025-08-14,ISSC,15.47,13.5,15.47,12.734324499030386,371655.0,4.870062806885158,0.03137055837563443,19.73,-21.591485048150023,5.930055752660931,0.7692307692307699,-22.65,3.739461550331386,607745.0,576,1,13.4595,0,gap_through,,,,,,
