day,symbol,range_high,range_low,open_p,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_close_position,prev_close,gap_pct,prev_day_range_pct,prev_day_close_position,price_vs_20d_high_pct,return_volatility_20d,adv20,trig_m,ssr,limit,filled,nofill,entry,exit,reason,entry_m,exit_m,R,split,half,wrapper,comp,q,_k,veto,cost,imp,netR,pnl_10k,pnl_50k
2025-10-16,KEEL,6.0397,5.82,5.98,3.673913043478253,10584868.0,2.179868629206721,0.3654984069185231,6.47,-7.573415765069541,13.137557959814524,0.8470588235294119,-9.393939393939382,9.244958271742028,112623859.6,577,1,5.8025400000000005,1,,5.8199,5.709999999999999,lock,578.0,616.0,0.2198000000000002,TRAIN,TRAIN_H2,False,1.3669571026546754,5,1,False,0.0101165320514594,False,0.45397392151292565,21.353662140987804,107.06766110878465
2025-10-16,LAC,9.02,8.5418,8.92,5.360986547085194,5850235.0,2.607282530226308,0.1426181514010858,9.44,-5.508474576271182,15.04237288135593,0.2394366197183097,-15.209125475285168,24.150734260910536,97970110.75,575,0,8.5161746,1,,8.63,7.3501,eod,576.0,945.0,0.3899999999999988,TRAIN,TRAIN_H2,False,0.6378380607899825,5,1,False,0.01100974930362115,False,3.253564745375342,182.72019610027863,918.6765415041787
2025-10-17,CIFR,18.15,17.27,17.54,5.017103762827817,2783093.0,1.949262403623243,0.5511363636363636,18.72,-6.3034188034188015,14.1559829059829,0.0792452830188669,-20.27272727272728,8.382439839353976,62600116.75,579,0,17.21819,1,,17.26,18.15,stop,580.0,726.0,0.889999999999997,TRAIN,TRAIN_H2,False,0.12619274751280052,3,1,False,0.0151403946727948,False,-1.0170116794076347,-65.17010841644101,-327.66082287155064
2025-10-17,CRWG,13.2983,12.85,13.25,3.383396226415092,268394.0,2.074352296825234,0.5465090341289341,14.18,-6.5585331452750335,17.27785613540197,0.3183673469387753,-20.15667369689665,9.057690357359578,3920445.25,579,0,12.81145,1,,12.85,12.62585,lock,580.0,726.0,0.4482999999999997,TRAIN,TRAIN_H2,False,0.0649772632609509,3,1,False,0.0218653904754938,False,0.45122598600157526,19.621607123877087,98.31032022890994
2025-10-17,CRCA,12.52,12.22,12.24,2.450980392156854,148067.0,1.3696653645608046,0.3333333333333333,13.05,-6.2068965517241415,14.252873563218383,0.0806451612903228,-40.13264727173126,10.546896373601818,5248986.8,580,0,12.18334,1,,12.19,12.52,stop,581.0,723.0,0.33,TRAIN,TRAIN_H2,False,0.009329208548056614,3,1,False,0.022105591685053848,False,-1.0669866414698603,-35.9147703518755,-180.2780629427476
2025-10-21,UAMY,12.6,12.0,12.5,4.799999999999997,1432744.0,3.0001380589613924,0.0666666666666652,13.43,-6.924795234549514,21.034996276991805,0.854867256637168,-36.58041603247083,13.046270615007296,22262486.8,575,1,11.964,1,,11.9998,12.6,stop,576.0,937.0,0.6001999999999992,TRAIN,TRAIN_H2,False,0.3285545710110414,4,0,False,0.017831546591753553,False,-1.029709341205854,-64.27528084554228,-321.3764042277114
2025-10-21,CWVX,16.522,15.918,16.24,3.7192118226600943,614865.0,1.4919306881385788,0.0,17.24,-5.80046403712297,19.662412993039453,0.0530414773732964,-35.555555555555564,9.264967091844037,9436641.55,575,0,15.870246,1,,15.9,16.522,stop,576.0,624.0,0.6219999999999981,TRAIN,TRAIN_H2,False,0.1733916824714625,4,0,False,0.02382018927444805,False,-1.0382961242354471,-50.3739747634068,-253.80733438485734
2025-10-21,CRWG,10.88,10.5,10.71,3.5480859010270844,182999.0,1.415892822528202,0.0,11.31,-5.305039787798405,19.363395225464185,0.0365296803652968,-35.46248870141608,9.35816877376228,3981629.2,575,0,10.4685,1,,10.47,10.88,stop,576.0,624.0,0.4100000000000001,TRAIN,TRAIN_H2,False,0.15462489048819963,4,0,False,0.01966431508352185,False,-1.047961744106151,-51.13005349493912,-256.0799317897791
2025-10-22,RR,5.36,5.13,5.31,4.331450094161967,2520460.0,2.188412505509953,0.3260869565217393,5.63,-5.683836589698052,12.609236234458246,0.5210593041273416,-28.532974427994617,7.574927502438039,59781194.8,577,0,5.11461,1,,5.15,5.035,eod,578.0,945.0,0.2099999999999999,TRAIN,TRAIN_H2,False,0.3589353977897772,4,0,False,0.01026425178147265,False,0.4987416581834648,25.34605106888367,127.04446258907393
2025-10-22,CIFR,17.71,16.98,17.09,4.2715038033938,1559718.0,1.609218707002525,0.5753424657534217,18.075,-5.449515905947439,12.005532503457824,0.2788018433179723,-22.318181818181817,8.411921488040539,61988565.9,577,0,16.92906,1,,17.05,17.71,stop,578.0,584.0,0.6600000000000001,TRAIN,TRAIN_H2,False,0.16964501899991702,4,0,False,0.02040674124443475,False,-1.0309193049158103,-49.66969211084375,-249.0288672954632
2025-10-22,USAR,26.45,25.1,25.29,5.338078291814939,878785.0,2.4929382106098514,0.1252592592592596,26.73,-5.387205387205392,12.570145903479236,0.1160714285714287,-42.496589358799454,10.737674164199316,23681551.5,575,0,25.024700000000003,1,,25.2,24.9,eod,576.0,945.0,1.25,TRAIN,TRAIN_H2,False,-0.07028429558172064,2,1,False,0.0466205018939392,False,0.20270359848484923,12.415595407197015,62.838115530303256
2025-10-27,TMQ,5.46,5.06,5.4,7.407407407407414,1588186.0,2.4174510222466066,0.1502500000000005,5.99,-9.849749582637726,13.505843071786297,0.6798516687268237,-52.17006200177148,49.86527470521597,35148074.45,576,1,5.04482,1,,5.084,5.0275,eod,577.0,945.0,0.3760000000000003,TRAIN,TRAIN_H2,False,-0.018424188893022837,3,1,False,0.01919753086419785,False,0.09920869451011143,9.13910493827147,45.844734567900566
2025-10-27,CRML,13.15,12.011,13.1,8.694656488549628,2124326.0,3.041005890836763,0.0,15.03,-12.84098469727212,14.970059880239509,0.3911111111111109,-59.25349922239501,20.671608887898348,36545328.3,575,1,11.974967,1,,12.1444,13.15,stop,576.0,833.0,1.0056000000000012,TRAIN,TRAIN_H2,False,-0.28390293302687847,2,1,False,0.025444529581127348,False,-1.0253028337123382,-105.16654201727512,-529.9568882047001
2025-10-31,AQMS,9.0,8.57,8.83,4.869762174405433,110938.0,1.6046569614833854,0.0932558139534859,9.8,-9.897959183673477,46.73469387755102,0.6331877729257642,-77.58883248730965,51.1097702116347,4663715.15,577,1,8.54429,1,,8.57,8.355,lock,578.0,677.0,0.4299999999999997,TRAIN,TRAIN_H2,False,-0.1531036364785668,2,1,False,0.1148232323232323,False,0.23296922715527354,14.525631313131296,73.02886363636355
2025-11-04,LAES,6.165,5.87,6.09,4.844006568144498,2406946.0,2.0381947273029386,0.0,6.45,-5.581395348837214,14.108527131782948,0.1098901098901104,-30.08036739380024,13.87628503647464,59554296.05,575,0,5.85239,1,,5.8707,6.165,stop,576.0,584.0,0.2942999999999998,TRAIN,TRAIN_H2,False,0.2983979233369016,4,0,False,0.012894807443965001,False,-1.0438151798979443,-65.12529917812053,-326.8552751203785
2025-11-05,QBTZ,15.13,14.42,14.43,4.920304920304926,96124.0,1.825686477239032,1.0,15.22,-5.190538764783186,15.505913272010508,0.88135593220339,-38.51725607158074,19.255490805059544,4924418.5,626,0,14.37674,1,,14.5448,13.73,eod,627.0,945.0,0.5852000000000004,TRAIN,TRAIN_H2,False,-0.07079966305993356,2,1,False,0.0647997120196392,False,1.2816136158242657,63.750024478330666,321.7501235435748
2025-11-06,SLDP,8.2699,7.91,8.08,4.454207920792075,1618234.0,2.480735033115738,0.959988885801611,8.51,-5.0528789659224405,33.37250293772033,0.8767605633802819,-8.803611738148978,13.925365969133328,18026939.35,581,0,7.886270000000001,1,,7.8914,6.745,eod,582.0,945.0,0.3784999999999998,TRAIN,TRAIN_H2,False,0.2796645171680811,4,0,False,0.010799996891706898,False,3.0002642090047384,179.4248004911103,899.395202461768
2025-11-07,AMDL,19.7499,18.85,19.12,4.70658995815899,931942.0,1.8756615436257524,0.1334592732525807,20.26,-5.626850937808491,16.14017769002961,0.1070336391437313,-26.063418406805877,7.554266096970864,21224872.1,575,0,18.79345,1,,18.84,19.0766,eod,576.0,945.0,0.9099000000000004,TRAIN,TRAIN_H2,False,0.15840681206470433,4,0,False,0.01248793207034205,False,-0.2737530850316971,-16.439803516642527,-82.44810551528298
2025-11-07,SMR,30.2199,28.72,29.65,5.05868465430017,2067748.0,1.7209043410446945,0.043469564637643,32.46,-8.65680837954406,15.68083795440541,0.0275049115913557,-48.36293974225009,9.224716868808878,26208424.35,575,1,28.63384,1,,28.72,30.2199,stop,576.0,899.0,1.4999000000000002,TRAIN,TRAIN_H2,False,0.01796234506325451,3,1,False,0.0240681169547073,False,-1.0160464810685428,-65.53062902905242,-330.7010813791715
2025-11-25,NBIL,11.15,10.645,11.05,4.570135746606342,41692.0,1.7603329369636491,0.2079207920792084,11.68,-5.393835616438348,15.154109589041092,0.870056497175141,-59.360058845163664,12.059664468705328,1396370.55,581,0,10.613065,1,,10.66,11.15,stop,582.0,732.0,0.4900000000000002,TRAIN,TRAIN_H2,False,0.13901434641572283,3,1,False,0.0396999205087444,False,-1.081020245936213,-61.974890699523115,-310.40415341812434
2025-11-25,MRAL,7.25,7.01,7.01,3.4236804564907306,61732.0,1.829052833907604,0.1666666666666666,7.51,-6.657789613848203,18.36218375499335,0.964467005076142,-73.5969868173258,10.150480996512975,1086033.75,575,0,6.98897,1,,7.07,7.04,lock,576.0,594.0,0.1799999999999997,TRAIN,TRAIN_H2,False,0.10047357312081952,3,1,False,0.02946467270111865,False,0.00297404054934222,0.09421760460316136,0.47322933221133323
2025-11-25,IREX,18.101,16.75,17.77,7.602701181767019,67351.0,2.6274876963346587,0.1702442635085126,18.86,-5.7794273594909855,21.786850477200424,0.9199318568994888,-65.66787289578063,15.208457243239376,796628.6,575,1,16.69975,1,,16.82,18.101,stop,576.0,755.0,1.2809999999999988,TRAIN,TRAIN_H2,False,-0.11382710851385561,2,1,False,0.0691551120909811,False,-1.0539852553403444,-99.9114782947325,-500.9075465857535
2025-11-25,MSTX,5.475,5.2827,5.37,3.581005586592169,627368.0,1.2819349835928728,0.9739989599583988,5.7,-5.789473684210527,14.536842105263151,0.9517258025585325,-68.6516716189631,9.157994347629126,19669295.4,585,0,5.2668519,1,,5.31,5.475,stop,586.0,746.0,0.165,TRAIN,TRAIN_H2,True,-0.12087787317028899,2,1,False,0.010023806239624101,False,-1.060750340846207,-41.13059446631167,-206.0030199440376
2025-11-28,MSTZ,12.9572,12.585,12.71,2.9284028324154163,490821.0,1.5227533753069562,0.1746372917786126,13.85,-8.231046931407935,13.1768953068592,0.4410958904109589,-19.090966961614352,9.026837685076076,24730993.9,611,0,12.547245,1,,12.64,12.4814,lock,612.0,643.0,0.3171999999999997,TRAIN,TRAIN_H2,True,0.37504351753376347,5,1,False,0.0101246322162407,False,0.4680812351316497,14.550586042808396,73.34683168517701
2025-12-05,BAIG,16.41,15.36,15.49,6.778566817301488,15575.0,2.0715899799840973,0.2371428571428575,16.42,-5.6638246041413,27.64920828258221,0.8876651982378859,-22.23895582329318,16.26646108321618,794365.2,575,0,15.31392,1,,15.47,15.62,eod,576.0,945.0,0.9399999999999996,TRAIN,TRAIN_H2,False,0.3018513046136464,4,0,False,0.14152232142857105,False,-0.3101301291793295,-23.321785714285568,-117.77501785714212
2025-12-08,QBTZ,11.89,11.37,11.78,4.414261460101879,135844.0,2.17024206349839,0.8461538461538464,12.57,-6.284805091487676,16.268894192521877,0.7139364303178488,-63.50681536555143,14.438291028418371,2831155.2,588,1,11.33589,1,,11.3582,11.89,stop,589.0,606.0,0.5318000000000005,TRAIN,TRAIN_H2,False,-0.3211579808410988,2,1,False,0.0434004702835659,False,-1.0816105120036965,-63.2720517311923,-316.3602586559615
2025-12-11,SMU,21.39,20.29,21.28,5.1691729323308335,84332.0,1.80702795143153,0.0,22.58,-5.757307351638606,13.62223206377324,0.4291426899444058,-28.74602377364808,101.14979375738176,5073223.8,586,1,20.22913,1,,20.24,21.39,stop,587.0,624.0,1.150000000000002,TRAIN,TRAIN_H2,False,0.25543972576791035,4,0,False,0.0736997716359314,False,-1.0640867579442883,-74.64568606979194,-376.8995296638675
2025-12-11,BMNG,6.9,6.589,6.87,4.52692867540029,140024.0,1.5514665913977237,0.774919614147909,7.5,-8.399999999999999,17.325333333333326,0.5116977066338314,-26.366559485530544,17.71082490182298,2272593.1,595,1,6.5692330000000005,1,,6.64,6.9,stop,596.0,605.0,0.2600000000000007,TRAIN,TRAIN_H2,False,-0.047488071439554705,3,1,False,0.01646826580495485,False,-1.0633394838652108,-51.97603397133164,-260.15663812246316
2025-12-12,BEX,15.11,14.38,14.66,4.979536152796717,80752.0,1.6199212653167103,0.027397260273972,15.72,-6.743002544529266,22.073791348600512,0.8991354466858791,-33.51473922902494,14.455933174451696,611916.6,584,0,14.33686,1,,14.39,11.94,eod,585.0,945.0,0.7199999999999989,TRAIN,TRAIN_H2,False,0.4271333161044289,5,1,False,0.11461254612546135,False,3.2435936859368657,200.8433210332104,1013.5581549815502
2026-01-02,INBS,8.0,7.6101,7.8,4.998717948717948,105784.0,2.20388094920675,0.1536291356758139,9.53,-18.15320041972717,76.81007345225603,0.5341530054644809,-39.72179289026276,202.30907938622576,5540767.15,576,1,7.5872697,1,,7.72,8.0,stop,577.0,578.0,0.2800000000000002,VAL,VAL,False,-0.16209044672262213,2,1,False,0.10984650932497095,False,-1.3923089618748963,-62.765288001320364,-315.3858260439017
2026-01-05,BMNZ,15.88,15.15,15.49,4.712717882504845,76821.0,2.0834417952942177,0.4109589041095873,16.77,-7.632677400119257,39.46630888491352,0.0151091637077884,-36.43120083062136,12.95199717353525,4654598.15,583,0,15.10455,1,,15.115,15.88,stop,584.0,607.0,0.7650000000000006,VAL,VAL,False,-0.24641863456647764,2,1,False,0.03610196956371125,False,-1.0471921170767466,-65.69036150422437,-330.855113429813
2026-01-07,SMU,17.75,17.15,17.63,3.403289846851965,105659.0,1.3199099570929496,0.2333333333333337,18.84,-6.42250530785563,19.850849256900204,0.6898312789112007,-38.57142857142858,13.341537492097313,1833983.8,575,0,17.09855,1,,17.1496,17.75,stop,576.0,581.0,0.6004000000000005,VAL,VAL,False,0.30474377273810005,4,0,False,0.08088395288445455,False,-1.13471677695612,-49.052444607680755,-247.98735884994161
2026-01-07,CLSX,21.29,20.29,20.99,4.76417341591234,36894.0,1.7304858673777597,0.1561000000000021,22.23,-5.57804768331085,22.73954116059381,0.5489614243323443,-47.65586034912719,12.085716320563234,677440.75,619,0,20.22913,1,,20.23,21.29,stop,622.0,655.0,1.0599999999999987,VAL,VAL,False,0.104557440371899,3,1,False,0.08786847386181415,False,-1.0828947866620888,-70.01997690557059,-353.54348994943837
2026-01-08,BMNU,5.46,5.3,5.425,2.9493087557603714,1349626.0,1.4879374641291905,0.4375000000000014,5.76,-5.815972222222221,11.284722222222214,0.0923076923076917,-55.78647106764466,12.350437027788136,38548297.65,603,0,5.2841,1,,5.3,5.46,stop,604.0,611.0,0.1600000000000001,VAL,VAL,False,-0.08485767755447952,2,1,False,0.010083658737923499,False,-1.063022867112022,-39.96965980341206,-200.52863365201196
2026-01-08,TGL,8.1,7.55,8.03,6.849315068493149,32755.0,2.9471011326898244,0.2181818181818184,8.61,-6.736353077816494,36.235772357723576,0.7307606013013238,-69.69811320754717,15.550302234662764,1121273.65,585,1,7.52735,1,,7.53,6.98,eod,586.0,945.0,0.5699999999999994,VAL,VAL,False,-0.28435551901741196,2,1,False,0.0711538461538461,False,0.8400809716599197,79.48846153846151,397.44230769230757
2026-01-14,OKLL,28.2,26.88,27.85,4.739676840215441,195506.0,2.218953871726092,0.3666666666666679,29.36,-5.143051771117159,23.6716621253406,0.0446043165467624,-32.12283694857421,11.406421993461024,3232509.9,576,0,26.79936,1,,26.8281,28.2,stop,577.0,693.0,1.3719,VAL,VAL,False,-0.12887246685108195,2,1,False,0.11334990549104909,False,-1.0826225712450248,-68.32149565258827,-344.5779780739234
2026-01-20,RGTX,14.61,14.0,14.395,4.237582493921497,193919.0,1.7447781152090274,0.0983606557377058,15.67,-8.136566687938739,12.061263560944472,0.6507936507936515,-25.95012243050268,9.885294613091665,2916717.35,576,1,13.958,1,,14.01,14.61,stop,577.0,646.0,0.5999999999999996,VAL,VAL,False,0.34161271682560784,4,0,False,0.04487839912280705,False,-1.074797331871345,-57.39417752192979,-287.61576600877174
2026-01-20,SMU,18.63,17.96,18.25,3.671232876712319,86534.0,1.617129790288511,0.5371641791044786,19.87,-8.15299446401611,15.450427780573731,0.8436482084690553,-24.032085516977265,11.496006530877708,2140840.95,586,0,17.90612,1,,18.03,18.63,stop,587.0,642.0,0.5999999999999979,VAL,VAL,False,0.26803248913836103,4,0,False,0.0758529453971442,False,-1.1264215756619074,-46.6338532324028,-233.84511910741114
2026-01-20,MRAL,6.38,5.83,6.36,8.647798742138361,154362.0,1.9609085353377027,0.1181818181818173,7.09,-10.296191819464028,15.514809590973195,0.8090909090909091,-12.876712328767118,7.952699788062889,967683.25,595,1,5.81251,1,,5.82,6.38,stop,596.0,724.0,0.5599999999999996,VAL,VAL,False,0.24413848889362683,4,0,False,0.0208874867034134,False,-1.0372990833989526,-124.3099221545304,-623.2922732327622
2026-01-21,ERAS,9.68,9.18,9.2,5.434782608695652,137131.0,2.0743442354699626,0.9000000000000021,9.81,-6.2181447502548535,12.43628950050969,0.5000000000000008,-11.70825335892515,11.39888444216765,8167549.25,606,0,9.15246,1,,9.4,9.260000000000002,lock,607.0,692.0,0.2799999999999993,VAL,VAL,False,-0.044014524977062326,3,1,False,0.0125019729526131,False,0.4553500965978072,16.82973957025491,84.6586899594641
2026-01-22,RGTZ,16.3199,15.64,16.1,4.222981366459626,369027.0,2.340568989224232,0.5589057214296206,17.26,-6.720741599073002,27.694090382387028,0.6673640167364018,-30.901287553648064,8.091412713559414,5903617.4,581,0,15.59308,1,,15.8,16.3199,stop,582.0,603.0,0.5198999999999998,VAL,VAL,False,0.06701415697655426,3,1,False,0.03767484559283,False,-1.072465561825024,-44.04841280183355,-220.24206400916776
2026-01-27,BOIL,30.68,29.81,29.97,2.9029029029029063,452683.0,1.2094740983276762,0.5747126436781602,31.79,-5.725070776973892,13.337527524378745,0.6509433962264143,-9.918845807033374,12.27103422343593,16810499.45,592,0,29.72057,1,,29.77,30.68,stop,593.0,681.0,0.91,VAL,VAL,False,0.4459559074350748,5,1,False,0.0127031484885544,False,-1.0139595038335762,-37.83082908803073,-192.8449580341079
2026-01-27,CORD,16.8,16.1,16.28,4.299754299754295,64663.0,2.185402816442023,0.485714285714286,18.17,-10.401761144744086,25.261419922949912,0.9782135076252728,-60.316879951249234,9.585711735909726,1232621.65,575,0,16.0517,1,,16.33,16.095,lock,576.0,587.0,0.4700000000000024,VAL,VAL,False,-0.09312101124115027,2,1,False,0.0851059901392183,False,0.3189234252357029,11.391944749419366,57.25951176681839
2026-01-28,RR,5.15,4.88,5.09,5.304518664047161,6353315.0,1.99532855374226,0.296296296296296,5.51,-7.6225045372050815,28.130671506352083,0.9419354838709678,-9.107142857142854,11.590940963366398,40122193.45,576,1,4.86536,1,,4.8753,5.15,stop,577.0,852.0,0.2747000000000001,VAL,VAL,False,1.0123396053491271,5,1,False,0.01024196235215725,False,-1.0372841731057783,-72.9451423621523,-365.01065377311363
2026-01-29,CRWU,10.07,9.66,9.97,4.112337011033101,177991.0,1.5090650131165608,0.1707317073170738,10.52,-5.228136882129268,21.378326996197707,0.3241440640284569,-17.19269102990032,10.36734908897188,1969773.65,575,0,9.63102,1,,9.65,10.115,stop,576.0,587.0,0.4199999999999999,VAL,VAL,False,0.3240585918197301,4,0,False,0.053905121593717895,False,-1.2354883847469473,-66.93876068558959,-335.73161367113534
2026-01-30,IRE,12.65,11.925,12.6,5.753968253968251,713976.0,2.694561241057735,0.7653793103448279,13.27,-5.048982667671439,18.64355689525245,0.5729587712206954,-16.16766467065868,14.006495323438967,19296802.25,593,1,11.889225,1,,11.91,10.6,eod,594.0,945.0,0.7400000000000002,VAL,VAL,False,0.006949950729976998,3,1,False,0.0124498400442181,False,1.7534461621024082,134.94521663540138,679.91628381683
2026-01-30,IREX,21.7046,20.43,21.56,5.911873840445267,95915.0,2.483869026250284,0.698258277106544,22.86,-5.686789151356083,18.45144356955381,0.6159317211948788,-16.23020375176788,13.974820976244247,2306013.4,593,1,20.36871,1,,20.38,18.18,eod,594.0,945.0,1.3246000000000002,VAL,VAL,False,0.006076671207991634,3,1,False,0.03877720861713545,False,1.631604100394733,131.8345902743547,661.3341741631563
2026-02-02,NUAI,6.7,6.37,6.46,5.108359133126936,126803.0,1.7442443760334685,0.5757575757575741,6.86,-5.8309037900874685,22.886297376093285,0.4203821656050958,-31.604023292747485,12.06749239155597,8046881.15,593,0,6.35089,1,,6.47,6.105,eod,594.0,945.0,0.2300000000000004,VAL,VAL,False,-0.033295757619559274,3,1,False,0.01904761904761925,False,1.504140786749476,66.76880952380935,333.84404761904676
2026-02-04,NEBX,28.96,27.8,28.96,4.005524861878453,33470.0,1.1658425996063435,0.1551724137931031,30.55,-5.204582651391161,14.108019639934527,0.8004640371229699,-39.38886563415655,9.642388540178809,1022926.5,575,0,27.7166,1,,28.34,25.105,eod,576.0,945.0,0.620000000000001,VAL,VAL,False,0.3964208059078848,5,1,False,0.1574255225198705,False,4.963829802387297,135.41327700912566,677.0663850456284
2026-02-04,NBIL,9.25,8.85,9.16,4.36681222707424,79027.0,1.6080675120525407,0.0,9.76,-6.147540983606554,14.241803278688511,0.7985611510791369,-39.796253697009526,9.611512457055962,1390466.65,575,0,8.82345,1,,9.05,7.99,eod,576.0,945.0,0.1999999999999993,VAL,VAL,False,0.3824453071294087,5,1,False,0.02941553144628415,False,5.1529223427686,142.22065666041286,711.1032833020644
2026-02-04,IRE,9.97,8.82,9.905,11.610297829379103,1104092.0,3.3311470143327924,0.0074782608695647,10.76,-7.946096654275098,19.702602230483265,0.7594339622641509,-34.09846972721225,13.016756929478726,20270102.8,575,1,8.79354,1,,8.9928,7.21,eod,576.0,945.0,0.9771999999999998,VAL,VAL,False,-0.05810913653502836,2,1,False,0.0142609421499017,False,1.80980255612986,245.82692904116377,1229.1346452058187
2026-02-09,MSTW,7.265,7.1,7.22,2.2853185595567878,25274.0,0.7134796330527432,0.030303030303035,7.84,-7.908163265306125,17.219387755102037,0.9925925925925928,-41.58576051779935,10.85749033066261,452148.35,575,0,7.0787,1,,7.1199,7.28,stop,577.0,578.0,0.1450999999999993,VAL,VAL,False,0.5957215247653644,5,1,False,0.0273093395408832,False,-1.2915874537621228,-32.796634419654545,-164.3579907773545
2026-02-10,MSTU,5.7499,5.41,5.425,6.265437788018435,1565892.0,2.7728075532193253,0.6178287731685788,5.8,-6.465517241379311,20.344827586206893,0.9067796610169488,-56.97858842188739,16.52375559545525,30336971.4,592,0,5.39377,1,,5.47,5.7499,stop,593.0,631.0,0.2799000000000005,VAL,VAL,True,-0.09649679280980893,2,1,False,0.0100205976599405,False,-1.0358006347264754,-66.10189626646654,-331.0893225276526
2026-02-13,IONZ,31.0105,29.05,29.05,6.748709122203096,36661.0,1.786605924353755,1.0,31.12,-6.651670951156813,14.26735218508998,0.8265765765765767,-22.55398560383897,12.863762640954338,2168711.2,623,0,28.96285,1,,28.98,25.35,eod,624.0,945.0,2.0305,VAL,VAL,False,-0.0754229816477819,2,1,False,0.12968964124460902,False,1.7238662195298646,150.51334542648178,752.5667271324089
2026-02-13,RGTZ,30.3,28.555,28.555,6.111013832953952,78701.0,2.2555252962527543,0.9828080229226356,30.75,-7.1382113821138224,12.975609756097557,0.8421052631578949,-22.42597120347732,13.539758737637753,4314856.9,588,0,28.469335,1,,28.675,26.55,eod,589.0,945.0,1.625,VAL,VAL,False,-0.09172566912585944,2,1,False,0.1360052586569054,False,1.2239967639034428,85.52677387775307,431.61185887145155
2026-02-17,RIOX,8.29,7.88,7.98,5.137844611528813,28601.0,1.9120899775976343,0.4634146341463432,8.55,-6.66666666666667,19.297076023391817,0.7818655676101585,-48.90936213530696,14.317795644897394,765081.4,582,0,7.85636,1,,7.9,7.895,eod,583.0,944.0,0.3899999999999988,VAL,VAL,False,-0.006273703768280189,3,1,False,0.0273852337981953,False,-0.05739803537998612,-3.536866940114734,-17.706719934371865
2026-02-17,QBTX,15.38,14.79,15.17,3.8892551087673146,60826.0,1.9241951797932983,0.9237288135593223,16.14,-6.009913258983895,15.486369268897146,0.7759551910382081,-64.37294504462189,14.518047986278772,1817709.45,580,0,14.745629999999998,1,,14.77,14.465,lock,581.0,820.0,0.6100000000000012,VAL,VAL,False,-0.28582076526504013,2,1,False,0.0724276614600643,False,0.38126612875399174,19.536076437354573,98.37809920239268
2026-02-17,RGTU,6.68,6.33,6.41,5.460218408736344,15869.0,1.3570345304282028,0.971428571428572,6.84,-6.286549707602335,15.460526315789474,0.9432624113475172,-69.21229586935638,13.774379448555829,477363.05,589,0,6.3110100000000005,1,,6.33,6.74,stop,590.0,820.0,0.3499999999999996,VAL,VAL,False,-0.28597703694567783,2,1,False,0.0373047851090688,False,-1.2780136717401984,-88.11904266648658,-441.48982290265104
2026-02-19,IBRX,8.1911,7.72,8.05,5.852173913043487,3566769.0,2.0100492572171103,0.1698153258331563,8.54,-5.737704918032769,30.67915690866511,0.946564885496183,-7.258064516129021,11.368933496625166,36725029.3,575,0,7.69684,1,,7.77,8.1911,stop,576.0,741.0,0.4211000000000009,VAL,VAL,False,0.8529625630657484,5,1,False,0.01183845766129015,False,-1.028113174213465,-69.27015322580657,-348.08251995967805
2026-02-19,IRE,5.55,5.28,5.48,4.927007299270065,760378.0,2.271970316694311,0.2588888888888879,5.8,-5.517241379310335,15.258620689655183,0.5141242937853104,-63.53958749168329,15.69977460810286,29096689.6,576,0,5.26416,1,,5.315,5.55,stop,577.0,592.0,0.2349999999999994,VAL,VAL,False,-0.09656534320057888,2,1,False,0.0104023720233766,False,-1.0442654128654325,-57.669557425493366,-288.34778712746686
2026-02-23,IONL,13.67,13.25,13.67,3.072421360643745,46943.0,1.1846731417885394,0.2738095238095244,14.51,-5.789110957960027,16.54031702274295,0.2333333333333333,-65.87030716723548,12.86076679521731,496933.65,580,0,13.21025,1,,13.29,13.67,stop,581.0,584.0,0.3800000000000008,VAL,VAL,False,-0.11403794583644775,2,1,False,0.0550387031953133,False,-1.144838692619245,-40.893638100359524,-204.4681905017976
2026-02-25,MSTZ,13.39,12.82,13.31,4.282494365138995,622185.0,1.9116182124604608,0.3684210526315771,14.52,-8.333333333333327,13.427685950413224,0.2410627275991172,-53.63984674329502,16.90152651127664,19872557.0,592,1,12.78154,1,,12.855,11.865,eod,593.0,945.0,0.5350000000000001,VAL,VAL,True,-0.193303641693471,2,1,False,0.01023013421169255,False,1.8313455435295467,95.03767698146585,476.1681547731175
2026-02-26,LRMR,5.49,5.25,5.39,4.452690166975885,786702.0,2.6680821221679203,0.5,5.95,-9.41176470588236,46.55798319327731,0.8303371597718577,-16.043613707165115,15.880476588267287,8372125.95,634,1,5.23425,1,,5.25,5.49,stop,635.0,660.0,0.2400000000000002,VAL,VAL,False,0.22624072681654375,4,0,False,0.0102276006821461,False,-1.0426150028422754,-59.55416896235083,-297.77084481175416
2026-02-27,VELO,10.3265,10.09,10.14,2.3323471400394427,50529.0,0.6429433902709276,0.0422832980972507,10.83,-6.371191135734067,14.58910433979686,0.9936708860759496,-37.096774193548384,10.439088626777824,2354562.6,575,0,10.05973,1,,10.15,10.3265,stop,576.0,612.0,0.176499999999999,VAL,VAL,False,0.6692738620479922,5,1,False,0.10119241192411915,False,-1.5733281128845311,-34.15616666666653,-170.78083333333265
