day,symbol,range_high,range_low,open_p,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_close_position,prev_close,gap_pct,prev_day_range_pct,prev_day_close_position,price_vs_20d_high_pct,return_volatility_20d,adv20,trig_m,ssr,limit,filled,nofill,entry,exit,reason,entry_m,exit_m,R,cellC_new,split,half,wrapper,comp,q,_k,veto,cost,imp,netR,pnl_10k,pnl_50k
2025-06-10,KWM,5.28,4.72,5.07,11.045364891518746,216211.0,4.509148206973357,0.1642857142857151,5.51,-7.985480943738649,34.99092558983667,0.8817427385892113,-21.637119584537626,36.25274220328517,7482389.333333333,576,1,4.705839999999999,1,,4.6752,5.28,stop,577.0,594.0,0.6048,1,TRAIN,TRAIN_H1,False,-0.23781194735078834,2,1,False,0.06508547008547025,False,-1.1076148645593094,-178.85942051282058,-894.9669880341883
2025-06-16,UVIX,27.8,26.95,27.8,3.0575539568345373,607439.0,1.1088553456425163,0.1964705882352956,30.28,-8.190224570673713,12.483487450462343,0.8121693121693128,-22.70477673358172,7.681734837686631,11677470.1,586,1,26.86915,1,,26.86,26.17,eod,587.0,945.0,0.9400000000000012,1,TRAIN,TRAIN_H1,False,0.49374964326859966,5,1,False,0.01908802749033285,False,0.7137361409677276,30.861950735444584,155.65157762224223
2025-06-16,RBNE,7.4,6.43,7.4,13.108108108108116,190494.0,6.049232522205463,0.0,14.0,-47.14285714285714,69.78428571428572,0.3275297344879117,-64.02510464319224,70.7732621711497,5117501.0,577,1,6.41071,1,,6.44,5.56,eod,578.0,945.0,0.96,0,TRAIN,TRAIN_H1,False,-0.2057210577510729,2,1,False,0.039871198013656,False,0.8751341687357759,162.9849875853509,814.9249379267544
2025-06-17,QUBT,20.55,19.5,19.87,5.284348263714145,3731420.0,2.586294808314039,0.4428571428571424,21.22,-6.3619227144203485,21.37134778510839,0.8864388092613009,-8.580630319760747,10.570937725853767,42443793.7,579,0,19.4415,1,,19.67,20.55,stop,580.0,633.0,0.879999999999999,0,TRAIN,TRAIN_H1,False,0.5019370241309199,5,1,False,0.018142964921413,False,-1.0206170055925148,-56.583006790048955,-284.7113198800876
2025-06-17,MARPS,5.77,5.3801,5.52,7.063405797101448,16091.0,1.690015265593198,0.8204667863554773,6.0,-8.000000000000007,34.166666666666664,0.5853658536585368,-19.416058394160583,7.549844558443752,159855.2,606,0,5.3639597,1,,5.6278,5.77,stop,608.0,631.0,0.1421999999999998,0,TRAIN,TRAIN_H1,False,-0.18107309498091875,2,1,False,0.05728016611124594,True,-1.4028141076740233,-44.284596876696575,-221.42298438348288
2025-06-20,AGIG,15.9999,14.72,15.94,8.02948557089084,161313.0,2.970004910792261,0.0078131103992497,17.5,-8.914285714285718,18.71142857142857,0.5785616124599178,-34.85901103391909,177.0499155795734,3430631.6,575,1,14.67584,1,,14.7046,15.0994,eod,576.0,945.0,1.295300000000001,0,TRAIN,TRAIN_H1,False,-0.08662466567122065,2,1,False,0.08183823529411771,False,-0.36797516814183384,-40.51425000000001,-202.57125000000005
2025-06-23,BRR,12.69,11.96,12.69,5.752561071709997,174402.0,1.5069898523973493,0.0,15.76,-19.479695431472084,14.276649746192891,0.7822222222222222,-21.90769230769231,7.335203188027549,580746.3333333334,575,1,11.92412,1,,11.98,12.69,stop,576.0,616.0,0.7099999999999991,0,TRAIN,TRAIN_H1,False,0.6161402788485454,5,1,False,0.0597789034441237,False,-1.0841956386536955,-80.05700595818877,-401.054808694388
2025-06-23,GRRR,23.905,21.6,23.905,9.642334239698808,423323.0,3.332571739529709,0.1995661605206062,25.23,-5.251684502576295,23.384462940943315,0.5474669062187496,-14.318689314298611,9.82221694192314,1985280.15,575,1,21.5352,1,,21.825,20.25,eod,576.0,945.0,2.080000000000002,0,TRAIN,TRAIN_H1,False,-0.18797747095804082,2,1,False,0.07571552321552315,False,0.7208098446079206,85.45921517671515,428.7953603603602
2025-06-24,AGIG,13.045,12.32,12.7,5.7086614173228325,169621.0,3.00520795398806,0.1608275862068967,18.54,-31.49946062567422,44.605717367853295,0.1511505580478603,-50.31279465099628,177.0150652552387,4148579.1,577,1,12.28304,1,,12.2101,13.12,stop,578.0,624.0,0.8348999999999993,1,TRAIN,TRAIN_H1,False,0.0967348906980016,4,0,False,0.1242068264932952,False,-1.2385996244978974,-105.47889630231596,-528.4285883380732
2025-07-01,WBUY,6.93,6.5,6.75,6.370370370370367,68235.0,3.400430063962522,0.2851162790697682,7.73,-12.67787839586029,58.084087968952126,0.5434196752711644,-32.0918721516313,16.431596624293746,4237773.8,604,1,6.4805,1,,6.5,6.5,eod,605.0,945.0,0.4299999999999997,0,TRAIN,TRAIN_H2,False,-0.11549398968408142,2,1,False,0.10513975155279501,False,-0.24451105012277924,-20.186832298136643,-101.03930124223601
2025-07-01,TAOX,7.58,6.75,7.45,11.140939597315436,30899.0,5.487223864512299,0.2409638554216869,7.85,-5.095541401273879,28.226751592356685,1.0,-5.095541401273879,18.94416342052271,2707960.1,586,1,6.72975,1,,6.83,7.63,stop,587.0,921.0,0.75,0,TRAIN,TRAIN_H2,False,-0.2773596871982594,2,1,False,0.1550000000000001,False,-1.2733333333333332,-174.765,-873.8249999999999
2025-07-10,GRRR,22.1045,20.71,22.08,6.315670289855076,672067.0,2.569953073214068,0.5772678379347431,24.27,-9.02348578491966,16.885043263288004,0.8950707662274281,-20.85993139760357,10.619210159565103,3145620.7,626,1,20.64787,1,,20.61,21.06,eod,627.0,945.0,1.4945000000000022,1,TRAIN,TRAIN_H2,False,0.07658212341257035,3,1,False,0.025964912280701503,False,-0.31847769306169293,-28.557894736842048,-144.21736842105236
2025-07-10,NDRA,8.3438,8.0,8.07,4.260223048327136,23821.0,1.654473680129863,0.5712623618382799,8.84,-8.710407239819,32.8054298642534,0.7724137931034483,-32.525083612040135,31.43462448236666,4899908.65,583,1,7.976,1,,7.945,8.3438,stop,584.0,902.0,0.3987999999999996,1,TRAIN,TRAIN_H2,False,0.057532797461255045,3,1,False,0.09255952380952384,False,-1.2320950948082345,-77.14344523809518,-386.2085857142854
2025-07-17,HYPD,15.315,14.5,15.15,5.379537953795376,93263.0,2.14076668588239,0.137300613496933,15.97,-5.134627426424547,21.97871008140264,0.9572649572649572,-11.816065192083816,24.177837111407488,6600742.1,579,1,14.4565,1,,14.4986,15.315,stop,580.0,682.0,0.8163999999999998,0,TRAIN,TRAIN_H2,False,0.3455219221936124,5,1,False,0.1053812499999998,False,-1.1290804140127386,-79.27318749999996,-397.2877187499998
2025-07-18,DPRO,5.4,5.28,5.38,2.2304832713754665,1200796.0,1.4932881228398305,0.2083333333333287,7.22,-25.48476454293629,21.81440443213296,0.946031746031746,-26.35181382614648,14.496317868913575,4964714.35,579,1,5.26416,1,,5.23,5.4,stop,580.0,588.0,0.1699999999999999,1,TRAIN,TRAIN_H2,False,0.9337998390783514,5,1,False,0.0119628434507861,False,-1.0703696673575656,-43.489119584737864,-217.44559792368932
2025-07-23,BTCS,5.92,5.7,5.92,3.716216216216212,478508.0,1.815266068369512,0.5454545454545465,6.3,-6.031746031746031,15.793650793650796,0.8743718592964824,-30.270906949352185,26.48635629321312,19466706.1,587,1,5.6829,1,,5.6699,5.725,eod,588.0,945.0,0.2500999999999997,1,TRAIN,TRAIN_H2,False,0.12477108516627396,4,0,False,0.012720223325062199,False,-0.27117242433051486,-14.920449131513571,-74.73788610421798
2025-07-25,BGMS,16.4901,15.765,15.96,4.543233082706774,31754.0,1.5352698950237882,0.0,17.15,-6.938775510204069,27.208746355685133,0.4178899770696268,-19.66294679935367,318.2534152022864,5774990.35,588,0,15.717705,1,,15.85,16.4901,stop,589.0,595.0,0.6401000000000021,0,TRAIN,TRAIN_H2,False,0.2374065967287197,4,0,False,0.21783333333333244,False,-1.340311409675569,-66.91880000000009,-338.0257333333338
2025-07-28,HTOO,6.5,6.3,6.35,3.1496062992126013,28862.0,0.9073985162509762,0.0499999999999988,6.99,-9.155937052932767,36.33762517882691,0.3858267716535433,-49.72288202692004,521.6994845267103,4368610.6,581,1,6.2811,1,,6.33,6.5,stop,582.0,600.0,0.1699999999999999,0,TRAIN,TRAIN_H2,False,0.12897094841825915,4,0,False,0.06428030303030295,False,-1.3781194295900179,-46.15321969696967,-231.23465909090896
2025-07-29,STEM,18.4291,17.37,17.85,5.933333333333318,82163.0,2.8357965113547627,0.0094419790388046,18.91,-5.605499735589628,20.042305658381814,0.8496042216358839,-8.367556468172479,13.221959039822732,894561.0,575,0,17.317890000000002,1,,17.4972,15.285,eod,576.0,945.0,0.9318999999999988,0,TRAIN,TRAIN_H2,False,0.289532355072316,4,0,False,0.1516282051282056,False,2.211151190977354,146.30059743589734,735.6241307692303
2025-07-31,BGLC,6.69,6.47,6.58,3.343465045592714,64843.0,1.6579615953224005,0.5909090909090887,7.18,-8.356545961002782,42.89693593314763,0.4155844155844154,-26.7260579064588,21.26758167243816,3571054.35,575,0,6.45059,1,,6.52,6.69,stop,576.0,585.0,0.1700000000000008,0,TRAIN,TRAIN_H2,False,-0.030762147692734314,3,1,False,0.0770453074433658,False,-1.4532076908433262,-47.185653721683025,-236.66940453074523
2025-07-31,REPL,7.23,6.7588,6.93,6.799422799422807,1264112.0,3.882753818469067,0.0449915110356543,7.55,-8.211920529801327,31.258278145695368,0.7796610169491524,-47.65861027190333,29.82584490569264,20826107.7,577,1,6.7385236,1,,6.76,7.23,stop,578.0,615.0,0.4700000000000006,0,TRAIN,TRAIN_H2,False,-0.08582188729372005,2,1,False,0.02147179153351475,False,-1.0456846628372656,-90.43080964216684,-454.1199353769682
2025-08-01,BGLC,6.6615,6.41,6.58,3.8221884498480256,37348.0,1.0612548036471523,0.1590457256461233,6.93,-5.050505050505046,14.574314574314574,0.7227722772277224,-26.7260579064588,21.230044506430787,3515039.35,577,0,6.39077,1,,6.36,6.6615,stop,579.0,625.0,0.3014999999999999,1,TRAIN,TRAIN_H2,False,0.2899984984761182,4,0,False,0.1659999999999999,False,-1.550580431177446,-91.62999999999997,-459.0849999999998
2025-08-04,FDMT,6.05,5.81,6.04,3.973509933774838,212486.0,2.135725674235065,0.0400000000000029,6.42,-5.919003115264796,26.479750778816204,0.8411764705882351,-9.71599402092676,9.962838566951016,1944084.4,575,0,5.79257,1,,5.9,5.355,eod,576.0,945.0,0.1499999999999994,0,TRAIN,TRAIN_H2,False,0.44631723731719336,5,1,False,0.0193884582256676,False,3.5040769451622293,110.90403531438412,556.622622739018
2025-08-04,REPL,5.47,5.065,5.14,7.879377431906604,1705458.0,4.861952686101708,0.6296296296296303,7.6,-32.36842105263158,12.499999999999991,1.0,-61.17824773413898,29.916128020315963,22201283.25,591,1,5.049805,1,,5.04,5.47,stop,592.0,630.0,0.4299999999999997,1,TRAIN,TRAIN_H2,False,0.01900934585324183,3,1,False,0.011774982450578501,False,-1.0273836801176244,-109.5601956477434,-547.800978238717
2025-08-06,AIP,10.98,10.3,10.825,6.281755196304848,327854.0,2.5874398024015504,0.1249999999999987,13.0,-16.730769230769234,15.307692307692294,0.3517587939698491,-24.24772568229531,9.48896959677542,1645794.25,575,1,10.2691,1,,10.2599,10.005,eod,576.0,945.0,0.7201000000000004,1,TRAIN,TRAIN_H2,False,0.14608283110625148,4,0,False,0.03217139647340375,False,0.309302324019713,26.950161026718053,135.64171954769665
2025-08-07,SEAT,24.42,22.33,24.39,8.569085690856923,23657.0,2.447050657957449,0.0,25.68,-5.023364485981305,57.741433021806856,0.3714594011329916,-30.31428571428571,540.5653106764943,1533995.2,575,1,22.26301,1,,22.2086,18.0301,eod,576.0,945.0,2.211400000000001,1,TRAIN,TRAIN_H2,False,-0.1987827552537961,2,1,False,0.12464285714285525,False,1.833163219163038,227.0160000000001,1139.1338571428576
2025-08-12,BTAI,5.79,5.31,5.62,8.540925266903923,1279194.0,4.806266831740752,0.8,6.4,-12.187500000000004,37.81250000000001,0.8801652892561984,-15.994020926756356,23.42774068140922,19341395.85,577,1,5.29407,1,,5.35,5.79,stop,578.0,609.0,0.4400000000000004,0,TRAIN,TRAIN_H2,False,-0.23065966911728716,2,1,False,0.0290922137563928,False,-1.0661186676281655,-109.29848580523962,-547.8997056674673
2025-08-13,CWVX,23.55,22.01,22.6,6.814159292035395,253949.0,3.6113374834739127,0.8896103896103884,29.49,-23.363852153272287,24.547304170905385,1.0,-23.363852153272287,11.876650387575635,1359348.55,580,1,21.94397,1,,21.8,18.0493,eod,581.0,945.0,1.75,1,TRAIN,TRAIN_H2,False,0.08131396910493575,3,1,False,0.10767747070378665,False,2.081727159597837,207.65228416988427,1041.9044433787176
2025-08-14,FRMM,8.1,7.31,7.97,9.912170639899625,1423448.0,2.8045855093055785,0.007088607594937,10.7,-25.51401869158878,72.42990654205607,0.1277419354838707,-54.35280641466209,47.893471481339525,23477133.1,575,1,7.288069999999999,1,,7.2653,7.51,eod,576.0,945.0,0.8346999999999998,1,TRAIN,TRAIN_H2,False,-0.05273317681853922,3,1,False,0.0209682991905213,False,-0.3182799798616524,-45.69494746076965,-228.47473730384823
2025-08-15,DFDV,18.9728,18.3,18.3,3.6765027322404302,101681.0,2.3610105626247924,0.3272889417360268,19.57,-6.489524782830862,14.460909555442012,0.8374558303886924,-35.67662565905096,7.933342091331685,3012924.7,575,0,18.2451,1,,18.152,18.9728,stop,576.0,761.0,0.8207999999999984,1,TRAIN,TRAIN_H2,False,0.0803508746895011,3,1,False,0.1501867264191207,False,-1.1829760312123794,-66.0270973965001,-334.019433888177
2025-08-19,XNET,8.31,8.0,8.22,3.771289537712901,374112.0,2.168270770434985,0.4193548387096792,8.79,-6.48464163822524,17.064846416382267,0.9933333333333324,-6.590909090909092,10.666671747866882,1132313.9,576,0,7.976,1,,8.06,8.31,stop,577.0,578.0,0.25,0,TRAIN,TRAIN_H2,False,0.39430728286947214,5,1,False,0.03946385264587465,False,-1.1578554105834986,-44.86689716011057,-224.33448580055287
2025-08-20,FRMM,6.6,6.45,6.5,2.3076923076922995,230245.0,1.265880702989557,0.866666666666669,7.04,-7.670454545454546,11.22159090909091,0.6708860759493673,-62.77205040091638,47.86146736066803,21184521.8,586,0,6.43065,1,,6.4102,5.2301,eod,587.0,945.0,0.1897999999999999,1,TRAIN,TRAIN_H2,False,-0.2543372264508101,2,1,False,0.02660915408578945,False,6.077401717145473,224.93071495327098,1124.653574766355
2025-08-25,DFDV,17.7774,17.0,17.23,4.511897852582705,328889.0,2.34773389087024,0.5891432981733964,20.21,-14.745175655616032,19.14893617021277,0.9767441860465116,-20.96330275229358,9.946375293561749,3064687.55,583,1,16.949,1,,16.95,15.5601,eod,584.0,945.0,0.8274000000000008,0,TRAIN,TRAIN_H2,False,0.3044840372265569,4,0,False,0.05137090327737785,False,1.6177533197034322,97.71262406075134,492.57870759392455
2025-08-25,RIOX,16.53,15.525,16.33,6.154317207593392,47074.0,1.2844962761326966,0.0149253731343271,17.5,-6.685714285714295,21.25714285714287,0.7956989247311825,-31.61641541038526,12.117715506646904,691537.75,581,1,15.478425,1,,15.595,16.5522,stop,582.0,610.0,0.9350000000000004,0,TRAIN,TRAIN_H2,False,0.2574340678238423,4,0,False,0.06454107134958195,False,-1.0927711993043636,-81.73928570796645,-408.6964285398322
2025-09-02,CWVX,11.12,10.43,11.09,6.221821460775469,723965.0,2.5533762704989806,0.4202898550724654,12.54,-11.562998405103665,13.237639553429029,0.9759036144578308,-62.39403187521193,15.022177971164169,5671972.25,606,1,10.39871,1,,10.33,9.96,eod,607.0,945.0,0.7899999999999991,1,TRAIN,TRAIN_H2,False,-0.09451358503922203,2,1,False,0.0219967111191203,False,0.44051049225427763,42.10839795458635,210.54198977293177
2025-09-04,STI,6.56,6.19,6.5,5.692307692307681,123273.0,2.5232605654072446,0.4324324324324313,7.01,-7.275320970042793,32.67189728958631,0.6550670217875387,-16.666666666666664,25.69377075836877,4591110.2,576,1,6.17143,1,,6.2,6.56,stop,577.0,904.0,0.3599999999999994,0,TRAIN,TRAIN_H2,False,0.016383244442460504,3,1,False,0.09990384615384605,False,-1.2775106837606842,-92.44067307692295,-463.58307692307625
2025-09-04,IPDN,8.6731,8.03,8.46,7.601654846335702,152421.0,2.4024847688177258,0.0001554968123149,9.01,-6.104328523862364,60.9322974472808,0.384335154826958,-31.719128329297817,55.32737119124014,18706374.4,575,1,8.00591,1,,7.98,8.6731,stop,576.0,583.0,0.6930999999999994,1,TRAIN,TRAIN_H2,False,-0.12197350619390224,2,1,False,0.07199679487179485,False,-1.103876489499055,-119.35509999999991,-599.070790384615
2025-09-12,RENT,6.6999,6.15,6.69,8.219730941704036,34666.0,2.4415816226888385,0.1272958719767219,7.89,-15.209125475285164,24.506970849176177,0.9482829954489034,-16.270337922403,8.978690077193075,186935.9,578,1,6.131550000000001,1,,6.12,4.74,eod,579.0,945.0,0.5799000000000003,1,TRAIN,TRAIN_H2,False,0.35783466980644313,5,1,False,0.086673611111111,False,2.230257611465577,263.8385833333333,1320.4862430555554
2025-09-15,HYPD,14.1999,12.66,13.87,11.10237923576063,210322.0,3.4843706548517326,0.162348204428859,14.98,-7.40987983978639,29.03871829105474,0.9954022988505749,-7.533333333333339,11.73769460407692,725823.4,586,1,12.62202,1,,12.64,11.44,eod,587.0,945.0,1.559899999999999,0,TRAIN,TRAIN_H2,False,0.036749263339915635,3,1,False,0.09875319693094631,False,0.7059726925245564,107.92218670076737,544.0159207161131
2025-09-16,RCEL,6.3,6.112,6.2,3.032258064516125,46141.0,1.6648368852414783,0.7223404255319144,6.76,-8.284023668639048,23.816568047337284,0.7763975155279501,-12.92134831460674,11.55631684151442,1239315.05,584,1,6.093664,1,,6.07,6.3,stop,585.0,616.0,0.2299999999999995,1,TRAIN,TRAIN_H2,False,0.1979411648979777,4,0,False,0.027423321759259253,False,-1.1192318337359102,-52.77178096064806,-264.8885980902773
2025-09-17,FGI,7.6399,7.35,7.4,3.917567567567571,31425.0,2.3852171604085584,0.7247326664367038,9.5,-22.105263157894733,49.68210526315789,0.338976227806263,-41.3624513664926,31.173510172511065,2096305.15,584,1,7.327949999999999,1,,7.33,7.6399,stop,585.0,630.0,0.3098999999999998,0,TRAIN,TRAIN_H2,False,-0.07120356913374762,3,1,False,0.17406762295081965,False,-1.5616896513417873,-82.27449590163931,-412.3404147540982
2025-09-17,WLDS,5.67,5.53,5.63,2.486678507992889,132189.0,0.975185338174104,0.2857142857142866,6.1,-7.704918032786881,20.96885245901639,0.0227503713548586,-50.61360187370065,91.9511309550979,23411354.0,580,0,5.51341,1,,5.51,5.43,lock,581.0,640.0,0.1600000000000001,1,TRAIN,TRAIN_H2,False,-0.15714225971051216,2,1,False,0.041851851851851654,False,0.23842592592592748,8.621481481481542,43.2600000000003
2025-09-17,TURB,9.98,9.33,9.505,6.838506049447663,135522.0,3.103652098696003,0.5692307692307678,12.4,-23.346774193548384,119.59677419354836,0.457181389076197,-53.520782396088016,80.10508795862447,7118628.0,579,1,9.30201,1,,9.25,9.98,stop,580.0,675.0,0.7300000000000004,1,TRAIN,TRAIN_H2,False,-0.22177719884194297,2,1,False,0.048756541965497696,False,-1.0667897835143805,-105.13213316534225,-525.6606658267112
2025-09-18,SQFT,7.72,7.4,7.45,4.295302013422811,15362.0,1.744938708278338,0.0,8.88,-16.10360360360361,37.72522522522523,0.5253731343283583,-28.8443170964661,10.590737368912626,935991.85,611,1,7.377800000000001,1,,7.33,7.72,stop,612.0,641.0,0.3899999999999997,1,TRAIN,TRAIN_H2,False,0.39074889727755285,5,1,False,0.05142857142857145,False,-1.131868131868132,-75.04285714285709,-376.0971428571426
2025-09-22,CCUP,17.341,16.171,17.29,6.766917293233093,41623.0,1.6311747505113594,0.1700854700854712,18.5,-6.540540540540545,11.001081081081098,0.574882075471698,-12.852822580645164,11.713962687452744,493563.7,576,1,16.122487,1,,16.12,17.36,stop,577.0,863.0,1.221,1,TRAIN,TRAIN_H2,False,0.16856273603275373,4,0,False,0.06322804456525395,False,-1.0673448358437776,-100.34855943152444,-504.3492532467527
2025-09-22,RGTIW,15.25,14.4227,15.25,5.424918032786881,44804.0,2.0394944285089247,0.0088238849268693,17.14,-11.026837806301051,24.445740956826143,0.8687350835322194,-13.793103448275868,10.732243973150736,522687.4,575,1,14.3794319,1,,14.39,15.25,stop,576.0,586.0,0.8599999999999994,0,TRAIN,TRAIN_H2,False,0.4803434920015959,5,1,False,0.13429952679952656,False,-1.156162240464566,-85.50975930475924,-431.5259946309943
2025-09-22,FCHL,6.9542,6.8,6.83,2.2576866764275305,176609.0,1.5508562855527994,0.2594033722438388,7.2,-5.13888888888889,18.333333333333325,0.6666666666666669,-10.602094240837692,9.984332559113104,4018614.6666666665,591,0,6.779599999999999,1,,6.7899,6.785,lock,592.0,857.0,0.1642999999999999,0,TRAIN,TRAIN_H2,False,0.3786527422929216,5,1,False,0.039158936946326245,False,-0.20851452797520476,-6.303644398124006,-31.518221990620027
2025-09-23,OPEN,8.095,7.58,7.96,6.469849246231163,17033667.0,2.1707958374461165,0.0368932038834953,8.38,-5.011933174224352,13.484486873508338,0.0530973451327438,-26.77092916283349,19.872815388515445,426531872.55,587,0,7.55726,1,,7.5537,7.0918,eod,588.0,945.0,0.5413000000000006,1,TRAIN,TRAIN_H2,False,1.3253784564513988,5,1,False,0.01016467463479415,False,0.834537826279707,74.53632868525897,373.5851140770252
2025-09-23,WLDS,6.3589,6.1,6.15,4.209756097560985,125347.0,2.451401533181085,0.2437234453456942,6.56,-6.249999999999989,21.493902439024392,0.7517730496453897,-46.05215835226625,92.13319098912788,24327621.05,584,0,6.0817,1,,6.0896,5.7503,eod,585.0,945.0,0.2693000000000003,0,TRAIN,TRAIN_H2,False,-0.043306056432433716,3,1,False,0.0349999999999998,False,1.1299665800222782,62.38149999999998,312.2117999999999
2025-09-25,ASTX,30.08,28.2,29.53,6.366407043684386,52505.0,2.458720480173896,0.0,33.24,-11.161251504211794,13.142900120336945,0.3751001442076598,-17.9038087294968,10.7165307392869,890000.0,575,1,28.1154,1,,28.47,27.665,lock,576.0,895.0,1.6099999999999994,0,TRAIN,TRAIN_H2,False,0.13664642763004856,4,0,False,0.18794092238171164,False,0.38326650783744615,26.533540337586388,135.13593799840507
2025-09-30,JFB,11.4,11.02,11.33,3.3539276257722928,25815.0,1.5542636349722063,0.2894736842105289,12.7,-10.787401574803145,26.45669291338584,0.8928571428571426,-13.246554364471672,21.47188529766271,1800210.0,606,1,10.98694,1,,10.97,11.4,stop,607.0,614.0,0.4299999999999997,1,TRAIN,TRAIN_H2,False,0.5041206813711689,5,1,False,0.3937500000000005,False,-1.9156976744186065,-93.08375000000002,-468.7137500000001
2025-09-30,XTND,11.4,11.02,11.33,3.3539276257722928,25815.0,1.5542636349722063,0.2894736842105289,12.7,-10.787401574803145,26.45669291338584,0.8928571428571426,-13.246554364471672,21.47188529766271,1800210.0,606,1,10.98694,1,,10.97,11.4,stop,607.0,614.0,0.4299999999999997,1,TRAIN,TRAIN_H2,False,0.5041206813711689,5,1,False,0.3937500000000005,False,-1.9156976744186065,-93.08375000000002,-468.7137500000001
2025-10-06,QUBT,21.74,21.11,21.62,2.913968547641068,5609615.0,1.4554244529317355,0.6215873015873032,24.62,-12.185215272136476,20.023558082859463,0.752525457422208,-16.331269349845197,9.082205593400989,41573039.4,586,1,21.04667,1,,21.1217,21.74,stop,587.0,611.0,0.6182999999999979,0,TRAIN,TRAIN_H2,False,0.8205134568334941,5,1,False,0.010955531376032002,False,-1.0177187956914637,-37.12607635118576,-185.6303817559288
2025-10-06,QUBX,28.0,25.85,28.0,7.678571428571423,208581.0,4.027711562805679,0.5844651162790696,36.02,-22.26540810660745,33.39811215991116,0.7406483790523694,-28.461931527848748,17.881808766893222,1597490.45,586,1,25.772450000000003,1,,25.93,28.0,stop,587.0,611.0,2.0700000000000003,0,TRAIN,TRAIN_H2,False,-0.049874639214973975,3,1,False,0.12128399954382135,False,-1.05859130412745,-105.18163197810344,-528.099443890061
2025-10-10,TTRX,8.3,8.04,8.25,3.1515151515151705,57487.0,1.6823542287841151,0.8076923076923062,9.2,-10.326086956521731,199.13043478260872,0.0556768558951964,0.0,0.0,0.0,619,1,8.01588,1,,8.0,7.85,lock,620.0,679.0,0.3000000000000007,1,TRAIN,TRAIN_H2,False,-0.028129354887250452,3,1,False,0.09820707070707055,False,0.17264309764309896,8.07969696969705,40.450277777778176
2025-10-13,RGTZ,16.4,15.025,16.32,8.425245098039206,448508.0,3.4205680324572536,0.367272727272727,18.6,-12.258064516129036,19.354301075268808,0.9861385038473298,0.0,0.0,0.0,586,1,14.979925,1,,14.96,10.5902,eod,587.0,945.0,1.4399999999999975,1,TRAIN,TRAIN_H2,False,0.2493812165860312,4,0,False,0.04563852440997075,False,3.0028899136041933,358.9054024739725,1803.1753353210427
2025-10-14,DPRO,13.35,12.51,13.07,6.426931905126241,351472.0,2.220230719402127,0.109166666666666,13.77,-5.083514887436451,15.359477124183009,0.8179669030732861,-9.23611111111111,8.322031654326386,9153330.35,575,0,12.47247,1,,12.53,13.35,stop,576.0,806.0,0.8200000000000003,0,TRAIN,TRAIN_H2,False,0.2830241116123445,4,0,False,0.0790152542372879,False,-1.096360066143034,-89.00251016949153,-447.7095966101695
2025-10-14,SMU,28.08,26.31,27.56,6.422351233671988,180781.0,2.3751026084407703,0.1412429378531073,29.66,-7.080242751180045,18.16655428186108,0.69967707212056,-20.779784472722778,14.87462534036571,3095354.2,575,1,26.23107,1,,26.33,28.08,stop,576.0,594.0,1.75,0,TRAIN,TRAIN_H2,False,0.12635379358293528,4,0,False,0.12810888405913726,False,-1.0732050766052212,-88.27111755077945,-445.1118055220156
2025-10-15,CRML,28.0,25.8,26.5,8.301886792452827,3081662.0,3.929639472774212,0.3043181818181816,29.97,-11.578244911578242,24.69135802469136,0.7054054054054054,-17.573872472783822,17.53874776125579,26740461.0,578,1,25.7226,1,,25.8,22.885,eod,579.0,945.0,2.2,0,TRAIN,TRAIN_H2,False,0.1725523295546169,4,0,False,0.04426251566626475,False,1.304880674697152,137.79539924801927,694.7184712087637
2025-10-16,BITF,6.0397,5.82,5.98,3.673913043478253,10584868.0,2.179868629206721,0.3654984069185231,6.47,-7.573415765069541,13.137557959814524,0.8470588235294119,-9.393939393939382,9.244958271742028,112623859.6,577,1,5.8025400000000005,1,,5.8199,5.709999999999999,lock,578.0,616.0,0.2198000000000002,0,TRAIN,TRAIN_H2,False,1.275880900703744,5,1,False,0.0101165320514594,False,0.45397392151292565,21.353662140987804,107.06766110878465
2025-10-16,KEEL,6.0397,5.82,5.98,3.673913043478253,10584868.0,2.179868629206721,0.3654984069185231,6.47,-7.573415765069541,13.137557959814524,0.8470588235294119,-9.393939393939382,9.244958271742028,112623859.6,577,1,5.8025400000000005,1,,5.8199,5.709999999999999,lock,578.0,616.0,0.2198000000000002,0,TRAIN,TRAIN_H2,False,1.275880900703744,5,1,False,0.0101165320514594,False,0.45397392151292565,21.353662140987804,107.06766110878465
2025-10-16,LAC,9.02,8.5418,8.92,5.360986547085194,5850235.0,2.607282530226308,0.1426181514010858,9.44,-5.508474576271182,15.04237288135593,0.2394366197183097,-15.209125475285168,24.150734260910536,97970110.75,575,0,8.5161746,1,,8.63,7.3501,eod,576.0,945.0,0.3899999999999988,0,TRAIN,TRAIN_H2,False,0.4586203565573361,5,1,False,0.01100974930362115,False,3.253564745375342,182.72019610027863,918.6765415041787
2025-10-16,OMER,9.66,9.06,9.14,6.56455142231947,575621.0,2.2300575287117024,0.8333333333333338,10.42,-12.28406909788867,27.92706333973129,0.4226804123711341,-24.462809917355365,34.64838197303651,7220444.3,593,1,9.03282,1,,9.0099,9.66,stop,594.0,643.0,0.6501000000000001,1,TRAIN,TRAIN_H2,False,-0.20272348086223915,2,1,False,0.0227735257859047,False,-1.03503080416229,-92.85654655845487,-466.30135336963207
