day,symbol,range_high,range_low,open_p,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_close_position,prev_close,gap_pct,prev_day_range_pct,prev_day_close_position,price_vs_20d_high_pct,return_volatility_20d,adv20,trig_m,ssr,limit,filled,nofill,entry,exit,reason,entry_m,exit_m,R,split,half,wrapper,cost,imp,netR,pnl_10k,pnl_50k
2025-01-10,XXII,5.7723,5.35,5.69,7.421792618629188,24833.0,2.090506566745724,0.0473596968979408,8.1,-29.75308641975308,53.333333333333336,0.5949074074074073,-42.23350253807106,2328.864977638965,4361001.9,576,1,5.33395,1,,5.3599,4.91,eod,577.0,900.0,0.4124000000000007,TRAIN,TRAIN_H1,False,0.16159722222222225,False,0.6990853001400988,67.1745472222221,336.16103888888824
2025-01-13,BTDR,17.59,17.08,17.33,2.9428736295441524,426367.0,1.8101106778387317,0.6568627450980389,18.5,-6.324324324324333,10.270270270270265,0.8473684210526319,-35.79103371619119,8.65417404435435,9807529.15,578,0,17.02876,1,,17.0501,17.59,stop,579.0,591.0,0.5398999999999994,TRAIN,TRAIN_H1,False,0.06269771723122225,False,-1.1161283890187483,-43.98963335787918,-220.5507645066271
2025-01-13,IONQ,31.9499,29.03,29.43,9.921508664627924,2853739.0,3.3923509778900995,0.9366759135586838,32.33,-8.969996906897615,16.918960717599752,0.6983674290206398,-46.236755571793935,15.713432769792348,41580974.375,612,0,28.94291,1,,29.1152,27.74,eod,613.0,945.0,2.834699999999998,TRAIN,TRAIN_H1,False,0.028012281729755,False,0.47524878056593256,56.58188416735042,288.29817170983307
2025-01-13,QMCO,25.01,23.0,25.0,8.040000000000006,135141.0,5.295306184291222,0.7711442786069649,27.47,-8.991627229705129,22.70804514015289,0.0545055226919315,-72.41835834068844,39.77281869064981,4198540.3,587,1,22.931,1,,22.96,20.45,eod,588.0,900.0,2.0500000000000007,TRAIN,TRAIN_H1,False,0.2901584721657865,False,1.0828495257727875,119.87144250304762,603.7968955709065
2025-01-13,QUBT,8.55,7.8638,8.01,8.56679151061174,1940043.0,3.389981432917712,0.7538618478577666,8.98,-10.801781737193773,18.37416481069041,0.109090909090909,-70.49723756906077,26.88542908570512,65192490.75,590,1,7.8402086,1,,7.853,6.6006,eod,591.0,900.0,0.697000000000001,TRAIN,TRAIN_H1,False,0.0162266728711881,False,1.773562879668307,196.55155901348104,982.7577950674051
2025-01-15,MSTZ,16.07,15.55,15.8,3.2911392405063267,530207.0,1.678099672377649,0.3076923076923082,17.19,-8.086096567771964,15.760907504362995,0.4539918060015505,-45.34914288086112,423.26972160682095,63783926.2,598,0,15.50335,1,,15.5085,15.32,eod,599.0,900.0,0.5615000000000006,TRAIN,TRAIN_H1,True,0.01298812270596695,False,0.31257680729124193,14.0409501835226,70.7312865494951
2025-01-16,RGTI,10.58,10.1,10.35,4.637681159420295,11120010.0,2.832992928401221,0.8749999999999991,10.94,-5.393053016453381,16.727605118829985,0.6612021857923492,-51.68067226890757,24.151774845224363,213845763.85,583,0,10.0697,1,,10.135,10.58,stop,584.0,589.0,0.4450000000000003,TRAIN,TRAIN_H1,False,0.0120000606761964,False,-1.0269664284858346,-56.211007463172194,-281.51203737653714
2025-01-17,RGTI,11.0,10.45,10.53,5.223171889838564,7599587.0,2.2019921139520413,0.700000000000002,11.24,-6.316725978647694,15.3914590747331,0.7109826589595376,-50.84033613445379,23.25981516845799,215219050.0,614,0,10.41865,1,,10.4199,9.915,eod,615.0,945.0,0.5800999999999998,TRAIN,TRAIN_H1,False,0.0101403133616592,False,0.8528868930155868,58.876402709962676,296.3610522963667
2025-01-21,IREN,11.4,10.9,11.22,4.45632798573975,2144109.0,2.2382719814271548,0.1402000000000001,11.99,-6.422018348623849,6.6722268557130855,0.2374999999999996,-21.262605351616497,5.1877314828018255,12567800.9,575,0,10.8673,1,,10.9595,10.73925,lock,576.0,668.0,0.4405000000000001,TRAIN,TRAIN_H1,False,0.01242714099545885,False,0.47178855619646115,23.691805926517695,118.45902963258848
2025-01-21,SMX,5.04,4.6301,5.02,8.165338645418336,34237.0,3.226201555120144,0.0973408148328866,5.36,-6.343283582089566,13.272388059701496,0.3955580545403436,-21.56250000000001,747.7785102784284,41856233.307692304,581,1,4.6162097,1,,4.6698,4.43,eod,582.0,900.0,0.3701999999999996,TRAIN,TRAIN_H1,False,0.03823863636363655,False,0.5444661362408545,53.81688409090922,269.6891045454552
2025-01-23,RGTIW,6.21,5.69,5.69,9.138840070298762,48768.0,2.014117634319218,0.9984615384615386,6.11,-6.873977086743042,18.003273322422253,0.554545454545455,-41.87946884576097,32.37803954835901,1897365.3,603,0,5.67293,1,,5.7,5.56,eod,604.0,944.0,0.5099999999999998,TRAIN,TRAIN_H1,False,0.030977272727272846,False,0.21377005347593678,23.87597727272737,119.48890909090957
2025-01-27,CLSK,10.89,10.52,10.86,3.406998158379383,1419138.0,1.722127648665802,0.2297297297297314,11.53,-5.810928013876842,7.19861231569818,0.1566265060240951,-12.419354838709683,5.363437209164737,23203208.1,577,0,10.48844,1,,10.54,10.89,stop,578.0,588.0,0.3500000000000014,TRAIN,TRAIN_H1,False,0.01039697489786145,False,-1.0297056425653184,-42.52684303794782,-213.35500913953481
2025-01-27,MXL,21.97,21.0,21.7,4.470046082949303,130546.0,1.8657319103517944,0.6391752577319605,23.17,-6.34441087613294,4.397928355632291,0.0186457311089321,-15.66265060240964,3.6075969753091366,1536148.294117647,577,0,20.937,1,,21.0,18.88,eod,578.0,945.0,0.9699999999999988,TRAIN,TRAIN_H1,False,0.0927238095238097,False,2.089975454099169,119.60929523809529,602.1010285714289
2025-01-27,NTRB,8.06,7.11,8.0,11.875000000000002,34743.0,6.172935294877143,0.4789473684210526,8.53,-6.213364595545127,26.37749120750293,0.1244444444444441,-32.08828522920204,15.294977924095814,506238.6470588236,577,1,7.0886700000000005,1,,7.21,8.06,stop,578.0,598.0,0.8500000000000005,TRAIN,TRAIN_H1,False,0.27471428571428547,False,-1.3231932773109238,-194.57557142857146,-974.0025714285716
2025-01-27,NXE,6.79,6.52,6.79,3.976435935198829,803434.0,1.876898128130156,0.3703703703703717,7.24,-6.21546961325967,6.629834254143639,0.1041666666666664,-11.989630589760203,3.638291611922289,8089485.764705882,577,0,6.500439999999999,1,,6.56,6.0912,eod,578.0,945.0,0.2300000000000004,TRAIN,TRAIN_H1,False,0.01274068322981335,False,1.9828665946529813,86.65127018633544,434.16846956521755
2025-01-27,SERV,18.22,17.58,18.0,3.555555555555559,847262.0,1.8611933773990008,0.3439062500000031,19.26,-6.5420560747663625,16.935098650051923,0.3970322224606804,-26.07802874743327,13.651945806550284,12861681.85,576,0,17.52726,1,,17.56,16.41,eod,577.0,945.0,0.6600000000000001,TRAIN,TRAIN_H1,False,0.03743609426575565,False,1.6857028874761253,78.99203730713124,394.96018653565625
2025-01-27,SMR,23.75,22.35,23.24,6.024096385542163,2309456.0,2.578348676552065,0.0785714285714282,27.97,-16.91097604576332,6.363961387200575,0.1123595505617972,-21.64531355360756,8.692236399645962,9920346.3,575,1,22.28295,1,,22.56,20.725,eod,576.0,945.0,1.1900000000000013,TRAIN,TRAIN_H1,False,0.0501136731828489,False,1.4999044763169298,98.16874797494316,494.4135125283501
2025-01-28,JBLU,6.98,6.65,6.98,4.727793696275072,3636750.0,2.379373813758588,0.5,8.09,-13.720642768850425,3.090234857849208,0.5199999999999977,-16.004813477737663,2.4103981146863585,16810987.111111112,580,1,6.630050000000001,1,,6.645,6.095,eod,581.0,945.0,0.3350000000000008,TRAIN,TRAIN_H1,False,0.0103439153439151,False,1.6109136855405475,101.45534391534393,507.27671957671964
2025-01-28,XIFR,12.65,11.66,11.93,8.298407376362114,1080025.0,4.052581732223695,0.5896969696969697,15.8,-24.493670886075957,11.392405063291145,0.3055555555555558,-38.12240663900416,3.0093620789574254,2093873.3333333333,577,1,11.62502,1,,11.635,11.71,eod,578.0,945.0,1.0150000000000006,TRAIN,TRAIN_H1,False,0.02099447727184965,False,-0.09457583967670016,-10.271409068088026,-51.549034294983834
2025-02-03,BKKT,16.3525,15.73,16.2,3.842592592592585,106608.0,1.6556491604869097,0.1216064257028105,17.56,-7.744874715261957,12.813211845102506,0.0088888888888887,-48.976377952755904,8.609548227769217,486673.2,577,0,15.68281,1,,15.8399,15.5836,lock,578.0,609.0,0.5125999999999991,TRAIN,TRAIN_H1,False,0.15380952380952395,False,0.19994240380506392,7.994257142857095,40.38124761904738
2025-02-03,LUNR,20.6586,19.82,20.29,4.133070478068012,949075.0,1.763799515309313,0.5880038158836138,21.68,-6.411439114391147,10.378228782287822,0.0177777777777774,-18.67735470941884,8.177940807564408,14845517.65,583,0,19.76054,1,,19.85,20.6586,stop,584.0,621.0,0.8085999999999984,TRAIN,TRAIN_H1,False,0.02786910190481525,False,-1.0344658692861926,-51.86108431809845,-262.6512979981115
2025-02-03,NSSC,30.0,27.39,29.3,8.907849829351534,81094.0,2.9214783496474688,0.082375478927203,36.7,-20.163487738419622,5.204359673024514,0.3874345549738237,-22.63005017163981,2.083142111697799,401858.9,575,1,27.30783,1,,27.3901,27.11,eod,576.0,945.0,2.6099,TRAIN,TRAIN_H1,False,0.1965465774575394,False,0.032014032163094945,3.759904014410768,19.050180339681223
2025-02-03,QBTS,5.63,5.51,5.63,2.131438721136769,384533.0,1.18397102256215,0.2500000000000018,5.94,-5.218855218855227,12.28956228956228,0.383561643835617,-46.78638941398866,15.033008833806315,101406345.9,577,0,5.493469999999999,1,,5.5482,5.507299999999999,lock,578.0,579.0,0.0818000000000003,TRAIN,TRAIN_H1,False,0.0106943530948312,False,0.36926218710475905,6.796270553663115,34.01155841522075
2025-02-03,QUBT,9.79,9.41,9.75,3.897435897435887,1050782.0,2.044067836502549,0.7368421052631582,10.38,-6.069364161849719,14.45086705202312,0.2866666666666677,-52.11104343896736,18.568966073209147,39042426.9,607,0,9.38177,1,,9.42,9.79,stop,608.0,634.0,0.3699999999999992,TRAIN,TRAIN_H1,False,0.01588606826470915,False,-1.0429353196343492,-50.93696101094151,-255.84246325950167
2025-02-03,TSSI,13.29,12.76,13.09,4.0488922841863975,153493.0,2.4225148725067487,0.0,14.41,-9.160305343511451,10.326162387231086,0.2674731182795697,-28.3132530120482,8.246667917988729,1376530.15,575,1,12.72172,1,,12.845,13.29,stop,576.0,577.0,0.4449999999999985,TRAIN,TRAIN_H1,False,0.14600045167118314,False,-1.3280909026318732,-57.32704381210462,-287.2262195121943
2025-02-06,LSPD,13.1,12.09,13.1,7.709923664122136,119267.0,2.711236058476856,0.0444554455445546,14.5,-9.655172413793109,2.4137931034482736,0.742857142857143,-19.33994212179053,2.0911614467880866,463048.75,576,1,12.05373,1,,12.09,12.395,eod,577.0,945.0,1.0099999999999998,TRAIN,TRAIN_H1,False,0.0330944411411276,False,-0.3347469714268588,-34.823727437536114,-174.4567316288217
2025-02-07,GMEX,5.63,5.38,5.42,4.612546125461255,18318.0,1.8541476012961555,0.0,6.28,-13.694267515923572,25.636942675159226,0.3664596273291925,-53.79369138959932,9.880676257803648,442828.85,575,1,5.36386,1,,5.43,2.5493,eod,576.0,945.0,0.2000000000000001,TRAIN,TRAIN_H1,False,0.16432608695652165,False,13.581869565217383,624.766,3126.546373913043
2025-02-07,SBIT,9.9,9.81,9.84,0.914634146341462,94733.0,0.451205481514113,0.8333333333333267,10.48,-6.106870229007639,6.765267175572533,0.661495063469676,-21.405750798722043,4.322657948961128,7006272.75,585,0,9.78057,1,,9.8,9.9,stop,586.0,600.0,0.0999999999999996,TRAIN,TRAIN_H1,False,0.0110258620689654,False,-1.1102586206896548,-14.10028448275856,-70.72347413793074
2025-02-13,KC,17.21,16.8,17.03,2.407516147974164,488843.0,0.998751373730982,0.6463414634146353,18.01,-5.4414214325374815,6.163242642976121,0.9099099099099118,-9.124866595517595,7.110425834821929,3999836.55,576,0,16.7496,1,,16.775,17.21,stop,577.0,659.0,0.4350000000000023,TRAIN,TRAIN_H1,False,0.03972230377342175,False,-1.0913156408584404,-35.12945047923338,-176.59669700371373
2025-02-18,AUR,9.505,8.85,9.435,6.942236354001071,2756154.0,2.545775441097689,0.1068702290076338,10.19,-7.409224730127567,15.799803729146216,0.6397515527950309,-12.395543175487456,11.385099266628451,13908024.75,575,1,8.82345,1,,8.945,9.505,stop,576.0,901.0,0.5600000000000005,TRAIN,TRAIN_H1,False,0.013300948938093051,False,-1.023751694532309,-79.68883190239501,-400.1640623587893
2025-02-19,KOLD,21.54,21.21,21.5,1.5348837209302246,421867.0,0.5558338741879121,0.0151515151515122,23.07,-6.805374945817079,17.598612917208488,0.0886699507389161,-48.61376673040154,7.623544379169779,6032476.7,585,0,21.14637,1,,21.1891,21.01365,lock,586.0,622.0,0.3508999999999993,TRAIN,TRAIN_H1,False,0.01706107256158455,False,0.4513791035577578,9.18655779142818,46.566344666894565
2025-02-20,ARDX,5.77,5.4801,5.7,5.085964912280691,553543.0,3.0611467036525157,0.7067954467057601,6.36,-10.37735849056604,3.4591194968553416,0.1363636363636376,-12.977099236641216,3.4575959792349007,3609011.65,611,1,5.4636597,1,,5.4984,5.77,stop,612.0,698.0,0.2715999999999994,TRAIN,TRAIN_H1,False,0.01027327236649105,False,-1.0378250087131484,-63.985232827193336,-320.20803740833315
2025-02-21,DBX,30.1,28.5,29.3,5.460750853242326,1024302.0,1.7923186093260914,6.249999999985428e-05,31.88,-8.092848180677535,3.309284818067742,0.3649289099526061,-12.091209120912085,1.26122123215325,3215152.7,576,1,28.4145,1,,28.42,26.975,eod,577.0,945.0,1.6799999999999995,TRAIN,TRAIN_H1,False,0.014674657534246249,False,0.8513841324200919,61.50398972602743,313.24125000000015
2025-02-21,GCL,5.5,5.235,5.28,5.018939393939387,64502.0,1.3300922951931688,0.924528301886794,5.59,-5.545617173524144,17.88908765652952,0.1899999999999995,-66.04501607717042,39.70912391523685,3209507.0,575,0,5.219295000000001,1,,5.2312,3.8,eod,576.0,945.0,0.2687999999999997,TRAIN,TRAIN_H1,False,0.02526078313623399,True,5.230428634165804,334.61353361357646,1678.6914249353372
2025-02-24,HSAI,19.22,18.28,18.42,5.103148751357208,494941.0,2.512891264380965,0.4787234042553195,19.63,-6.164034640855819,8.303616912888431,0.6625766871165638,-8.721506442021793,6.600940091773986,3876196.35,580,0,18.22516,1,,18.265,17.9,eod,581.0,945.0,0.9549999999999984,TRAIN,TRAIN_H1,False,0.0445796447622292,False,0.33551869658405586,21.78858415616855,109.5837614913183
2025-02-25,AIFF,6.7399,6.36,6.605,5.751703255109753,71160.0,1.804219615604821,0.0,7.04,-6.178977272727267,21.91051136363637,0.313452188006483,-61.59883720930232,42.01452343712975,18286089.2,575,0,6.340920000000001,1,,6.4673,6.331,lock,576.0,629.0,0.2725999999999997,TRAIN,TRAIN_H1,False,0.12755753365175856,False,0.03207067625913745,1.6872960052104855,8.445222492400667
2025-02-25,CLSK,8.66,8.37,8.45,3.431952662721905,1429600.0,1.852471926981576,0.7586206896551722,8.9,-5.056179775280911,7.078651685393248,0.4285714285714285,-32.237369687249405,4.395825597745058,22386977.95,591,0,8.34489,1,,8.35,8.195,lock,592.0,912.0,0.3100000000000005,TRAIN,TRAIN_H1,False,0.0100357513550919,False,0.46762660853195875,21.59967304809121,108.43325798639077
2025-02-25,CSAI,8.4863,7.5829,7.78,11.61182519280205,26485.0,4.52477479747291,0.4617002435244629,8.54,-8.899297423887575,36.299765807962544,0.1903225806451609,-85.16116727064657,50.19086588281746,1503587.294117647,593,0,7.5601513,1,,7.675,8.4863,stop,594.0,625.0,0.8113000000000001,TRAIN,TRAIN_H1,False,0.30652482269503545,False,-1.3778193303279125,-181.08762127659577,-909.909405673759
2025-02-25,ETHT,9.5918,9.3704,9.44,2.3453389830508384,581219.0,0.9845858911492398,0.7208672086720863,11.55,-18.26839826839828,4.832034632034628,0.304604909514424,-54.307841239109386,9.824428582176424,1411090.05,578,1,9.3422888,1,,9.3884,9.62,stop,579.0,652.0,0.2033999999999984,TRAIN,TRAIN_H1,True,0.02975884954151055,False,-1.2849500960742923,-34.7607269890207,-173.80363494510348
2025-02-25,RIOT,9.83,9.36,9.475,4.960422163588397,2035866.0,1.876915578720945,0.8108510638297861,9.99,-5.15515515515516,7.859859859859856,0.1910341314314829,-24.980205859065723,4.249631862760839,30667463.85,602,0,9.33192,1,,9.37,9.435,eod,603.0,945.0,0.4600000000000008,TRAIN,TRAIN_H1,False,0.010627602565839049,False,-0.16440783166487,-10.058471141256765,-50.443610911415504
2025-02-25,WGMI,18.37,18.0,18.1,2.044198895027629,43346.0,1.0749845218759195,0.8108108108108105,19.2,-5.729166666666656,9.843750000000004,0.2380952380952376,-25.81967213114753,3.302570085385168,555268.6,582,0,17.946,1,,17.96,17.12,eod,583.0,945.0,0.4100000000000001,TRAIN,TRAIN_H1,False,0.0251757062620503,False,1.9873763261901203,56.222876267918515,282.7440299270685
2025-02-26,DOMH,9.4555,9.16,9.24,3.198051948051954,30505.0,1.3590210078082685,0.7275803722504212,9.9,-6.666666666666668,25.95858585858585,0.961087980077046,-31.958261842870712,32.18155917756058,4631746.4,582,0,9.13252,1,,9.1442,9.4555,stop,583.0,593.0,0.311300000000001,TRAIN,TRAIN_H1,False,0.2249999999999996,False,-1.7227754577577865,-72.93680000000009,-366.29290000000043
2025-02-26,VTEX,5.22,4.8,5.2,8.076923076923075,162101.0,4.295986565616991,0.4047619047619046,5.99,-13.18864774624374,4.841402337228715,0.2068965517241396,-24.96392496392496,2.1242598141894247,693028.45,577,1,4.7856,1,,4.8799,4.825,eod,578.0,945.0,0.3400999999999996,TRAIN,TRAIN_H1,False,0.0293906687007374,False,0.07500538459059858,6.530388812611212,32.651944063056064
2025-02-27,PLTK,6.1099,5.635,6.05,7.849586776859502,172646.0,2.6687056943935072,0.1052853232259419,6.85,-11.67883211678832,2.77372262773722,0.1578947368421023,-20.18469656992085,1.2619112059241266,768453.95,575,1,5.618094999999999,1,,5.64,5.715,eod,580.0,945.0,0.4699,TRAIN,TRAIN_H1,False,0.01271276595744685,False,-0.18666262174387535,-19.38452127659579,-97.1857446808513
2025-02-27,SMCL,30.0911,28.65,28.87,4.991686872185667,36514.0,1.8120224444057635,0.2845048920963149,31.53,-8.43640976847447,21.29559150015857,0.1705264725593864,-47.192244375342966,17.056109542749,919773.75,575,1,28.56405,1,,28.57,21.015,eod,576.0,945.0,1.5211000000000006,TRAIN,TRAIN_H1,False,0.11364616451731971,False,4.8920871970828195,319.97821492575525,1622.2151361352242
2025-02-27,TDOC,9.96,9.06,9.9,9.090909090909092,1896526.0,4.090436561639986,0.3555555555555557,10.99,-9.918107370336667,6.824385805277525,0.2533333333333327,-34.9112426035503,5.790156225229904,11308404.15,577,1,9.03282,1,,9.04,9.96,stop,578.0,813.0,0.9200000000000016,TRAIN,TRAIN_H1,False,0.0134859474161379,False,-1.0146586384958023,-128.82106074342727,-645.0387896645525
2025-02-27,VTRS,9.2797,8.81,9.26,5.072354211663063,1866487.0,2.553761480034533,0.0958058335107514,11.24,-17.61565836298933,3.069395017793584,0.1594202898550721,-19.6877710320902,1.2072319307429948,9570990.2,579,1,8.783570000000001,1,,8.815,9.2797,stop,580.0,585.0,0.4647000000000005,TRAIN,TRAIN_H1,False,0.01155403397940595,False,-1.0248634258218334,-67.15181879109632,-337.6641100913992
2025-03-04,ACON,6.73,5.84,6.3,14.126984126984135,304006.0,5.739350424674859,0.0786516853932587,7.6,-17.105263157894733,46.84210526315789,0.7471910112359549,-28.16419612314709,31.58993234896392,5863484.9,581,1,5.82248,1,,5.8348,6.73,stop,582.0,718.0,0.8952,TRAIN,TRAIN_H1,False,0.1002671562420865,False,-1.1120053130496945,-213.02997143580652,-1066.1453243352746
2025-03-04,CLMT,12.605,12.14,12.6,3.690476190476189,72513.0,1.41384145369521,0.5053763440860204,13.46,-6.38930163447252,7.206537890044581,0.1340206185567017,-34.16927899686521,3.6397842430806056,1421931.55,576,1,12.10358,1,,12.11,12.605,stop,577.0,821.0,0.495000000000001,TRAIN,TRAIN_H1,False,0.09015297906602275,False,-1.1821272304364092,-60.27075684380044,-301.93893719806823
2025-03-04,CRNC,10.0692,9.78,9.8,2.951020408163276,113736.0,1.570118360946018,0.17289073305671,10.33,-5.130687318489829,14.811229428848026,0.0980392156862746,-41.45758661887693,6.683300180404812,2808718.25,583,0,9.75066,1,,9.82,10.0692,stop,584.0,588.0,0.2492000000000001,TRAIN,TRAIN_H1,False,0.049710108709234,False,-1.199478766890987,-37.961583806072724,-190.10682913907286
2025-03-04,IONQ,21.989,21.06,21.45,4.331002331002341,1283517.0,2.1612276680300564,0.9149623250807316,23.11,-7.183037646040676,12.678494158372995,0.156996587030717,-51.89504373177844,4.597799514753571,16032286.15,617,0,20.99682,1,,21.025,21.989,stop,618.0,741.0,0.9640000000000022,TRAIN,TRAIN_H1,False,0.021806121273461848,False,-1.0226204577525537,-58.16256115513438,-292.7844180182188
2025-03-04,RDW,11.7389,11.26,11.58,4.135578583765107,163488.0,2.384202923898214,0.4207558989350586,12.31,-5.930138099106421,21.689683184402924,0.1273408239700374,-56.56414103525882,7.578762761541968,2096661.9,617,0,11.22622,1,,11.31,11.7389,stop,618.0,724.0,0.4288999999999987,TRAIN,TRAIN_H1,False,0.0701116071428569,False,-1.163468424208107,-54.89127678571412,-275.4544071428563
2025-03-04,UMAC,5.9693,5.55,5.57,7.527827648114897,87812.0,2.224081367936942,1.0,6.05,-7.933884297520653,26.09586776859503,0.0950088674942991,-59.520348837209305,7.838965091942578,1342865.05,621,0,5.53335,1,,5.54,5.9693,stop,622.0,794.0,0.4292999999999995,TRAIN,TRAIN_H1,False,0.0298996655518394,False,-1.0696474855621698,-103.31992474916377,-517.9772227424744
2025-03-06,GRND,17.77,17.0,17.14,4.492415402567092,104269.0,1.8187621317019127,0.9285714285714288,18.69,-8.293204922418408,4.735152487961485,0.9152542372881366,-10.72916666666666,2.506482537505649,1592480.35,577,0,16.949,1,,17.0259,15.7,eod,578.0,945.0,0.7440999999999995,TRAIN,TRAIN_H1,False,0.14654617154124305,False,1.5849399656749878,86.09282947748932,432.8228550443641
2025-03-06,IREN,7.63,7.48,7.57,1.9815059445178265,704441.0,1.0354122381318565,0.1666666666666637,8.06,-6.079404466501243,6.885856079404451,0.8108108108108129,-44.41997063142437,5.993303920591172,15947771.6,576,0,7.45756,1,,7.475,7.63,stop,577.0,589.0,0.1550000000000002,TRAIN,TRAIN_H1,False,0.0108036820471256,False,-1.0697011744975846,-27.689214901870017,-138.6118781913972
2025-03-06,NVDX,8.82,8.63,8.76,2.168949771689492,554149.0,1.2782574216274665,0.8947368421052652,9.39,-6.7092651757188575,6.283280085197015,0.7627118644067816,-39.50150900916455,7.22214003930177,17041552.8,576,0,8.60411,1,,8.67,8.82,stop,577.0,582.0,0.1500000000000003,TRAIN,TRAIN_H1,True,0.01002481053435145,False,-1.06683207022901,-23.04357271694666,-115.2178635847333
2025-03-06,VSCO,21.43,19.5,20.86,9.25215723873442,974508.0,3.5494892604324724,0.1839378238341971,22.21,-6.078343088698791,9.18505177847816,0.4950980392156872,-40.80590238365494,3.0064785026217287,2530954.15,576,1,19.4415,1,,19.52,21.43,stop,577.0,668.0,1.91,TRAIN,TRAIN_H1,False,0.0801289786967416,False,-1.0419523448674042,-127.36825463659147,-636.8412731829574
