symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,_composite,_quintile,_q_rank,_sized_pnl,month,_anchor
ATPC,2026-06-03,3.3098999999999994,629.0908805999965,1.258198132874098,lock,1,1,2.8037383177570048,11838.0,1.5966784591789815,52.78379718575757,2.0,0.2222222222222227,0.6230529595015583,0.0,-0.6735402551986405,8.080808080808072,39.72053872053872,0.144104433330508,6001130.05,18.75903805840804,-62.23529411764706,32.38964033593626,0.109959789989887,0.0,0.0,-0.1869478784048965,0.5552017441157894,2.0,3.0,3333.33375,41.93939728242377,0.30269645072547163,Q4,0,41.93939728242377,2026-06,ATPC
RPGL,2026-06-04,3.84149,3265.5091826500015,6.531411249280882,scale_lock,1,1,4.438642297650128,32504.0,2.095490421400989,73.62731933095577,1.0,0.4699999999999993,-2.352480417754572,0.0,0.2195496175675458,26.40264026402641,330.8580858085809,0.0,6363070.05,54.96572102994403,-70.66258138644199,836.1277820640188,0.248152069298687,0.0,0.0,-0.2837293169282968,0.6369634323081378,3.0,4.0,3333.33375,217.70063938924326,0.3759056785555539,Q4,0,217.70063938924326,2026-06,RPGL
CRWU,2026-06-12,6.298739699999999,-674.410098599991,-1.3488364981965977,tag_bb,0,1,2.869218500797448,117433.0,1.4406566373871272,52.684079449284816,1.0,0.8337965536409139,-0.3189792663476806,0.0,0.598780213866297,7.731958762886586,11.168384879725076,0.8923076923076931,2483649.45,13.764179728678789,-44.0677966101695,9.826082294860118,1.162588383799493,0.0,0.0,0.3998590327477831,2.4036826004349243,4.0,12.0,3333.33375,-44.96067886008355,0.21527325761712526,Q3,2,-44.96067886008355,2026-06,CRWV
CWVX,2026-06-12,27.41199,-300.5304480000008,-0.6010672701981886,tag_bb,0,1,3.429203539823008,49362.0,1.5349434201100385,124.87073974189376,4.0,0.7849462365591405,0.0368731563421755,1.0,0.9583103713577118,7.790143084260735,11.12877583465819,0.8785714285714287,1309317.9,13.806827031684971,-44.17455743104158,9.86103802267515,0.7373274282739127,0.0,0.0,0.3998590327477831,2.4036826004349243,4.0,12.0,3333.33375,-20.03536570442045,0.176234521309314,Q2,3,-20.03536570442045,2026-06,CRWV
RCAT,2026-06-15,11.85546,579.9850949999989,1.1600983850478996,eod,1,1,2.6405451448040926,493049.0,1.3904010579798014,63.31898049666668,3.0,0.6612903225806444,-0.2129471890971069,1.0,0.2007548872099784,5.008944543828269,12.07513416815742,0.2740740740740736,17828860.5,9.95772720859168,-25.64914502849904,9.68363186612125,0.6279967247486176,0.0,0.0,1.361644759015844,1.7271285353262544,0.0,15.0,3333.33375,38.665677833209045,0.4016676549386938,Q4,0,38.665677833209045,2026-06,RCAT
PUSA,2026-06-16,4.94,0.0,0.0,no_fill,0,0,6.9105691056910725,100830.0,1.966690296735784,116.00973174754662,0.0,0.3235294117647061,-4.268292682926829,0.0,-1.8500864909248125,9.333333333333332,14.57777777777777,0.1463414634146343,3239567.7,12.903168669888418,-25.11415525114156,10.514716686419566,0.2239690808128504,0.0,0.0,-0.0370944451068566,1.344751650654545,1.0,16.0,3333.33375,0.0,0.1326442554361544,Q2,3,0.0,2026-06,PUSA
QBTX,2026-06-18,15.0492,0.0,0.0,no_fill,0,0,4.064042695130095,81484.0,1.9562807591161684,81.7494495701191,1.0,0.3282994090610647,-2.3348899266177425,1.0,-0.5192881013201409,5.786873676781935,15.313338038108682,0.0736900317987005,3610765.25,20.48731085711116,-47.93331017714484,20.75205539545022,0.6796778051411678,0.0,0.0,0.9177283524076812,1.0459477176034118,3.0,18.0,3333.33375,0.0,0.28956611012882755,Q3,2,0.0,2026-06,QBTS
MSTX,2026-06-22,14.292749999999998,-129.49595999999397,-0.25901243637507326,tag_bb,0,1,4.584527220630377,252163.0,1.8319089395810664,88.96712508075156,2.0,1.0,2.0773638968481314,1.0,2.8193487285731544,6.7278287461773765,17.96636085626911,0.4595744680851065,4430502.95,13.152948379206835,-56.34771732332708,9.625433898885802,1.614485777512009,0.0,0.0,0.1285588022604971,1.0237503804472714,0.0,22.0,3333.33375,-8.633065079132598,0.392630048571463,Q4,0,-8.633065079132598,2026-06,MSTR
SSPC,2026-06-22,10.9327,-467.0926222000033,-0.9342742414957028,tag_bb,1,1,3.483992467043324,1508858.0,1.5783262701359035,34.40042372339139,4.0,0.9097297297297292,2.3220338983050928,1.0,1.544112632578871,9.937888198757754,17.43788819875776,0.2730780647076289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285588022604971,1.0237503804472714,0.0,22.0,3333.33375,-31.139512039105405,0.37402298976683207,Q4,0,-31.139512039105405,2026-06,SPCX
AIBZ,2026-06-24,9.91,0.0,0.0,no_fill,0,0,4.306722689075632,74770.0,1.7539856707601422,38.739969365614,5.0,0.9756097560975616,3.991596638655471,1.0,1.4775499757486177,5.895439377085643,12.05895439377087,0.5903514435937643,617528.7,17.452165037866198,-7.121951219512199,13.430521437961724,1.0969757357026484,0.0,0.0,0.2167452765887726,0.8438346425717425,2.0,24.0,3333.33375,0.0,0.3156840427352254,Q4,0,0.0,2026-06,AIBZ
QNRX,2026-06-24,4.32293,3086.849003620004,6.173820448916679,scale_lock,1,1,4.238875878220142,109311.0,2.3099794921946595,48.21992434576477,1.0,0.0883977900552486,-2.927400468384075,0.0,-1.2106926429776432,31.384615384615373,55.99692307692307,0.0,218095.45,12.261939663361582,-17.087378640776713,7.805021079615225,17.19558569424534,0.0,0.0,0.2167452765887726,0.8438346425717425,2.0,24.0,3333.33375,205.78995929840863,0.15055793232999543,Q2,3,205.78995929840863,2026-06,QNRX
EHGO,2026-06-25,4.66395,-3590.485512,-7.181323770623614,stop,0,1,6.971677559912861,188210.0,3.156055228183692,46.89016944350546,3.0,0.9062499999999992,0.6535947712418355,1.0,2.126329032805242,24.05405405405405,79.9972972972973,0.1114564681239232,13267298.75,32.31303704740045,-32.0,40.13857402412318,1.89411148972582,0.0,0.0,0.773280235666352,1.0626808321527643,3.0,25.0,3333.33375,-239.36573072071258,0.29015728136280355,Q3,2,-239.36573072071258,2026-06,EHGO
FRMI,2026-06-25,8.815,0.0,0.0,no_fill,0,0,3.092182030338376,491988.0,2.006476861453919,82.83406538343341,2.0,0.2264150943396188,0.4667444574095583,0.0,-0.8986364742782249,7.25907384230288,14.580725907384233,0.0643776824034336,19901089.55,9.810918235013103,-15.441539220522934,7.227296914335445,0.755763897359077,0.0,0.0,0.773280235666352,1.0626808321527643,3.0,25.0,3333.33375,0.0,0.22700452508700475,Q3,2,0.0,2026-06,FRMI
MUD,2026-06-26,10.01,0.0,0.0,no_fill,0,0,2.300706357214932,1538611.0,0.9146141304753044,28.234085807923165,2.0,0.6710526315789501,0.2522704339051498,0.0,0.4990574172601379,6.330472103004291,13.251072961373405,0.336032388663968,19621996.25,7.189274933999632,-32.16974674880218,7.965021982736305,2.14526806873689,0.0,0.0,-0.7292659675881662,1.1904923894065988,4.0,26.0,3333.33375,0.0,0.3642172608080872,Q4,0,0.0,2026-06,MU
MUZ,2026-06-26,10.47,0.0,0.0,no_fill,0,0,4.284323271665056,850844.0,1.7280300775399473,47.11149557313862,2.0,0.6136363636363649,0.2921129503408095,0.0,0.1463267069760069,13.10572687224669,33.559471365638764,0.3174061433447099,5701982.666666667,16.866506473751087,-57.06216578937466,16.867222608311508,5.568919068384868,0.0,0.0,-0.7292659675881662,1.1904923894065988,4.0,26.0,3333.33375,0.0,0.2661160424830804,Q3,2,0.0,2026-06,MU
