symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,_composite,_quintile,_q_rank,_sized_pnl,month,_anchor
NNE,2025-01-30,39.76895,339.60469560000314,0.6793511018017889,eod,1,1,7.5257459730657565,494602.0,2.5176699625416994,41.4100555140738,4.0,0.8315789473684222,3.432796408766845,1.0,2.685492503576015,3.6398467432950143,16.390257252326208,0.308732676573718,6820391.15,13.776044068193208,-21.18626430801249,13.093036594415688,1.381655947987675,0.1007814828305571,-0.0430477830391719,0.3572556122364352,1.000545971940559,3.0,30.0,3333.333333333333,22.64031304000021,0.17895074933165006,Q2,3,22.64031304000021,2025-01,NNE
NNE,2025-02-04,40.89,0.0,0.0,no_fill,0,0,5.02652184895176,362283.0,1.8450658473570831,42.03817712444025,2.0,0.6553768844221107,1.5514018691588702,0.0,0.5722009549248431,3.910761154855648,16.201574803149594,0.6204639709694144,7634437.15,14.619124094874278,-17.606659729448477,12.990049379986443,0.9759095338154692,0.1505352960856477,0.0301104048176754,0.0100373053181088,1.364199540683512,1.0,4.0,3333.333333333333,0.0,0.11378374732000227,Q2,3,0.0,2025-02,NNE
SMCX,2025-02-06,40.36342809999999,3772.8758252905036,7.550293304852014,scale_eod,1,1,3.1620865139949093,67116.0,1.6475722104685713,37.82027345105469,4.0,0.2817252756095581,0.1274809160305355,0.0,-0.6275445544995423,3.0414263240692097,19.52045097011011,0.5184618070945993,1559211.3,13.257052147412784,-29.02293660827163,9.7336241612035,2.7647285521853258,0.108914485626583,-0.062708340209247,0.292939657740555,1.143959556332789,3.0,6.0,3333.333333333333,251.5250550193669,0.11027694713672014,Q2,3,251.5250550193669,2025-02,SMCI
OKLO,2025-02-07,52.83803999999999,2668.897770000011,5.33942023587554,eod,1,1,7.774066201032485,2260580.0,2.038503517174071,26.80378988198897,5.0,0.9191406250000006,6.021864561190402,1.0,2.585756381546598,3.423366834170865,13.52575376884423,0.1903899441167819,23175728.75,12.927715825516174,-6.784298924325342,10.16621886881126,0.8579684036904341,0.1499448005404738,0.0502562243569779,0.094009763821074,0.8076316014152966,4.0,7.0,3333.333333333333,177.92651800000073,0.17427875701039977,Q2,3,177.92651800000073,2025-02,OKLO
CONL,2025-02-18,41.1851,0.0,0.0,no_fill,0,0,3.1738813229571887,360236.0,1.44841634339778,28.54525573101288,2.0,0.107271473450311,-2.675097276264578,1.0,-1.1494514200212758,3.135189365437673,13.944820667168305,0.0215835101982081,5258125.6,10.726722107361882,-22.507062373145835,7.42979241717395,2.2234767461621687,0.1014929282346785,-0.036062729177572,0.1935378054780957,0.8071256698853424,1.0,18.0,3333.333333333333,0.0,0.2579896111818246,Q3,2,0.0,2025-02,COIN
CONL,2025-02-24,30.1,0.0,0.0,no_fill,0,0,3.933333333333332,557979.0,1.930561760516171,24.95833455065389,2.0,0.177966101694913,-2.9000000000000035,1.0,-1.0040651637663949,3.5911602209944724,30.90331491712708,0.0211853043711453,5297515.55,11.547948238000208,-43.46332371581651,8.268839394951241,2.4130743703055293,0.2092953722467677,0.0207634297863858,0.3467013368003345,1.0560193312087809,0.0,24.0,3333.333333333333,0.0,0.21862012067174247,Q3,2,0.0,2025-02,COIN
HIMS,2025-02-27,44.64352999999999,-2314.1562042235696,-4.632378703988171,stop,0,1,4.420041657023837,1597824.0,1.570859752667032,23.51168357240417,4.0,0.921776009215142,2.662809534829894,1.0,1.348484121840373,3.151110050131297,11.21986154213415,0.4191489361702129,31503225.7,11.40828858398912,-40.79199780761853,11.590205151157384,1.430538682900653,0.1139314735695652,0.0402111083186745,0.3885356746392268,1.265368543209746,3.0,27.0,3333.333333333333,-154.2770802815713,0.30230685950155106,Q4,0,-154.2770802815713,2025-02,HIMS
SMCX,2025-03-19,43.96148999999999,2810.6981100000044,5.62317155310251,eod,1,1,3.716528162511541,150182.0,2.0209108803668374,10.943142579203217,2.0,0.25465838509317,-1.5927977839335128,0.0,-1.096282972296509,4.9037413730475805,19.54231747184889,0.0167286245353166,4596888.5,23.889682798032936,-70.95736122284795,15.81785653026836,0.8077652960257792,0.0,0.0,0.322626644326416,1.5174449148083622,2.0,19.0,3333.333333333333,187.37987400000029,0.30175893802398474,Q4,0,187.37987400000029,2025-03,SMCI
UVIX,2025-03-20,36.2797,0.0,0.0,no_fill,0,0,2.638055555555556,218514.0,0.9483048255524416,29.334433253131632,2.0,0.3486364114983671,-0.9413888888888956,1.0,-0.3544468405270657,3.9110982825804497,11.862895078654937,0.4123944621523644,8482924.05,13.830155002879394,-32.062653330817135,11.00501919877592,0.5515601663320326,0.0,0.0,-0.6700403787491324,1.334476521289043,3.0,20.0,3333.333333333333,0.0,0.26397664489211586,Q3,2,0.0,2025-03,
TSLQ,2025-03-26,39.6185,-1298.759536,-2.5975945580978586,stop,0,1,2.2393425783256293,707529.0,1.0804830142218569,16.476050993638676,3.0,0.8165137614678938,1.0272213662044318,0.0,0.4802847810431132,3.923138510808645,13.050440352281829,0.0,13346029.65,12.6161063197317,-46.639260020554985,12.030413518501968,1.2456347270290982,0.1529929240772606,-0.0312940071976327,-0.0469189865498873,0.8504232332546691,2.0,26.0,3333.333333333333,-86.58396906666667,0.6410976630039664,Q5,1,-86.58396906666667,2025-03,TSLA
UVXY,2025-04-11,44.99457999999999,-2121.1568051692884,-4.243248959890603,stop,0,1,4.3956043956044,565731.0,1.6482737624407904,53.51783061667766,2.0,0.6614583333333344,1.213369963369966,0.0,0.1262196828287988,4.497607655502399,30.45454545454545,0.5538098978790258,24139585.55,15.929505388302957,-17.910167261792896,15.279393594171047,1.2496050496608464,0.0,0.0,-0.2992870486865778,7.317430624645891,4.0,11.0,3333.333333333333,-141.41045367795255,0.1741470304786327,Q2,3,-141.41045367795255,2025-04,
CHA,2025-04-21,34.96458,-342.25619999999793,-0.6845213069912424,tag_bb,0,1,4.955223880597004,491601.0,1.9220443375235,51.339638615114346,4.0,0.9036144578313272,3.5820895522388145,1.0,1.2658958823171935,3.2675709001233115,30.20961775585696,0.0448979591836732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9973214794551776,1.9732247496153832,0.0,21.0,3333.333333333333,-22.81707999999986,0.46605425914229764,Q5,1,-22.81707999999986,2025-04,CHA
CHA,2025-04-22,31.95,0.0,0.0,no_fill,0,0,3.728070175438589,199068.0,1.269468829585257,35.467970960863695,1.0,0.1386554621848734,-3.1171679197995017,1.0,-1.0965671783828157,4.109589041095896,18.85192433137639,0.1003460207612459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2181832334397118,2.4339923439526068,1.0,22.0,3333.333333333333,0.0,0.22695978424250357,Q3,2,0.0,2025-04,CHA
PLTU,2025-04-22,32.096,805.4424058499999,1.611739936440678,lock,1,1,3.4490435873314573,171572.0,1.2112132340463793,46.9901900910218,0.0,0.1181925629602712,-2.696456569457509,0.0,-1.2934353023533167,4.9703752468729485,16.260697827518108,0.2105263157894734,4344575.25,15.608917407759328,-16.51832460732985,12.209001404314442,0.7828954050226199,0.0,0.0,1.2181832334397118,2.4339923439526068,1.0,22.0,3333.333333333333,53.69616038999999,0.1953091565262778,Q2,3,53.69616038999999,2025-04,PLTR
CRWV,2025-04-22,37.38181,1663.9299249999945,3.3292261664162215,eod,1,1,3.432432432432441,465345.0,1.5942907803871358,80.48225601738345,2.0,0.3610236220472438,-1.463513513513511,1.0,-0.5018286745733143,4.475504729634338,14.46788084145137,0.3708185331199495,17374496.75,15.344553761372923,-42.742185082017954,14.165087224656729,0.4671341631808702,0.0,0.0,1.2181832334397118,2.4339923439526068,1.0,22.0,3333.333333333333,110.92866166666629,0.19098355808364573,Q2,3,110.92866166666629,2025-04,CRWV
SMCX,2025-05-21,42.98857999999999,-300.8130900999905,-0.6016777013802082,tag_bb,0,1,2.4470588235294097,131072.0,1.2211499928670162,101.35547982278597,2.0,0.4326923076923107,-0.5411764705882279,0.0,-0.4732779787744297,3.481860238616995,11.856586316045782,0.1601807167060275,5658487.15,12.604332663251316,-17.23466407010711,13.080419954625336,0.6750309577004164,0.2172923003721636,0.1393444015837572,-0.7438643839082344,0.9599463409626648,2.0,21.0,3333.333333333333,-20.054206006666032,0.39616182033647346,Q4,0,-20.054206006666032,2025-05,SMCI
XXI,2025-05-27,48.19,0.0,0.0,no_fill,0,0,2.2831050228310383,78217.0,0.8522220737799294,28.27921009194872,2.0,0.7818181818181853,-0.4773765047737586,1.0,0.1144171333860064,3.612903225806451,13.784946236559133,0.1419656786271446,5020577.7,19.896726170435304,-19.36401673640168,14.42653143165811,0.399598635830295,0.2678860886924855,-0.1689047383418421,1.2018442092175987,1.270931622060122,1.0,27.0,3333.333333333333,0.0,0.6038711476750945,Q5,1,0.0,2025-05,XXI
RGTX,2025-06-16,32.045849999999994,-582.12086399999,-1.164439077134773,tag_bb,1,1,4.258126195028675,31698.0,1.7092994386315168,79.2222218039034,3.0,0.378835503667116,-0.8285532186105736,0.0,-0.2749133998392115,3.496042216358835,11.312664907651705,0.183673469387755,1148846.75,19.067883314568945,-44.65608465608466,15.386934914439204,0.8714713254835773,0.22151898734176,0.1882078614257154,0.5695142378559426,0.9101468021546336,0.0,16.0,3333.333333333333,-38.80805759999933,0.277994445574474,Q3,2,-38.80805759999933,2025-06,RGTI
AIRO,2025-06-17,32.97,0.0,0.0,no_fill,0,0,4.562383612662939,324907.0,2.212474336547585,52.66108250204864,2.0,0.7891156462585017,1.3656114214773365,0.0,0.9963420674673452,3.9354838709677376,30.08064516129031,0.2573726541554959,0.0,0.0,0.0,0.0,0.0,0.154943187497909,0.0349871713704846,-0.4098360655737562,0.8231625986803217,1.0,17.0,3333.333333333333,0.0,0.31512938019374964,Q4,0,0.0,2025-06,AIRO
CONL,2025-06-24,38.40487,6595.804372599999,13.200919123761992,scale_eod,1,1,2.3709167544783947,341317.0,1.2182873723479084,33.60072564687889,3.0,0.4327777777777764,-0.4755005268703954,1.0,-0.1622605791135229,4.5442026989809925,12.806389424400988,0.6516129032258069,7190932.0,9.449909535430493,0.079093066174535,9.579847675033788,1.6316374567302263,0.1389969056641103,0.0099283504045712,0.6964925435307946,1.1156509533119527,1.0,24.0,3333.333333333333,439.7202915066665,0.14260777054813706,Q2,3,439.7202915066665,2025-06,COIN
BMNR,2025-07-15,43.98,0.0,0.0,no_fill,0,0,6.26460321154293,436732.0,2.362433514133822,27.84213068532005,3.0,0.3759054942605588,-1.5592273679311188,0.0,-0.8170725699255237,4.753778644563616,45.66065333983422,0.0400427122263748,16536511.9,31.443303518004267,-73.31055900621118,157.86480074875158,1.7280968424786125,0.1593600101990406,-0.0957594301286073,0.4337318544837689,0.5627537225842169,1.0,15.0,3333.333333333333,0.0,0.20339166450491075,Q3,2,0.0,2025-07,BMNR
BMNR,2025-07-22,41.56,0.0,0.0,no_fill,0,0,3.467372983385516,1057058.0,1.775965316971886,57.05873269781824,2.0,0.6111111111111108,-1.2761858897182787,0.0,0.2805731474742004,4.95324740965378,19.38311852413446,0.0534557165021712,24136288.5,32.86608982149572,-74.20496894409938,157.76920739251992,1.4115817351122564,0.1414764417880057,-0.106504737076377,0.0524834200105031,0.553748756056686,1.0,22.0,3333.333333333333,0.0,0.41221031885174425,Q4,0,0.0,2025-07,BMNR
NEGG,2025-07-31,46.9402997,12659.457101827798,25.323260090135303,scale_eod,1,1,3.405955441302485,28745.0,1.6089905805222966,59.054201907229256,3.0,0.9597458959682998,0.1197514995715535,1.0,1.566238297439229,3.802535023348901,24.460751612185906,0.3609090909090908,1140147.05,21.218008567499027,-17.773471904174745,23.00198933199042,1.6843029151371307,0.2111123273961284,-0.0500414405679781,0.7872836743057094,0.6808838370188692,3.0,31.0,3333.333333333333,843.9638067885197,0.4725256295319676,Q5,1,843.9638067885197,2025-07,NEGG
RDTL,2025-08-04,44.27242,2147.4168378199947,4.296246094039381,scale_lock,1,1,2.957233848953588,26772.0,2.0472891942767903,58.88489643920581,2.0,0.9350769230769213,0.2174704276615046,1.0,1.655855202569215,3.6547983966045847,17.566611648196186,0.5530201342281874,594393.7,9.883334586348155,-3.891560996939224,9.10255803373795,3.460665885254168,0.2109738360477466,0.1949909696805069,0.6353342340603376,1.1796737132906063,0.0,4.0,3333.333333333333,143.16112252133297,0.3378897954054297,Q4,0,143.16112252133297,2025-08,RDDT
SMU,2025-08-05,36.108,2208.9703230000064,4.420285872872724,scale_lock,1,1,3.114285714285724,19992.0,1.0830222516556371,82.26986222944684,2.0,0.1743119266055084,0.2857142857142898,0.0,-0.5893509878213888,3.672985781990527,20.58649289099527,0.2258992805755395,488053.70588235295,17.711572284696363,-32.69230769230769,12.4576527046206,1.073463829257942,0.1376996248872294,-0.0823032240705246,0.098230270766989,1.154685149418569,1.0,5.0,3333.333333333333,147.26468820000042,0.25902212784258277,Q3,2,147.26468820000042,2025-08,SMR
