symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,_composite,_quintile,_q_rank,_sized_pnl,month,_anchor
OKLS,2026-06-01,19.78,0.0,0.0,no_fill,0,0,2.806652806652821,18349.0,0.8758582544278904,61.204633940494176,2.0,0.6851851851851836,1.9230769230769285,0.0,0.2571071410244391,4.112554112554101,16.18614718614718,0.5415886600695378,725714.65,16.457550395777336,-36.015962753575,13.095025326218684,0.9429022825982636,0.0,0.0,-0.148054145516075,0.5512416157971979,0.0,1.0,3333.33375,0.0,0.369674731570465,Q4,0,0.0,2026-06,OKLO
IREZ,2026-06-01,5.61,0.0,0.0,no_fill,0,0,5.628517823639788,427491.0,1.9765653365859484,69.91613873601857,2.0,0.7333333333333337,3.752345215759853,0.0,0.6532544962891941,4.305283757338547,12.328767123287667,0.3174603174603178,10272104.95,19.786761102153257,-63.20128139628009,15.135007308652574,1.2322862803304984,0.0,0.0,-0.148054145516075,0.5512416157971979,0.0,1.0,3333.33375,0.0,0.2836034574520215,Q3,2,0.0,2026-06,IREN
PTIR,2026-06-04,15.18542,-1192.0294917971414,-2.3845166848953014,stop,0,1,3.924176920518789,382429.0,1.4450638577751358,15.27474261681977,2.0,0.1694915254237282,-2.5606917193215817,1.0,-0.6893254729969991,4.554937413073709,15.611961057023647,0.0957683741648113,5578421.45,8.523764800957439,-21.57016171100679,7.571478368818433,1.0677992068885365,0.0,0.0,-0.2837293169282968,0.6369634323081378,3.0,4.0,3333.33375,-79.46864272005519,0.22182633077511943,Q3,2,-79.46864272005519,2026-06,PLTR
FOXX,2026-06-05,5.687009999999999,1135.6037100899969,2.271457057399225,lock,1,1,4.927007299270065,104181.0,2.3169796134585625,20.64821446428499,4.0,0.6851851851851848,1.916058394160576,1.0,0.6485309638754451,4.3809523809523885,56.38095238095238,0.1047297297297296,4452398.75,14.781505685525584,-30.63291139240506,20.78960747524001,16.614612291857284,0.0,0.0,-0.6313648311297317,0.6924691916098875,4.0,5.0,3333.33375,75.70692346936404,0.3548923606138303,Q4,0,75.70692346936404,2026-06,FOXX
CHRN,2026-06-08,20.9679,0.0,0.0,no_fill,0,0,5.2051153460381165,19035.0,1.9445890252830853,81.66075278084854,3.0,1.0,5.154964894684047,1.0,2.749705065692223,4.781923279033106,30.3205465055176,0.1386481802426344,405629.65,14.350461541521698,-16.91666666666666,10.409824330817427,1.555300506262301,0.0,0.0,0.7877432038505945,1.3139327676707926,0.0,8.0,3333.33375,0.0,0.49863190460972406,Q5,1,0.0,2026-06,CHRN
EH,2026-06-10,7.2216,-1398.2472975374992,-2.796766619783505,stop,0,1,4.7482014388489215,241780.0,1.6627403266815104,118.5406874553878,4.0,0.8703030303030285,2.981294964028768,1.0,2.338231759504742,4.041916167664677,20.98802395209581,0.128388017118402,1270072.4,6.573852972136263,-33.69522701037025,7.252048733626465,4.744742898121399,0.0,0.0,-0.4965741808561113,2.203481733745452,2.0,10.0,3333.33375,-93.21649815456075,0.48492980553137877,Q5,1,-93.21649815456075,2026-06,EH
FABC,2026-06-15,3.9116999999999993,-879.998519399999,-1.76001994017946,tag_b1,0,1,3.3333333333333304,16617.0,1.066876314457966,75.0733918935019,1.0,0.2423076923076914,-2.5256410256410264,0.0,-0.2445657254435528,4.278074866310152,11.764705882352928,0.1818181818181821,1066686.85,18.40509657038633,-37.898089171974526,10.90012128104864,0.5659055420060723,0.0,0.0,1.361644759015844,1.7271285353262544,0.0,15.0,3333.33375,-58.66657529332093,0.30707885666920365,Q4,0,-58.66657529332093,2026-06,FABC
AIRJ,2026-06-18,4.663849699999999,1782.900016000009,3.566051881989269,eod,1,1,3.0679824561403493,68291.0,1.5558630363991164,157.21404329959427,3.0,0.393137955682635,0.1096491228070346,0.0,-0.5058789490994509,4.109589041095884,11.18721461187215,0.3469387755102038,2116446.6,11.58487280665372,-24.000000000000007,7.719954652468268,0.6299724264245552,0.0,0.0,0.9177283524076812,1.0459477176034118,3.0,18.0,3333.33375,118.86001592416739,0.2475069345296363,Q3,2,118.86001592416739,2026-06,AIRJ
RGTX,2026-06-18,22.26,0.0,0.0,no_fill,0,0,4.904632152588564,40428.0,1.915480202387562,43.56492009905008,2.0,0.1296296296296299,-3.178928247048135,1.0,-2.107087796036239,4.558404558404563,12.488129154795818,0.0760456273764256,3439631.9,21.99722465705013,-50.32709226257614,21.05901844196145,0.3395348787176907,0.0,0.0,0.9177283524076812,1.0459477176034118,3.0,18.0,3333.33375,0.0,0.17929009510013458,Q2,3,0.0,2026-06,RGTI
CAST,2026-06-24,8.77625,-2341.215253639289,-4.682590066535096,stop,0,1,4.64037122969838,80574.0,2.806948955537428,66.4468340702319,1.0,0.5750000000000005,-0.4640371229698277,0.0,0.4415864109490904,4.358353510895877,41.404358353510894,0.0730994152046783,26932694.3,29.75691571572204,-29.34426229508197,45.49365256176845,0.2651703138367408,0.0,0.0,0.2167452765887726,0.8438346425717425,2.0,24.0,3333.33375,-156.08103641941304,0.28678933045476623,Q3,2,-156.08103641941304,2026-06,CAST
