symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,_composite,_quintile,_q_rank,_sized_pnl,month,_anchor
LUNL,2026-06-02,39.11689969999999,694.4655834000114,1.3891701647306396,eod,1,1,5.684496124031006,18346.0,2.5822092578749736,70.47716282177016,2.0,0.3681985544797502,-2.816537467700267,0.0,-0.6873679432616456,4.963384865744523,33.957146731760254,0.0567092651757189,947980.9,26.67800392728557,-31.72194777699364,17.86766880203302,1.1804109133422414,0.0,0.0,-0.1990666279958856,0.6565305978778799,1.0,2.0,3333.33375,46.29771134721395,0.192501696739094,Q2,3,46.29771134721395,2026-06,LUNR
LUNR,2026-06-08,30.8,0.0,0.0,no_fill,0,0,4.644365053588826,821408.0,1.370699160066155,65.78671369416666,1.0,0.1265734265734247,-4.024033777200392,1.0,-1.604980131634988,4.870572207084468,14.032697547683927,0.1929611650485432,17846286.5,13.912667958842516,-34.13903743315508,9.050136691522033,0.7814143295301238,0.0,0.0,0.7877432038505945,1.3139327676707926,0.0,8.0,3333.33375,0.0,0.11670763369899803,Q2,3,0.0,2026-06,LUNR
CWVX,2026-06-09,30.6,0.0,0.0,no_fill,0,0,5.379959650302628,29831.0,1.488813447322485,100.28027008248984,3.0,0.6406249999999986,0.9583053127101552,1.0,0.7351246491289944,3.1922276197085293,11.134628730048576,0.6634465565596764,1464903.75,13.620738496239603,-38.78139151914368,10.281908008107706,0.607132721177074,0.0,0.0,0.596574767998697,1.4052069336034598,1.0,9.0,3333.33375,0.0,0.14587927805969064,Q2,3,0.0,2026-06,CRWV
SNDU,2026-06-11,44.40281,-362.49881000000386,-0.7250329427349381,tag_bb,1,1,6.5873959571938245,160040.0,1.7692235159736187,80.46245390374158,4.0,0.8846209386281585,4.519381688466123,1.0,1.2084234059798156,4.601990049751229,21.069651741293548,0.2916174734356557,1055707.0,15.564526443928887,-73.50949153973167,17.49047570793831,2.6316440072861127,0.0,0.0,0.4590380877548545,2.021484160032873,3.0,11.0,3333.33375,-24.166590354157005,0.3732871171270352,Q4,0,-24.166590354157005,2026-06,SNDK
BEX,2026-06-11,42.39681,3522.5690399999935,7.047133970692593,eod,1,1,6.205991168397186,33012.0,2.125959957859597,81.17081016509496,1.0,0.7269230769230768,-0.7996180928511775,0.0,1.6988643567172017,4.424227318045877,26.121635094715845,0.1450381679389309,796823.0,17.032595000120093,-47.015302896167945,11.442702501478593,1.3245250199856178,0.0,0.0,0.4590380877548545,2.021484160032873,3.0,11.0,3333.33375,234.83796535474156,0.34298480675096693,Q4,0,234.83796535474156,2026-06,BE
ARMG,2026-06-11,34.99456969999999,5763.922508400008,11.534247554985672,eod,1,1,7.228977616454922,50699.0,1.6770023468124011,80.71600349525325,5.0,0.9247248838863564,4.990925589836656,1.0,2.0109620482629955,4.158790170132337,18.86798991808443,0.1085377460884664,2408808.1,17.86172610151578,-48.043375766148046,16.121090142311388,0.4209048450144285,0.0,0.0,0.4590380877548545,2.021484160032873,3.0,11.0,3333.33375,384.2615485926881,0.45173841727641767,Q5,1,384.2615485926881,2026-06,ARM
BOT,2026-06-12,34.7303795,-754.9274604999898,-1.5105492872601434,tag_bb,0,1,3.624408983451541,16642.0,1.213327270904117,91.7673937931782,4.0,1.0,2.324172576832141,1.0,1.8490958983628705,4.027051952044274,19.41284967722102,0.3214568487727635,948162.15,21.53963371596886,-30.356040337518003,14.658931651617229,0.7948018173895678,0.0,0.0,0.3998590327477831,2.4036826004349243,4.0,12.0,3333.33375,-50.328503657728156,0.547132931264043,Q5,1,-50.328503657728156,2026-06,BOT
WDCX,2026-06-12,33.16921,3383.727380000009,6.769350249825082,eod,1,1,4.128440366972481,15550.0,1.8835635667376525,55.801603224886975,1.0,0.9185185185185192,0.7951070336391376,1.0,1.5296082087523415,4.439476205685098,14.454487384222295,0.969065558919062,393442.85,11.908611797951613,-71.06194690265485,16.83180668584732,1.3071377456725928,0.0,0.0,0.3998590327477831,2.4036826004349243,4.0,12.0,3333.33375,225.58185353106208,0.15781430084602524,Q2,3,225.58185353106208,2026-06,WDC
WDCX,2026-06-29,38.114,6566.136847971008,13.140827323263277,scale_eod,1,1,3.994141925176408,82437.0,1.697403068844337,72.12546711745584,2.0,0.7933333333333318,0.3594727732658714,1.0,1.1991420980764087,4.406449819293858,27.105921601334448,0.0994871794871793,1814250.0,14.567186030876114,-66.76548672566372,19.898182599651744,1.821925313490423,0.0,0.0,1.033621860382168,1.7696436219099905,0.0,29.0,3333.33375,437.74251124920755,0.5227131970272617,Q5,1,437.74251124920755,2026-06,WDC
LITX,2026-07-23,32.26651,1095.1329160100033,2.1911061654948183,lock,1,1,4.729945669542986,95857.0,2.1781738883469832,41.82570081792176,3.0,0.6520270270270268,1.166506871204864,0.0,0.4771391223367163,3.5064505458154107,12.504134965266294,0.3994708994708997,2680216.35,15.135055079141974,-17.722850381277944,11.276852361687576,0.7818622552615948,0.0,0.0,-1.0757148017821496,0.7035766647623535,3.0,23.0,3333.33375,73.00887019344118,0.21414445804044138,Q3,2,73.00887019344118,2026-07,LITE
