month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,1,1,0,100.0,1,22.64031304000021,22.64031304000021,22.64031304000021,22.64031304000021,0.0
2025-02,6,2,1,33.33333333333333,6,251.5250550193669,-154.2770802815713,275.1744927377963,297.8148057777965,-154.27708028157133
2025-03,3,1,1,33.33333333333333,3,187.37987400000029,-86.58396906666667,100.79590493333362,398.6107107111301,-86.58396906666667
2025-04,3,1,2,33.33333333333333,5,164.6248220566663,-141.41045367795255,0.39728837871388123,399.00799908984396,-22.817079999999862
2025-05,2,0,1,0.0,2,0.0,-20.054206006666032,-20.054206006666032,378.9537930831779,0.0
2025-06,3,1,1,33.33333333333333,3,439.7202915066665,-38.80805759999933,400.9122339066672,779.8660269898451,0.0
2025-07,3,1,0,33.33333333333333,3,843.9638067885197,0.0,843.9638067885197,1623.829833778365,0.0
2025-08,4,2,1,50.0,4,147.26468820000042,-130.1212122713571,160.30459844997628,1784.1344322283412,-130.1212122713571
2025-09,1,0,1,0.0,2,-161.4431894666664,-161.4431894666664,-161.4431894666664,1622.6912427616749,0.0
2025-10,5,1,2,20.0,6,231.77587924000073,-23.20287999999984,188.77977524000062,1811.4710180016755,-23.20287999999984
2025-11,3,1,2,33.33333333333333,4,89.27279266666673,-178.46661572666653,-155.8284510600001,1655.6425669416753,-245.10124372666684
2025-12,3,1,2,33.33333333333333,4,71.76682799999988,-236.5155072093027,-210.4518838559687,1445.1906830857067,-45.70320464666585
2026-01,4,0,2,0.0,4,0.0,-118.31409275338085,-204.1615096030951,1241.0291734826117,-204.1615096030951
2026-02,3,1,0,33.33333333333333,3,351.09669066666646,0.0,351.09669066666646,1592.1258641492782,0.0
2026-03,5,3,1,60.0,6,455.33506304000036,-25.03703999999936,546.2816477066681,2138.4075118559463,-25.037039999999365
2026-04,4,2,2,50.0,4,314.2076618613006,-42.93212000000011,509.0639928613008,2647.471504717247,-42.93212000000011
2026-05,4,3,1,75.0,4,440.0529925319993,-25.942399999999814,885.790419636,3533.261924353247,-25.94239999999982
