month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,14,6,7,42.857142857142854,27,608.8032903825133,-164.6519331999989,1407.0934085929707,1407.0934085929707,-420.8994366426643
2025-02,14,0,12,0.0,24,0.0,-226.32721066666647,-1400.5572287106106,6.536179882360102,-1300.2159966934682
2025-03,9,3,4,33.33333333333333,18,235.0031493060007,-178.454219961523,127.44752150062031,133.98370138298043,-263.51789816938077
2025-04,10,4,3,40.0,17,440.0102160000016,-188.9099902240627,474.19838250471,608.1820838876904,-296.00419983195906
2025-05,14,6,5,42.857142857142854,18,276.28633670403997,-116.13995399999918,538.0171844787457,1146.1992683664362,-121.80359935900023
2025-06,15,3,6,20.0,24,202.72141642666702,-248.8903132266666,-570.1401889297715,576.0590794366647,-679.5438956344968
2025-07,14,3,9,21.428571428571427,31,363.98226042000016,-236.7397475421582,-571.6422420085976,4.416837428067083,-908.5535517885984
2025-08,13,4,6,30.76923076923077,25,593.4610911780004,-238.29013346666733,364.2969335729229,368.71377100099,-447.4126456952394
2025-09,15,2,10,13.333333333333334,21,199.2340141999998,-380.34651490326115,-1008.1681776425091,-639.4544066415192,-931.699564909177
2025-10,17,6,9,35.294117647058826,35,690.7294876833347,-271.63768765209556,558.5220115510734,-80.93239509044577,-874.6153202504395
2025-11,11,2,7,18.181818181818183,23,221.5559861333337,-370.7159039999988,-915.9638848705923,-996.8962799610381,-1027.9694944333287
2025-12,12,2,9,16.666666666666664,24,124.26966000000031,-322.6453786099995,-1061.6273183197613,-2058.5235982807994,-1125.2816016530944
2026-01,15,3,10,20.0,31,521.4667089600016,-328.5148941116658,-415.4443810716847,-2473.9679793524842,-1210.0809373596883
2026-02,15,8,5,53.333333333333336,37,449.3060980912527,-306.73910066666576,1279.0316849665996,-1194.9362943858846,-326.046000626666
2026-03,17,5,9,29.411764705882355,38,711.6290976993331,-259.6324142705712,100.8615440645648,-1094.0747503213197,-1002.6125228410689
2026-04,16,5,11,31.25,33,450.642316666667,-176.87383499119062,157.53021421064136,-936.5445361106783,-518.8671689159339
2026-05,18,11,7,61.111111111111114,49,1022.2289369411337,-428.6621722137143,997.004811552257,60.46027544157869,-867.8251615396448
