symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start
LIF,2026-06-01,44.86419,2805.4753199999927,5.613341063329114,target,1,1,3.073770491803266,40874.0,1.1251201899333565,105.5562219699781,3.0,0.2814814814814793,-0.3642987249544711,0.0,-0.547349178168155,3.365497764179806,2.447634737585312,0.682692307692309,809179.5,4.735892937926339,-6.6326530612244845,3.198716510546032,0.924739195691438,0.0,0.0,-0.148054145516075,0.5512416157971979,0.0,1.0
PALU,2026-06-01,38.114,2027.199300000003,4.057039408091521,target,1,1,2.246893999471323,51681.0,1.5322837608147464,72.91550539061967,2.0,0.3176470588235325,-1.083795929156745,0.0,-0.5461661700848184,3.191489361702132,16.55755591925805,0.9555189456342664,162211.0,8.79390393684401,2.437043054427291,6.363961269431822,6.924776987997115,0.0,0.0,-0.148054145516075,0.5512416157971979,0.0,1.0
AOSL,2026-06-02,46.89025,2462.993000000005,4.927463598509296,target,1,1,2.747252747252748,22964.0,0.7292883712961118,73.07467121770614,2.0,0.9519999999999982,2.6153846153846105,0.0,1.048284629635544,3.6918869644484897,8.044439380127615,0.212442278818098,1142442.55,8.964479304968481,-11.39240506329114,8.216686956363803,0.6804079557435951,0.0,0.0,-0.1990666279958856,0.6565305978778799,1.0,2.0
LUNL,2026-06-02,39.11689969999999,834.9050034000115,1.670097336471707,eod,1,1,5.684496124031006,18346.0,2.5822092578749736,70.47716282177016,2.0,0.3681985544797502,-2.816537467700267,0.0,-0.6873679432616456,4.963384865744523,33.957146731760254,0.0567092651757189,947980.9,26.67800392728557,-31.72194777699364,17.86766880203302,1.1804109133422414,0.0,0.0,-0.1990666279958856,0.6565305978778799,1.0,2.0
USAR,2026-06-02,30.74195,-118.12889999999332,-0.2363220290189655,eod,0,1,3.571428571428571,951941.0,1.7224474294783438,70.8564286893414,3.0,0.7339449541284411,-0.5242463958060293,1.0,0.8958126385055649,3.7037037037037033,11.043153244988108,0.6092307692307694,17795796.6,9.452842863900669,-0.5863192182410415,6.28893538134412,1.2509085993936342,0.0,0.0,-0.1990666279958856,0.6565305978778799,1.0,2.0
SQQQ,2026-06-05,39.67868,757.2600000000078,1.5146673226024814,target,1,1,0.9639776763064498,2715798.0,0.4623658097743515,43.00655575755192,4.0,0.5263157894736882,-0.1014713343480445,1.0,0.0511085541322445,4.396186440677976,4.3167372881356005,0.2638036809815945,62062395.6,3.928984819426319,-14.964298811398487,2.7889772590934583,0.9806992690433626,0.0,0.0,-0.6313648311297317,0.6924691916098875,4.0,5.0
KOD,2026-06-08,32.62,0.0,0.0,no_fill,0,0,3.338221528861145,20328.0,1.264917438105723,123.06560454179083,3.0,0.0933732124497601,-1.2480499219968757,1.0,-1.488075547064908,3.2206119162640787,15.23349436392916,0.2050739957716705,710682.75,7.421238171053155,-29.15561450044209,3.861646357091864,2.041155494487519,0.0,0.0,0.7877432038505945,1.3139327676707926,0.0,8.0
LUNR,2026-06-08,30.8,0.0,0.0,no_fill,0,0,4.644365053588826,821408.0,1.370699160066155,65.78671369416666,1.0,0.1265734265734247,-4.024033777200392,1.0,-1.604980131634988,4.870572207084468,14.032697547683927,0.1929611650485432,17846286.5,13.912667958842516,-34.13903743315508,9.050136691522033,0.7814143295301238,0.0,0.0,0.7877432038505945,1.3139327676707926,0.0,8.0
CWVX,2026-06-09,30.6,0.0,0.0,no_fill,0,0,5.379959650302628,29831.0,1.488813447322485,100.28027008248984,3.0,0.6406249999999986,0.9583053127101552,1.0,0.7351246491289944,3.1922276197085293,11.134628730048576,0.6634465565596764,1464903.75,13.620738496239603,-38.78139151914368,10.281908008107706,0.607132721177074,0.0,0.0,0.596574767998697,1.4052069336034598,1.0,9.0
POEL,2026-06-09,35.0,0.0,0.0,no_fill,0,0,6.6504576659038985,33952.0,2.25106250963354,76.31150858323905,1.0,0.0,-6.53604118993136,0.0,-2.2792962933176937,3.279172821270308,21.27031019202363,0.3777777777777781,1340706.55,31.46308555193704,-73.91044776119402,27.70446028484436,1.0526315396907695,0.0,0.0,0.596574767998697,1.4052069336034598,1.0,9.0
