date,pnl_R,symbol
2025-01-07,-0.3895559359999994,SMST
2025-01-10,0.8966577873066662,AMPX
2025-01-16,1.6003905941226653,ARQQ
2025-01-22,0.0,FCEL
2025-01-23,-0.43878620365866583,PDYN
2025-01-23,-0.16326804747174756,NTRB
2025-01-24,0.0,LAES
2025-02-04,0.0,GHRS
2025-02-05,-0.43033588304000014,NVNI
2025-02-07,0.7074616113422211,TNXP
2025-02-12,0.0,BZAI
2025-02-19,-0.18663866893904832,BKSY
2025-02-20,1.1686049175039994,TUYA
2025-02-20,0.362771986474666,REBN
2025-02-21,0.0,CYD
2025-02-26,-0.2863802871192686,CADL
2025-03-14,0.45838109152000056,PLTU
2025-03-19,0.0,BTDR
2025-03-19,0.0,TRVI
2025-03-24,0.8371410446933342,TSLG
2025-03-27,0.21735460409578722,HMR
2025-04-11,1.0014080760373354,MSTU
2025-04-22,0.4778048375466661,MSTX
2025-04-28,0.0,BULL
2025-05-06,-0.3376538274603168,PONY
2025-05-13,1.51155420507792,SMCX
2025-05-13,1.4043094660000013,SMCL
2025-05-13,0.3683821564444455,OMER
2025-05-16,-0.22880222209846848,SHLS
2025-05-28,0.8754573386495978,EDBL
2025-06-10,-0.1590162333537147,ALAR
2025-06-10,0.0,ZENA
2025-06-12,-0.11370470399999869,ARAI
2025-06-12,-0.3400970907085715,ZENA
2025-06-13,-0.08804232959999998,UMAC
2025-06-16,0.0,USAR
2025-06-16,0.6327334666666666,URGN
2025-06-17,0.9984373055555569,RBNE
2025-06-17,-0.1124534344533339,XTIA
2025-06-17,-0.2609581344940791,INDO
2025-06-27,0.0,GCTK
2025-07-03,0.2513878478843023,SY
2025-07-08,0.0,LZMH
2025-07-09,0.0,DFDV
2025-07-10,-0.035446712888887996,ZEPP
2025-07-11,-0.2684619180380053,KWM
2025-07-11,-0.2684619180380053,NXAT
2025-07-24,0.19541871477333428,LIMN
2025-08-21,0.4211034251946664,NCNA
2025-08-26,-0.25375012221428545,ASST
2025-08-28,0.0,UPXI
