,0
2016-01-31,0.0
2016-02-29,0.03422114008799304
2016-03-31,0.08557434223137061
2016-04-30,0.01329904374650992
2016-05-31,0.011751686028256492
2016-06-30,-0.004919490612241173
2016-07-31,0.052925984728120046
2016-08-31,0.004842539302545523
2016-09-30,0.006387096393765335
2016-10-31,-0.03595240153607959
2016-11-30,0.07556766453452601
2016-12-31,0.010474268786690333
2017-01-31,0.027974062505920827
2017-02-28,0.028109186325688595
2017-03-31,0.005773576304356265
2017-04-30,0.009419991380453352
2017-05-31,0.0009772536665626497
2017-06-30,0.023850264120791165
2017-07-31,0.017276341360869862
2017-08-31,-0.0038614244920037732
2017-09-30,0.044411040321941986
2017-10-31,0.009668100746330843
2017-11-30,0.035969733979752005
2017-12-31,0.011533805287203158
2018-01-31,0.039231950063482124
2018-02-28,-0.03691499858434777
2018-03-31,0.0017233026728398215
2018-04-30,0.004768225792516123
2018-05-31,0.044106363836524665
2018-06-30,0.009806461154983293
2018-07-31,0.02444978262245545
2018-08-31,0.03775546311658706
2018-09-30,-0.009306169304289513
2018-10-31,-0.0938025622410884
2018-11-30,0.026704850552376813
2018-12-31,-0.11238692091067515
2019-01-31,0.11570244382213057
2019-02-28,0.046095807737326355
2019-03-31,-0.003762647163357835
2019-04-30,0.0360680909101323
2019-05-31,-0.07469310488161629
2019-06-30,0.07837080821071551
2019-07-31,0.0063298728409753036
2019-08-31,-0.04416304332054244
2019-09-30,0.02077931940740063
2019-10-31,0.011690066403359012
2019-11-30,0.039909624380100484
2019-12-31,0.03056693863004134
2020-01-31,-0.01942126917408582
2020-02-29,-0.08450696302140381
2020-03-31,-0.19748261353952523
2020-04-30,0.1816111951021271
2020-05-31,0.08059188532866202
2020-06-30,0.02861134307834301
2020-07-31,0.045108178989755165
2020-08-31,0.05652653379142025
2020-09-30,-0.027247533896441856
2020-10-31,0.0032418915859409037
2020-11-30,0.17872518047211816
2020-12-31,0.06800963185716213
2021-01-31,0.04350194766877791
2021-02-28,0.07610094014151647
2021-03-31,0.030342359247232276
2021-04-30,0.0327034002487141
2021-05-31,0.013545051941155739
2021-06-30,0.027621829761866667
2021-07-31,-0.024441860597669174
2021-08-31,0.021315394273439425
2021-09-30,-0.03584214718977363
2021-10-31,0.04614382162925823
2021-11-30,-0.04273717512342745
2021-12-31,0.02736440069399282
2022-01-31,-0.08924851633398212
2022-02-28,0.0005621282707970465
2022-03-31,0.014206741626836106
2022-04-30,-0.09910891281881462
2022-05-31,0.002313648607839891
2022-06-30,-0.09114027831290195
2022-07-31,0.10584077870554953
2022-08-31,-0.02387857114168712
2022-09-30,-0.10161285469126313
2022-10-31,0.10148225431372482
2022-11-30,0.05437522410345319
2022-12-31,-0.06296983583555382
2023-01-31,0.10988931126143187
2023-02-28,-0.028078389813686155
2023-03-31,-0.024328332321068458
2023-04-30,-0.012964747000087873
2023-05-31,-0.01819438694956732
2023-06-30,0.08792708416834172
2023-07-31,0.0563433654164851
2023-08-31,-0.04218574629218541
2023-09-30,-0.05944630124983219
2023-10-31,-0.06424175048117631
2023-11-30,0.0996758406408007
2023-12-31,0.09844770048791207
2024-01-31,-0.028985764219908394
2024-02-29,0.05147286498831627
2024-03-31,0.03662997207683594
2024-04-30,-0.06700632012165542
2024-05-31,0.04253179111830252
2024-06-30,-0.014105459065249848
2024-07-31,0.06287630219182727
2024-08-31,-0.004470946419477206
2024-09-30,0.022566585861331978
2024-10-31,-0.012306038205070924
2024-11-30,0.0942465214921131
2024-12-31,-0.07227639429409649
2025-01-31,0.043024039037441675
2025-02-28,-0.03959553051076947
2025-03-31,-0.06301160958874885
2025-04-30,-0.01640445154086201
2025-05-31,0.06042714580222652
2025-06-30,0.04673458622940996
2025-07-31,0.014038879540885674
2025-08-31,0.04639001549999611
2025-09-30,0.010811305970250151
2025-10-31,0.0010062607690224379
2025-11-30,0.01024101243416653
2025-12-31,0.0018263522140438138
2026-01-31,0.0324173413418376
2026-02-28,0.0008114807144459224
2026-03-31,-0.049075923754723694
2026-04-30,0.08653230893071218
2026-05-31,0.029495508174994356
2026-06-30,0.03979632439110459
2026-07-31,-0.01254239838447313
2026-08-31,0.03620245990523152
2026-09-30,-0.03186943011333898
