,0
2016-01-31,0.0
2016-02-29,0.04866488963908311
2016-03-31,0.08694538493335058
2016-04-30,0.004935357746012947
2016-05-31,-0.007381656269088155
2016-06-30,0.012971491938375435
2016-07-31,0.07136483754788903
2016-08-31,0.01037541142056675
2016-09-30,0.012146892992759062
2016-10-31,-0.03179566995567862
2016-11-30,0.07220011154928097
2016-12-31,-0.008566705202986191
2017-01-31,0.009962666396775566
2017-02-28,0.02906592896172633
2017-03-31,0.029546511030626776
2017-04-30,0.005810793535072634
2017-05-31,0.01420289974631328
2017-06-30,0.031750243924395294
2017-07-31,0.005304325940748367
2017-08-31,-0.008023696963389115
2017-09-30,0.06566178841981696
2017-10-31,-0.0077637637358118905
2017-11-30,0.05736278931082839
2017-12-31,0.008202391333716808
2018-01-31,0.034700670171203374
2018-02-28,-0.03013372356969779
2018-03-31,0.0015499844431390297
2018-04-30,0.00942421649475933
2018-05-31,0.07772197447394058
2018-06-30,0.012650129856725645
2018-07-31,0.01933744265472792
2018-08-31,0.05279403909761893
2018-09-30,0.01489962208332618
2018-10-31,-0.12671846573185874
2018-11-30,0.0015371022262951062
2018-12-31,-0.11903978180777297
2019-01-31,0.12250390700179126
2019-02-28,0.07425192317302898
2019-03-31,-0.005858866880988356
2019-04-30,0.030427484717641784
2019-05-31,-0.08160327829649083
2019-06-30,0.10869747086572401
2019-07-31,0.04006358776105201
2019-08-31,-0.04234251354252683
2019-09-30,-0.007317728520906175
2019-10-31,0.03979078769744593
2019-11-30,0.03162927725156206
2019-12-31,0.021035073044382013
2020-01-31,-0.04499681529014088
2020-02-29,-0.0913293228496872
2020-03-31,-0.20784451005195093
2020-04-30,0.24670086723779439
2020-05-31,0.0899409187307112
2020-06-30,0.056092807297504654
2020-07-31,0.05932189946184141
2020-08-31,0.06667581429127112
2020-09-30,-0.031051983123881577
2020-10-31,0.006857667959413449
2020-11-30,0.20967572246942634
2020-12-31,0.087429112061437
2021-01-31,0.06082093752270912
2021-02-28,0.05634814919169395
2021-03-31,-0.004003687383291377
2021-04-30,0.01650872653191815
2021-05-31,0.026864898560139405
2021-06-30,0.03310667289063085
2021-07-31,-0.08736677195149412
2021-08-31,0.040395027622049495
2021-09-30,-0.046838577402681936
2021-10-31,0.06069432089621429
2021-11-30,-0.038355025939072585
2021-12-31,-0.006141172744158041
2022-01-31,-0.17149453628990607
2022-02-28,0.020846335292811435
2022-03-31,0.005125559989104689
2022-04-30,-0.17137956687395495
2022-05-31,-0.009843197948575133
2022-06-30,-0.09638699921371541
2022-07-31,0.09770429655624713
2022-08-31,-0.04129473954879237
2022-09-30,-0.12538244934942344
2022-10-31,0.08932377403234715
2022-11-30,0.04349322179166215
2022-12-31,-0.06992813026922307
2023-01-31,0.1466523734375016
2023-02-28,-0.03619341343021487
2023-03-31,-0.014645736962515032
2023-04-30,-0.036835050557470606
2023-05-31,0.0130040635849058
2023-06-30,0.09991451819219876
2023-07-31,0.03716696517173279
2023-08-31,-0.0595180488996635
2023-09-30,-0.07770474200509148
2023-10-31,-0.0700395046682949
2023-11-30,0.1381011897908493
2023-12-31,0.09905345293880274
2024-01-31,-0.040883885299192624
2024-02-29,0.08797352879077147
2024-03-31,0.014300130213674267
2024-04-30,-0.10071048049339382
2024-05-31,0.054710291930798016
2024-06-30,-0.012329169517714234
2024-07-31,0.037342564259702726
2024-08-31,-0.022612165192059996
2024-09-30,0.03996575780984046
2024-10-31,-0.011887959242795176
2024-11-30,0.11567145682732716
2024-12-31,-0.07290470024227369
2025-01-31,0.027666544952504868
2025-02-28,-0.09800050128801918
2025-03-31,-0.10328052348599859
2025-04-30,0.0013864927076310263
2025-05-31,0.09415617247054042
2025-06-30,0.06696584200312494
2025-07-31,-0.0014741379850576886
2025-08-31,0.036806194174035856
2025-09-30,0.026036818205956713
2025-10-31,0.006439576131064717
2025-11-30,0.0244567501520061
2025-12-31,0.017554111119328253
2026-01-31,-0.013978285339286911
2026-02-28,-0.02433907162393245
2026-03-31,-0.05298153698497965
2026-04-30,0.12752470577763764
2026-05-31,0.04728036469518848
2026-06-30,0.06327878255904995
2026-07-31,-0.03671993686756736
2026-08-31,0.0017538291760956781
2026-09-30,0.09940167732259941
