,0
2016-01-31,0.0
2016-02-29,0.03028019119723524
2016-03-31,-0.016719040285959386
2016-04-30,-0.011475193407371576
2016-05-31,-0.010880411370692511
2016-06-30,0.049318525711418815
2016-07-31,-0.007481632106195235
2016-08-31,0.011662433657400717
2016-09-30,0.018160299603947827
2016-10-31,0.035303199784656125
2016-11-30,-0.019374737054301372
2016-12-31,0.0003246903762744724
2017-01-31,-0.014070021403473465
2017-02-28,0.02344262813741138
2017-03-31,0.032715297131134524
2017-04-30,-0.01017418278142368
2017-05-31,0.044544037335824016
2017-06-30,-0.00019010857427192995
2017-07-31,0.015994013966612153
2017-08-31,-0.008951441883413125
2017-09-30,-0.0024709005168885856
2017-10-31,7.313035704303861e-05
2017-11-30,0.02362979931057385
2017-12-31,-0.005426561861335388
2018-01-31,-0.018813349523396194
2018-02-28,-0.011471025838154847
2018-03-31,0.0032476790782401954
2018-04-30,0.004690391603834332
2018-05-31,0.048164973703972214
2018-06-30,0.010356857440514844
2018-07-31,-0.019440350522127003
2018-08-31,0.017903479501727437
2018-09-30,0.04876242718111168
2018-10-31,-0.037365138699881784
2018-11-30,-0.022431935660862212
2018-12-31,0.008902331563857557
2019-01-31,-0.00835669392257632
2019-02-28,0.021407247501285864
2019-03-31,0.006061329500778423
2019-04-30,-0.007567520020835161
2019-05-31,0.028850491155946845
2019-06-30,0.03654889009719642
2019-07-31,0.05307709395463611
2019-08-31,0.027059616474165105
2019-09-30,-0.03756938106352947
2019-10-31,0.055206791197457195
2019-11-30,-0.028382454342086305
2019-12-31,-0.04092297356679642
2020-01-31,0.007629646459776374
2020-02-29,0.0083768752044876
2020-03-31,0.037766991071086276
2020-04-30,0.0022265210520908685
2020-05-31,0.013125364980211218
2020-06-30,0.008482867976662867
2020-07-31,0.08972213221100422
2020-08-31,-0.013643922752636595
2020-09-30,-0.012057011292104458
2020-10-31,0.013192826362208532
2020-11-30,-0.03478211557716393
2020-12-31,0.020400627676605554
2021-01-31,-0.28453549523386323
2021-02-28,0.03113489848873363
2021-03-31,-0.01520460051982675
2021-04-30,-0.004241225958778738
2021-05-31,0.02572129485368002
2021-06-30,-0.04458273847274974
2021-07-31,-0.004595503699985293
2021-08-31,0.04038614070608171
2021-09-30,0.004293039840542967
2021-10-31,0.02570624695751378
2021-11-30,0.04316977332786043
2021-12-31,0.002539510563487668
2022-01-31,-0.009654288978214631
2022-02-28,0.015770117115910365
2022-03-31,-0.017723344367587046
2022-04-30,-0.025933576498579636
2022-05-31,-0.027176519478778305
2022-06-30,0.028049446519097798
2022-07-31,-0.03995459255243983
2022-08-31,0.0060724631535674645
2022-09-30,-0.014819495908428015
2022-10-31,-0.03005568603450892
2022-11-30,-0.01583563398555743
2022-12-31,-0.004723932780942186
2023-01-31,-0.015497999688154795
2023-02-28,-0.030087141736649725
2023-03-31,0.03855906915159424
2023-04-30,0.003932210045262896
2023-05-31,-0.007134174382276148
2023-06-30,0.01680368420064071
2023-07-31,-0.036472063689334755
2023-08-31,-0.007857953022660347
2023-09-30,0.013488831640173449
2023-10-31,0.021303652103601967
2023-11-30,0.009579805729929891
2023-12-31,-0.0487712886684597
2024-01-31,0.03940624632871648
2024-02-29,0.05471232227578371
2024-03-31,-0.0005908623356722931
2024-04-30,-0.0023955353193174656
2024-05-31,0.005784313274989961
2024-06-30,0.010425488594071886
2024-07-31,-0.02539852703971257
2024-08-31,0.015720557236009625
2024-09-30,0.027900824153008763
2024-10-31,0.03026692094782124
2024-11-30,0.03191010713811138
2024-12-31,-0.009609854726403744
2025-01-31,0.0040178103500694284
2025-02-28,-0.04158303149060649
2025-03-31,-0.029308078988984798
2025-04-30,-0.007199900289609262
2025-05-31,0.021592560145456074
2025-06-30,0.020793842973536147
2025-07-31,-0.015870570213749713
2025-08-31,-0.00446194663302224
2025-09-30,0.020173815299945108
2025-10-31,0.0048936665242775845
2025-11-30,0.05467893804540502
2025-12-31,0.0033965113692893123
2026-01-31,-0.060828697222273354
2026-02-28,-0.051600276271590584
2026-03-31,-0.004977533369879494
2026-04-30,0.030714208448276548
2026-05-31,0.019185138870358776
2026-06-30,0.014609044998360243
2026-07-31,-0.04149017801103694
2026-08-31,-0.09743796123829851
2026-09-30,0.11908580015188941
