month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,5,1,1,20.0,7,600.1464727959996,-225.77034417390504,374.3761286220945,374.3761286220945,-225.77034417390507
2025-02,6,2,2,33.33333333333333,7,438.2268440639998,-161.37595614000008,472.15949132518955,846.535619947284,-161.37595614000008
2025-03,3,1,1,33.33333333333333,3,81.50797653592022,-63.38477326643988,18.123203269480342,864.6588232167643,0.0
2025-05,3,1,2,33.33333333333333,3,328.2965019935993,-126.6201852976188,115.87548340905482,980.5343066258191,-85.80083328692567
2025-06,7,2,3,28.57142857142857,9,332.24395166333363,-59.63108750764302,249.86980159569114,1230.4041082215103,-75.65513759999949
2025-07,3,0,0,0.0,3,0.0,0.0,0.0,1230.4041082215103,0.0
2025-08,1,1,0,100.0,1,157.91378444799994,157.91378444799994,157.91378444799994,1388.3178926695102,0.0
2025-09,6,1,1,16.666666666666664,6,64.01571864733417,-27.91848000000021,36.09723864733396,1424.4151313168443,-27.91848000000021
2025-10,7,1,2,14.285714285714285,7,33.55503699600044,-14.534010186666677,13.119220969333746,1437.534352286178,-14.534010186666679
2025-11,2,1,1,50.0,2,324.34562360000064,-32.04577831666677,292.29984528333387,1729.834197569512,0.0
2025-12,4,0,3,0.0,6,0.0,-256.79066323809525,-575.3043552380944,1154.5298423314175,-318.5136919999992
2026-01,3,2,0,66.66666666666666,3,1254.6869431680002,0.0,1293.2328605919997,2447.7627029234172,0.0
2026-02,8,1,2,12.5,10,743.3404914580007,-101.00409514250033,624.2533053155004,3072.0160082389175,-101.00409514250033
2026-03,2,2,0,100.0,2,1883.0483406733333,22.4731260000003,1905.5214666733336,4977.537474912251,0.0
2026-04,6,1,1,16.666666666666664,7,497.9156127733337,-16.27717119999903,481.63844157333466,5459.175916485586,-16.27717119999903
2026-05,2,0,2,0.0,3,-65.46087844666651,-132.8992012198807,-198.36007966654722,5260.815836819039,-132.8992012198807
2026-06,5,3,0,60.0,5,217.7006121766668,0.0,421.56734174999923,5682.383178569038,0.0
2026-07,4,1,3,25.0,4,115.53391527866626,-282.0389133333328,-536.2205239332137,5146.162654635825,-514.4965746666655
2026-08,5,0,3,0.0,5,0.0,-71.4068739999999,-148.16566466666623,4997.996989969159,-76.75879066666633
2026-09,1,0,0,0.0,1,0.0,0.0,0.0,4997.996989969159,0.0
