day,symbol,entry_m,exit_m,entry,stop,target,exit_price,why,R,raw_rr,cost_R,net_R,split,half,wk,keep,date,pnl_R
2025-01-27,AMZZ,632,955,38.33,37.82,39.35,38.91,eod,0.509999999999998,1.1372549019607854,0.0928980493072166,1.0443568526535687,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,1.0443568526535687
2025-01-27,APPN,627,955,34.575,34.14,35.44500000000001,34.53,eod,0.4350000000000023,-0.1034482758620723,0.2460846125324421,-0.3495328883945145,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-0.3495328883945145
2025-01-27,ARQQ,651,678,26.76,26.215,27.850000000000005,26.215,stop,0.5450000000000017,-1.0,0.4878131337518089,-1.4878131337518088,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.4878131337518088
2025-01-27,ASAN,588,608,20.13,19.61,21.17,21.17,target,0.5199999999999996,2.0,0.1112315761161918,1.8887684238838085,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,1.8887684238838085
2025-01-27,DDOG,624,816,145.42,143.19,149.87999999999997,143.19,stop,2.2299999999999898,-1.0,0.1063288360304155,-1.1063288360304155,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.1063288360304155
2025-01-27,DOCN,643,648,41.69,41.0601,42.9498,41.0601,stop,0.6298999999999992,-1.0,0.2578940401610373,-1.2578940401610372,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.2578940401610372
2025-01-27,DOCU,626,831,93.17,92.14,95.23,92.1201,stop,1.0300000000000011,-1.0193203883495212,0.2288091306945502,-1.2481295190440715,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.2481295190440715
2025-01-27,FOA,681,784,26.758,26.48,27.314,26.47,stop,0.2779999999999987,-1.0359712230215885,1.070667625899282,-2.1066388489208707,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-2.1066388489208707
2025-01-27,GTLB,632,805,66.445,65.16,69.01499999999999,65.16,stop,1.2849999999999966,-1.0,0.1431851810676729,-1.143185181067673,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.143185181067673
2025-01-27,HIMS,601,629,30.825,30.44,31.594999999999995,31.594999999999995,target,0.384999999999998,2.0,0.1528289355504317,1.847171064449568,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,1.847171064449568
2025-01-27,HUBS,608,641,761.0,752.8093,777.3814,777.3814,target,8.190699999999993,2.0,0.3391677277383136,1.6608322722616864,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,1.6608322722616864
2025-01-27,IONQ,589,691,40.4369,38.82,43.6707,38.82,stop,1.6169000000000011,-1.0,0.0374664635965977,-1.0374664635965978,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.0374664635965978
2025-01-27,JANX,582,809,46.03,44.73,48.63000000000001,44.73,stop,1.3000000000000045,-1.0,0.2742194871794862,-1.2742194871794863,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.2742194871794863
2025-01-27,JKS,592,600,21.715,21.2676,22.6098,21.2676,stop,0.4473999999999982,-1.0,0.1733880034136627,-1.1733880034136628,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.1733880034136628
2025-01-27,KVYO,633,654,44.956,44.44,45.988000000000014,45.988000000000014,target,0.5160000000000053,2.0,0.2956662790697547,1.7043337209302454,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,1.7043337209302454
2025-01-27,LGIH,593,613,96.8,95.35,99.7,95.35,stop,1.4500000000000028,-1.0,0.5666833583208386,-1.5666833583208386,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.5666833583208386
2025-01-27,LMND,645,669,32.715,32.14,33.86500000000001,32.13,stop,0.5750000000000028,-1.0173913043478224,0.1783808695652177,-1.1957721739130402,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.1957721739130402
2025-01-27,LUNR,646,654,23.0299,22.4804,24.128900000000005,22.4804,stop,0.5495000000000019,-1.0,0.0642772231331661,-1.064277223133166,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.064277223133166
2025-01-27,MDB,607,639,268.99,265.0,276.97,276.97,target,3.990000000000009,2.0,0.2350630770474567,1.7649369229525431,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,1.7649369229525431
2025-01-27,FBL,634,655,40.42,39.8296,41.60080000000001,41.60080000000001,target,0.5904000000000025,2.0,0.1060418035740691,1.8939581964259309,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,1.8939581964259309
2025-01-27,METU,634,655,40.75,40.13,41.99,41.99,target,0.6199999999999974,2.0,0.1070737830913746,1.8929262169086252,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,1.8929262169086252
2025-01-27,MNDY,641,666,255.57,252.68,261.35,252.68,stop,2.8899999999999864,-1.0,0.2177593143960752,-1.2177593143960752,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.2177593143960752
2025-01-27,MRNA,603,688,43.1765,42.34,44.84949999999999,42.34,stop,0.8364999999999938,-1.0,0.0831527647699472,-1.0831527647699473,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.0831527647699473
2025-01-27,MSTX,590,659,47.42,45.65,50.96000000000001,45.65,stop,1.7700000000000031,-1.0,0.0862397192261599,-1.08623971922616,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.08623971922616
2025-01-27,NET,610,808,127.885,126.29,131.075,126.29,stop,1.5949999999999989,-1.0,0.183615203761755,-1.183615203761755,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.183615203761755
2025-01-27,PLTU,601,619,27.44,26.8604,28.599200000000007,26.8604,stop,0.5796000000000028,-1.0,0.127200788605975,-1.127200788605975,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.127200788605975
2025-01-27,PTIR,601,619,129.6,126.8787,135.0426,126.8787,stop,2.7212999999999994,-1.0,0.1397321751821539,-1.139732175182154,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.139732175182154
2025-01-27,PRCT,708,760,76.3031,75.425,78.05930000000001,75.425,stop,0.8781000000000034,-1.0,0.3850625188222072,-1.3850625188222072,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.3850625188222072
2025-01-27,RBRK,612,618,71.98,71.16,73.62000000000002,71.16,stop,0.8200000000000074,-1.0,0.337874779721613,-1.337874779721613,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.337874779721613
2025-01-27,RDDT,646,658,183.5899,181.16,188.4497,181.16,stop,2.4299000000000035,-1.0,0.1567655720582351,-1.156765572058235,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.156765572058235
2025-01-27,RDW,598,638,22.11,21.65,23.03,23.03,target,0.4600000000000008,2.0,0.2891913043478277,1.7108086956521724,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,1.7108086956521724
2025-01-27,SDGR,609,638,24.3,23.91,25.08,23.91,stop,0.3900000000000005,-1.0,0.2314291913214986,-1.2314291913214983,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.2314291913214983
2025-01-27,SG,627,724,29.985,29.68,30.595,30.595,target,0.3049999999999997,2.0,0.1762095310712959,1.823790468928704,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,1.823790468928704
2025-01-27,SMCX,601,649,39.14,37.91,41.60000000000001,37.91,stop,1.230000000000004,-1.0,0.1215002651113461,-1.1215002651113462,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.1215002651113462
2025-01-27,SNOW,626,674,180.242,178.045,184.636,178.045,stop,2.1970000000000027,-1.0,0.1345246851767562,-1.1345246851767563,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.1345246851767563
2025-01-27,SPT,626,704,34.39,34.0,35.17,33.99,stop,0.3900000000000005,-1.0256410256410204,0.4488487179487114,-1.4744897435897315,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.4744897435897315
2025-01-27,TARS,659,809,52.8,51.88,54.63999999999999,51.88,stop,0.9199999999999946,-1.0,0.4693538752362994,-1.4693538752362991,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.4693538752362991
2025-01-27,TGTX,592,803,32.31,31.63,33.67000000000001,31.62,stop,0.6800000000000033,-1.0147058823529382,0.1882707282913154,-1.2029766106442537,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.2029766106442537
2025-01-27,TMDX,585,799,62.485,61.4,64.655,61.4,stop,1.0850000000000009,-1.0,0.363318043247075,-1.363318043247075,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.363318043247075
2025-01-27,TREE,642,681,47.205,46.4999,48.6152,46.34,stop,0.7051000000000016,-1.226776343781014,0.4864483254654841,-1.713224669246498,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.713224669246498
2025-01-27,TSLR,589,617,41.87,41.13,43.34999999999999,41.13,stop,0.7399999999999949,-1.0,0.1183750322660836,-1.1183750322660837,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.1183750322660837
2025-01-27,TSLL,594,604,26.75,26.43,27.39,26.43,stop,0.3200000000000003,-1.0,0.0657244791666668,-1.065724479166667,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.065724479166667
2025-01-27,TWST,589,631,54.015,52.675,56.69500000000001,52.59,stop,1.3400000000000034,-1.0634328358208909,0.3225398156277435,-1.385972651448634,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.385972651448634
2025-01-27,UPST,644,662,67.58,66.5274,69.6852,66.5274,stop,1.0525999999999982,-1.0,0.17979661070913,-1.17979661070913,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.17979661070913
2025-01-27,TSLT,595,605,36.83,36.21,38.06999999999999,36.21,stop,0.6199999999999974,-1.0,0.0661519486909454,-1.0661519486909454,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.0661519486909454
2025-01-27,WEBL,611,639,30.4,30.0256,31.148799999999994,31.148799999999994,target,0.3743999999999978,2.0,0.2195851298647422,1.7804148701352578,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,1.7804148701352578
2025-01-27,SVIX,643,659,25.69,25.2001,26.66980000000001,25.2001,stop,0.4899000000000022,-1.0,0.2012877236597161,-1.201287723659716,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,-1.201287723659716
2025-01-27,SOXS,689,770,21.9573,21.71,22.4519,22.4519,target,0.2472999999999992,2.0,0.077065239499485,1.922934760500515,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-27,1.922934760500515
2025-01-28,AI,629,635,32.95,32.555,33.74000000000001,32.555,stop,0.3950000000000031,-1.0,0.1259315830598499,-1.12593158305985,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-28,-1.12593158305985
2025-01-28,APP,629,636,366.63,361.56,376.77,361.56,stop,5.069999999999993,-1.0,0.1381143530397447,-1.1381143530397448,TRAIN,H1,2025-01-25/2025-01-31,True,2025-01-28,-1.1381143530397448
