day,symbol,entry_m,signal_m,exit_m,exit_price,why,split,half,wk,entry,stop,R,price,net_R,cost_R,BR,kept,order
2024-08-13,CDLX,802,801,843,3.73,stop,Y2024,,2024-08-12,3.8,3.73,0.06999999999999984,3.8,-1.184371428571429,0.184371428571429,0.6538461538461539,True,1.0
2024-08-14,RAIL,631,628,670,4.52,stop,Y2024,,2024-08-12,4.65,4.52,0.13000000000000078,4.65,-1.1214153846153838,0.1214153846153839,0.36363636363636365,False,
2024-08-14,CORZ,656,655,937,8.78,stop,Y2024,,2024-08-12,9.035,8.78,0.2550000000000008,9.035,-1.1202666666666663,0.1202666666666663,0.36363636363636365,False,
2024-08-14,NNE,662,661,709,8.43,target,Y2024,,2024-08-12,7.81,7.5,0.3099999999999996,7.81,1.9139419354838736,0.08605806451612913,0.42424242424242425,False,
2024-08-14,INTA,694,693,955,38.7,eod,Y2024,,2024-08-12,38.85,37.97,0.8800000000000026,38.85,-0.3205227272727247,0.15006818181818138,0.42424242424242425,False,
2024-08-14,QFIN,739,738,818,23.23,stop,Y2024,,2024-08-12,23.605,23.23,0.375,23.605,-1.2138186666666666,0.21381866666666668,0.30303030303030304,False,
2024-08-15,ANNX,601,600,955,5.94,eod,Y2024,,2024-08-12,5.86,5.74,0.1200000000000001,5.86,0.5005000000000002,0.16616666666666652,0.5639097744360902,False,
2024-08-15,TERN,601,600,955,6.84,eod,Y2024,,2024-08-12,6.74,6.55,0.1900000000000004,6.74,0.4055999999999973,0.12071578947368397,0.5639097744360902,False,
2024-08-15,AUR,603,602,677,3.6549999999999994,target,Y2024,,2024-08-12,3.545,3.49,0.054999999999999716,3.545,1.7804545454545444,0.21954545454545568,0.5639097744360902,False,
2024-08-15,CIFR,603,602,843,3.89,stop,Y2024,,2024-08-12,3.99,3.89,0.10000000000000009,3.99,-1.13546,0.13545999999999989,0.5639097744360902,False,
2024-08-15,LESL,604,603,717,3.12,stop,Y2024,,2024-08-12,3.205,3.12,0.08499999999999996,3.205,-1.1280000000000001,0.12800000000000006,0.5714285714285714,False,
2024-08-15,EVLV,608,607,657,3.545,target,Y2024,,2024-08-12,3.335,3.23,0.10499999999999998,3.335,1.8916095238095239,0.10839047619047622,0.5263157894736842,False,
2024-08-15,ADPT,610,609,645,4.828,target,Y2024,,2024-08-12,4.61,4.501,0.10899999999999999,4.61,1.8558018348623853,0.14419816513761471,0.49624060150375937,False,
2024-08-15,NTLA,612,611,880,23.11,target,Y2024,,2024-08-12,22.25,21.82,0.4299999999999997,22.25,1.8236697674418603,0.17633023255813965,0.5112781954887218,False,
2024-08-15,SG,613,612,817,36.61000000000001,target,Y2024,,2024-08-12,35.35,34.72,0.6300000000000026,35.35,1.808822222222223,0.19117777777777703,0.5112781954887218,False,
2024-08-15,BROS,614,613,955,32.31,eod,Y2024,,2024-08-12,31.96,31.34,0.620000000000001,31.96,0.38913870967742104,0.17537741935483844,0.5413533834586466,False,
2024-08-15,CYRX,614,612,955,8.88,eod,Y2024,,2024-08-12,8.55,8.26,0.2900000000000009,8.55,1.0374620689655143,0.10046896551724106,0.5112781954887218,False,
2024-08-15,VSCO,614,613,767,23.52,stop,Y2024,,2024-08-12,24.0361,23.52,0.5161000000000016,24.0361,-1.1581467157527605,0.1581467157527606,0.5413533834586466,False,
2024-08-15,AQST,615,614,621,4.140999999999999,target,Y2024,,2024-08-12,4.01,3.9445,0.06549999999999967,4.01,1.7914473282442738,0.20855267175572623,0.5338345864661654,False,
2024-08-15,BLND,616,615,680,4.08,target,Y2024,,2024-08-12,3.86,3.75,0.10999999999999988,3.86,1.880290909090913,0.11970909090909104,0.556390977443609,False,
2024-08-15,GRPN,623,622,955,13.7,eod,Y2024,,2024-08-12,13.14,12.76,0.3800000000000008,13.14,1.3558210526315728,0.11786315789473661,0.5864661654135338,False,
2024-08-15,HA,623,622,712,15.69,stop,Y2024,,2024-08-12,15.97,15.69,0.28000000000000114,15.97,-1.1937214285714277,0.1937214285714278,0.5864661654135338,False,
2024-08-15,DLO,624,623,706,8.17,stop,Y2024,,2024-08-12,8.395,8.17,0.22499999999999964,8.395,-1.126657777777778,0.12665777777777798,0.5639097744360902,False,
2024-08-15,HLF,624,623,684,8.56,stop,Y2024,,2024-08-12,8.69,8.56,0.129999999999999,8.69,-1.2270769230769247,0.2270769230769248,0.5639097744360902,False,
2024-08-15,AMDL,627,626,749,12.679400000000001,target,Y2024,,2024-08-12,12.3,12.1103,0.1897000000000002,12.3,1.7791466526093835,0.22085334739061652,0.5864661654135338,False,
2024-08-15,SOXL,627,626,702,39.515,target,Y2024,,2024-08-12,38.345,37.76,0.5850000000000009,38.345,1.7767401709401713,0.22325982905982872,0.5864661654135338,False,
2024-08-15,OCUL,628,627,955,8.325,eod,Y2024,,2024-08-12,8.3,8.155,0.14500000000000135,8.3,-0.022241379310354414,0.1946551724137913,0.5789473684210527,False,
2024-08-15,RVLV,628,627,675,24.109999999999996,target,Y2024,,2024-08-12,23.31,22.91,0.3999999999999986,23.31,1.8014649999999994,0.19853500000000068,0.5789473684210527,False,
2024-08-15,SFIX,634,633,955,3.435,eod,Y2024,,2024-08-12,3.4091,3.345,0.06409999999999982,3.4091,0.22314945397816024,0.18090670826833125,0.6616541353383458,True,0.0
2024-08-15,HNST,637,636,732,4.275,stop,Y2024,,2024-08-12,4.35,4.275,0.07499999999999929,4.35,-1.1970000000000018,0.19700000000000184,0.6842105263157895,True,1.0
2024-08-15,ASTS,652,651,699,29.217599999999994,target,Y2024,,2024-08-12,26.6392,25.35,1.2891999999999975,26.6392,1.9293445857896367,0.07065541421036314,0.6541353383458647,True,2.0
2024-08-15,UIS,654,653,881,4.9896,target,Y2024,,2024-08-12,4.8,4.7052,0.09480000000000022,4.8,1.8274481012658232,0.1725518987341768,0.631578947368421,True,3.0
2024-08-15,EYE,664,663,947,10.95,stop,Y2024,,2024-08-12,11.145,10.95,0.19500000000000028,11.145,-1.1941230769230766,0.19412307692307665,0.6917293233082706,True,4.0
2024-08-15,BYON,665,664,832,10.700000000000001,target,Y2024,,2024-08-12,10.24,10.01,0.23000000000000043,10.24,1.848226086956522,0.15177391304347798,0.7218045112781954,True,5.0
2024-08-15,PLL,669,667,955,7.645,eod,Y2024,,2024-08-12,7.62,7.43,0.1900000000000004,7.62,-0.00480526315789756,0.13638421052631552,0.6992481203007519,True,6.0
2024-08-15,AEHR,671,670,699,14.815000000000001,target,Y2024,,2024-08-12,14.425,14.23,0.19500000000000028,14.425,1.7480871794871797,0.25191282051282016,0.706766917293233,True,7.0
2024-08-15,W,676,675,955,44.16,eod,Y2024,,2024-08-12,43.56,42.89,0.6700000000000017,43.56,0.6742925373134226,0.22122985074626814,0.7218045112781954,True,8.0
2024-08-15,VERI,683,682,767,3.49,stop,Y2024,,2024-08-12,3.6184,3.49,0.12839999999999963,3.6184,-1.0956143302180688,0.0956143302180688,0.7368421052631579,True,9.0
2024-08-15,VERV,749,748,778,4.635,stop,Y2024,,2024-08-12,4.73,4.635,0.09500000000000064,4.73,-1.1690842105263146,0.16908421052631467,0.7218045112781954,True,10.0
2024-08-15,PLCE,772,770,955,6.53,eod,Y2024,,2024-08-12,6.7199,6.5,0.21989999999999998,6.7199,-0.9673018644838551,0.1037275125056844,0.6917293233082706,True,11.0
2024-08-15,APPS,781,780,871,3.36,stop,Y2024,,2024-08-12,3.455,3.36,0.0950000000000002,3.455,-1.123452631578947,0.12345263157894713,0.6992481203007519,True,12.0
2024-08-15,SANA,818,817,955,4.995,eod,Y2024,,2024-08-12,4.985,4.91,0.07500000000000018,4.985,-0.09268000000000265,0.22601333333333282,0.7293233082706767,True,13.0
2024-08-15,TSLL,828,827,878,9.76,stop,Y2024,,2024-08-12,9.9149,9.76,0.1548999999999996,9.9149,-1.2174285345384124,0.21742853453841246,0.7368421052631579,True,14.0
2024-08-15,TSLT,828,827,878,13.35,stop,Y2024,,2024-08-12,13.56,13.35,0.21000000000000085,13.56,-1.2193428571428562,0.21934285714285626,0.7368421052631579,True,15.0
2024-08-16,PTLO,612,611,662,12.11,stop,Y2024,,2024-08-12,12.34,12.11,0.23000000000000043,12.34,-1.1822173913043474,0.1822173913043475,0.5416666666666666,False,
2024-08-16,SOXS,649,648,955,22.45,eod,Y2024,,2024-08-12,22.9705,22.12,0.8505000000000003,22.9705,-0.7036985302763101,0.09170558495002937,0.5,False,
2024-08-16,HUMA,652,651,698,6.445,stop,Y2024,,2024-08-12,6.65,6.445,0.20500000000000007,6.65,-1.1100926829268292,0.11009268292682924,0.4583333333333333,False,
2024-08-16,RKLB,748,747,793,6.8292,stop,Y2024,,2024-08-12,7.0792,6.8292,0.25,7.0792,-1.09607712,0.09607712000000002,0.5416666666666666,False,
2024-08-16,RILYN,789,788,880,9.7,target,Y2024,,2024-08-12,9.36,9.19,0.16999999999999993,9.36,1.8124,0.18760000000000004,0.4583333333333333,False,
2024-08-19,GDS,601,600,843,13.285,target,Y2024,,2024-08-19,12.855,12.64,0.21499999999999986,12.855,1.7963116279069766,0.2036883720930234,0.4666666666666667,False,
2024-08-19,ZIM,613,612,832,22.3,stop,Y2024,,2024-08-19,23.2,22.3,0.8999999999999986,23.2,-1.0874444444444447,0.08744444444444457,0.4666666666666667,False,
2024-08-19,ASTSW,639,638,916,25.580000000000005,target,Y2024,,2024-08-19,23.46,22.4,1.0600000000000023,23.46,1.9243509433962265,0.07564905660377343,0.5333333333333333,False,
2024-08-19,RKLB,752,751,810,7.214999999999999,target,Y2024,,2024-08-19,7.005,6.9,0.10499999999999954,7.005,1.7727714285714276,0.22722857142857242,0.6,False,
2024-08-20,MSTX,601,600,611,21.9025,stop,Y2024,,2024-08-19,22.75,21.9025,0.8475000000000001,22.75,-1.091068436578171,0.09106843657817108,0.4782608695652174,False,
2024-08-20,SPRY,615,614,669,15.27,stop,Y2024,,2024-08-19,15.8171,15.27,0.5471000000000004,15.8171,-1.0980967282032534,0.09809672820325346,0.2608695652173913,False,
2024-08-20,KOSS,731,730,769,9.4,stop,Y2024,,2024-08-19,9.735,9.4,0.3349999999999991,9.735,-1.098602985074627,0.09860298507462714,0.30434782608695654,False,
2024-08-20,TLS,742,741,763,3.418,stop,Y2024,,2024-08-19,3.565,3.418,0.1469999999999998,3.565,-1.0822557823129253,0.08225578231292528,0.30434782608695654,False,
2024-08-20,LUNR,826,825,829,5.76,stop,Y2024,,2024-08-19,5.98,5.76,0.22000000000000064,5.98,-1.0922181818181815,0.09221818181818156,0.17391304347826086,False,
2024-08-21,PSNL,672,670,955,6.38,eod,Y2024,,2024-08-19,6.14,5.8601,0.2798999999999996,6.14,0.7826938192211523,0.07475526973919266,0.5333333333333333,False,
2024-08-21,RMTI,705,704,717,3.1,stop,Y2024,,2024-08-19,3.154,3.1,0.053999999999999826,3.154,-1.1983851851851859,0.19838518518518583,0.4666666666666667,False,
2024-08-22,EH,630,629,955,14.53,eod,Y2024,,2024-08-19,14.3673,13.88,0.4872999999999994,14.3673,0.23356995690539567,0.10031060948081277,0.30434782608695654,False,
2024-08-22,SPCB,636,633,854,3.5199999999999996,target,Y2024,,2024-08-19,3.34,3.25,0.08999999999999986,3.34,1.873422222222222,0.12657777777777798,0.2608695652173913,False,
2024-08-22,ATEC,647,646,670,5.82,stop,Y2024,,2024-08-19,5.95,5.82,0.1299999999999999,5.95,-1.1554153846153847,0.15541538461538476,0.30434782608695654,False,
2024-08-22,GRFS,740,739,955,8.835,eod,Y2024,,2024-08-19,8.655,8.5101,0.1448999999999998,8.655,1.0389026915113988,0.20333333333333362,0.34782608695652173,False,
2024-08-22,PTON,816,815,943,4.5,stop,Y2024,,2024-08-19,4.595,4.5,0.09499999999999975,4.595,-1.1642526315789479,0.16425263157894782,0.34782608695652173,False,
2024-08-23,WWW,602,601,701,13.470000000000002,target,Y2024,,2024-08-19,13.07,12.87,0.20000000000000107,13.07,1.777410000000001,0.22258999999999884,0.8064516129032258,True,0.0
2024-08-23,NXE,610,609,955,6.38,eod,Y2024,,2024-08-19,6.365,6.25,0.11500000000000021,6.365,-0.05777391304348095,0.18820869565217357,0.8064516129032258,True,1.0
2024-08-23,UEC,610,609,931,5.29,stop,Y2024,,2024-08-19,5.4401,5.29,0.15010000000000012,5.4401,-1.1230267821452364,0.12302678214523641,0.8064516129032258,True,2.0
2024-08-23,URNM,610,609,955,43.405,eod,Y2024,,2024-08-19,43.57,42.9095,0.660499999999999,43.57,-0.4740423921271758,0.2242316426949284,0.8064516129032258,True,3.0
2024-08-23,UUUU,612,611,847,4.88,stop,Y2024,,2024-08-19,4.99,4.88,0.11000000000000032,4.99,-1.1540363636363633,0.1540363636363632,0.7741935483870968,True,4.0
2024-08-23,CCRN,613,612,955,15.28,eod,Y2024,,2024-08-19,15.285,15.04,0.245000000000001,15.285,-0.23252244897959407,0.21211428571428484,0.7741935483870968,True,5.0
2024-08-23,WRBY,620,619,955,15.47,eod,Y2024,,2024-08-19,15.575,15.3602,0.21479999999999855,15.575,-0.735260707635008,0.24643389199255286,0.7741935483870968,True,6.0
2024-08-23,EU,621,620,955,3.605,eod,Y2024,,2024-08-19,3.705,3.55,0.15500000000000025,3.705,-0.726303225806451,0.08114193548387083,0.7741935483870968,True,7.0
2024-08-23,GDXU,635,634,648,46.74,stop,Y2024,,2024-08-19,47.87,46.74,1.1299999999999955,47.87,-1.1438336283185846,0.14383362831858462,0.7419354838709677,True,8.0
2024-08-23,LIND,662,661,955,10.27,eod,Y2024,,2024-08-19,10.3401,9.93,0.4100999999999999,10.3401,-0.2566259936600831,0.08569207510363328,0.7741935483870968,True,9.0
2024-08-23,OPRA,675,674,883,16.195,target,Y2024,,2024-08-19,15.605,15.31,0.29499999999999993,15.605,1.8197457627118643,0.18025423728813567,0.7741935483870968,True,10.0
2024-08-23,SOXL,679,678,734,39.33,stop,Y2024,,2024-08-19,40.58,39.33,1.25,40.58,-1.1101776,0.1101776,0.7419354838709677,True,11.0
2024-08-23,SDIG,699,698,955,5.42,eod,Y2024,,2024-08-19,5.29,5.14,0.15000000000000036,5.29,0.7465866666666642,0.12007999999999974,0.7741935483870968,True,12.0
2024-08-23,ETHU,823,822,833,6.68,target,Y2024,,2024-08-19,6.5,6.41,0.08999999999999986,6.5,1.754044444444444,0.24595555555555593,0.7741935483870968,True,13.0
2024-08-23,MSTX,823,822,838,24.299999999999997,target,Y2024,,2024-08-19,23.5,23.1,0.3999999999999986,23.5,1.7998499999999993,0.20015000000000074,0.7741935483870968,True,14.0
2024-08-26,CMPS,602,601,620,7.9701,stop,Y2024,,2024-08-26,8.26,7.9701,0.2898999999999994,8.26,-1.0966747844084168,0.0966747844084169,0.45454545454545453,False,
2024-08-26,XPEV,603,602,955,7.55,eod,Y2024,,2024-08-26,7.5227,7.3708,0.15190000000000037,7.5227,0.011305859117836964,0.16841764318630636,0.45454545454545453,False,
2024-08-26,CRMD,657,656,955,6.285,eod,Y2024,,2024-08-26,6.17,6.04,0.1299999999999999,6.17,0.723069230769233,0.16154615384615398,0.2727272727272727,False,
2024-08-26,EU,712,711,926,3.68,stop,Y2024,,2024-08-26,3.755,3.68,0.07499999999999973,3.755,-1.1700266666666672,0.1700266666666673,0.3181818181818182,False,
2024-08-26,CING,731,730,738,11.414300000000003,target,Y2024,,2024-08-26,10.6301,10.238,0.392100000000001,10.6301,1.907423667431778,0.09257633256822216,0.36363636363636365,False,
2024-08-27,HAIN,631,630,636,8.792,stop,Y2024,,2024-08-26,9.15,8.792,0.35800000000000054,9.15,-1.086699441340782,0.08669944134078199,0.25,False,
2024-08-28,BOX,608,607,615,31.33,stop,Y2024,,2024-08-26,31.905,31.33,0.5750000000000028,31.905,-1.188455652173912,0.18845565217391214,0.5882352941176471,False,
2024-08-28,KSS,637,636,684,20.62,stop,Y2024,,2024-08-26,20.94,20.62,0.3200000000000003,20.94,-1.2222874999999997,0.2222874999999998,0.7058823529411765,True,0.0
2024-08-28,SMTC,724,723,955,42.43,eod,Y2024,,2024-08-26,40.3022,38.56,1.7421999999999969,40.3022,1.14243310756515,0.07889624612558847,0.47058823529411764,False,
2024-08-29,BMEA,601,600,832,7.88,stop,Y2024,,2024-08-26,8.2,7.88,0.3199999999999994,8.2,-1.0869250000000001,0.08692500000000015,0.631578947368421,True,0.0
2024-08-29,CONL,601,600,621,30.6107,stop,Y2024,,2024-08-26,31.3114,30.6107,0.7006999999999977,31.3114,-1.1517320108462972,0.15173201084629706,0.631578947368421,True,1.0
2024-08-29,MSTX,601,600,621,21.0101,stop,Y2024,,2024-08-26,21.635,21.0101,0.6249000000000002,21.635,-1.1175132341174587,0.11751323411745875,0.631578947368421,True,2.0
2024-08-29,MSTY,601,600,621,23.805,stop,Y2024,,2024-08-26,24.2,23.805,0.3949999999999996,24.2,-1.2081037974683546,0.20810379746835464,0.631578947368421,True,3.0
2024-08-29,NVDD,614,613,955,7.79,eod,Y2024,,2024-08-26,7.6,7.44,0.15999999999999925,7.6,1.0257625000000072,0.16173750000000078,0.7368421052631579,True,4.0
2024-08-29,NVDQ,614,613,955,5.34,eod,Y2024,,2024-08-26,5.0899,4.875,0.2149000000000001,5.0899,1.0830354583527206,0.08076165658445786,0.7368421052631579,True,5.0
2024-08-29,NVDS,614,613,955,38.31,eod,Y2024,,2024-08-26,36.9258,35.8,1.1258000000000052,36.9258,1.1177610943329135,0.11176457630129635,0.7368421052631579,True,6.0
2024-08-29,UPST,635,634,907,43.71,stop,Y2024,,2024-08-26,44.7299,43.71,1.0198999999999998,44.7299,-1.1489142857142858,0.14891428571428572,0.6842105263157895,True,7.0
2024-08-29,ATAT,640,639,808,18.709999999999997,target,Y2024,,2024-08-26,18.13,17.84,0.28999999999999915,18.13,1.7870413793103441,0.2129586206896558,0.7105263157894737,True,8.0
2024-08-29,AFRM,686,685,900,41.14,stop,Y2024,,2024-08-26,42.26,41.14,1.1199999999999974,42.26,-1.1280892857142861,0.12808928571428602,0.6578947368421053,True,9.0
2024-08-29,IREN,692,691,702,8.92,stop,Y2024,,2024-08-26,9.1,8.92,0.17999999999999972,9.1,-1.1716888888888892,0.17168888888888914,0.7368421052631579,True,10.0
2024-08-29,BTBT,695,694,765,3.39,stop,Y2024,,2024-08-26,3.475,3.39,0.08499999999999996,3.475,-1.1388,0.13880000000000006,0.7894736842105263,True,11.0
2024-08-29,XPEV,791,790,955,7.875,eod,Y2024,,2024-08-26,7.9,7.76,0.14000000000000057,7.9,-0.3703928571428582,0.1918214285714278,0.6052631578947368,False,
2024-08-30,SOXL,637,636,657,37.86,stop,Y2024,,2024-08-26,38.79,37.86,0.9299999999999997,38.79,-1.1416129032258064,0.1416129032258065,0.36,False,
2024-08-30,CING,762,761,772,7.840000000000002,target,Y2024,,2024-08-26,7.4,7.18,0.22000000000000064,7.4,1.885236363636364,0.11476363636363603,0.32,False,
2024-09-03,NVDQ,607,606,648,6.000000000000001,target,Y2024,,2024-09-02,5.78,5.67,0.11000000000000032,5.78,1.820945454545455,0.17905454545454494,0.7272727272727273,True,0.0
2024-09-03,U,610,609,691,17.4,stop,Y2024,,2024-09-02,17.925,17.4,0.5250000000000021,17.925,-1.115885714285714,0.11588571428571383,0.6818181818181818,True,1.0
2024-09-03,NVDS,614,613,660,42.16999999999999,target,Y2024,,2024-09-02,40.91,40.28,0.6299999999999955,40.91,1.7788158730158714,0.22118412698412857,0.7727272727272727,True,2.0
2024-09-03,AAOI,620,619,639,12.27,stop,Y2024,,2024-09-02,12.595,12.27,0.32500000000000107,12.595,-1.1315630769230764,0.1315630769230765,0.7727272727272727,True,3.0
2024-09-03,SOXS,621,620,659,25.895000000000003,target,Y2024,,2024-09-02,24.945,24.47,0.4750000000000014,24.945,1.8210463157894743,0.1789536842105258,0.7727272727272727,True,4.0
2024-09-03,GDXD,651,650,697,17.05,stop,Y2024,,2024-09-02,17.27,17.05,0.21999999999999886,17.27,-1.2667000000000015,0.2667000000000014,0.6818181818181818,True,5.0
2024-09-03,UVIX,684,683,838,5.039999999999998,target,Y2024,,2024-09-02,4.81,4.695,0.11499999999999932,4.81,1.8573913043478254,0.1426086956521747,0.6363636363636364,True,6.0
2024-09-03,UVXY,684,683,837,25.719700000000003,target,Y2024,,2024-09-02,24.7999,24.34,0.4599000000000011,24.7999,1.8162565340291372,0.1837434659708628,0.6363636363636364,True,7.0
2024-09-03,GCT,738,737,858,20.88,stop,Y2024,,2024-09-02,21.26,20.88,0.38000000000000256,21.26,-1.1900210526315778,0.19002105263157767,0.5909090909090909,False,
2024-09-04,SOXS,601,600,610,26.7,stop,Y2024,,2024-09-02,27.959,26.7,1.2590000000000003,27.959,-1.0753048451151708,0.07530484511517076,0.42857142857142855,False,
2024-09-04,SBIT,622,621,639,41.56,stop,Y2024,,2024-09-02,42.16,41.56,0.5999999999999943,42.16,-1.2387066666666688,0.2387066666666689,0.2857142857142857,False,
2024-09-04,AMDL,631,630,955,11.395,eod,Y2024,,2024-09-02,11.4595,11.275,0.1844999999999999,11.4595,-0.5607013550135541,0.2111078590785909,0.2857142857142857,False,
2024-09-04,ASTS,746,745,846,34.58,stop,Y2024,,2024-09-02,35.72,34.58,1.1400000000000006,35.72,-1.1063333333333332,0.10633333333333328,0.35714285714285715,False,
2024-09-05,NIO,601,600,615,4.43,stop,Y2024,,2024-09-02,4.525,4.43,0.09500000000000064,4.525,-1.1617473684210515,0.16174736842105156,0.5294117647058824,False,
2024-09-05,WULF,606,605,690,4.0,stop,Y2024,,2024-09-02,4.175,4.0,0.17499999999999982,4.175,-1.0809142857142857,0.0809142857142858,0.6176470588235294,True,0.0
2024-09-05,GDXU,618,617,668,39.18,stop,Y2024,,2024-09-02,40.0,39.18,0.8200000000000003,40.0,-1.1656536585365853,0.1656536585365853,0.5588235294117647,False,
2024-09-05,AEHR,669,668,808,14.2852,stop,Y2024,,2024-09-02,14.68,14.2852,0.39480000000000004,14.68,-1.1262235055724417,0.12622350557244172,0.5588235294117647,False,
2024-09-05,BOIL,676,675,829,9.2802,stop,Y2024,,2024-09-02,9.43,9.2802,0.14979999999999905,9.43,-1.2138320427236329,0.21383204272363288,0.47058823529411764,False,
2024-09-05,QMMM,715,714,741,6.25,stop,Y2024,,2024-09-02,6.46,6.25,0.20999999999999996,6.46,-1.1043904761904761,0.10439047619047621,0.4117647058823529,False,
2024-09-05,QDEL,716,715,755,44.38,target,Y2024,,2024-09-02,43.07,42.415,0.6550000000000011,43.07,1.7760305343511456,0.22396946564885456,0.4117647058823529,False,
2024-09-05,GIII,738,737,955,30.51,eod,Y2024,,2024-09-02,31.1204,30.29,0.8304000000000009,31.1204,-0.8623401734104019,0.1272727360308284,0.4117647058823529,False,
2024-09-06,IOT,601,600,955,43.78,eod,Y2024,,2024-09-02,44.73,42.9,1.8299999999999983,44.73,-0.6021267759562824,0.08300109289617494,0.2777777777777778,False,
2024-09-06,X,627,626,955,31.435,eod,Y2024,,2024-09-02,31.9199,31.19,0.7298999999999971,31.9199,-0.8128931086450226,0.14855552815454232,0.2777777777777778,False,
2024-09-06,NX,736,735,955,30.285,eod,Y2024,,2024-09-02,30.27,29.68,0.5899999999999999,30.27,-0.1490186440677957,0.17444237288135597,0.3333333333333333,False,
2024-09-09,NVDX,601,600,630,10.755,stop,Y2024,,2024-09-09,10.96,10.755,0.20500000000000007,10.96,-1.1815756097560977,0.18157560975609754,0.8888888888888888,True,0.0
2024-09-09,TSL,602,601,648,8.525,stop,Y2024,,2024-09-09,8.69,8.53,0.16000000000000014,8.69,-1.2157062499999935,0.18445624999999982,0.8703703703703703,True,1.0
2024-09-09,TSLL,602,601,648,9.5812,stop,Y2024,,2024-09-09,9.88,9.5812,0.29879999999999995,9.88,-1.1122230254350736,0.11222302543507366,0.8703703703703703,True,2.0
2024-09-09,TSLR,602,601,658,14.65,stop,Y2024,,2024-09-09,15.1,14.65,0.4499999999999993,15.1,-1.1138888888888892,0.11388888888888907,0.8703703703703703,True,3.0
2024-09-09,TSLT,602,601,648,13.08,stop,Y2024,,2024-09-09,13.46,13.08,0.3800000000000008,13.46,-1.1202315789473682,0.12023157894736819,0.8703703703703703,True,4.0
2024-09-09,SOXL,603,602,630,26.85,stop,Y2024,,2024-09-09,27.33,26.85,0.4799999999999969,27.33,-1.1933875000000012,0.19338750000000124,0.8888888888888888,True,5.0
2024-09-09,SMCX,604,603,718,7.719999999999999,target,Y2024,,2024-09-09,7.34,7.15,0.1899999999999995,7.34,1.868252631578947,0.131747368421053,0.8703703703703703,True,6.0
2024-09-09,FULC,606,605,613,9.075,stop,Y2024,,2024-09-09,9.28,9.075,0.20500000000000007,9.28,-1.1537121951219511,0.15371219512195117,0.8888888888888888,True,7.0
2024-09-09,MSOS,609,608,955,7.19,eod,Y2024,,2024-09-09,6.975,6.83,0.14499999999999957,6.975,1.3189103448275952,0.16384827586206943,0.8333333333333334,True,8.0
2024-09-09,PLTR,610,609,955,34.555,eod,Y2024,,2024-09-09,33.835,33.15,0.6850000000000023,33.835,0.8829445255474407,0.1681503649635031,0.8703703703703703,True,9.0
2024-09-09,RZLT,610,609,955,5.34,eod,Y2024,,2024-09-09,5.02,4.78,0.23999999999999932,5.02,1.2619500000000048,0.07138333333333352,0.8703703703703703,True,10.0
2024-09-09,NVDL,611,610,621,44.51,stop,Y2024,,2024-09-09,45.4,44.51,0.8900000000000006,45.4,-1.173238202247191,0.1732382022471909,0.8888888888888888,True,11.0
2024-09-09,TERN,639,638,783,9.32,stop,Y2024,,2024-09-09,9.7099,9.32,0.389899999999999,9.7099,-1.0844721210566814,0.0844721210566814,0.46296296296296297,False,
2024-09-09,APLD,646,645,697,5.864999999999999,target,Y2024,,2024-09-09,5.435,5.22,0.21499999999999986,5.435,1.9136511627906976,0.08634883720930238,0.4444444444444444,False,
2024-09-09,RLAY,648,647,720,10.079999999999998,target,Y2024,,2024-09-09,9.34,8.97,0.3699999999999992,9.34,1.9137729729729729,0.0862270270270272,0.4444444444444444,False,
2024-09-09,MARA,652,651,722,14.537000000000003,target,Y2024,,2024-09-09,14.079,13.85,0.22900000000000098,14.079,1.790566812227075,0.20943318777292488,0.5555555555555556,False,
2024-09-09,CGC,666,665,695,4.92,stop,Y2024,,2024-09-09,5.04,4.92,0.1200000000000001,5.04,-1.1425999999999998,0.14259999999999987,0.4444444444444444,False,
2024-09-09,HUT,692,691,955,9.92,eod,Y2024,,2024-09-09,9.76,9.59,0.16999999999999993,9.76,0.7457882352941188,0.19538823529411772,0.5370370370370371,False,
2024-09-09,MSTX,717,716,955,17.72,eod,Y2024,,2024-09-09,17.25,16.86,0.39000000000000057,17.25,1.0545025641025596,0.1506256410256408,0.6851851851851852,True,12.0
2024-09-09,ETHU,731,730,955,4.82,eod,Y2024,,2024-09-09,4.7,4.5809,0.11910000000000043,4.7,0.8731821998320717,0.13437447523089793,0.8518518518518519,True,13.0
2024-09-09,BTDR,744,743,925,5.66,stop,Y2024,,2024-09-09,5.745,5.66,0.08499999999999996,5.745,-1.2296,0.2296000000000001,0.9259259259259259,True,14.0
2024-09-10,VRDN,627,626,800,17.605,target,Y2024,,2024-09-09,16.195,15.49,0.7050000000000001,16.195,1.9214964539007093,0.07850354609929078,0.5909090909090909,False,
2024-09-10,CDMO,628,627,955,10.45,eod,Y2024,,2024-09-09,10.61,10.28,0.33000000000000007,10.61,-0.594066666666667,0.1092181818181818,0.5909090909090909,False,
2024-09-10,TERN,668,667,710,10.36,stop,Y2024,,2024-09-09,10.71,10.36,0.3500000000000014,10.71,-1.1038399999999995,0.1038399999999996,0.6363636363636364,True,0.0
2024-09-10,SIRI,669,668,896,27.989999999999995,target,Y2024,,2024-09-09,25.86,24.795,1.0649999999999977,25.86,1.9170422535211267,0.08295774647887341,0.6363636363636364,True,1.0
