n,per_wk,net,netb,gross,t,green,flat,redstreak,worst,best,total,mdd,wk_mean,green_mo,ex5,imp,cell,split,note,capped,tc,costR,gross_pct,net_pct,cost_pct,r_pct,mde,ex5_uncapped,cap_bar,h1,h2,vgross,half_ok,exit_mix
458,19.91304347826087,-0.016514257898032875,-0.09437098946882144,0.06340399212630862,-0.34163294451545034,43.47826086956522,4.3478260869565215,5,-1003.3499276991179,948.6685222154879,-756.3530117299056,-3194.3703980769146,-32.884913553474156,80.0,-0.15947183963724446,99.12663755458514,6  H20-S20-XLK,VAL,,False,-0.2832915293659948,0.07991825002434148,0.0036860221182273977,0.0004056422739868687,0.0032803798442404834,4.710249214417396,0.13534971628709785,-0.15947183963724446,,0.03221370855268178,0.05685537381186331,0.06340399212630862,True,eod:0.67|stop:0.31|lock:0.02
729,13.754716981132075,-0.02462192825744438,-0.1008847474631794,0.05329439611987471,-0.6065352655800679,47.16981132075472,9.433962264150944,4,-1044.9142222608002,845.6857722705906,-1794.9385699676945,-3428.3682575124676,-33.86676547108858,36.36363636363637,-0.17850903510074748,97.66803840877914,7  H20-S20-XBR,TRAIN,,False,-0.5242532391783765,0.07791632437731902,0.0036341714557947273,0.0006666031007484286,0.0029675683550462583,4.272693935646764,0.11366428801944642,-0.17850903510074748,,0.033975219338310984,0.06242709787115935,0.05838610283572316,True,eod:0.69|stop:0.31
457,19.869565217391305,-0.021142058582483712,-0.09853081809950298,0.05838610283572316,-0.4367689311868685,39.130434782608695,4.3478260869565215,8,-1003.3499276991179,1055.6396374577068,-966.1920772195058,-3519.55632639808,-42.008351183456774,60.0,-0.16466087451951053,99.12472647702407,7  H20-S20-XBR,VAL,,False,-0.36007445020454915,0.07952816141820682,0.0035505824412040907,0.0002775560738045523,0.0032730263673994933,4.715923318489704,0.13553565696646827,-0.16466087451951053,,0.033975219338310984,0.06242709787115935,0.05838610283572316,True,eod:0.69|stop:0.31
729,13.754716981132075,0.07864716224709661,0.014949495429884972,0.14355733461820608,1.356629030207824,56.60377358490566,9.433962264150944,3,-1262.1648698745767,1734.3845404611834,5733.378127813345,-2392.699198887318,108.17694580779896,63.63636363636363,-0.14143690999201602,97.66803840877914,8  H20-S20-XNO,TRAIN,,False,1.1466999187431752,0.06491017237110944,0.00664106514986935,0.004196335789072743,0.0024447293607965563,4.272693935646764,0.162322970678385,-0.14143690999201602,,0.1631543217410071,0.13429330434197287,0.12946619718385968,True,nextopen:0.69|stop:0.31
457,19.869565217391305,0.06449200624255336,0.0012875934317779897,0.12946619718385968,0.9837846993018537,47.82608695652174,4.3478260869565215,5,-859.7764475572397,2397.2195058891934,2947.2846852846897,-3268.6496336025575,128.14281240368217,60.0,-0.13177437955621732,99.12472647702407,8  H20-S20-XNO,VAL,,False,0.8041116840749929,0.06497419094130627,0.0068028328160881025,0.004166456603352807,0.002636376212735245,4.715923318489704,0.18355400079641096,-0.13177437955621732,,0.1631543217410071,0.13429330434197287,0.12946619718385968,True,nextopen:0.69|stop:0.31
0,0.0,,,,,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0,,,,9  H252-S20-X2R,TRAIN,,True,,,,,,,,,0.10526315789473685,,,-0.05033703971475866,False,eod:0.55|stop:0.39|target:0.06
83,3.608695652173913,-0.11969374257026145,-0.19084325103869168,-0.05033703971475866,-1.066949669991889,21.73913043478261,30.434782608695656,4,-488.9013428294117,251.50023467828348,-993.4580633331701,-1296.4137016655193,-43.193828840572614,0.0,-0.2520579799783548,97.59036144578313,9  H252-S20-X2R,VAL,,True,-1.0271567515215987,0.06935670285550277,-0.0016535826141215594,-0.004533318619898719,0.0028797360057771027,4.759284470887006,0.31411273523265615,,0.10526315789473685,,,-0.05033703971475866,False,eod:0.55|stop:0.39|target:0.06
987,18.62264150943396,-0.04974531897518104,-0.09013063781773656,-0.00037623010824647024,-2.745210776973925,39.62264150943396,3.7735849056603774,4,-970.4421760579237,628.1164201666846,-4909.862982850366,-4909.862982850367,-92.63892420472389,33.33333333333333,-0.11457636094292338,99.89868287740629,10 H5-SPD-X2R,TRAIN,,True,-2.1587790610145916,0.04936908886693451,-0.00017551262072241147,-0.003929137181354058,0.0037536245606315955,8.721647717842874,0.05073814160238884,,0.10526315789473685,-0.004664286589908576,0.003522003056900909,-0.018989639373729265,False,eod:0.93|stop:0.07|target:0.00
424,18.434782608695652,-0.07138596251479282,-0.11470802575014327,-0.018989639373729265,-2.6068609815481034,43.47826086956522,4.3478260869565215,4,-745.9849951375768,403.99115380725993,-3026.7648106272154,-3886.0859519928954,-131.59847002727022,0.0,-0.14128046678794934,99.76415094339622,10 H5-SPD-X2R,VAL,,True,-2.1606246463071015,0.05239632314106352,0.0002774416122345136,-0.0035664402838794787,0.003843881896113937,8.42052542799067,0.07667485779111984,,0.10526315789473685,-0.004664286589908576,0.003522003056900909,-0.018989639373729265,False,eod:0.93|stop:0.07|target:0.00
811,15.30188679245283,-0.057307169441029246,-0.09339075194324072,-0.013574124794204686,-3.136749103632021,37.735849056603776,9.433962264150944,5,-1063.4190129745691,470.7120624624515,-4647.611441667472,-4958.647147371397,-87.69078191825419,27.27272727272727,-0.11564577019537918,99.63008631319359,11 H20-SPD-X2R,TRAIN,,True,-2.323028902037008,0.04373304464682451,-0.0005107692648296131,-0.004057269410980287,0.0035465001461506256,9.647754422441638,0.05115489608304541,,0.10526315789473685,0.004000781350003231,-0.024279474370140844,-0.008788493109593051,False,eod:0.93|stop:0.06|target:0.00
424,18.434782608695652,-0.05842865176401638,-0.09933570813771708,-0.008788493109593051,-2.112271088735277,30.434782608695656,4.3478260869565215,6,-986.9674041651301,341.0749610055774,-2477.3748347942956,-2675.813236589392,-107.71194933888242,0.0,-0.1296601090592343,99.76415094339622,11 H20-SPD-X2R,VAL,,True,-1.8918024612132833,0.0496401586544233,0.0012557815486993562,-0.0025181142271571647,0.003773895775856467,8.865550905717484,0.07745228622013736,,0.10526315789473685,0.004000781350003231,-0.024279474370140844,-0.008788493109593051,False,eod:0.93|stop:0.06|target:0.00
