date,r_on,r_id
2016-01-05,0.011655011655011593,-0.020368663594469982
2016-01-06,-0.04995766299745985,0.024361259655377276
2016-01-07,-0.06515854601701465,-0.03205791106514999
2016-01-08,0.02168803418803411,-0.044337550977726625
2016-01-11,0.020790020790020902,-0.01179118876621299
2016-01-12,0.026900965397548493,0.006654695257209298
2016-01-13,0.012067156348373631,-0.11529289787454644
2016-01-14,0.012656744404078157,0.05138294178914471
2016-01-15,-0.09983489268024204,0.00880410858400582
2016-01-19,0.03915151515151516,-0.033593841129126445
2016-01-20,-0.04695232347616174,0.03976697061803436
2016-01-21,0.012545676004872108,-0.008781426681101712
2016-01-22,0.05885922330097082,0.025787965616045794
2016-01-25,-0.00893854748603351,-0.03641488162344986
2016-01-26,0.0132210132210131,0.015127020785219436
2016-01-27,-0.01820043226026613,-0.05723554628664118
2016-01-28,0.046946048912375415,-0.00716046484329147
2016-01-29,0.002246393946559344,0.06275805119735756
2016-02-01,-0.01631701631701632,0.022342586323628844
2016-02-02,-0.011788079470198665,-0.052294151811642764
2016-02-03,0.01885680612846219,-0.03238866396761131
2016-02-04,-0.009922295277943971,0.00821057715527651
2016-02-05,-0.009580838323353214,-0.09419588875453455
2016-02-08,-0.05580029368575612,0.01074508695037446
2016-02-09,-0.041264512519233354,0.030930843303180522
2016-02-10,0.03622983300311344,-0.023490849494673616
2016-02-11,-0.03776223776223775,0.03677325581395352
2016-02-12,0.03126314313752987,0.011011419249592258
2016-02-16,0.04638967325534482,0.01927525057825763
2016-02-17,0.025340393343419088,0.042665683019795786
2016-02-18,0.010613207547169878,-0.04410735122520426
2016-02-19,-0.011352539062500111,0.0219780219780219
2016-02-22,0.027171680560589717,0.0195368094190711
2016-02-23,-0.017651130595292996,-0.032765707574867964
2016-02-24,-0.03387566779990292,0.06585396506220942
2016-02-25,0.006602994929843176,0.020850415836945135
2016-02-26,0.022834193918531254,-0.02456809513125413
2016-02-29,-0.0023001725129384587,-0.02420749279538903
2016-03-01,0.027406969875959808,0.06645969874669433
2016-03-02,-0.0037735849056602655,0.004870129870129691
2016-03-03,-0.0025848142164781596,-0.003023431594860182
2016-03-04,0.0037907505686127774,-0.002050064738886581
2016-03-07,-0.015569250729808637,-0.003075233388248222
2016-03-08,-0.02126253167346026,-0.005290409725348888
2016-03-09,0.01346610840783069,0.005582849486377883
2016-03-10,0.0159893404397069,-0.019453551912568368
2016-03-11,0.03232278198840843,0.01889440725545244
2016-03-14,-0.010066758503761819,0.016056518946692355
2016-03-15,-0.010113780025284513,0.009578544061302763
2016-03-16,-0.008855154965211942,0.034673473728993986
2016-03-17,-0.007606907894736836,0.004764864304951155
2016-03-18,0.008247422680412342,-0.0024539877300613355
2016-03-21,-0.004305043050430557,0.016265184270125577
2016-03-22,-0.01620745542949753,0.025535420098846684
2016-03-23,-0.005321285140562293,-0.01857272635510232
2016-03-24,-0.016250128561143606,0.016204913748039784
2016-03-28,0.010082304526749075,-0.013546547158280853
2016-03-29,-0.005472379969024277,0.0535714285714286
2016-03-30,0.018230193141505646,-0.0031936514081098988
2016-03-31,-0.002233009708737854,-0.0036002724530503905
2016-04-01,-0.015234375000000022,0.04928599761999197
2016-04-04,-0.001512144409791083,-0.010884997633696214
2016-04-05,-0.022870813397129153,-0.004113211242777415
2016-04-06,0.0030484806765660455,0.04470588235294115
2016-04-07,-0.016985735735735807,-0.02663484486873513
2016-04-08,0.018144370341310445,-0.020132935170022237
2016-04-11,0.012976799056232835,-0.0233889751552796
2016-04-12,0.0018881049388850268,0.02142432057131538
2016-04-13,0.02437366478927938,0.01431415300028438
2016-04-14,0.0002803738317758153,0.0003737269924319886
2016-04-15,-0.0032688895115344785,-0.0044040479760120155
2016-04-18,-0.008282352941176407,0.023251399829173236
2016-04-19,0.010016694490818212,-0.026997245179063434
2016-04-20,-0.001321253303133263,0.00378000378000376
2016-04-21,-0.0005648653737526654,0.0008477769404673374
2016-04-22,-0.03839999999999999,-0.00714495448761876
2016-04-25,-0.010942429022081979,0.010266121798066408
2016-04-26,0.005820836621941661,-0.019421284943599848
2016-04-27,-0.030309092727818343,0.006498865277491106
2016-04-28,0.0032796966280619344,-0.038614771682500826
2016-04-29,-0.0034002762724471003,-0.012581298645911176
2016-05-02,0.00626282258935329,0.020066530743642064
2016-05-03,-0.020934146854618252,-0.005802084452562473
2016-05-04,-0.018372419755754876,-0.001431245183309393
2016-05-05,0.009481808158765093,-0.009938837920489219
2016-05-06,-0.015995587424158852,0.030941704035874373
2016-05-09,0.000978686385384897,0.007821835958718104
2016-05-10,0.01067155330386993,0.03093003412969275
2016-05-11,-0.0048624043037450715,-0.022559517621374425
2016-05-12,0.007870665815783884,-0.021739130434782594
2016-05-13,-0.0006472491909385036,-0.011442141623488777
2016-05-16,0.004040183446167411,0.034366503534529524
2016-05-17,-0.0011565555672379269,-0.03726315789473689
