date,pnl_R
2017-07-21,-1.001397565069495
2017-07-28,2.6239570611474416
2017-08-04,4.4311188972139925
2017-08-11,-4.549526870240594
2017-08-18,3.7985248588412452
2017-08-25,2.2069748228582986
2017-09-01,0.5476887769323424
2017-09-08,0.4360989864621745
2017-09-15,2.364634771656471
2017-09-22,0.3152388727749367
2017-09-29,1.387232811383865
2017-10-06,0.5940464405184809
2017-10-13,2.044165950629151
2017-10-20,1.6377675701445327
2017-10-27,5.109303620806482
2017-11-03,1.6697649159553407
2017-11-10,-5.028265906965057
2017-11-17,-4.985753464932752
2017-11-24,3.8755603270764993
2017-12-01,3.716603877627289
2017-12-08,6.024425892534313
2017-12-15,4.815752470873491
2017-12-22,8.077297595833777
2017-12-29,1.7845549639334601
2018-01-05,5.944912033663385
2018-01-12,1.1281937032627585
2018-01-19,6.4963102371000225
2018-01-26,5.240886574427295
2018-02-02,-9.15617774050357
2018-02-09,-8.45610901672382
2018-02-16,1.013061948953164
2018-02-23,3.981369686860159
2018-03-02,1.4842891070146358
2018-03-09,-1.1701941045584752
2018-03-16,8.208872061095596
2018-03-23,-8.249446286567274
2018-03-29,15.091791328809645
2018-04-06,-9.731228270715132
2018-04-13,15.01735351925897
2018-04-20,8.165822705431335
2018-04-27,7.609515228450592
2018-05-04,-4.780991705593407
2018-05-11,4.420672536458525
2018-05-18,-3.167105095572187
2018-05-25,-133.28673219233292
2018-06-01,1.2675952243956345
2018-06-08,2.7242770743052924
2018-06-15,1.6429165555693404
2018-06-22,-4.777785871336171
2018-06-29,1.7304757521489522
2018-07-06,1.3244535906484334
2018-07-13,2.6177587319104134
2018-07-20,-3.7726697702817003
2018-07-27,1.2558396683500561
2018-08-03,-0.6041974462899669
2018-08-10,-2.222692938634774
2018-08-17,1.5340670079506902
2018-08-24,2.1226961976590797
2018-08-31,2.538983538163664
2018-09-07,-4.260100505627551
2018-09-14,3.768302633571108
2018-09-21,4.526829040409286
2018-09-28,-0.5280644964013703
2018-10-05,4.397999669098751
2018-10-12,3.487482522676455
2018-10-19,3.403342471802362
2018-10-26,-12.72228594218523
2018-11-02,18.4354701072426
2018-11-09,1.5122354510204605
2018-11-16,-1.4289801302896254
2018-11-23,-10.963874274455533
2018-11-30,3.775786687056315
2018-12-07,-3.3891545205355653
2018-12-14,11.24338168418173
2018-12-21,0.42048422390070783
2018-12-28,-6.141592350007906
2019-01-04,-1.9247529440885582
2019-01-11,2.1600365804945287
2019-01-18,-0.1073033541293178
2019-01-25,3.1203035225473292
2019-02-01,-1.7136260380735675
2019-02-08,-7.103054102433615
2019-02-15,9.011060069875976
2019-02-22,-1.9154946759616598
2019-03-01,3.576332618970591
2019-03-08,-2.8873383372053363
2019-03-15,5.855253173685004
2019-03-22,-3.916912348817214
2019-03-29,8.0553466891206
2019-04-05,9.734011779370588
2019-04-12,2.4057484741419
2019-04-18,5.507389387124295
2019-04-26,-1.6507177414413656
2019-05-03,3.416985703833975
2019-05-10,-24.00251048303794
2019-05-17,-17.547116688130338
2019-05-24,-4.825285997624551
2019-05-31,-7.274561295157311
2019-06-07,12.481983550568243
2019-06-14,8.338675864633283
2019-06-21,10.444676406031416
2019-06-28,5.426083562708306
2019-07-05,5.986725694420869
2019-07-12,-0.5198270083328183
2019-07-19,1.4441463313162872
2019-07-26,2.2969939630186564
2019-08-02,-4.64963407429042
2019-08-09,-11.695723199191878
2019-08-16,-7.490439588367325
2019-08-23,9.506263931078939
2019-08-30,16.20306423011175
2019-09-06,7.622185640793333
2019-09-13,3.6440158241557663
2019-09-20,-1.8648054853952933
2019-09-27,3.0132041897901862
2019-10-04,-0.07789233063089096
2019-10-11,4.682046553731012
2019-10-18,1.9895439565617679
2019-10-25,4.226185776458413
2019-11-01,5.354876480527193
2019-11-08,5.551285140990747
2019-11-15,-2.283365146229177
2019-11-22,1.0960433914307899
2019-11-29,2.397303006991125
2019-12-06,2.373267534105117
2019-12-13,-0.502260470121807
2019-12-20,7.427734560884103
2019-12-27,3.4220994611403377
2019-12-31,-0.9812758255260956
