date,pnl_R
2016-01-08,-4.961449528977946
2016-01-15,-0.8863603432532674
2016-01-22,2.9807583608075783
2016-01-29,2.457366590866217
2016-02-05,-2.9137082178680274
2016-02-12,-4.350858035219551
2016-02-19,3.132089856384246
2016-02-26,0.98140470346364
2016-03-04,1.3890964724088126
2016-03-11,0.9195845990094709
2016-03-18,-2.819816155509458
2016-03-24,-2.8226651354710697
2016-04-01,-0.08547411197188381
2016-04-08,-1.398274081625095
2016-04-15,2.0457319399014295
2016-04-22,-0.47264088566540957
2016-04-29,-2.2489266089183557
2016-05-06,-2.3089548537485127
2016-05-13,0.5207596704489337
2016-05-20,-0.659191722736452
2016-05-27,2.0592325055390326
2016-06-03,-1.4547267777119233
2016-06-10,-1.6213915855866956
2016-06-17,-2.7600274030324945
2016-06-24,-2.3064918353524533
2016-07-01,2.2945790861835347
2016-07-08,0.17352097039531333
2016-07-15,4.010869270064532
2016-07-22,0.2146205573005488
2016-07-29,-0.42420278624535346
2016-08-05,0.5928031548194879
2016-08-12,0.653012905843342
2016-08-19,-0.5470167404327375
2016-08-26,0.03641430170144841
2016-09-02,0.6079212630494268
2016-09-09,-1.6468361164555967
2016-09-16,-3.987567372105838
2016-09-23,3.116507080827291
2016-09-30,-0.15254745497108602
2016-10-07,0.31993082391175154
2016-10-14,0.3977932747487145
2016-10-21,0.8538979502478394
2016-10-28,0.6990616384027426
2016-11-04,0.726700634419708
2016-11-11,0.8189699212926449
2016-11-18,0.5488567744436734
2016-11-25,0.8044162969723212
2016-12-02,0.743952642773027
2016-12-09,1.3401030070799846
2016-12-16,-0.08463034558570115
2016-12-23,0.46194879340439865
2016-12-30,0.9676099851202657
2017-01-06,1.724797462408434
2017-01-13,-0.7499197531346313
2017-01-20,0.2723010191056252
2017-01-27,0.7730812151548472
2017-02-03,-0.07944870571969798
2017-02-10,0.2859930973582392
2017-02-17,-0.42938671435956977
2017-02-24,-0.27640532263970563
2017-03-03,0.8742658905725786
2017-03-10,0.20152839305882508
2017-03-17,-0.45977467342899203
2017-03-24,0.7282623206529948
2017-03-31,-2.5471516929246985
2017-04-07,0.3397532166466988
2017-04-13,-0.8444743630473539
2017-04-21,0.8355418880751531
2017-04-28,3.3603892774152655
2017-05-05,0.8895704037195529
2017-05-12,-0.4749630547548733
2017-05-19,-0.6520949973916057
2017-05-26,1.4961245055540973
2017-06-02,0.4800196431045789
2017-06-09,0.010192458227131773
2017-06-16,-1.6062253885156474
2017-06-23,0.8352924243298476
2017-06-30,2.257570779336393
2017-07-07,0.9808653526721001
2017-07-14,0.7262431751033249
2017-07-21,-0.34872048354572804
2017-07-28,0.9640337629548412
2017-08-04,1.433833155258868
2017-08-11,-1.4117718723889006
2017-08-18,1.2920439021175456
2017-08-25,0.674231904148237
2017-09-01,0.33493191115034904
2017-09-08,0.14496446542855423
2017-09-15,-0.09314239361901677
2017-09-22,0.19259165897678177
2017-09-29,0.5314088602424549
2017-10-06,0.17069325515384204
2017-10-13,0.7721519283001799
2017-10-20,0.5880365769727058
2017-10-27,1.7052286903750158
2017-11-03,0.5773057865860354
2017-11-10,-1.5923759207964405
2017-11-17,-1.5985423728541948
2017-11-24,1.3374143302443908
2017-12-01,1.283652920080236
2017-12-08,2.0038578480058744
2017-12-15,0.5397113973284684
2017-12-22,2.6444117070021367
2017-12-29,0.7474298189632966
2018-01-05,2.0477656170071246
2018-01-12,0.400664827456243
2018-01-19,2.0659880411506792
2018-01-26,1.8487110473759172
2018-02-02,-2.8238970283470666
2018-02-09,-2.4644705537410605
2018-02-16,0.23346939087558471
2018-02-23,1.4809522425142996
2018-03-02,0.5892834358309784
2018-03-09,-0.1561766568714873
2018-03-16,2.109275495947327
2018-03-23,-1.9056274394438688
2018-03-29,4.936502181967883
2018-04-06,-2.972265888453429
2018-04-13,5.012678446931962
2018-04-20,2.729336798735127
2018-04-27,2.672417160838214
2018-05-04,-1.6236437342280086
2018-05-11,1.7702048939992832
2018-05-18,-0.8429308520311318
2018-05-25,-0.20698027183481127
2018-06-01,0.488394866807651
2018-06-08,1.224881507111597
2018-06-15,-0.134414696970242
2018-06-22,-1.4116980217071529
2018-06-29,0.4757180512535265
2018-07-06,0.44929441565229045
2018-07-13,0.9441454764714141
2018-07-20,-1.1780576110856034
2018-07-27,0.34184645893868826
2018-08-03,-0.019951590648026332
2018-08-10,-0.6935199227335209
2018-08-17,0.7666559429851505
2018-08-24,0.7996861010116207
2018-08-31,0.8660918619877165
2018-09-07,-1.356630845338458
2018-09-14,1.2606397061570407
2018-09-21,0.7447290290055752
2018-09-28,-0.08294093013347936
2018-10-05,1.4519411263684168
2018-10-12,0.9835954190889891
2018-10-19,1.154805194749997
2018-10-26,-3.904923426257856
2018-11-02,6.43454293131116
2018-11-09,0.4749452319259937
2018-11-16,-0.3548211314944759
2018-11-23,-3.3924819206033074
2018-11-30,1.4537992332737781
2018-12-07,-0.8400448403359961
2018-12-14,3.965268752793949
2018-12-21,-0.4994475817817978
2018-12-28,-1.5517898471698377
2019-01-04,-0.5821253701056905
2019-01-11,0.6690227911953173
2019-01-18,0.09711739432016753
2019-01-25,1.0314784114860975
2019-02-01,-0.1888035165787505
2019-02-08,-2.3691911411446887
2019-02-15,3.007475262159587
2019-02-22,-0.7542061609683515
2019-03-01,1.3143529912280183
2019-03-08,-0.9319555518764847
2019-03-15,1.280952849525474
2019-03-22,-0.8934002082259918
2019-03-29,2.9091440447837735
2019-04-05,3.4790488148508825
2019-04-12,0.8700132205542443
2019-04-18,2.0275508026616595
2019-04-26,-0.4541619602713265
2019-05-03,1.5142682556399167
2019-05-10,-7.879657823719621
2019-05-17,-5.729232076053914
2019-05-24,-1.3094545789214207
2019-05-31,-2.281971666163929
2019-06-07,4.2083191892982486
2019-06-14,3.0256481860645668
2019-06-21,2.569733389252793
2019-06-28,2.1288544311953927
2019-07-05,2.0521013035374347
2019-07-12,-0.13742476170881535
2019-07-19,0.5596639067154907
2019-07-26,0.8234463746980891
2019-08-02,-1.6132936646783502
2019-08-09,-3.775915495787352
2019-08-16,-2.340597029426972
2019-08-23,3.256967066710792
2019-08-30,5.506850149753295
2019-09-06,2.5571786192458252
2019-09-13,1.3277533521580454
2019-09-20,-1.4357494128649506
2019-09-27,0.9880052996693367
2019-10-04,0.010218071134171502
2019-10-11,1.5516950059129675
2019-10-18,0.6355398823254976
2019-10-25,1.3527677694832096
2019-11-01,1.858182910768491
2019-11-08,1.9449892398425428
2019-11-15,-0.680955254597948
2019-11-22,0.4258505389769907
2019-11-29,0.7082229406428109
2019-12-06,0.7724031285190947
2019-12-13,-0.07417755502630019
2019-12-20,1.662342455292798
2019-12-27,1.3302419169688662
2019-12-31,-0.3117321677510443
