date,r_on,r_id
2016-01-05,0.004931506849315204,-0.006633951290439866
2016-01-06,-0.017198792425212606,0.007725961090942812
2016-01-07,-0.021245150563458437,-0.01028690071725169
2016-01-08,0.007628492419185617,-0.015709283618813297
2016-01-11,0.0074992789154888495,-0.004389731844641753
2016-01-12,0.00939327135052248,0.0021840281074922974
2016-01-13,0.004358537047564948,-0.038679245283018804
2016-01-14,0.003925417075564264,0.017302052785923783
2016-01-15,-0.033631209762659764,0.002684697225812993
2016-01-19,0.013486711622372027,-0.011154598825831696
2016-01-20,-0.015634276667326308,0.012766385203055952
2016-01-21,0.004367245657568297,-0.003360015811839201
2016-01-22,0.019732275656916265,0.009043173862310239
2016-01-25,-0.0029873759275320655,-0.011888652619369666
2016-01-26,0.004108383057810805,0.004870920603994078
2016-01-27,-0.005913717886572911,-0.019114491905597886
2016-01-28,0.016007158480811245,-0.001859281730110518
2016-01-29,0.0,0.020882352941176352
2016-02-01,-0.00489772399884747,0.007624010808724213
2016-02-02,-0.0042141557322095125,-0.017505049533519168
2016-02-03,0.006363191385217792,-0.011089494163424085
2016-02-04,-0.0030493802872320064,0.002960039467192921
2016-02-05,-0.003541564190850943,-0.031296278013624224
2016-02-08,-0.01824296779453738,0.0030104847918612787
2016-02-09,-0.013040778306768863,0.010067114093959662
2016-02-10,0.012250830564784154,-0.00830769230769235
2016-02-11,-0.0128244906401902,0.011524358302776205
2016-02-12,0.011703780424650478,0.0034807534807532736
2016-02-16,0.01448683942052642,0.007944489139179556
2016-02-17,0.0077821011673151474,0.01475101475101459
2016-02-18,0.0030243902439024417,-0.014395486820348302
2016-02-19,-0.004144873186618048,0.0071350708552175846
2016-02-22,0.008954049001279163,0.007216695923542016
2016-02-23,-0.005906274206041839,-0.010616538424077171
2016-02-24,-0.011222681630242204,0.02100756670649151
2016-02-25,0.0020477815699659896,0.007785130400934204
2016-02-26,0.006952491309385911,-0.008151131568853054
2016-02-29,-0.0011602049695446093,-0.007840480108411652
2016-03-01,0.009268292682926838,0.022619623006283174
2016-03-02,-0.0015124302864165662,0.0018934014957872058
2016-03-03,-0.0011338939809127924,-0.0007567874373285433
2016-03-04,0.0012307109722617948,-0.0008509833585477189
2016-03-07,-0.005204883126715187,-0.0009512937595129722
2016-03-08,-0.006855836983431729,-0.0014381591562798723
2016-03-09,0.0040326452232355425,0.0023907430429377374
2016-03-10,0.004674680404503029,-0.00617225334726057
2016-03-11,0.010892413529524081,0.006521739130434856
2016-03-14,-0.0038501267724668775,0.00556184012066363
2016-03-15,-0.0037498828161620645,0.0033875976286816822
2016-03-16,-0.0024383381787488334,0.011375387797311287
2016-03-17,-0.002974530581892454,0.0024240164087263594
2016-03-18,-0.0005580357142856984,-0.0008375209380233617
2016-03-21,-0.0019558535903884122,0.0058790593505040345
2016-03-22,-0.005659152054921623,0.008770292965105453
2016-03-23,-0.0019422863485016872,-0.006301547585951139
2016-03-24,-0.00522241909913268,0.005531077153839048
2016-03-28,0.002796942010068859,-0.004183711416883673
2016-03-29,-0.0016805153580430332,0.017768633685588675
2016-03-30,0.005972617844344441,-0.001096090610157141
2016-03-31,-0.000548646671543529,-0.0009149130832570851
2016-04-01,-0.0056776556776557685,0.016393442622950838
2016-04-04,-0.00045306270387823755,-0.0033541836642190237
2016-04-05,-0.007822448608331811,-0.001833516685001868
2016-04-06,0.0011021307861867058,0.015321100917431218
2016-04-07,-0.005692599620493288,-0.008724100327153872
2016-04-08,0.006325632563256356,-0.007014667031064903
2016-04-11,0.004403669724770687,-0.008037997807818886
2016-04-12,0.0005524861878454246,0.007822565801582915
2016-04-13,0.007487900648342594,0.005256956403516755
2016-04-14,0.0,9.016319538379669e-05
2016-04-15,-0.0008113956004327516,-0.0017143372733013917
2016-04-18,-0.0028018799710773923,0.008157346143388144
2016-04-19,0.0018879798615480947,-0.007986360373295032
2016-04-20,-9.045680687458368e-05,0.0009046499004885522
2016-04-21,-0.0005422993492407713,0.0006330258636282338
2016-04-22,-0.013014008133755195,-0.0021060342459481296
2016-04-25,-0.0033033584143880024,0.003314306757503216
2016-04-26,0.002018719031014804,-0.006868131868131844
2016-04-27,-0.010235131396957087,0.0022358859698154987
2016-04-28,0.0010224948875254825,-0.013093137710093794
2016-04-29,-0.0005645464809935774,-0.0047072114479382865
2016-05-02,0.0023647370412409607,0.0070774747570065966
2016-05-03,-0.007121439280359909,-0.002170630426575948
2016-05-04,-0.0057694126548756275,-0.0006659056316591361
2016-05-05,0.003617325083293821,-0.0038888361946316508
2016-05-06,-0.004856217863264067,0.010238254712467532
2016-05-09,0.0002841447243795425,0.00255657608181048
2016-05-10,0.003588968643747803,0.010069640504422939
2016-05-11,-0.0015839001211217507,-0.0074654721911160404
2016-05-12,0.0030086498683716822,-0.007405324334458285
2016-05-13,-0.0003777504957975797,-0.003306565895134561
2016-05-16,0.0016113744075829661,0.01088293744676827
2016-05-17,-0.000748923422580039,-0.011804384485666009
2016-05-18,-0.0018012893439514066,0.0054136195270204635
2016-05-19,-0.0038730398639712504,-0.001327643432906589
2016-05-20,0.004083182983572131,0.00690372612067347
2016-05-23,0.0007513853667699966,-0.0020647583294227667
2016-05-24,0.0055487632841155765,0.014403292181069949
2016-05-25,0.003687995574405356,0.0034907220282931473
2016-05-26,0.001006957158550037,0.0019204389574760672
2016-05-27,0.0008214676889375383,0.004377564979480164
2016-05-31,0.001362026695723273,0.0005440696409140244
2016-06-01,-0.003081384810585508,0.0031818181818181746
2016-06-02,-0.0019936565473492873,0.004086080087169819
2016-06-03,-0.0018990775908843682,-0.0028087342574975027
2016-06-06,0.0017263310921316055,0.0019047619047618536
2016-06-07,0.0006337135614702394,-0.0031665611146294292
2016-06-08,0.0016336903249227763,9.06125407755809e-05
2016-06-09,-0.003986590559028724,0.0023651414536522974
2016-06-10,-0.008984481350394757,-0.0023809523809523725
2016-06-13,-0.005507618872773956,-0.00286136237769985
2016-06-14,-0.0023141719892622037,0.002319539803303128
2016-06-15,0.0026844395075440453,-0.00553914327917282
2016-06-16,-0.005105829929446637,0.008117943454325038
2016-06-17,-0.004720473898556121,-0.009671719520134014
2016-06-20,0.011644285848436464,-0.005291005291005346
2016-06-21,0.001586412840612228,0.0015839001211217507
2016-06-22,0.0007441860465116079,-0.003160438743260885
2016-06-23,0.00792614696008953,0.006291053751503295
2016-06-24,-0.03640709754527893,-0.004961358648983838
2016-06-27,-0.00661616645891272,-0.013320463320463327
2016-06-28,0.010858931715906905,0.010935836639891505
2016-06-29,0.007658433850277646,0.009975299258977666
2016-06-30,0.0019753550935941444,0.009575666541494554
2016-07-01,-0.00046494327692037096,0.00548888268676162
2016-07-05,-0.004626202812731295,-0.001487265290946227
2016-07-06,-0.004654626698938791,0.01290684624017957
2016-07-07,0.0008310249307479367,0.0021219669711227684
2016-07-08,0.005063524212852055,0.010350828982321092
2016-07-11,0.003445149592021801,0.0022587640043367774
2016-07-12,0.005949698007752691,-0.0008961376467425675
2016-07-13,0.0026908242891741097,-0.005098846050630712
2016-07-14,0.006653479590001732,0.0001786352268668967
2016-07-15,0.002143239864261348,-0.003742648369274626
2016-07-18,0.0005366726296958113,0.006079027355623268
2016-07-19,-0.003287719921805654,-0.0003566015868771144
2016-07-20,0.005529296352448032,0.006119733924611959
2016-07-21,0.000705218617771397,-0.002995066948555225
2016-07-22,0.0008835483300935199,0.0032662429378531588
2016-07-25,-0.0007919049714034676,0.0008805917576610867
2016-07-26,-0.0002639450994192938,0.001408078852415784
2016-07-27,0.008524474909921809,-0.0015684907633322087
2016-07-28,0.0015709547914122268,0.0019170442662947984
2016-07-29,0.002261262828317845,-8.677542519952564e-05
2016-08-01,0.0006942636466198415,0.004596305610961693
2016-08-02,-0.0013812154696132284,-0.006224066390041583
2016-08-03,-0.0006958942240778976,0.0040041782729804964
2016-08-04,-0.00017340038148094816,0.0030350329517863095
2016-08-05,0.005273623238523317,0.004299965600275124
2016-08-08,0.00034252440486381985,-0.0014552302687894647
2016-08-09,0.0006858122588941917,0.0016276878266083816
2016-08-10,0.0003421142661648169,-0.0029069767441859407
2016-08-11,0.0033441948207855177,0.0009400905905478929
2016-08-12,-0.0017930327868853624,0.0024805405867762698
2016-08-15,0.0011092150170648463,0.003153498678939881
