date,pnl_R
2017-11-03,5.317074469517968
2017-11-10,-7.201845660892747
2017-11-17,-3.3264195654357342
2017-11-24,4.579957625326303
2017-12-01,-0.7501317454621903
2017-12-08,5.907777529642022
2017-12-15,5.854276751195275
2017-12-22,4.633922785239286
2017-12-29,-0.6586164390495868
2018-01-05,9.091961901546819
2018-01-12,-1.2541739813601183
2018-01-19,7.542650089488334
2018-01-26,9.948561319352468
2018-02-02,-10.158702409957353
2018-02-09,-6.5132813578826045
2018-02-16,4.041053518576
2018-02-23,8.014517880657813
2018-03-02,0.1843882168604658
2018-03-09,2.566600334073965
2018-03-16,9.235364887364605
2018-03-23,-15.24765703026285
2018-03-29,16.457249101991934
2018-04-06,-11.15959244909468
2018-04-13,18.42513003517725
2018-04-20,5.963244334342321
2018-04-27,22.73233507560488
2018-05-04,-4.758613048944338
2018-05-11,4.1754828688683965
2018-05-18,-7.356824380872129
2018-05-25,-130.5528965712227
2018-06-01,1.7399958255666093
2018-06-08,0.7316780294224889
2018-06-15,1.6310867455509692
2018-06-22,-5.482483570265351
2018-06-29,1.5802847991726043
2018-07-06,2.2493725298482263
2018-07-13,2.071762214255868
2018-07-20,-6.451113023235977
2018-07-27,0.3870385282088935
2018-08-03,0.6627342159300609
2018-08-10,-3.496979376834552
2018-08-17,1.5813816154642393
2018-08-24,2.9921326187054342
2018-08-31,3.948390017755976
2018-09-07,-6.730786479095041
2018-09-14,3.7711578222774156
2018-09-21,5.013291983562397
2018-09-28,-3.0884011856863403
2018-10-05,3.1177979392047694
2018-10-12,7.241506153415166
2018-10-19,9.37924740075422
2018-10-26,-19.43813233941554
2018-11-02,14.703410685434125
2018-11-09,-1.1699324439092385
2018-11-16,-3.029733480336283
2018-11-23,-14.311880490587779
2018-11-30,8.35448335592579
2018-12-07,-4.297657002051533
2018-12-14,14.619331355052221
2018-12-21,2.2009979931719714
2018-12-28,-2.5710757367694463
2019-01-04,-4.823287584137393
2019-01-11,1.394018941710096
2019-01-18,1.7154773096670572
2019-01-25,4.9038889305652145
2019-02-01,-0.05810658829161852
2019-02-08,-9.134941156829868
2019-02-15,11.476281907955798
2019-02-22,-1.7046732042066195
2019-03-01,3.0072141732657043
2019-03-08,-4.058820914780891
2019-03-15,9.648353088864248
2019-03-22,-1.8205123203508757
2019-03-29,8.893613392050593
2019-04-05,11.778244203608956
2019-04-12,1.1361831652796806
2019-04-18,6.9158402536031005
2019-04-26,3.2448895442976466
2019-05-03,3.864697095468883
2019-05-10,-29.87890144798897
2019-05-17,-21.831394599511334
2019-05-24,-10.34371960226683
2019-05-31,-7.595060154926836
2019-06-07,14.343656860113029
2019-06-14,8.028660693333322
2019-06-21,16.478498717442914
2019-06-28,8.058193211923491
2019-07-05,8.379571010147302
2019-07-12,-1.4673406969631042
2019-07-19,1.8201924049742186
2019-07-26,4.309757010357206
2019-08-02,-6.825536822894884
2019-08-09,-13.467314893605241
2019-08-16,-7.70678427865421
2019-08-23,9.660113405503479
2019-08-30,18.94917261637188
2019-09-06,9.054761388135413
2019-09-13,2.267008112775936
2019-09-20,-3.2963400331299297
2019-09-27,1.8736276288341402
2019-10-04,2.586898888709954
2019-10-11,6.2373164993279495
2019-10-18,1.7369744850784796
2019-10-25,5.213631840899468
2019-11-01,7.334878782143872
2019-11-08,6.388172046129714
2019-11-15,-2.7088500698295714
2019-11-22,1.3765094329332817
2019-11-29,2.8226109350424133
2019-12-06,1.7732128515757237
2019-12-13,-0.48700418375786647
2019-12-20,8.989813382554157
2019-12-27,5.577349679570487
2019-12-31,-1.9484212144071476
