bar_date,n,med_abs,p90_abs,sd,split
2025-04-15,4648,0.0067402124,0.025411659479141244,0.021610005,TRAIN
2025-04-16,4643,0.011813402,0.03465524911880493,0.025613422,TRAIN
2025-04-17,4646,0.009216607,0.03148245811462402,0.026820345,TRAIN
2025-04-21,4623,0.018487334,0.044639897346496586,0.02908358,TRAIN
2025-04-22,4645,0.023243785,0.04747796058654786,0.029796218,TRAIN
2025-04-23,4667,0.012570381,0.04208397865295417,0.029271664,TRAIN
2025-04-24,4694,0.01699394,0.05061715841293335,0.03111607,TRAIN
2025-04-25,4685,0.0064362884,0.025232052803039563,0.023317773,TRAIN
2025-04-28,4689,0.0052773952,0.02069306373596191,0.031244477,TRAIN
2025-04-29,4682,0.006685734,0.023886835575103776,0.022461265,TRAIN
2025-04-30,4654,0.007150829,0.030078309774398793,0.03601375,TRAIN
2025-05-01,4653,0.007473111,0.03319327831268311,0.026916584,TRAIN
2025-05-02,4672,0.017667472,0.045112311840057435,0.031764943,TRAIN
2025-05-05,4658,0.006243527,0.030317515134811426,0.026394261,TRAIN
2025-05-06,4590,0.007950157,0.03900215029716492,0.043830257,TRAIN
2025-05-07,4525,0.0062745214,0.031425166130065914,0.033922352,TRAIN
2025-05-08,4500,0.013348281,0.05360466241836547,0.054467447,TRAIN
2025-05-09,4446,0.006194353,0.03313779830932617,0.0347094,TRAIN
2025-05-12,4418,0.028713495,0.07696549892425539,0.04461092,TRAIN
2025-05-13,4425,0.009304404,0.040050125122070304,0.035331644,TRAIN
2025-05-14,4417,0.0077129602,0.03263170719146729,0.026588285,TRAIN
2025-05-15,4431,0.00914377,0.03190326690673828,0.031745452,TRAIN
2025-05-16,4426,0.008029312,0.025993287563323975,0.026696267,TRAIN
2025-05-19,4433,0.0058139563,0.02516994476318362,0.020823209,TRAIN
2025-05-20,4440,0.005561173,0.02377412915229797,0.028605653,TRAIN
2025-05-21,4429,0.019762754,0.04778035879135134,0.043831687,TRAIN
2025-05-22,4438,0.0053622127,0.026932680606842046,0.042977173,TRAIN
2025-05-23,4437,0.006901264,0.026529574394226076,0.03030204,TRAIN
2025-05-27,4442,0.0189327,0.046360754966735855,0.03157982,TRAIN
2025-05-28,4440,0.009242147,0.02845584750175476,0.028083608,TRAIN
2025-05-29,4445,0.0062168837,0.025712132453918457,0.03638726,TRAIN
2025-05-30,4439,0.0063613653,0.027376294136047363,0.023046635,TRAIN
2025-06-02,4451,0.008130074,0.03414571285247803,0.03858382,TRAIN
2025-06-03,4470,0.00981462,0.039060598611831664,0.02825183,TRAIN
2025-06-04,4482,0.006687999,0.02917702198028565,0.039647076,TRAIN
2025-06-05,4495,0.005225837,0.029832208156585688,0.031697754,TRAIN
2025-06-06,4510,0.010523319,0.03642170429229736,0.035395455,TRAIN
2025-06-09,4502,0.0069574416,0.03300554752349854,0.02630347,TRAIN
2025-06-10,4512,0.00783664,0.0320911169052124,0.026918983,TRAIN
2025-06-11,4500,0.0065387785,0.03096482753753662,0.028009923,TRAIN
2025-06-12,4482,0.006553352,0.02720327377319336,0.028443625,TRAIN
2025-06-13,4467,0.015595436,0.04360309839248658,0.038404394,TRAIN
2025-06-16,4485,0.010617852,0.040744423866271966,0.047703378,TRAIN
2025-06-17,4475,0.010290325,0.035233068466186526,0.040702105,TRAIN
2025-06-18,4467,0.005533576,0.025455474853515625,0.030823033,TRAIN
2025-06-20,4461,0.0064516068,0.027600884437561035,0.024652457,TRAIN
2025-06-23,4474,0.011246264,0.03668023347854618,0.037753697,TRAIN
2025-06-24,4487,0.011945486,0.041731214523315435,0.038210403,TRAIN
2025-06-25,4487,0.008805752,0.03205764293670655,0.024962215,TRAIN
2025-06-26,4500,0.010715187,0.03350111246109009,0.033756744,TRAIN
2025-06-27,4518,0.0063026547,0.028191357851028442,0.024937395,TRAIN
2025-06-30,4565,0.006881714,0.029971301555633552,0.030970588,TRAIN
2025-07-01,4593,0.012161851,0.04563603401184083,0.0318928,TRAIN
2025-07-02,4605,0.010443807,0.040189123153686536,0.032144133,TRAIN
2025-07-03,4622,0.0071588755,0.024747884273529086,0.03272968,TRAIN
2025-07-07,4602,0.011351168,0.035751950740814255,0.027448637,TRAIN
2025-07-08,4611,0.007686019,0.03557312488555908,0.029380333,TRAIN
2025-07-09,4636,0.007407069,0.0340006947517395,0.028876653,TRAIN
2025-07-10,4666,0.007712096,0.03299444913864136,0.030631835,TRAIN
2025-07-11,4659,0.009518385,0.036723744869232175,0.031601403,TRAIN
2025-07-14,4662,0.007403016,0.03052884340286258,0.02871916,TRAIN
2025-07-15,4664,0.013848394,0.03950010538101196,0.029780963,TRAIN
2025-07-16,4687,0.007376313,0.0316274166107178,0.043598223,TRAIN
2025-07-17,4702,0.008831918,0.03356350660324104,0.029216819,TRAIN
2025-07-18,4705,0.006159425,0.03032270669937135,0.031316184,TRAIN
2025-07-21,4720,0.0065327287,0.0311237454414368,0.025954908,TRAIN
2025-07-22,4738,0.010590553,0.03978921175003052,0.030774603,TRAIN
2025-07-23,4747,0.010507286,0.04227955341339123,0.02946439,TRAIN
2025-07-24,4736,0.008685529,0.038045793771743774,0.028385362,TRAIN
2025-07-25,4720,0.0065538287,0.02865154147148134,0.026203914,TRAIN
2025-07-28,4711,0.008827925,0.031289100646972656,0.03630378,TRAIN
2025-07-29,4664,0.007948667,0.037757134437561,0.030832363,TRAIN
2025-07-30,4631,0.009734571,0.036277592182159424,0.032696683,TRAIN
2025-07-31,4611,0.009661853,0.03844451904296875,0.045322664,TRAIN
2025-08-01,4596,0.015807718,0.05006462335586548,0.03548834,TRAIN
2025-08-04,4644,0.014329195,0.045519757270812984,0.03546675,TRAIN
2025-08-05,4650,0.007759452,0.03654061555862429,0.034473926,TRAIN
2025-08-06,4639,0.008668184,0.039801692962646476,0.038054865,TRAIN
2025-08-07,4637,0.008407831,0.044777107238769605,0.038078718,TRAIN
2025-08-08,4645,0.008064508,0.039870023727417006,0.0377113,TRAIN
2025-08-11,4631,0.0060276985,0.032608747482299805,0.031747986,TRAIN
2025-08-12,4637,0.015942335,0.052216386795043965,0.04748233,TRAIN
2025-08-13,4654,0.013259709,0.04797569513320922,0.047631655,TRAIN
2025-08-14,4671,0.008665562,0.03535163402557373,0.030028977,TRAIN
2025-08-15,4661,0.0075314045,0.029517650604248047,0.023877628,TRAIN
2025-08-18,4662,0.005846888,0.025773221254348794,0.022509648,TRAIN
2025-08-19,4653,0.009385467,0.041299271583557166,0.036585394,TRAIN
2025-08-20,4652,0.006399989,0.02798939347267153,0.022581402,TRAIN
2025-08-21,4644,0.005465001,0.025257128477096553,0.019140303,TRAIN
2025-08-22,4653,0.022252679,0.06124086380004883,0.032505475,TRAIN
2025-08-25,4671,0.008601606,0.031944453716278076,0.028608263,TRAIN
2025-08-26,4675,0.0065383315,0.027293145656585704,0.025168901,TRAIN
2025-08-27,4671,0.006287515,0.02646857500076294,0.023011807,TRAIN
2025-08-28,4674,0.0059882104,0.02557354569435118,0.02691904,TRAIN
2025-08-29,4655,0.006724417,0.030151391029357946,0.042992894,TRAIN
2025-09-02,4657,0.009518266,0.032722234725952155,0.037112813,TRAIN
2025-09-03,4648,0.006410539,0.030480599403381357,0.023309786,TRAIN
2025-09-04,4657,0.010344803,0.03628114461898805,0.03133533,TRAIN
2025-09-05,4670,0.008741587,0.034327226877212534,0.02836314,TRAIN
2025-09-08,4661,0.0075892806,0.032471299171447754,0.037577905,TRAIN
2025-09-09,4690,0.00715816,0.031611818075180056,0.036411162,TRAIN
2025-09-10,4689,0.007896483,0.03819442987442016,0.038523037,TRAIN
2025-09-11,4712,0.013334453,0.0414430022239686,0.034578484,TRAIN
2025-09-12,4709,0.00859952,0.034434807300567624,0.033953477,TRAIN
2025-09-15,4712,0.0084575415,0.034026795625686654,0.026583461,TRAIN
2025-09-16,4727,0.006839931,0.030230081081390386,0.02562272,TRAIN
2025-09-17,4734,0.0061959624,0.02672862410545348,0.022325136,TRAIN
2025-09-18,4752,0.01088205,0.04284057617187502,0.031923503,TRAIN
2025-09-19,4777,0.008828938,0.03822213411331179,0.032367148,TRAIN
2025-09-22,4808,0.007678181,0.03770847916603089,0.036806922,TRAIN
2025-09-23,4816,0.0068722665,0.03286021947860718,0.02817771,TRAIN
2025-09-24,4843,0.0080192685,0.033321309089660654,0.050576627,TRAIN
2025-09-25,4841,0.008421898,0.036273956298828125,0.032633193,TRAIN
2025-09-26,4852,0.008625627,0.03178771138191224,0.025940176,TRAIN
2025-09-29,4857,0.007130146,0.035585749149322554,0.052475624,TRAIN
2025-09-30,4844,0.007222891,0.03228598833084106,0.03013903,TRAIN
2025-10-01,4869,0.008927107,0.041634404659271235,0.040463895,TRAIN
2025-10-02,4885,0.007002294,0.034604692459106474,0.032428335,TRAIN
2025-10-03,4891,0.007459879,0.033281564712524414,0.028985498,TRAIN
2025-10-06,4916,0.008988231,0.03854554891586304,0.035018638,TRAIN
2025-10-07,4924,0.009340942,0.039572685956954956,0.041716345,TRAIN
2025-10-08,4930,0.008635402,0.038904714584350596,0.036212124,TRAIN
2025-10-09,4920,0.009843826,0.038381737470626856,0.03135085,TRAIN
2025-10-10,4892,0.025339097,0.07130106091499332,0.03968745,TRAIN
2025-10-13,4927,0.015479922,0.05750672817230228,0.05037566,TRAIN
2025-10-14,4946,0.011293113,0.042657166719436646,0.04777854,TRAIN
2025-10-15,4960,0.00937587,0.042665123939514174,0.044287924,TRAIN
2025-10-16,4941,0.011922836,0.053888559341430664,0.04428903,TRAIN
2025-10-17,4928,0.0078106225,0.0367607593536377,0.032948144,TRAIN
2025-10-20,4921,0.012844682,0.04520082473754883,0.036206413,TRAIN
2025-10-21,4915,0.00851655,0.04076924324035647,0.058946952,TRAIN
2025-10-22,4892,0.009308398,0.04553366899490361,0.03320844,TRAIN
2025-10-23,4894,0.009695828,0.04462920427322387,0.033508394,TRAIN
2025-10-24,4909,0.007995009,0.0366957902908325,0.035117015,TRAIN
2025-10-27,4905,0.008968234,0.04042446613311769,0.03753284,TRAIN
2025-10-28,4898,0.008238316,0.03528366088867188,0.027977992,TRAIN
2025-10-29,4872,0.012766957,0.046657854318618824,0.035967585,TRAIN
2025-10-30,4860,0.010577649,0.048717600107193004,0.040279962,TRAIN
2025-10-31,4883,0.0074349046,0.04117419719696045,0.03176762,TRAIN
2025-11-03,4871,0.007926941,0.041453540325164795,0.038452245,TRAIN
2025-11-04,4855,0.013370812,0.06254059076309204,0.041892253,TRAIN
2025-11-05,4874,0.010406494,0.05104556083679197,0.038843498,TRAIN
2025-11-06,4866,0.012142003,0.06261947751045227,0.044967443,TRAIN
2025-11-07,4868,0.009450376,0.04222930669784546,0.03413634,TRAIN
2025-11-10,4874,0.01143679,0.0467994213104248,0.04347365,TRAIN
2025-11-11,4879,0.0088169575,0.04156699180603027,0.03506465,TRAIN
2025-11-12,4877,0.0072784424,0.03509149551391602,0.027887149,TRAIN
2025-11-13,4847,0.014492452,0.0617061018943787,0.04957644,TRAIN
2025-11-14,4842,0.0066229403,0.031334537267684946,0.03146619,TRAIN
2025-11-17,4831,0.015832484,0.047328293323516846,0.030313661,TRAIN
2025-11-18,4846,0.00773263,0.03042420744895935,0.03212825,TRAIN
2025-11-19,4861,0.007407367,0.035155534744262695,0.03288023,TRAIN
2025-11-20,4836,0.012759328,0.051354438066482544,0.042147804,TRAIN
2025-11-21,4856,0.01684314,0.05211549997329712,0.031068208,TRAIN
2025-11-24,4868,0.011525363,0.05515191555023194,0.04019134,TRAIN
2025-11-25,4898,0.014096677,0.04242538213729859,0.027443899,TRAIN
2025-11-26,4921,0.0081214905,0.03401076793670654,0.037222445,TRAIN
2025-11-28,4921,0.005914092,0.025569796562194824,0.040589355,TRAIN
2025-12-01,4892,0.008673012,0.03914932608604432,0.030018326,TRAIN
2025-12-02,4886,0.0069226623,0.03230661153793335,0.029949715,TRAIN
2025-12-03,4911,0.010734439,0.04923081398010254,0.03100982,TRAIN
2025-12-04,4928,0.0069779456,0.03699076771736147,0.04307843,TRAIN
2025-12-05,4911,0.0064247847,0.03459066152572632,0.038096845,TRAIN
2025-12-08,4922,0.007816553,0.03340326547622681,0.055242084,TRAIN
2025-12-09,4923,0.0063830614,0.033295679092407264,0.055091392,TRAIN
2025-12-10,4929,0.012090683,0.04210593700408935,0.033330765,TRAIN
2025-12-11,4944,0.009406537,0.03541122674942016,0.030464407,TRAIN
2025-12-12,4948,0.009636551,0.04588711857795716,0.03809491,TRAIN
2025-12-15,4928,0.007763982,0.04113351106643677,0.03263261,TRAIN
2025-12-16,4931,0.007936478,0.03263401985168457,0.026762778,TRAIN
2025-12-17,4920,0.009742916,0.042647695541381835,0.029527504,TRAIN
2025-12-18,4923,0.008113563,0.03480894565582276,0.03439603,TRAIN
2025-12-19,4932,0.009546459,0.042057371139526366,0.03611064,TRAIN
2025-12-22,4960,0.008180022,0.03332061767578127,0.033936575,TRAIN
2025-12-23,4952,0.00607875,0.024876201152801543,0.025341505,TRAIN
2025-12-24,4956,0.0038368702,0.016249537467956543,0.01995435,TRAIN
2025-12-26,4938,0.0036477149,0.020563852787017823,0.022963436,TRAIN
2025-12-29,4921,0.0054442286,0.025727033615112305,0.020864066,TRAIN
2025-12-30,4947,0.0051625967,0.021114838123321558,0.032373957,TRAIN
2025-12-31,4940,0.007751584,0.02180765271186829,0.020809032,TRAIN
2026-01-02,4957,0.011305332,0.05101156234741213,0.037623208,VAL
2026-01-05,4972,0.013110578,0.05272852182388308,0.03696301,VAL
2026-01-06,4993,0.011345625,0.045690560340881356,0.048170693,VAL
2026-01-07,5017,0.009929061,0.03989533185958863,0.034007538,VAL
2026-01-08,5036,0.012139112,0.044666290283203125,0.030804966,VAL
2026-01-09,5039,0.0087736845,0.03692830801010131,0.032052666,VAL
2026-01-12,5035,0.0076061487,0.03839700222015383,0.031134313,VAL
2026-01-13,5046,0.0076605976,0.03622156381607056,0.032249834,VAL
2026-01-14,5051,0.009565234,0.037876248359680176,0.030388681,VAL
2026-01-15,5053,0.009310961,0.038270950317382826,0.032067947,VAL
2026-01-16,5073,0.0067703724,0.03489077091217042,0.042408798,VAL
2026-01-20,5074,0.015686065,0.052483403682708714,0.044187214,VAL
2026-01-21,5084,0.0145325065,0.048077368736267084,0.030647475,VAL
2026-01-22,5100,0.008039266,0.04012665748596194,0.03217926,VAL
2026-01-23,5082,0.009449363,0.039269578456878666,0.036350932,VAL
2026-01-26,5080,0.006775379,0.03288847208023072,0.047859926,VAL
2026-01-27,5112,0.009612381,0.038754451274871836,0.034505967,VAL
2026-01-28,5126,0.007861644,0.03601863980293274,0.026056742,VAL
2026-01-29,5129,0.009807885,0.047144079208374025,0.03421832,VAL
2026-01-30,5131,0.0103648305,0.05490005016326904,0.04449946,VAL
2026-02-02,5129,0.010434091,0.043668532371520984,0.036413714,VAL
2026-02-03,5156,0.013463497,0.06014099717140198,0.039939657,VAL
2026-02-04,5140,0.014655381,0.059859889745712394,0.04609403,VAL
2026-02-05,5112,0.013934761,0.073165237903595,0.047100607,VAL
2026-02-06,5152,0.021998048,0.08043169975280763,0.056954484,VAL
2026-02-09,5168,0.010110766,0.04411495923995972,0.032216143,VAL
2026-02-10,5162,0.008176774,0.036773073673248315,0.03187763,VAL
2026-02-11,5159,0.010430336,0.047527730464935296,0.036197193,VAL
2026-02-12,5145,0.016066313,0.06089245080947876,0.038694642,VAL
2026-02-13,5158,0.010234594,0.04313868880271912,0.033125576,VAL
2026-02-17,5149,0.008333325,0.0376416802406311,0.029027699,VAL
2026-02-18,5152,0.009075284,0.03614307045936585,0.027600603,VAL
2026-02-19,5147,0.0063853264,0.034531641006469764,0.027900564,VAL
2026-02-20,5135,0.008657455,0.03639978170394899,0.030717561,VAL
2026-02-23,5122,0.014739752,0.05474179983139038,0.033926357,VAL
2026-02-24,5137,0.009206414,0.04079351425170902,0.034509413,VAL
2026-02-25,5145,0.010396957,0.043163454532623304,0.053698007,VAL
2026-02-26,5140,0.009406984,0.048570227622985844,0.03720755,VAL
2026-02-27,5135,0.01160568,0.050960767269134524,0.04293376,VAL
2026-03-02,5146,0.010822237,0.042955756187438965,0.036382534,VAL
2026-03-03,5133,0.014728665,0.05492860078811647,0.04268805,VAL
2026-03-04,5143,0.009384751,0.04367778301239021,0.037966866,VAL
2026-03-05,5133,0.014836788,0.04725342988967896,0.03156549,VAL
2026-03-06,5139,0.014477611,0.0502471089363098,0.035940655,VAL
2026-03-09,5145,0.009714603,0.04036402702331544,0.03224233,VAL
2026-03-10,5159,0.0081884265,0.03619372844696044,0.0910731,VAL
2026-03-11,5173,0.007818341,0.0355175256729126,0.03154015,VAL
2026-03-12,5143,0.017528057,0.05285853147506717,0.029985655,VAL
2026-03-13,5137,0.0083652735,0.03421103954315189,0.02514188,VAL
2026-03-16,5143,0.011080325,0.03806366920471192,0.03336784,VAL
2026-03-17,5149,0.007357359,0.03241989612579345,0.027437916,VAL
2026-03-18,5133,0.014650345,0.04616289138793946,0.02822732,VAL
2026-03-19,5131,0.0077598095,0.03555053472518921,0.07674232,VAL
2026-03-20,5132,0.01790291,0.04842572808265687,0.05934074,VAL
2026-03-23,5157,0.017333865,0.05166628360748292,0.07230452,VAL
2026-03-24,5173,0.009315848,0.042852687835693376,0.036328617,VAL
2026-03-25,5181,0.009876549,0.03870511054992676,0.029367017,VAL
2026-03-26,5160,0.01473254,0.05472362637519838,0.037884552,VAL
2026-03-27,5150,0.016315758,0.05097365379333497,0.044983067,VAL
2026-03-30,5129,0.009466171,0.041132450103759766,0.031343933,VAL
2026-03-31,5148,0.026264727,0.07551119327545168,0.048692297,VAL
2026-04-01,5167,0.010374904,0.039443063735961924,0.035748824,VAL
2026-04-02,5165,0.007947087,0.033805584907531765,0.031650983,VAL
2026-04-06,5165,0.0067617297,0.03141958713531496,0.026510814,VAL
2026-04-07,5161,0.0058842897,0.02901482582092285,0.022446813,VAL
2026-04-08,5149,0.02568996,0.06513621807098388,0.03834226,VAL
2026-04-09,5146,0.008985549,0.038985610008239746,0.03281626,VAL
2026-04-10,5152,0.007198751,0.03354507088661195,0.029339565,VAL
2026-04-13,5148,0.0108034015,0.046424925327301025,0.030616174,VAL
2026-04-14,5162,0.010333896,0.042918193340301544,0.03671602,VAL
2026-04-15,5171,0.008715272,0.04192131757736206,0.037904155,VAL
2026-04-16,5162,0.007199526,0.0344114899635315,0.035124693,VAL
2026-04-17,5189,0.016839623,0.052573990821838376,0.03426959,VAL
2026-04-20,5201,0.006916404,0.031866490840911865,0.028615152,VAL
2026-04-21,5181,0.012674153,0.044001102447509766,0.038982287,VAL
2026-04-22,5181,0.00932765,0.042704641819000244,0.037565324,VAL
2026-04-23,5155,0.011693418,0.05140851736068726,0.034985855,VAL
2026-04-24,5160,0.008589059,0.03862478733062746,0.035280444,VAL
2026-04-27,5149,0.006957531,0.03255615234375,0.04429627,VAL
2026-04-28,5138,0.0095329285,0.041929429769516,0.034326058,VAL
2026-04-29,5127,0.011343002,0.04478235244750978,0.03967641,VAL
2026-04-30,5101,0.016442418,0.05631065368652344,0.043459196,VAL
2026-05-01,5118,0.007972449,0.03997919559478761,0.03493193,VAL
2026-05-04,5132,0.01091826,0.04403248429298409,0.039006624,VAL
2026-05-05,5161,0.011999965,0.04560256004333496,0.040749017,VAL
2026-05-06,5163,0.017082095,0.06925662755966187,0.05178149,VAL
2026-05-07,5169,0.012766302,0.0582808256149292,0.048166834,VAL
2026-05-08,5174,0.009842843,0.05031773447990416,0.048241436,VAL
2026-05-11,5159,0.013004243,0.053614473342895486,0.04246266,VAL
2026-05-12,5154,0.009579986,0.043304324150085435,0.037769247,VAL
2026-05-13,5153,0.010461092,0.044657468795776374,0.035603765,VAL
2026-05-14,5148,0.008748502,0.04445675611495972,0.03862198,VAL
2026-05-15,5145,0.017314196,0.057496464252471936,0.035750218,VAL
2026-05-18,5147,0.011862993,0.05008654594421388,0.039719246,VAL
2026-05-19,5135,0.009803891,0.03938224315643313,0.025989773,VAL
2026-05-20,5163,0.01651156,0.05164792537689209,0.03347442,VAL
2026-05-21,5173,0.007409811,0.0381988286972046,0.041423995,VAL
2026-05-22,5193,0.007682085,0.03751633167266846,0.04384149,VAL
2026-05-26,5189,0.012544394,0.050622415542602536,0.043970052,VAL
2026-05-27,5206,0.009014577,0.04056423902511597,0.031374823,VAL
2026-05-28,5233,0.008179188,0.04158499240875245,0.06425677,VAL
2026-05-29,5247,0.008058906,0.043427538871765155,0.039267004,VAL
2026-06-01,5260,0.013595492,0.058905535936355606,0.048525922,TEST
2026-06-02,5255,0.012388468,0.05547002553939821,0.05356532,TEST
2026-06-03,5251,0.013084531,0.055758655071258545,0.05589974,TEST
2026-06-04,5273,0.011673212,0.044606351852416994,0.04091986,TEST
2026-06-05,5247,0.021126807,0.09884710311889648,0.0566693,TEST
2026-06-08,5255,0.00914216,0.04404311180114749,0.036431313,TEST
2026-06-09,5249,0.012855291,0.048045873641967766,0.038457245,TEST
2026-06-10,5243,0.014604807,0.04829140901565552,0.037695907,TEST
2026-06-11,5243,0.019579232,0.07233431339263917,0.047872875,TEST
2026-06-12,5243,0.009303093,0.03911118507385254,0.033539474,TEST
2026-06-15,5251,0.014276862,0.05779922008514404,0.044608172,TEST
2026-06-16,5262,0.0087810755,0.04273292422294621,0.033679523,TEST
2026-06-17,5268,0.01418981,0.0448123335838318,0.037819415,TEST
2026-06-18,5265,0.012820482,0.0519070863723755,0.0401129,TEST
2026-06-22,5276,0.010188282,0.046984463930130005,0.048263565,TEST
2026-06-23,5291,0.015478849,0.056195974349975586,0.054658644,TEST
2026-06-24,5304,0.011601448,0.0547924757003784,0.048122868,TEST
2026-06-25,5309,0.011053205,0.045713913440704336,0.03664656,TEST
2026-06-26,5319,0.013201714,0.06008341312408447,0.05812815,TEST
2026-06-29,5354,0.011269093,0.04897345304489134,0.044111375,TEST
2026-06-30,5360,0.010141045,0.04272878170013435,0.0405535,TEST
2026-07-01,5370,0.01352632,0.05788964033126838,0.044020347,TEST
2026-07-02,5358,0.015000105,0.058674693107604994,0.04239593,TEST
2026-07-06,5348,0.010795265,0.03997806906700136,0.04811143,TEST
2026-07-07,5332,0.012940347,0.05613275766372682,0.04190646,TEST
2026-07-08,5341,0.012658238,0.0423579216003418,0.03215718,TEST
2026-07-09,5356,0.011050224,0.0422285795211792,0.0308563,TEST
2026-07-10,5355,0.0071401596,0.03513007164001465,0.030751983,TEST
2026-07-13,5350,0.012290925,0.05153618454933168,0.03784395,TEST
2026-07-14,5343,0.009442449,0.039738941192626956,0.030291164,TEST
2026-07-15,5349,0.00884223,0.03838983774185179,0.031260684,TEST
2026-07-16,5343,0.017811656,0.057946121692657476,0.04342773,TEST
2026-07-17,5336,0.0103921,0.03543791174888611,0.025788357,TEST
2026-07-20,5344,0.0075953603,0.03404414653778074,0.030689472,TEST
2026-07-21,5339,0.01272732,0.05720832347869871,0.055074465,TEST
2026-07-22,5322,0.0091483295,0.03862743377685549,0.029433161,TEST
2026-07-23,5299,0.011238933,0.041208148002624505,0.03126736,TEST
2026-07-24,5274,0.010575026,0.04801387786865233,0.03715127,TEST
2026-07-27,5272,0.010288328,0.04693285822868348,0.04474326,TEST
2026-07-28,5226,0.014293909,0.052887797355651855,0.04158612,TEST
2026-07-29,5203,0.01487416,0.060479283332824714,0.043721665,TEST
