day,symbol,split,wk,as_is,r_pct,why,price,cap60,cap60_fill,cap100,cap100_fill
2025-03-19,EWTX,TRAIN,2025-03-15/2025-03-21,-1.0839612541078298,3.5310202,stop,26.60959,0.0,0,-1.0733055556906004,1
2025-03-19,QNTM,TRAIN,2025-03-15/2025-03-21,2.0,1.0660326,target,6.5195,0.0,0,0.0,0
2025-03-19,NN,TRAIN,2025-03-15/2025-03-21,-1.1198241438665022,2.482947,stop,11.90561,-1.1143548437976822,1,-1.1143548437976822,1
2025-03-19,OPRX,TRAIN,2025-03-15/2025-03-21,-1.0597103813756767,4.941495,stop,9.04706,-1.063428568736837,1,-1.063428568736837,1
2025-03-20,LX,TRAIN,2025-03-15/2025-03-21,-1.1225444264700857,2.428277,stop,10.80231,0.0,0,0.0,0
2025-03-20,LZMH,TRAIN,2025-03-15/2025-03-21,2.0,1.7107968,target,11.3339,0.0,0,0.0,0
2025-03-20,SMCX,TRAIN,2025-03-15/2025-03-21,-1.0940276122985884,3.1569786,stop,46.18815,0.0,0,0.0,0
2025-03-20,DNTH,TRAIN,2025-03-15/2025-03-21,-0.1977605295083682,2.7686248,eod,20.65177,0.0,0,0.0,0
2025-03-21,TSLL,TRAIN,2025-03-15/2025-03-21,2.0,1.7652924,target,8.18448,0.0,0,0.0,0
2025-03-21,TTSH,TRAIN,2025-03-15/2025-03-21,-0.5534920268605406,1.5243057,eod,6.52953,0.0,0,0.0,0
2025-03-21,MBX,TRAIN,2025-03-15/2025-03-21,-1.1780884789729542,1.6751502,stop,7.99391,-1.5342272817538216,1,-1.5342272817538216,1
2025-03-21,QMCO,TRAIN,2025-03-15/2025-03-21,2.0,4.541694,target,16.49935,0.0,0,0.0,0
2025-03-24,CNTA,TRAIN,2025-03-22/2025-03-28,2.0,1.8816566,target,15.79725,0.0,0,0.0,0
2025-03-24,CGEM,TRAIN,2025-03-22/2025-03-28,-0.0486534939904918,5.447975,eod,8.54556,0.006727273149098288,1,0.006727273149098288,1
2025-03-24,EHLD,TRAIN,2025-03-22/2025-03-28,-1.0481812194962787,6.099882,stop,5.5165,0.0,0,0.0,0
2025-03-24,SVCO,TRAIN,2025-03-22/2025-03-28,0.2204938878859169,3.0146914,eod,5.15542,0.0,0,0.0,0
2025-03-25,SMCX,TRAIN,2025-03-22/2025-03-28,2.0,2.451505,target,49.2473,0.0,0,0.0,0
2025-03-25,RUM,TRAIN,2025-03-22/2025-03-28,-0.1304535091726666,4.7800417,eod,8.03403,0.0,0,-0.2406260323115907,1
2025-03-25,SBCF,TRAIN,2025-03-22/2025-03-28,-0.2534767318895094,3.5937624,eod,26.70989,-0.1855227306666699,1,-0.1855227306666699,1
2025-03-25,LZMH,TRAIN,2025-03-22/2025-03-28,-1.071725616610446,4.1250963,stop,8.88658,-1.0771765251550276,1,-1.0771765251550276,1
2025-03-26,AVDX,TRAIN,2025-03-22/2025-03-28,-0.2394715403983837,6.170634,eod,8.68598,-0.27217855436239563,1,-0.27217855436239563,1
2025-03-26,RAPP,TRAIN,2025-03-22/2025-03-28,-1.4169812658665888,1.1919465,stop,10.08015,0.0,0,0.0,0
2025-03-26,RGC,TRAIN,2025-03-22/2025-03-28,-1.0582734409822243,5.061287,stop,42.6275,0.0,0,0.0,0
2025-03-26,NFBK,TRAIN,2025-03-22/2025-03-28,-0.4540698926127174,4.755497,eod,11.44423,0.0,0,0.0,0
2025-03-27,HAFC,TRAIN,2025-03-22/2025-03-28,-0.1905800199122095,3.3045032,eod,22.95867,-0.10982608937151811,1,-0.10982608937151811,1
2025-03-27,NVCT,TRAIN,2025-03-22/2025-03-28,2.0,1.4385415,target,8.77625,0.0,0,0.0,0
2025-03-27,THRY,TRAIN,2025-03-22/2025-03-28,-1.2074889797420325,1.4389247,stop,14.91461,-1.2614117535940252,1,-1.2614117535940252,1
2025-03-27,CORZ,TRAIN,2025-03-22/2025-03-28,0.5214525446887176,6.3099036,eod,7.65289,0.5972608934374211,1,0.5972608934374211,1
2025-03-28,CRVO,TRAIN,2025-03-22/2025-03-28,-1.2414312502533529,1.2374641,stop,8.5255,2.0,1,2.0,1
2025-03-28,LZMH,TRAIN,2025-03-22/2025-03-28,2.0,2.2516294,target,8.19451,0.0,0,-1.1021250015701056,1
2025-03-28,AVTX,TRAIN,2025-03-22/2025-03-28,-1.07953156476241,3.7252505,stop,8.75619,-1.0786363607993927,1,-1.0786363607993927,1
2025-03-28,SEPN,TRAIN,2025-03-22/2025-03-28,-1.0489554131889236,6.0053544,stop,6.30887,-1.051416666355767,1,-1.051416666355767,1
2025-03-31,BIYA,TRAIN,2025-03-29/2025-04-04,-1.1061977207331748,2.798568,stop,7.20154,0.0,0,0.0,0
2025-03-31,BOWN,TRAIN,2025-03-29/2025-04-04,-1.1316094838310735,9.782542,stop,8.01397,-1.135697396638053,1,-1.135697396638053,1
2025-03-31,CELC,TRAIN,2025-03-29/2025-04-04,-1.1385984071581596,2.1490216,stop,10.27072,-1.581315862085043,1,-1.581315862085043,1
2025-03-31,TNXP,TRAIN,2025-03-29/2025-04-04,-1.0321554862925482,9.0482645,stop,20.23051,0.0,0,0.0,0
2025-04-01,ANGI,TRAIN,2025-03-29/2025-04-04,-1.0963661781880571,3.0811524,stop,15.45623,-1.106511627508305,1,-1.106511627508305,1
2025-04-01,NCT,TRAIN,2025-03-29/2025-04-04,-1.9985397957524984,2.2164276,stop,5.73716,-2.154000045113369,1,-2.154000045113369,1
2025-04-01,SPIR,TRAIN,2025-03-29/2025-04-04,-1.0525867371958768,5.5984087,stop,8.11427,0.0,0,0.0,0
2025-04-01,TBH,TRAIN,2025-03-29/2025-04-04,-1.0811163022904284,6.33244,stop,6.62983,-1.0850384814132907,1,-1.0850384814132907,1
2025-04-02,RDFN,TRAIN,2025-03-29/2025-04-04,2.0,1.757632,target,9.59871,0.0,0,0.0,0
2025-04-02,APGE,TRAIN,2025-03-29/2025-04-04,2.0,1.810995,target,35.71683,2.0,1,2.0,1
2025-04-02,ORKA,TRAIN,2025-03-29/2025-04-04,-1.4366294358878458,2.592432,stop,9.58868,0.0,0,0.0,0
2025-04-02,CONL,TRAIN,2025-03-29/2025-04-04,2.0,4.5820284,target,14.2426,0.0,0,1.5635068987938472,1
2025-04-03,ENTA,TRAIN,2025-03-29/2025-04-04,-1.410388520820803,2.5564816,stop,5.3159,0.0,0,0.0,0
2025-04-03,TRML,TRAIN,2025-03-29/2025-04-04,-1.090596163285818,3.2752488,stop,13.4402,-1.0995000027090778,1,-1.0995000027090778,1
2025-04-03,CNTA,TRAIN,2025-03-29/2025-04-04,-1.0796559912308392,3.7194984,stop,13.7411,-1.086446809507457,1,-1.086446809507457,1
2025-04-03,PAGS,TRAIN,2025-03-29/2025-04-04,1.51331400867919,3.7930014,eod,8.01397,0.0,0,0.0,0
2025-04-04,ALMS,TRAIN,2025-03-29/2025-04-04,2.0,1.3498148,target,8.56562,0.0,0,0.0,0
2025-04-04,CGTL,TRAIN,2025-03-29/2025-04-04,2.0,4.1907735,target,5.39614,0.0,0,0.0,0
2025-04-04,DNTH,TRAIN,2025-03-29/2025-04-04,-1.0627559258219783,4.7054477,stop,17.02091,0.0,0,0.0,0
2025-04-04,DRS,TRAIN,2025-03-29/2025-04-04,-1.049264455555926,5.968429,stop,32.80813,-1.051758066068303,1,-1.051758066068303,1
2025-04-07,ALMS,TRAIN,2025-04-05/2025-04-11,-1.1554026261337966,1.9181262,stop,10.08015,0.0,0,-2.7426330844758255,1
2025-04-07,BANF,TRAIN,2025-04-05/2025-04-11,0.6772763629620879,2.7809532,eod,100.73129,0.8796559885094768,1,0.8796559885094768,1
2025-04-07,BIDU,TRAIN,2025-04-05/2025-04-11,-1.0565174601963017,5.2158093,stop,82.67729,-1.0572514718609305,1,-1.0572514718609305,1
2025-04-07,INDB,TRAIN,2025-04-05/2025-04-11,-1.1047426526651838,2.8370745,stop,55.55617,-1.1168510694927687,1,-1.1168510694927687,1
2025-04-08,CNL,TRAIN,2025-04-05/2025-04-11,0.3519692288930083,6.4032393,eod,8.35499,0.0,0,0.0,0
2025-04-08,BMGL,TRAIN,2025-04-05/2025-04-11,-1.022351427212617,12.847173,stop,5.163344,-1.0227692404135043,1,-1.0227692404135043,1
2025-04-08,MLYS,TRAIN,2025-04-05/2025-04-11,-0.2504091128859325,5.7598987,eod,12.08615,0.0,0,-0.3224935078630362,1
2025-04-08,HCAI,TRAIN,2025-04-05/2025-04-11,-1.1304756465132872,2.281791,stop,7.06112,0.0,0,0.0,0
2025-04-09,ALMS,TRAIN,2025-04-05/2025-04-11,-1.0703216260300026,4.2063,stop,7.4222,-1.0672892564909848,1,-1.0672892564909848,1
2025-04-09,AMWD,TRAIN,2025-04-05/2025-04-11,2.0,1.793827,target,53.856087,0.0,0,0.0,0
2025-04-09,BROS,TRAIN,2025-04-05/2025-04-11,2.0,2.8394945,target,52.74777,0.0,0,0.0,0
2025-04-09,BWIN,TRAIN,2025-04-05/2025-04-11,-1.252933524188439,1.1814115,stop,38.53526,2.0,1,2.0,1
2025-04-10,ACIC,TRAIN,2025-04-05/2025-04-11,-1.2117695659173822,1.4099762,stop,10.80231,-1.2682499998873225,1,-1.2682499998873225,1
2025-04-10,BCAL,TRAIN,2025-04-05/2025-04-11,-1.1205461894311215,2.4681976,stop,12.90861,0.0,0,0.0,0
2025-04-10,BCAX,TRAIN,2025-04-05/2025-04-11,-1.0856377801092736,3.462689,stop,10.4312,0.0,0,0.0,0
2025-04-10,NRIX,TRAIN,2025-04-05/2025-04-11,-1.1026097713516811,2.8954802,stop,9.6288,-1.1142000011531052,1,-1.1142000011531052,1
2025-04-11,INBX,TRAIN,2025-04-05/2025-04-11,-1.0980285745611176,3.0294275,stop,11.35396,0.0,0,-1.0835555583575809,1
2025-04-11,NVRI,TRAIN,2025-04-05/2025-04-11,2.0,1.2171588,target,5.44629,0.0,0,0.0,0
2025-04-11,SBCF,TRAIN,2025-04-05/2025-04-11,-1.1621113801062746,1.8392347,stop,22.07603,-1.1932058799868208,1,-1.1932058799868208,1
2025-04-11,SEZL,TRAIN,2025-04-05/2025-04-11,-1.1627447373769506,1.8321203,stop,36.52926,-1.1602058852215105,1,-1.1602058852215105,1
2025-04-14,ATHR,TRAIN,2025-04-12/2025-04-18,-1.0323322506375807,9.000272,stop,5.5165,-1.0333749996505217,1,-1.0333749996505217,1
2025-04-14,RGC,TRAIN,2025-04-12/2025-04-18,-1.031213489090436,9.312856,stop,36.38884,0.0,0,0.0,0
2025-04-14,GDXU,TRAIN,2025-04-12/2025-04-18,0.3998551454305209,6.9075193,eod,69.6082,0.3877732079186358,1,0.3877732079186358,1
2025-04-14,STRW,TRAIN,2025-04-12/2025-04-18,0.6021764179424969,4.9017587,eod,10.72207,0.706423506939349,1,0.706423506939349,1
2025-04-15,JAGX,TRAIN,2025-04-12/2025-04-18,2.0,2.404112,target,5.22563,0.0,0,0.0,0
2025-04-15,MORN,TRAIN,2025-04-12/2025-04-18,0.0429706272475424,3.8017073,eod,283.78882,0.022909090312362934,1,0.022909090312362934,1
2025-04-15,MTSR,TRAIN,2025-04-12/2025-04-18,2.0,2.078144,target,18.23454,0.0,0,0.0,0
2025-04-15,THRM,TRAIN,2025-04-12/2025-04-18,-1.1471764620865017,2.024614,stop,23.76107,-1.1416800143336938,1,-1.1416800143336938,1
2025-04-16,SUNS,TRAIN,2025-04-12/2025-04-18,2.0,1.0104052,target,8.43523,0.0,0,0.0,0
2025-04-16,BULL,TRAIN,2025-04-12/2025-04-18,2.0,4.9306846,target,41.0227,0.0,0,0.0,0
2025-04-16,NMAX,TRAIN,2025-04-12/2025-04-18,2.0,4.342062,target,26.21842,0.0,0,0.0,0
2025-04-16,FHN,TRAIN,2025-04-12/2025-04-18,-0.6705749642052584,4.046403,eod,17.61268,0.0,0,0.0,0
2025-04-17,ALMS,TRAIN,2025-04-12/2025-04-18,-0.1515805664449413,4.5899777,eod,5.08521,-0.09230063949892926,1,-0.09230063949892926,1
2025-04-17,DGII,TRAIN,2025-04-12/2025-04-18,-0.0792227053068638,9.865793,eod,26.54941,-0.07589563303198792,1,-0.07589563303198792,1
2025-04-17,FR,TRAIN,2025-04-12/2025-04-18,0.2322206644906496,4.448873,eod,46.99055,0.32117950504999687,1,0.32117950504999687,1
2025-04-17,TCBI,TRAIN,2025-04-12/2025-04-18,0.2684493169929633,4.354473,eod,65.34545,0.3621509465423566,1,0.3621509465423566,1
2025-04-21,ALTS,TRAIN,2025-04-19/2025-04-25,2.0,1.4606665,target,5.16545,0.0,0,0.0,0
2025-04-21,GPCR,TRAIN,2025-04-19/2025-04-25,2.0,3.552211,target,21.82528,0.0,0,0.0,0
2025-04-21,SBCF,TRAIN,2025-04-19/2025-04-25,-1.1137513902079248,2.9925475,stop,23.01885,-1.1261612536247125,1,-1.1261612536247125,1
2025-04-21,ZVZZT,TRAIN,2025-04-19/2025-04-25,-0.0098401962046095,17.528332,eod,12.24663,0.0,0,0.0,0
2025-04-22,BULL,TRAIN,2025-04-19/2025-04-25,-1.0637645688824886,4.6321635,stop,24.69386,-1.0680280393404074,1,-1.0680280393404074,1
2025-04-22,CHEF,TRAIN,2025-04-19/2025-04-25,0.9819373604454632,2.1318748,eod,52.652485,0.0,0,0.0,0
2025-04-22,HTZ,TRAIN,2025-04-19/2025-04-25,2.0,3.6097326,target,7.85349,0.0,0,0.0,0
2025-04-22,PRTG,TRAIN,2025-04-19/2025-04-25,2.0,1.1765584,target,9.11727,0.0,0,0.0,0
2025-04-23,IMCR,TRAIN,2025-04-19/2025-04-25,0.1468127568454203,6.952584,eod,29.60856,0.0,0,0.0,0
2025-04-23,MLGO,TRAIN,2025-04-19/2025-04-25,2.0,1.7190545,target,9.85949,0.0,0,0.0,0
2025-04-23,PPBI,TRAIN,2025-04-19/2025-04-25,0.605834310340452,2.474211,eod,19.76913,0.0,0,0.0,0
2025-04-23,ZYBT,TRAIN,2025-04-19/2025-04-25,-1.0320088436517818,9.088495,stop,9.03703,0.0,0,0.0,0
2025-04-24,VTMX,TRAIN,2025-04-19/2025-04-25,0.827859186647923,5.0894194,eod,25.6768,0.7434452334971284,1,0.7434452334971284,1
2025-04-24,DAR,TRAIN,2025-04-19/2025-04-25,0.0863100354800197,6.9677296,eod,30.44105,0.0,0,0.014898678076737833,1
2025-04-24,QNTM,TRAIN,2025-04-19/2025-04-25,-1.3485591556177985,3.3467283,stop,6.89061,-1.097142859520425,1,-1.097142859520425,1
2025-04-24,TRU,TRAIN,2025-04-19/2025-04-25,1.447264658545922,4.880234,eod,77.49178,0.0,0,1.2033761346724374,1
2025-04-25,MMSI,TRAIN,2025-04-19/2025-04-25,-0.228822158712767,4.2062573,eod,94.95401,0.0,0,0.0,0
2025-04-25,BCYC,TRAIN,2025-04-19/2025-04-25,-0.8275068903882569,3.5451784,eod,8.6258,-0.8114285759864779,1,-0.8114285759864779,1
2025-04-25,NVMI,TRAIN,2025-04-19/2025-04-25,-0.1068552841756258,5.204336,eod,197.34026,-0.06198370223235393,1,-0.06198370223235393,1
2025-04-25,KMTS,TRAIN,2025-04-19/2025-04-25,-0.7973491845854266,4.328631,eod,25.06497,-0.7821583681681019,1,-0.7821583681681019,1
2025-04-28,DNTH,TRAIN,2025-04-26/2025-05-02,-0.4440161364180117,4.4398875,eod,21.73501,-0.4468866015713989,1,-0.4468866015713989,1
2025-04-28,BKU,TRAIN,2025-04-26/2025-05-02,-0.3262312093354185,7.073309,eod,33.73089,-0.3452545714942224,1,-0.3452545714942224,1
2025-04-28,DERM,TRAIN,2025-04-26/2025-05-02,0.3336194841332596,6.305181,eod,7.49241,0.40013332287464565,1,0.40013332287464565,1
2025-04-28,ZYBT,TRAIN,2025-04-26/2025-05-02,2.0,4.1190605,target,10.47132,0.0,0,0.0,0
2025-04-29,BTSG,TRAIN,2025-04-26/2025-05-02,0.0032743338095741,5.8860393,eod,17.36193,0.057092782149138925,1,0.057092782149138925,1
2025-04-29,VREX,TRAIN,2025-04-26/2025-05-02,-0.2787612962711668,5.5773854,eod,8.5255,-0.30725253004628494,1,-0.30725253004628494,1
2025-04-29,PWP,TRAIN,2025-04-26/2025-05-02,0.3218106531759503,5.3661575,eod,17.07106,0.39995377270595445,1,0.39995377270595445,1
2025-04-29,SVCO,TRAIN,2025-04-26/2025-05-02,2.0,2.061987,target,5.10527,0.0,0,2.0,1
2025-04-30,ALGS,TRAIN,2025-04-26/2025-05-02,0.451272831224902,9.414614,eod,5.26575,0.49895829517861584,1,0.49895829517861584,1
2025-04-30,DAN,TRAIN,2025-04-26/2025-05-02,0.8504192820213112,6.3625135,eod,13.02897,0.9417974979662707,1,0.9417974979662707,1
2025-04-30,DOGZ,TRAIN,2025-04-26/2025-05-02,-1.1054438789906686,8.428193,stop,16.73004,-1.1092499509179725,1,-1.1092499509179725,1
2025-04-30,GIL,TRAIN,2025-04-26/2025-05-02,2.0,3.2971017,target,43.0287,0.0,0,0.0,0
2025-05-01,AIN,TRAIN,2025-04-26/2025-05-02,-1.067060776888784,4.4078226,stop,65.95728,0.0,0,0.0,0
2025-05-01,ENVX,TRAIN,2025-04-26/2025-05-02,-1.1821089594780112,1.6383685,stop,6.7201,0.0,0,0.0,0
2025-05-01,GNW,TRAIN,2025-04-26/2025-05-02,-0.1851056241758241,4.6592,eod,6.88058,-0.12906667382556852,1,-0.12906667382556852,1
2025-05-01,ZYBT,TRAIN,2025-04-26/2025-05-02,-1.2783356994751198,6.968447,stop,9.13733,-1.2907285891685032,1,-1.2907285891685032,1
2025-05-02,ELME,TRAIN,2025-04-26/2025-05-02,0.2298232099855135,4.3723636,eod,15.95773,0.0,0,0.0,0
2025-05-02,PAX,TRAIN,2025-04-26/2025-05-02,-1.0605587523773468,4.873395,stop,10.71204,-1.0643877521985592,1,-1.0643877521985592,1
2025-05-02,SHC,TRAIN,2025-04-26/2025-05-02,0.7416812196928242,2.7710257,eod,12.1363,0.0,0,0.0,0
2025-05-02,MTRX,TRAIN,2025-04-26/2025-05-02,0.6230528671084858,4.0800104,eod,12.16639,0.0,0,0.0,0
2025-05-05,SAGT,TRAIN,2025-05-03/2025-05-09,-1.1802253233215272,3.2365642,stop,5.78731,-1.198372915777868,1,-1.198372915777868,1
2025-05-05,ETNB,TRAIN,2025-05-03/2025-05-09,-0.2120561328995538,6.1235538,eod,8.75619,-0.17149019423567885,1,-0.17149019423567885,1
2025-05-05,ACT,TRAIN,2025-05-03/2025-05-09,-0.4556277510299918,5.6688457,eod,37.43196,-0.4251940182402589,1,-0.4251940182402589,1
2025-05-05,KRRO,TRAIN,2025-05-03/2025-05-09,-1.1911673657007675,1.5611393,stop,20.997805,-1.23600001252758,1,-1.23600001252758,1
2025-05-06,CELH,TRAIN,2025-05-03/2025-05-09,-1.1008049971922182,2.9468102,stop,33.99167,0.0,0,0.0,0
2025-05-06,DXF,TRAIN,2025-05-03/2025-05-09,-1.0741554079983897,3.9917285,stop,6.77025,-1.0800000053081975,1,-1.0800000053081975,1
2025-05-06,EPWK,TRAIN,2025-05-03/2025-05-09,2.0,5.2752614,target,5.62683,0.0,0,2.0,1
2025-05-06,OSBC,TRAIN,2025-05-03/2025-05-09,-0.0830240734165366,5.645647,eod,16.45923,-0.031613635475653955,1,-0.031613635475653955,1
2025-05-07,FLYW,TRAIN,2025-05-03/2025-05-09,2.0,2.7816947,target,10.07012,0.0,0,0.0,0
2025-05-07,MBX,TRAIN,2025-05-03/2025-05-09,2.0,1.9577128,target,10.85246,0.0,0,0.0,0
2025-05-07,SWIM,TRAIN,2025-05-03/2025-05-09,-1.0340231746563062,8.56576,stop,5.98791,-1.035181818209887,1,-1.035181818209887,1
2025-05-07,AZTA,TRAIN,2025-05-03/2025-05-09,-0.1842399817640005,6.22154,eod,25.49626,-0.167800641532476,1,-0.167800641532476,1
2025-05-08,ADTN,TRAIN,2025-05-03/2025-05-09,-1.1544861601911298,1.9294318,stop,7.97385,-1.1824615418706745,1,-1.1824615418706745,1
2025-05-08,EPSM,TRAIN,2025-05-03/2025-05-09,2.0,1.937046,target,14.042,0.0,0,2.0,1
2025-05-08,EPWK,TRAIN,2025-05-03/2025-05-09,-2.3278619699111043,2.0917883,stop,7.25169,0.0,0,0.0,0
2025-05-08,MIRM,TRAIN,2025-05-03/2025-05-09,2.0,3.2475595,target,41.34366,0.0,0,0.0,0
2025-05-09,HUBG,TRAIN,2025-05-03/2025-05-09,-0.067771999815877,5.1442113,eod,33.22939,-0.010099378660549059,1,-0.010099378660549059,1
2025-05-09,IONX,TRAIN,2025-05-03/2025-05-09,-1.2347685335243077,2.7652025,stop,45.41584,0.0,0,0.0,0
2025-05-09,KIDZ,TRAIN,2025-05-03/2025-05-09,2.0,1.0780159,target,5.13536,0.0,0,0.0,0
2025-05-09,PGY,TRAIN,2025-05-03/2025-05-09,2.0,1.4492211,target,13.91161,0.0,0,0.0,0
2025-05-12,MFH,TRAIN,2025-05-10/2025-05-16,2.0,3.0867922,target,6.09824,0.0,0,0.0,0
2025-05-12,VRNA,TRAIN,2025-05-10/2025-05-16,1.2668429258338096,4.7391934,eod,63.50996,0.0,0,0.9889909809309742,1
2025-05-12,COEP,TRAIN,2025-05-10/2025-05-16,2.0,2.083224,target,9.5285,0.0,0,0.0,0
2025-05-12,NVOX,TRAIN,2025-05-10/2025-05-16,0.9424299496027336,5.4058948,eod,6.07818,0.0,0,0.8213469931589525,1
2025-05-13,ASST,TRAIN,2025-05-10/2025-05-16,-1.0627195160417893,4.7081294,stop,7.03103,0.0,0,0.0,0
2025-05-13,CGON,TRAIN,2025-05-10/2025-05-16,-1.072825309748984,4.063644,stop,25.23548,-1.1310314969282966,1,-1.1310314969282966,1
2025-05-13,HIMX,TRAIN,2025-05-10/2025-05-16,0.9778780830597412,2.9838269,eod,8.19451,0.0,0,0.0,0
2025-05-13,IONX,TRAIN,2025-05-10/2025-05-16,2.0,1.7542868,target,48.10388,0.0,0,0.0,0
2025-05-14,EPWK,TRAIN,2025-05-10/2025-05-16,1.317824093263104,5.2024255,eod,6.73013,0.0,0,0.0,0
2025-05-14,FIP,TRAIN,2025-05-10/2025-05-16,-1.204068377528111,1.4629264,stop,5.15542,0.0,0,0.0,0
2025-05-14,HCWB,TRAIN,2025-05-10/2025-05-16,-1.043461461698631,6.7474194,stop,10.08015,-1.0453846156237394,1,-1.0453846156237394,1
2025-05-14,HSII,TRAIN,2025-05-10/2025-05-16,-1.275839757099153,2.2848563,stop,43.56029,-1.317086658969871,1,-1.317086658969871,1
2025-05-15,AEVA,TRAIN,2025-05-10/2025-05-16,2.0,4.4389324,target,14.49335,0.0,0,0.0,0
2025-05-15,ETON,TRAIN,2025-05-10/2025-05-16,2.0,3.327401,target,17.17136,0.0,0,0.0,0
2025-05-15,HIMZ,TRAIN,2025-05-10/2025-05-16,-1.0700760116394086,4.220833,stop,49.46796,0.0,0,0.0,0
2025-05-15,NXT,TRAIN,2025-05-10/2025-05-16,2.0,3.0524704,target,55.20512,0.0,0,0.0,0
2025-05-16,DWTX,TRAIN,2025-05-10/2025-05-16,-1.2915342415627609,1.0255209,stop,5.50647,0.0,0,0.0,0
2025-05-16,GPCR,TRAIN,2025-05-10/2025-05-16,2.0,3.3191054,target,24.50329,2.0,1,2.0,1
2025-05-16,COEP,TRAIN,2025-05-10/2025-05-16,0.6887127547349384,2.8981876,eod,9.61877,0.0,0,0.0,0
2025-05-16,NTCL,TRAIN,2025-05-10/2025-05-16,-1.0411596147649855,7.1158133,stop,19.21748,-1.0428778626702846,1,-1.0428778626702846,1
2025-05-19,CEP,TRAIN,2025-05-17/2025-05-23,2.0,4.210422,target,32.97864,0.0,0,0.0,0
2025-05-19,KDLY,TRAIN,2025-05-17/2025-05-23,2.0,3.7636127,target,12.98885,0.0,0,0.0,0
2025-05-19,PNBK,TRAIN,2025-05-17/2025-05-23,0.0905664741935525,9.885728,eod,5.73716,0.0,0,0.0,0
2025-05-19,SOHU,TRAIN,2025-05-17/2025-05-23,-2.673150190615156,1.7693464,stop,10.88255,-8.476405897529723,1,-8.476405897529723,1
2025-05-20,LICN,TRAIN,2025-05-17/2025-05-23,2.0,2.2540224,target,6.64989,0.0,0,0.0,0
2025-05-20,PAL,TRAIN,2025-05-17/2025-05-23,-0.4122276320872585,3.1412036,eod,8.79631,-0.3501599910538953,1,-0.3501599910538953,1
2025-05-20,PNTG,TRAIN,2025-05-17/2025-05-23,-1.1857360085114794,1.6065456,stop,29.82922,-1.2277692182019837,1,-1.2277692182019837,1
2025-05-20,NTCL,TRAIN,2025-05-17/2025-05-23,-1.0800704870453155,3.7004838,stop,13.15936,0.0,0,0.0,0
2025-05-21,CGON,TRAIN,2025-05-17/2025-05-23,2.0,2.02585,target,26.63968,0.0,0,-1.115478268081091,1
2025-05-21,HIMZ,TRAIN,2025-05-17/2025-05-23,-1.0791252644893472,3.7441359,stop,48.76586,-1.080016617302667,1,-1.080016617302667,1
2025-05-21,RCEL,TRAIN,2025-05-17/2025-05-23,-1.35681800069194,2.0847905,stop,6.7201,-1.4162499245787914,1,-1.4162499245787914,1
2025-05-21,TSSI,TRAIN,2025-05-17/2025-05-23,2.0,2.0025394,target,11.7351,0.0,0,0.0,0
2025-05-22,AMBR,TRAIN,2025-05-17/2025-05-23,-1.23449246539069,3.5055637,stop,9.97985,-1.2561796917613937,1,-1.2561796917613937,1
2025-05-22,DFDV,TRAIN,2025-05-17/2025-05-23,2.0,6.697021,target,35.63659,2.0,1,2.0,1
2025-05-22,FATN,TRAIN,2025-05-17/2025-05-23,-1.2972902850848975,3.312515,stop,11.61474,-1.6976571200066752,1,-1.6976571200066752,1
2025-05-22,PHH,TRAIN,2025-05-17/2025-05-23,2.0,4.1416698,target,14.57359,2.0,1,2.0,1
2025-05-23,ESTA,TRAIN,2025-05-17/2025-05-23,-0.2074439761229826,4.492763,eod,36.96055,-0.15077420181699214,1,-0.15077420181699214,1
2025-05-23,GMEU,TRAIN,2025-05-17/2025-05-23,2.0,2.7803466,target,31.03282,0.0,0,0.0,0
2025-05-23,HCWB,TRAIN,2025-05-17/2025-05-23,-1.1210162634952612,2.458689,stop,8.33493,0.0,0,0.0,0
2025-05-23,NPCE,TRAIN,2025-05-17/2025-05-23,-0.2562188295528254,5.4319973,eod,17.92361,-0.21276086696062438,1,-0.21276086696062438,1
2025-05-27,KWE,TRAIN,2025-05-24/2025-05-30,2.0,1.3690635,target,5.140375,0.0,0,0.0,0
2025-05-27,PRTG,TRAIN,2025-05-24/2025-05-30,0.2749641213808701,2.3209207,eod,7.91367,0.0,0,0.0,0
2025-05-27,RYET,TRAIN,2025-05-24/2025-05-30,2.0,3.1732955,target,13.395065,2.0,1,2.0,1
2025-05-27,EPWK,TRAIN,2025-05-24/2025-05-30,-1.0281033873162493,10.308063,stop,10.29078,-1.0288834926623591,1,-1.0288834926623591,1
2025-05-28,IDN,TRAIN,2025-05-24/2025-05-30,-1.2804172233248965,1.0660326,stop,5.2156,-1.3890001289825564,1,-1.3890001289825564,1
2025-05-28,OKLO,TRAIN,2025-05-24/2025-05-30,2.0,1.2979614,target,54.0617,0.0,0,0.0,0
2025-05-28,QBTX,TRAIN,2025-05-24/2025-05-30,-1.039575013690012,7.3937116,stop,106.27788,-1.0411591515190872,1,-1.0411591515190872,1
2025-05-28,RGTX,TRAIN,2025-05-24/2025-05-30,-1.0603037979276866,4.893661,stop,49.29745,-1.059293276943587,1,-1.059293276943587,1
2025-05-29,NUVL,TRAIN,2025-05-24/2025-05-30,-1.1852034820383677,1.6111403,stop,71.64429,-1.2200103027075366,1,-1.2200103027075366,1
2025-05-29,ATS,TRAIN,2025-05-24/2025-05-30,-0.0507403496427614,9.189837,eod,30.48117,-0.018738008495415417,1,-0.018738008495415417,1
