day,ret_cc,ret_id,spy_absret,spy_rv20,xs_std,xs_mad,n_liq,n_cand,split
2025-03-10,-0.026635587,-0.0123505,0.026635587,0.17932595618117705,0.04195963242548917,0.031661639755515204,4453.0,38,TRAIN
2025-03-11,-0.008312881,-0.0062209964,0.008312881,0.1759292265141118,0.034452271624841456,0.01957002741497988,4475.0,40,TRAIN
2025-03-12,0.0053064823,-0.005870104,0.0053064823,0.17833579264291047,0.027126170084172348,0.016481009168757516,4487.0,24,TRAIN
2025-03-13,-0.013330519,-0.0126591325,0.013330519,0.18139233785077372,0.028292180616984745,0.019484339272364593,4485.0,25,TRAIN
2025-03-14,0.020655751,0.012048006,0.020655751,0.19545412055784991,0.03221718972687102,0.025661072778015825,4488.0,12,TRAIN
2025-03-17,0.0077114105,0.0077471733,0.0077114105,0.19939592528262173,0.027370442168979815,0.01710416244679217,4503.0,30,TRAIN
2025-03-18,-0.010808408,-0.0066925883,0.010808408,0.19944820492233784,0.026037871194075964,0.014566735619789389,4509.0,39,TRAIN
2025-03-19,0.0108908415,0.007639885,0.0108908415,0.20539474001135843,0.025746346789336336,0.016450364538081658,4515.0,21,TRAIN
2025-03-20,-0.002891779,0.0038342476,0.002891779,0.2054142434643635,0.022495530418482262,0.011136801814663316,4519.0,41,TRAIN
2025-03-21,-0.002670288,0.00840354,0.002670288,0.1992494746643135,0.02265325558065777,0.012051263423142049,4520.0,63,TRAIN
2025-03-24,0.017908454,0.0057463646,0.017908454,0.2124583549323259,0.03306086889074799,0.022745734818012068,4537.0,12,TRAIN
2025-03-25,0.0024038553,0.00027823448,0.0024038553,0.21265110446404722,0.02028828459620574,0.01162665617937656,4516.0,16,TRAIN
2025-03-26,-0.011938274,-0.011474431,0.011938274,0.21564639090808413,0.025824552110241126,0.01559330193370541,4504.0,21,TRAIN
2025-03-27,-0.002655685,-0.00017625093,0.002655685,0.2094182887845583,0.023715885663772706,0.012888902198716043,4503.0,48,TRAIN
2025-03-28,-0.020138323,-0.017452776,0.020138323,0.20918491903688216,0.026838046836901417,0.021883215561207328,4493.0,18,TRAIN
2025-03-31,0.0067127943,0.017387152,0.0067127943,0.20492183757277835,0.025647926844526547,0.013237854352104035,4479.0,101,TRAIN
2025-04-01,0.0028244257,0.006314397,0.0028244257,0.2022268289400347,0.026400079560871762,0.013279232480477392,4503.0,56,TRAIN
2025-04-02,0.0063284636,0.017061591,0.0063284636,0.19931694688446622,0.024841788321214583,0.015431745294838123,4492.0,104,TRAIN
2025-04-03,-0.049280822,-0.015428007,0.049280822,0.25653891839770976,0.05378949646933478,0.055284321219238916,4442.0,103,TRAIN
2025-04-04,-0.058542967,-0.035117507,0.058542967,0.3206578377163623,0.04760368416137942,0.054184383542823955,4435.0,177,TRAIN
2025-04-07,-0.0017811656,0.031051278,0.0017811656,0.31179013769120584,0.03256516980579659,0.02297244961495202,4477.0,2585,TRAIN
2025-04-08,-0.01566279,-0.048633695,0.01566279,0.31388528822325723,0.03287577760190192,0.02613624238235073,4506.0,49,TRAIN
2025-04-09,0.10501933,0.111827135,0.10501933,0.5022419344843384,0.07201679759846366,0.08545834352122193,4586.0,440,TRAIN
2025-04-10,-0.04381901,-0.014262319,0.04381901,0.5237999781483796,0.04068729854575793,0.039773904759302585,4606.0,64,TRAIN
2025-04-11,0.01784277,0.020898223,0.01784277,0.5222801769450183,0.02935747660628166,0.02155420114477171,4634.0,78,TRAIN
2025-04-14,0.00970149,-0.009061635,0.00970149,0.5228248923479931,0.024356115065375578,0.01649559022707454,4654.0,28,TRAIN
2025-04-15,-0.0028008819,-0.0038263798,0.0028008819,0.5218129043108933,0.019817935293607276,0.011392954885021891,4648.0,28,TRAIN
2025-04-16,-0.022228062,-0.0113226175,0.022228062,0.5245107627319959,0.025304448041994197,0.016726764711713242,4643.0,39,TRAIN
2025-04-17,0.001426816,-0.0023311973,0.001426816,0.5247774755880185,0.02510202519610362,0.014422929205691576,4646.0,23,TRAIN
2025-04-21,-0.023802698,-0.013968766,0.023802698,0.5299015300324356,0.028506004110404295,0.022233993651274476,4624.0,38,TRAIN
2025-04-22,0.026017785,0.013669372,0.026017785,0.5351295767547456,0.0285141351889671,0.02634833154312854,4647.0,20,TRAIN
2025-04-23,0.0154954195,-0.00927043,0.0154954195,0.5391190345368867,0.028210032457888074,0.018926248486381872,4667.0,22,TRAIN
2025-04-24,0.021048903,0.018585205,0.021048903,0.5446052625672771,0.03110730759548406,0.02402905096281296,4694.0,30,TRAIN
2025-04-25,0.007225275,0.0072989464,0.007225275,0.5454354281122619,0.02331567041739012,0.011864965292749372,4685.0,34,TRAIN
2025-04-28,0.00038135052,-0.0009794235,0.00038135052,0.5406891284668858,0.02259538804461179,0.009755759833376608,4690.0,15,TRAIN
2025-04-29,0.0062993765,0.009855986,0.0062993765,0.5406241084441126,0.022466339143825932,0.011546037741688098,4682.0,21,TRAIN
2025-04-30,0.00039684772,0.0127289295,0.00039684772,0.5405296043040224,0.028223001278460565,0.013438742335479136,4654.0,88,TRAIN
2025-05-01,0.0070869923,-0.0033906698,0.0070869923,0.5406547665446284,0.027889463847174268,0.01470780557763515,4654.0,29,TRAIN
2025-05-02,0.014844179,0.003594637,0.014844179,0.5101864926886408,0.031756426182770685,0.02307014904114137,4672.0,17,TRAIN
2025-05-05,-0.0057343245,0.0016709566,0.0057343245,0.4570857730811214,0.02502414576232194,0.012731219580082704,4658.0,39,TRAIN
2025-05-06,-0.008358359,0.0015593767,0.008358359,0.4591334263780619,0.036964477719329765,0.01759682844691222,4590.0,58,TRAIN
2025-05-07,0.0042054653,0.0017852783,0.0042054653,0.4523426125802542,0.030787561852823307,0.014177211186750818,4525.0,34,TRAIN
2025-05-08,0.006967783,-0.000318408,0.006967783,0.26370518000249843,0.042065576551058866,0.023942295626219776,4500.0,51,TRAIN
2025-05-09,-0.0012741685,-0.0037776232,0.0012741685,0.20267737093519445,0.03306568783393054,0.014365476036114669,4447.0,36,TRAIN
2025-05-12,0.033047438,0.0026141405,0.033047438,0.22289047190964054,0.04388699975017064,0.036188064057054485,4418.0,14,TRAIN
2025-05-13,0.006603956,0.005879283,0.006603956,0.22220137286010375,0.03531251661181446,0.018107612393165037,4425.0,17,TRAIN
2025-05-14,0.0012780428,-0.00037419796,0.0012780428,0.22093026827737508,0.026564974308085482,0.014394544056142945,4417.0,36,TRAIN
2025-05-15,0.004884362,0.0083681345,0.004884362,0.1970183672619559,0.029372163301133018,0.015433055343861198,4432.0,51,TRAIN
2025-05-16,0.0063340664,0.004989505,0.0063340664,0.19630872547380607,0.025421215914053125,0.013192781346517211,4426.0,22,TRAIN
2025-05-19,0.0010938644,0.01147759,0.0010938644,0.16299579421727867,0.02083159453985945,0.011072835630150888,4433.0,87,TRAIN
2025-05-20,-0.0033621788,-0.00040477514,0.0033621788,0.1514200486137259,0.025273411579031194,0.011153968635669632,4440.0,25,TRAIN
2025-05-21,-0.01685077,-0.009482741,0.01685077,0.16702668864560652,0.030129964789864246,0.024481007021839852,4429.0,31,TRAIN
2025-05-22,0.00039470196,0.0007381439,0.00039470196,0.15524133802186454,0.03422110370819101,0.012749603645621709,4438.0,36,TRAIN
2025-05-23,-0.0068258047,0.0054342747,0.0068258047,0.15847553195162184,0.028177292643360722,0.012942075438305582,4438.0,78,TRAIN
2025-05-27,0.020790577,0.008667946,0.020790577,0.17081455688285901,0.032828236454174334,0.02395249335271324,4444.0,8,TRAIN
2025-05-28,-0.0057854056,-0.0064744353,0.0057854056,0.17363629895999247,0.025380197358124645,0.014069956588676318,4440.0,27,TRAIN
2025-05-29,0.003947377,-0.005075395,0.003947377,0.17339108724831678,0.027229505834923163,0.012087272479292298,4446.0,14,TRAIN
2025-05-30,-0.0011184812,0.00078105927,0.0011184812,0.17337539339263255,0.024254672780058995,0.012091446994711553,4440.0,50,TRAIN
2025-06-02,0.0056329966,0.008421779,0.0056329966,0.16785116746640605,0.03083113776334643,0.015308119194926853,4452.0,27,TRAIN
2025-06-03,0.005702615,0.0063308477,0.005702615,0.16548909925279012,0.02822127789629279,0.0170213455213463,4470.0,21,TRAIN
2025-06-04,-0.00026845932,-0.0017254353,0.00026845932,0.16063219308756538,0.027203544795181528,0.013293574894963365,4482.0,16,TRAIN
2025-06-05,-0.004832804,-0.0076636076,0.004832804,0.16311865473634207,0.030892335668652092,0.013111657152642332,4495.0,29,TRAIN
2025-06-06,0.010269046,0.0008018017,0.010269046,0.16464632929251394,0.03245572722178844,0.01788436365695856,4510.0,12,TRAIN
2025-06-09,0.0009012222,-6.663799e-05,0.0009012222,0.16408040072192945,0.025735817446830508,0.013842812686147411,4502.0,25,TRAIN
2025-06-10,0.005669713,0.0047650337,0.005669713,0.12087971204620801,0.02737484208784091,0.014557078258259687,4513.0,18,TRAIN
2025-06-11,-0.0028520823,-0.0046839714,0.0028520823,0.12047501214736898,0.026879510277219347,0.013021766295656562,4500.0,17,TRAIN
2025-06-12,0.0039743185,0.0062332153,0.0039743185,0.12086283844327661,0.028617623438677825,0.012596970043966777,4484.0,50,TRAIN
2025-06-13,-0.011180103,-0.002506256,0.011180103,0.12793849861204987,0.030597296977218455,0.02141308514115686,4467.0,79,TRAIN
2025-06-16,0.009514213,0.003797412,0.009514213,0.1303109407030452,0.03549644003683714,0.018714027028269194,4485.0,13,TRAIN
2025-06-17,-0.008545101,-0.004465103,0.008545101,0.1343923757491886,0.030634999940913496,0.016704694094687868,4475.0,36,TRAIN
2025-06-18,-0.00015068054,-0.0016710162,0.00015068054,0.13372657529547047,0.027226150733097605,0.011696090005239785,4467.0,28,TRAIN
2025-06-20,-0.005289197,-0.0068517923,0.005289197,0.11945934246267653,0.025778464943926303,0.01236405419703391,4462.0,16,TRAIN
2025-06-23,0.009877443,0.008587718,0.009877443,0.12349876206322512,0.035341782622991764,0.01848372881957417,4476.0,69,TRAIN
2025-06-24,0.011047244,0.0040540695,0.011047244,0.12386737221976428,0.032397118993091,0.019654627170726593,4489.0,19,TRAIN
2025-06-25,0.00056028366,-0.0012995005,0.00056028366,0.10301538326248173,0.02496972308110465,0.014711290393676421,4487.0,21,TRAIN
2025-06-26,0.007823825,0.0047291517,0.007823825,0.10182627435436052,0.0275897873418232,0.01673771505927046,4500.0,27,TRAIN
2025-06-27,0.0049682856,0.00331223,0.0049682856,0.1021446719489846,0.02704566304355977,0.012630708112414365,4520.0,22,TRAIN
2025-06-30,0.004781246,0.0007612705,0.004781246,0.10183676818049645,0.029679761959892893,0.013961654964544752,4565.0,20,TRAIN
2025-07-01,-0.00032365322,0.0020929575,0.00032365322,0.10150777743720742,0.03270761598086397,0.020243587658380132,4594.0,46,TRAIN
2025-07-02,0.004533291,0.0052006245,0.004533291,0.1010384324067571,0.03213305026184128,0.01827000926666358,4605.0,29,TRAIN
2025-07-03,0.007881403,0.0046429634,0.007881403,0.10271360139394142,0.02214684014080152,0.011842452707788687,4622.0,25,TRAIN
2025-07-07,-0.007452011,-0.004299283,0.007452011,0.10555199863506352,0.029722974993698265,0.017319235750489204,4605.0,54,TRAIN
2025-07-08,-0.0005477071,-0.0016254187,0.0005477071,0.1016318313045944,0.025519367574654638,0.014602009775377591,4611.0,17,TRAIN
2025-07-09,0.005996704,0.0020713806,0.005996704,0.10266524706575517,0.029824614436912113,0.014922226141677904,4637.0,19,TRAIN
2025-07-10,0.0028202534,0.0025953054,0.0028202534,0.10181437150445313,0.030049419644151254,0.014570305345431115,4667.0,23,TRAIN
2025-07-11,-0.0035154223,0.0014131069,0.0035154223,0.10224888028856904,0.02984317924713346,0.01657940127254556,4659.0,38,TRAIN
2025-07-14,0.0019081831,0.0026478767,0.0019081831,0.10193908395844337,0.026799418118207234,0.013715955044224008,4662.0,51,TRAIN
2025-07-15,-0.0042732954,-0.008573413,0.0042732954,0.0928782289590615,0.02850022626728329,0.01922115279716243,4664.0,22,TRAIN
2025-07-16,0.0033432245,0.00076949596,0.0033432245,0.0888221797608259,0.031385182109501725,0.014749975984306867,4687.0,15,TRAIN
2025-07-17,0.006119609,0.0058295727,0.006119609,0.08115178832020184,0.028950699089990692,0.015462268071795007,4702.0,19,TRAIN
2025-07-18,-0.00073236227,-0.002733171,0.00073236227,0.08143009138569358,0.02841506863025214,0.013128318116773369,4706.0,21,TRAIN
2025-07-21,0.001896143,0.0,0.001896143,0.07616603822943865,0.026935182244206997,0.013549094869771187,4721.0,13,TRAIN
2025-07-22,0.00014305115,-0.00038146973,0.00014305115,0.07195069403063527,0.029880541576079077,0.017627353125411832,4738.0,55,TRAIN
2025-07-23,0.00850749,0.0042119026,0.00850749,0.0683532559542718,0.029960688169371114,0.018309571353440888,4748.0,21,TRAIN
2025-07-24,0.0003310442,-0.0002836585,0.0003310442,0.0684319661427175,0.028391457222036887,0.016250432964895752,4736.0,41,TRAIN
2025-07-25,0.0042243004,0.0031647682,0.0042243004,0.06565219981688002,0.0264277175857062,0.01278502890786526,4722.0,35,TRAIN
2025-07-28,-0.00025111437,-0.0008470416,0.00025111437,0.06516686299666885,0.0268239600559441,0.014276490638472127,4712.0,21,TRAIN
2025-07-29,-0.0026376247,-0.004840553,0.0026376247,0.06593576985954593,0.030696851742786364,0.016117752662270394,4664.0,24,TRAIN
2025-07-30,-0.0012593269,-0.0022958517,0.0012593269,0.06634231329353746,0.029551328758669344,0.01667860660322302,4631.0,25,TRAIN
2025-07-31,-0.0037512183,-0.01153326,0.0037512183,0.06757899937090751,0.03352564668671199,0.017523087659292044,4611.0,50,TRAIN
2025-08-01,-0.016390383,-0.0073128343,0.016390383,0.08671274934748241,0.033987139234143135,0.023004293225355466,4596.0,112,TRAIN
2025-08-04,0.01519978,0.008790612,0.01519978,0.0983482656895014,0.03218848336462578,0.02131345069988869,4644.0,23,TRAIN
2025-08-05,-0.005069971,-0.006046295,0.005069971,0.10049138071527645,0.03598674133204614,0.016596424974331364,4652.0,26,TRAIN
2025-08-06,0.0076596737,0.0059295893,0.0076596737,0.10183359465848962,0.03875803722939645,0.018289967646404844,4640.0,35,TRAIN
2025-08-07,-0.0008376241,-0.0062711835,0.0008376241,0.10165756938693685,0.03716925415592806,0.01855288272378502,4637.0,44,TRAIN
2025-08-08,0.0077974796,0.004920721,0.0077974796,0.10359840659131361,0.037245831063808146,0.01742347732011519,4646.0,40,TRAIN
2025-08-11,-0.0019775033,-0.0024158955,0.0019775033,0.1041114497238541,0.031740619759945216,0.013977643930182724,4632.0,28,TRAIN
2025-08-12,0.010645986,0.0068935156,0.010645986,0.10768284705170468,0.033955123250104455,0.024536689818516,4637.0,32,TRAIN
2025-08-13,0.0034230947,-3.093481e-05,0.0034230947,0.10769989539294136,0.03281465484758734,0.021031601819040697,4655.0,36,TRAIN
2025-08-14,9.2983246e-05,0.0033603907,9.2983246e-05,0.10650209281613535,0.02848877270337531,0.015216416819888426,4671.0,81,TRAIN
2025-08-15,-0.0023412704,-0.003947437,0.0023412704,0.10707106757637339,0.024981635603048235,0.013547880324750423,4662.0,28,TRAIN
2025-08-18,-0.00021761656,0.00068449974,0.00021761656,0.10717003333964784,0.023667325939268753,0.011354880316976682,4663.0,44,TRAIN
2025-08-19,-0.005425155,-0.0051468015,0.005425155,0.10966749391976062,0.031632538436219486,0.017479390453954757,4653.0,21,TRAIN
2025-08-20,-0.0026570559,-0.0020175576,0.0026570559,0.10649141010384085,0.022556796594180556,0.011886461935208682,4652.0,37,TRAIN
2025-08-21,-0.0040118694,-0.0011473298,0.0040118694,0.1075997596972043,0.019133189673747268,0.010793094809626732,4644.0,24,TRAIN
2025-08-22,0.015356779,0.011838317,0.015356779,0.11980814087079442,0.03250477685047497,0.030053616127701004,4653.0,56,TRAIN
2025-08-25,-0.004401028,-0.0024377704,0.004401028,0.12112843253336465,0.026662927047018514,0.014611528668678622,4672.0,32,TRAIN
2025-08-26,0.004186988,0.004609108,0.004186988,0.12123611128373353,0.024110950043278883,0.012479590525561794,4675.0,20,TRAIN
2025-08-27,0.0022785664,0.0031958818,0.0022785664,0.12108895914460176,0.022898229977574187,0.011591720974598789,4671.0,20,TRAIN
2025-08-28,0.0035413504,0.002595663,0.0035413504,0.12007403538059395,0.0248982019970937,0.011795078515831125,4674.0,18,TRAIN
2025-08-29,-0.0059637427,-0.0037376285,0.0059637427,0.10432147115911361,0.02543438497781818,0.012958135267421986,4656.0,13,TRAIN
2025-09-02,-0.0074102283,0.0043451786,0.0074102283,0.09657106878864197,0.03115345842488376,0.016278404183645793,4658.0,81,TRAIN
2025-09-03,0.0054194927,0.0016649961,0.0054194927,0.09538102383473195,0.02329594754614321,0.012800401756531927,4648.0,24,TRAIN
2025-09-04,0.008357406,0.0072933435,0.008357406,0.09603206883738459,0.029430915706489723,0.016753268918706057,4657.0,24,TRAIN
2025-09-05,-0.0028962493,-0.006508231,0.0028962493,0.0969117986991557,0.028046783019166438,0.015474338768093948,4670.0,22,TRAIN
2025-09-08,0.002456665,0.00032377243,0.002456665,0.09388927457793322,0.03539425387409459,0.01543576463077512,4663.0,22,TRAIN
2025-09-09,0.0023118258,0.0020956993,0.0023118258,0.09336492471320706,0.03440771745420256,0.015223955739136319,4693.0,23,TRAIN
2025-09-10,0.0028908253,-0.0021571517,0.0028908253,0.08671059401397277,0.035825115095817046,0.01683784372060633,4689.0,24,TRAIN
2025-09-11,0.008310199,0.005273819,0.008310199,0.09036729412546599,0.033051442975768834,0.020618224586478745,4712.0,17,TRAIN
2025-09-12,-0.00033456087,-0.0002889037,0.00033456087,0.09043654677179368,0.02939541459189492,0.015401891008079571,4709.0,24,TRAIN
2025-09-15,0.005323887,0.00192523,0.005323887,0.09080352638858956,0.02755301329067144,0.015180113921983339,4713.0,16,TRAIN
2025-09-16,-0.0013768673,-0.0022222996,0.0013768673,0.09116247795546141,0.027600084697403816,0.013341213465619223,4729.0,23,TRAIN
2025-09-17,-0.0012424588,-0.0012575984,0.0012424588,0.08823324097922045,0.023473658615717166,0.01186217690966512,4735.0,41,TRAIN
2025-09-18,0.0046725273,0.00055897236,0.0046725273,0.08747804579450741,0.030292249029919033,0.018994927516454825,4752.0,11,TRAIN
2025-09-19,0.0021743774,0.0020684004,0.0021743774,0.08466894825799409,0.033589401112788665,0.016879975294714182,4779.0,21,TRAIN
2025-09-22,0.004731059,0.007007003,0.004731059,0.06984417203069294,0.03548347449220359,0.016595109701234064,4810.0,69,TRAIN
2025-09-23,-0.005443573,-0.0052645206,0.005443573,0.07112865281279414,0.027957643370967285,0.01407007998710497,4817.0,20,TRAIN
2025-09-24,-0.0031815767,-0.005131662,0.0031815767,0.07237150300162878,0.030065373896745944,0.014984776761483585,4843.0,24,TRAIN
2025-09-25,-0.0046135187,0.00016713142,0.0046135187,0.07513066860880156,0.02809790355230287,0.01583476260302912,4841.0,120,TRAIN
2025-09-26,0.0057290792,0.0035026073,0.0057290792,0.07654410120715333,0.025733193445242542,0.014513453954304065,4852.0,24,TRAIN
2025-09-29,0.002810359,-0.001023531,0.002810359,0.07217499157255214,0.03788239101717027,0.01596589071265449,4862.0,16,TRAIN
2025-09-30,0.0037668943,0.004902482,0.0037668943,0.06450572107997912,0.028811953602528438,0.014006870214791797,4845.0,33,TRAIN
2025-10-01,0.0034074783,0.00796175,0.0034074783,0.06347546282819887,0.03156093871304572,0.017242191588931883,4869.0,49,TRAIN
2025-10-02,0.0011518002,-0.001834631,0.0011518002,0.058716962810410216,0.032191787602980776,0.01543475300637946,4885.0,17,TRAIN
2025-10-03,-1.4841557e-05,-0.0011641383,1.4841557e-05,0.056690362174615566,0.028558802539725075,0.014405625533443538,4892.0,30,TRAIN
2025-10-06,0.0035862923,-1.4901161e-05,0.0035862923,0.05703730049041902,0.03500745704034781,0.017520914337710698,4916.0,31,TRAIN
2025-10-07,-0.0037074685,-0.0050851703,0.0037074685,0.06014439594674632,0.0299439154155761,0.016857273990884044,4925.0,17,TRAIN
2025-10-08,0.005963087,0.0042670965,0.005963087,0.06208998003400892,0.031358148232470566,0.017166053408919316,4930.0,18,TRAIN
2025-10-09,-0.0028970242,-0.0035188794,0.0028970242,0.058639748868167044,0.031134565587655885,0.01712431808009865,4920.0,28,TRAIN
2025-10-10,-0.027027786,-0.028431952,0.027027786,0.11566900924297276,0.03875600953348422,0.03332160828353777,4893.0,23,TRAIN
2025-10-13,0.015344024,0.003617525,0.015344024,0.12705005093678612,0.045904984022772814,0.026674305214468206,4929.0,21,TRAIN
2025-10-14,-0.0012216568,0.007699728,0.0012216568,0.12702582955454908,0.0362258644534584,0.019616882621434552,4946.0,259,TRAIN
2025-10-15,0.0044395924,-0.0024744868,0.0044395924,0.12776950216197921,0.038984274154399624,0.019076388683770932,4960.0,30,TRAIN
2025-10-16,-0.006810248,-0.009267867,0.006810248,0.1292688460381658,0.03632654783662822,0.02232925274628566,4941.0,17,TRAIN
2025-10-17,0.0056762695,0.0074146986,0.0056762695,0.13067271368322386,0.029255417116928598,0.01573092579447011,4928.0,91,TRAIN
2025-10-20,0.010400534,0.00596416,0.010400534,0.13483015124274317,0.03434435562580044,0.02152309395492428,4923.0,14,TRAIN
2025-10-21,-1.4901161e-05,-0.00022345781,1.4901161e-05,0.13309256987632093,0.03736244155997656,0.017742746049633735,4916.0,71,TRAIN
2025-10-22,-0.0051989555,-0.006250024,0.0051989555,0.1340499230365823,0.03389916220214617,0.01869813220062682,4893.0,50,TRAIN
2025-10-23,0.005929947,0.005448103,0.005929947,0.13389980411732336,0.03344276058046572,0.018916301667857707,4895.0,37,TRAIN
2025-10-24,0.008172512,0.0011677742,0.008172512,0.1353020593168617,0.03227080893874462,0.016223915616028733,4909.0,23,TRAIN
2025-10-27,0.011797667,0.0036764145,0.011797667,0.14039654574159216,0.036944476728857124,0.0180292018122447,4905.0,14,TRAIN
2025-10-28,0.002655983,1.4543533e-05,0.002655983,0.14022831457732046,0.02797396382771333,0.015437125176055947,4898.0,45,TRAIN
2025-10-29,0.00048029423,-0.0019310713,0.00048029423,0.14010770354363958,0.036943455752817905,0.02096075586325083,4875.0,51,TRAIN
2025-10-30,-0.01099813,-0.005951166,0.01099813,0.1469065909401558,0.037492462215801506,0.020754849814537745,4860.0,129,TRAIN
2025-10-31,0.0032801628,-0.004350066,0.0032801628,0.14712137289053973,0.0317745782205211,0.016914143820775596,4883.0,32,TRAIN
2025-11-03,0.0018767118,-0.0033980608,0.0018767118,0.14684651454905287,0.036358360476621686,0.017966971709928208,4872.0,28,TRAIN
2025-11-04,-0.011853576,-0.0012867451,0.011853576,0.15296127835788298,0.04140434089130303,0.025664879364775826,4855.0,155,TRAIN
2025-11-05,0.0034655333,0.0038520098,0.0034655333,0.1520322202788458,0.03880878803978602,0.021275889656208778,4874.0,69,TRAIN
2025-11-06,-0.0107293725,-0.00910604,0.0107293725,0.1567371258236551,0.04439717941778216,0.025278453071679394,4866.0,47,TRAIN
2025-11-07,0.0009845495,0.0045814514,0.0009845495,0.119927967154664,0.034129251773406956,0.01829982947806109,4868.0,159,TRAIN
2025-11-10,0.015604377,0.006209135,0.015604377,0.1203328021291143,0.03388592507188643,0.019889758237525607,4874.0,26,TRAIN
