cell,split,n,per_wk,gross,cost,net,clust_t,green,null_p95,redstreak,worst,total,wk_dollar,mdd,ex5,h1,h2,imputed,mde,note
stock/G3,TRAIN,951,17.943396226415093,-0.049326370245915775,0.07416908413870046,-0.12349545438461625,-2.16911259507537,32.075471698113205,39.62264150943396,8,-1706.6708379318966,-11744.417711977003,-221.59278701843402,-14332.183884982222,-0.3602297393740589,-0.1390810382428266,-0.10889388905920531,58.149316508937964,0.13563800068103124,POST-HOC F29 cut
stock/G3,VAL,409,17.782608695652176,0.062338655770198634,0.0746335515331477,-0.01229489576294909,-0.16776685513012782,43.47826086956522,52.17391304347826,4,-1102.744803773066,-502.8612367046175,-21.863532030635543,-3009.5599970483154,-0.23001396700398657,,-0.01229489576294909,60.391198044009776,0.19944650321742594,POST-HOC F29 cut
stock/X0,TRAIN,976,18.41509433962264,-0.05624626609084363,0.07024618692871398,-0.1264924530195576,-2.9867701158464293,30.18867924528302,37.735849056603776,7,-1676.8885085746138,-12345.663414708826,-232.93704556054388,-14074.93677980081,-0.2377669611554307,-0.13745163613666816,-0.11610200994445283,57.17213114754098,0.10822800435166487,POST-HOC F29 cut
stock/X0,VAL,427,18.565217391304348,0.03419112496148929,0.07096192113056392,-0.036770796169074596,-0.6531486687399416,34.78260869565217,52.17391304347826,7,-1082.7873474728578,-1570.1129964194852,-68.26578245302109,-3243.3514144283495,-0.1461898306590928,,-0.036770796169074596,58.31381733021077,0.1652561751289362,POST-HOC F29 cut
wrapper/G3,TRAIN,599,11.30188679245283,0.11012551886701023,0.06986288985912066,0.04026262900788957,0.3524890834151523,43.39622641509434,50.943396226415096,5,-1342.653018910467,2411.731477572586,45.50436750136954,-4216.849937795889,-0.29688559880802873,0.038627170642843656,0.041650749533777294,37.228714524207014,0.2348627102304241,POST-HOC F29 cut
wrapper/G3,VAL,274,11.91304347826087,0.09937729048937781,0.0746619611166088,0.02471532937276904,0.2649338442046853,52.17391304347826,56.52173913043478,4,-1244.0453138991697,677.2000248138716,29.443479339733546,-3072.943408189195,-0.1985843031149091,,0.02471532937276904,55.1094890510949,0.25765867403433523,POST-HOC F29 cut
wrapper/X0,TRAIN,621,11.716981132075471,-0.017536257266275036,0.06398714435423992,-0.08152340162051497,-1.2293771172352153,37.735849056603776,45.28301886792453,5,-1353.2443823978488,-5062.60324063398,-95.52081586101849,-6121.541777304199,-0.19379994844605872,-0.15271652060633512,-0.018336803614863045,36.07085346215781,0.15101902330729344,POST-HOC F29 cut
wrapper/X0,VAL,276,12.0,0.14903900463755168,0.06873153510326789,0.08030746953428379,1.0152705776673079,60.86956521739131,65.21739130434783,3,-720.2988264304582,2216.4861591462327,96.36896344114055,-1461.0858456999526,-0.021321856755887544,,0.08030746953428379,54.710144927536234,0.22052158628568527,POST-HOC F29 cut
