day,symbol,entry_m,ctrl,pond
2025-01-10,NTCL,600,AQMS,BF
2025-01-10,NTCL,600,XXII,BF
2025-01-10,NTCL,600,HOUR,BF
2025-01-10,NTCL,600,FUFU,BF
2025-01-10,NTCL,600,CNVS,BF
2025-01-10,NTCL,600,RIGL,BF
2025-01-10,NTCL,600,HBIO,BF
2025-01-10,NTCL,600,VVOS,BF
2025-01-10,NTCL,600,TSSI,BF
2025-01-10,NTCL,600,SPAI,BF
2025-01-10,NTCL,600,VMAR,BF
2025-01-10,NTCL,600,AXGN,BF
2025-01-13,COEP,721,SPAI,BF
2025-01-13,COEP,721,AIRS,BF
2025-01-13,COEP,721,TTGT,BF
2025-01-13,COEP,721,BAOS,BF
2025-01-13,COEP,721,RADX,BF
2025-01-13,COEP,721,CLPT,BF
2025-01-13,COEP,721,EWCZ,BF
2025-01-13,COEP,721,INLF,BF
2025-01-13,COEP,721,DTIL,BF
2025-01-13,COEP,721,XXII,BF
2025-01-13,COEP,721,CVRX,BF
2025-01-13,COEP,721,AXGN,BF
2025-01-13,PHIO,577,ATRA,BF
2025-01-13,PHIO,577,TTGT,BF
2025-01-13,PHIO,577,WHLR,BF
2025-01-13,PHIO,577,WYHG,BF
2025-01-13,PHIO,577,ARQQ,BF
2025-01-13,PHIO,577,DUOT,BF
2025-01-13,PHIO,577,VVOS,BF
2025-01-13,PHIO,577,ANRO,BF
2025-01-13,PHIO,577,EUDA,BF
2025-01-13,PHIO,577,GPUS,BF
2025-01-13,PHIO,577,CLNN,BF
2025-01-13,PHIO,577,GDHG,BF
2025-01-15,GRAL,737,EWCZ,BF
2025-01-15,GRAL,737,EUDA,BF
2025-01-15,GRAL,737,BFRG,BF
2025-01-15,GRAL,737,SPAI,BF
2025-01-15,GRAL,737,MAXN,BF
2025-01-15,GRAL,737,GDHG,BF
2025-01-15,GRAL,737,LESL,BF
2025-01-15,GRAL,737,TTGT,BF
2025-01-15,GRAL,737,RIGL,BF
2025-01-15,GRAL,737,YSXT,BF
2025-01-15,GRAL,737,SPHL,BF
2025-01-15,GRAL,737,INSG,BF
2025-01-15,WKEY,581,BAOS,BF
2025-01-15,WKEY,581,MSW,BF
2025-01-15,WKEY,581,INSG,BF
2025-01-15,WKEY,581,MNTS,BF
2025-01-15,WKEY,581,SYNX,BF
2025-01-15,WKEY,581,NPCE,BF
2025-01-15,WKEY,581,CETX,BF
2025-01-15,WKEY,581,GDHG,BF
2025-01-15,WKEY,581,OPRX,BF
2025-01-15,WKEY,581,VVOS,BF
2025-01-15,WKEY,581,SPCB,BF
2025-01-15,WKEY,581,BDMD,BF
2025-01-15,XXII,591,SEAT,BF
2025-01-15,XXII,591,OCC,BF
2025-01-15,XXII,591,GRRR,BF
2025-01-15,XXII,591,TSSI,BF
2025-01-15,XXII,591,MAXN,BF
2025-01-15,XXII,591,TTGT,BF
2025-01-15,XXII,591,COGT,BF
2025-01-15,XXII,591,VCIG,BF
2025-01-15,XXII,591,AXGN,BF
2025-01-15,XXII,591,CMTL,BF
2025-01-15,XXII,591,INSG,BF
2025-01-15,XXII,591,GPUS,BF
2025-01-16,ARQQ,577,NPCE,BF
2025-01-16,ARQQ,577,SPCB,BF
2025-01-16,ARQQ,577,NNAVW,BF
2025-01-16,ARQQ,577,CPIX,BF
2025-01-16,ARQQ,577,MEG,BF
2025-01-16,ARQQ,577,ANRO,BF
2025-01-16,ARQQ,577,DUOT,BF
2025-01-16,ARQQ,577,HOUR,BF
2025-01-16,ARQQ,577,BBCP,BF
2025-01-16,ARQQ,577,MSW,BF
2025-01-16,ARQQ,577,NTCL,BF
2025-01-16,ARQQ,577,AQMS,BF
2025-01-16,KLXE,693,CVRX,BF
2025-01-16,KLXE,693,CATO,BF
2025-01-16,KLXE,693,PAL,BF
2025-01-16,KLXE,693,EUDA,BF
2025-01-16,KLXE,693,BAOS,BF
2025-01-16,KLXE,693,HTCO,BF
2025-01-16,KLXE,693,PHIO,BF
2025-01-16,KLXE,693,MNTS,BF
2025-01-16,KLXE,693,SPHL,BF
2025-01-16,KLXE,693,PDFS,BF
2025-01-16,KLXE,693,BFRG,BF
2025-01-16,KLXE,693,BBCP,BF
2025-01-17,NTCL,628,KLXE,BF
2025-01-17,NTCL,628,AIRS,BF
2025-01-17,NTCL,628,SPCB,BF
2025-01-17,NTCL,628,COGT,BF
2025-01-17,NTCL,628,DUOT,BF
2025-01-17,NTCL,628,LESL,BF
2025-01-17,NTCL,628,MNTS,BF
2025-01-17,NTCL,628,OCC,BF
2025-01-17,NTCL,628,SPAI,BF
2025-01-17,NTCL,628,SMX,BF
2025-01-17,NTCL,628,HOUR,BF
2025-01-17,NTCL,628,BDMD,BF
2025-01-17,WKEY,591,OCC,BF
2025-01-17,WKEY,591,SPCB,BF
2025-01-17,WKEY,591,CPIX,BF
2025-01-17,WKEY,591,BAOS,BF
2025-01-17,WKEY,591,HOUR,BF
2025-01-17,WKEY,591,CETX,BF
2025-01-17,WKEY,591,CSTL,BF
2025-01-17,WKEY,591,KITT,BF
2025-01-17,WKEY,591,GRRR,BF
2025-01-17,WKEY,591,YRD,BF
2025-01-17,WKEY,591,INLF,BF
2025-01-17,WKEY,591,FUFU,BF
2025-01-21,CLPT,577,BFRG,BF
2025-01-21,CLPT,577,SPAI,BF
2025-01-21,CLPT,577,MSW,BF
2025-01-21,CLPT,577,LENZ,BF
2025-01-21,CLPT,577,KITT,BF
2025-01-21,CLPT,577,RIGL,BF
2025-01-21,CLPT,577,COEP,BF
2025-01-21,CLPT,577,BDMD,BF
2025-01-21,CLPT,577,SPCB,BF
2025-01-21,CLPT,577,MAXN,BF
2025-01-21,CLPT,577,CETX,BF
2025-01-21,CLPT,577,CSTL,BF
2025-01-21,DOGZ,639,INLF,BF
2025-01-21,DOGZ,639,BDMD,BF
2025-01-21,DOGZ,639,CSTL,BF
2025-01-21,DOGZ,639,GDHG,BF
2025-01-21,DOGZ,639,TSSI,BF
2025-01-21,DOGZ,639,COEP,BF
2025-01-21,DOGZ,639,CETX,BF
2025-01-21,DOGZ,639,YSXT,BF
2025-01-21,DOGZ,639,RITR,BF
2025-01-21,DOGZ,639,SPCB,BF
2025-01-21,DOGZ,639,ZYBT,BF
2025-01-21,DOGZ,639,QTTB,BF
2025-01-21,GRRR,695,XXII,BF
2025-01-21,GRRR,695,INLF,BF
2025-01-21,GRRR,695,SMX,BF
2025-01-21,GRRR,695,ARQQ,BF
2025-01-21,GRRR,695,GPUS,BF
2025-01-21,GRRR,695,CPIX,BF
2025-01-21,GRRR,695,HTCO,BF
2025-01-21,GRRR,695,CSTL,BF
2025-01-21,GRRR,695,SPAI,BF
2025-01-21,GRRR,695,ATRA,BF
2025-01-21,GRRR,695,MAXN,BF
2025-01-21,GRRR,695,MSW,BF
2025-01-21,MIND,577,CETX,BF
2025-01-21,MIND,577,GRAL,BF
2025-01-21,MIND,577,MSW,BF
2025-01-21,MIND,577,CPS,BF
2025-01-21,MIND,577,COGT,BF
2025-01-21,MIND,577,SYNX,BF
2025-01-21,MIND,577,EWCZ,BF
2025-01-21,MIND,577,BNRG,BF
2025-01-21,MIND,577,PHIO,BF
2025-01-21,MIND,577,NTCL,BF
2025-01-21,MIND,577,WHLR,BF
2025-01-21,MIND,577,ANRO,BF
2025-01-21,MNTS,630,BAOS,BF
2025-01-21,MNTS,630,WHLR,BF
2025-01-21,MNTS,630,TSSI,BF
2025-01-21,MNTS,630,CMTL,BF
2025-01-21,MNTS,630,WKEY,BF
2025-01-21,MNTS,630,CPIX,BF
2025-01-21,MNTS,630,GPUS,BF
2025-01-21,MNTS,630,STFS,BF
2025-01-21,MNTS,630,RADX,BF
2025-01-21,MNTS,630,DUOT,BF
2025-01-21,MNTS,630,RITR,BF
2025-01-21,MNTS,630,QTTB,BF
2025-01-22,DUOT,620,CETX,BF
2025-01-22,DUOT,620,SMX,BF
2025-01-22,DUOT,620,HOUR,BF
2025-01-22,DUOT,620,BDMD,BF
2025-01-22,DUOT,620,RADX,BF
2025-01-22,DUOT,620,BWEN,BF
2025-01-22,DUOT,620,OPRX,BF
2025-01-22,DUOT,620,NTCL,BF
2025-01-22,DUOT,620,RITR,BF
2025-01-22,DUOT,620,GPUS,BF
2025-01-22,DUOT,620,ANRO,BF
2025-01-22,DUOT,620,CVRX,BF
2025-01-22,GRAL,577,HOUR,BF
2025-01-22,GRAL,577,EUDA,BF
2025-01-22,GRAL,577,MOB,BF
2025-01-22,GRAL,577,MIND,BF
2025-01-22,GRAL,577,CETX,BF
2025-01-22,GRAL,577,PHIO,BF
2025-01-22,GRAL,577,SPAI,BF
2025-01-22,GRAL,577,HTCO,BF
2025-01-22,GRAL,577,COEP,BF
2025-01-22,GRAL,577,EHTH,BF
2025-01-22,GRAL,577,WKEY,BF
2025-01-22,GRAL,577,MNTS,BF
2025-01-22,GRRR,590,SND,BF
2025-01-22,GRRR,590,CMTL,BF
2025-01-22,GRRR,590,SPCB,BF
2025-01-22,GRRR,590,INSG,BF
2025-01-22,GRRR,590,SPAI,BF
2025-01-22,GRRR,590,CVU,BF
2025-01-22,GRRR,590,NTCL,BF
2025-01-22,GRRR,590,SGLY,BF
2025-01-22,GRRR,590,AMBO,BF
2025-01-22,GRRR,590,ZYBT,BF
2025-01-22,GRRR,590,CVRX,BF
2025-01-22,GRRR,590,CETX,BF
2025-01-22,MSW,698,MOB,BF
2025-01-22,MSW,698,HOUR,BF
2025-01-22,MSW,698,XXII,BF
2025-01-22,MSW,698,YSXT,BF
2025-01-22,MSW,698,XCUR,BF
2025-01-22,MSW,698,STAA,BF
2025-01-22,MSW,698,RADX,BF
2025-01-22,MSW,698,AIRS,BF
2025-01-22,MSW,698,OPRX,BF
2025-01-22,MSW,698,QTTB,BF
2025-01-22,MSW,698,SPCB,BF
2025-01-22,MSW,698,CLPT,BF
2025-01-22,TSSI,590,CETX,BF
2025-01-22,TSSI,590,STAA,BF
2025-01-22,TSSI,590,GPUS,BF
2025-01-22,TSSI,590,CPIX,BF
2025-01-22,TSSI,590,PHIO,BF
2025-01-22,TSSI,590,NPCE,BF
2025-01-22,TSSI,590,EHTH,BF
2025-01-22,TSSI,590,YSXT,BF
2025-01-22,TSSI,590,INLF,BF
2025-01-22,TSSI,590,RADX,BF
2025-01-22,TSSI,590,WKEY,BF
2025-01-22,TSSI,590,NTCL,BF
2025-01-23,ATRA,581,GRRR,BF
2025-01-23,ATRA,581,INLF,BF
2025-01-23,ATRA,581,MEG,BF
2025-01-23,ATRA,581,YSXT,BF
2025-01-23,ATRA,581,VATE,BF
2025-01-23,ATRA,581,DTIL,BF
2025-01-23,ATRA,581,OPRX,BF
2025-01-23,ATRA,581,GRAL,BF
2025-01-23,ATRA,581,WHLR,BF
2025-01-23,ATRA,581,ELAB,BF
2025-01-23,ATRA,581,MOB,BF
2025-01-23,ATRA,581,CPIX,BF
2025-01-23,SPCB,639,INSG,BF
2025-01-23,SPCB,639,MSW,BF
2025-01-23,SPCB,639,CVU,BF
2025-01-23,SPCB,639,ZYBT,BF
2025-01-23,SPCB,639,GRRR,BF
2025-01-23,SPCB,639,XXII,BF
2025-01-23,SPCB,639,OPRX,BF
2025-01-23,SPCB,639,SMX,BF
2025-01-23,SPCB,639,DUOT,BF
2025-01-23,SPCB,639,RNAZ,BF
2025-01-23,SPCB,639,VATE,BF
2025-01-23,SPCB,639,NXTT,BF
2025-01-23,WKEY,581,CVU,BF
2025-01-23,WKEY,581,COEP,BF
2025-01-23,WKEY,581,MEG,BF
2025-01-23,WKEY,581,NTCL,BF
2025-01-23,WKEY,581,DTIL,BF
2025-01-23,WKEY,581,MOB,BF
2025-01-23,WKEY,581,GRRR,BF
2025-01-23,WKEY,581,GDHG,BF
2025-01-23,WKEY,581,BFRG,BF
2025-01-23,WKEY,581,OPRX,BF
2025-01-23,WKEY,581,TSSI,BF
2025-01-23,WKEY,581,ANRO,BF
2025-01-24,OCC,684,MNTS,BF
2025-01-24,OCC,684,MSW,BF
2025-01-24,OCC,684,MIND,BF
2025-01-24,OCC,684,VATE,BF
2025-01-24,OCC,684,KLXE,BF
2025-01-24,OCC,684,VVOS,BF
2025-01-24,OCC,684,ARQQ,BF
2025-01-24,OCC,684,DOGZ,BF
2025-01-24,OCC,684,RITR,BF
2025-01-24,OCC,684,SPAI,BF
2025-01-24,OCC,684,COEP,BF
2025-01-24,OCC,684,NXTT,BF
2025-01-24,OPRX,747,CVRX,BF
2025-01-24,OPRX,747,MEG,BF
2025-01-24,OPRX,747,SPAI,BF
2025-01-24,OPRX,747,VVOS,BF
2025-01-24,OPRX,747,WKEY,BF
2025-01-24,OPRX,747,MNTS,BF
2025-01-24,OPRX,747,OPTX,BF
2025-01-24,OPRX,747,BBCP,BF
2025-01-24,OPRX,747,ZYBT,BF
2025-01-24,OPRX,747,DOGZ,BF
2025-01-24,OPRX,747,EUDA,BF
2025-01-24,OPRX,747,NPCE,BF
2025-01-24,RNAZ,577,SPCB,BF
2025-01-24,RNAZ,577,SPHL,BF
2025-01-24,RNAZ,577,GDHG,BF
2025-01-24,RNAZ,577,SND,BF
2025-01-24,RNAZ,577,XXII,BF
2025-01-24,RNAZ,577,BBCP,BF
2025-01-24,RNAZ,577,MIMI,BF
2025-01-24,RNAZ,577,QTTB,BF
2025-01-24,RNAZ,577,MEG,BF
2025-01-24,RNAZ,577,EUDA,BF
2025-01-24,RNAZ,577,STAA,BF
2025-01-24,RNAZ,577,NXTT,BF
2025-01-24,RRGB,580,RIGL,BF
2025-01-24,RRGB,580,AMBO,BF
2025-01-24,RRGB,580,BFRG,BF
2025-01-24,RRGB,580,MIMI,BF
2025-01-24,RRGB,580,SPCB,BF
2025-01-24,RRGB,580,MOB,BF
2025-01-24,RRGB,580,MNTS,BF
2025-01-24,RRGB,580,INLF,BF
2025-01-24,RRGB,580,NGNE,BF
2025-01-24,RRGB,580,TTGT,BF
2025-01-24,RRGB,580,NPCE,BF
2025-01-24,RRGB,580,YSXT,BF
2025-01-24,TSSI,596,SPHL,BF
2025-01-24,TSSI,596,BFRG,BF
2025-01-24,TSSI,596,DUOT,BF
2025-01-24,TSSI,596,RADX,BF
2025-01-24,TSSI,596,XXII,BF
2025-01-24,TSSI,596,RITR,BF
2025-01-24,TSSI,596,SND,BF
2025-01-24,TSSI,596,HTCO,BF
2025-01-24,TSSI,596,OPTX,BF
2025-01-24,TSSI,596,GDHG,BF
2025-01-24,TSSI,596,ATRA,BF
2025-01-24,TSSI,596,COGT,BF
2025-01-27,COEP,619,MVO,BF
2025-01-27,COEP,619,VVOS,BF
2025-01-27,COEP,619,RIGL,BF
2025-01-27,COEP,619,GRAL,BF
2025-01-27,COEP,619,EUDA,BF
2025-01-27,COEP,619,HTCO,BF
2025-01-27,COEP,619,MOB,BF
2025-01-27,COEP,619,TPC,BF
2025-01-27,COEP,619,MAXN,BF
2025-01-27,COEP,619,HOUR,BF
2025-01-27,COEP,619,XXII,BF
2025-01-27,COEP,619,PDFS,BF
2025-01-27,KLXE,684,BAOS,BF
2025-01-27,KLXE,684,TPC,BF
2025-01-27,KLXE,684,SPHL,BF
2025-01-27,KLXE,684,OCC,BF
2025-01-27,KLXE,684,ARWR,BF
2025-01-27,KLXE,684,QTTB,BF
2025-01-27,KLXE,684,RNAZ,BF
2025-01-27,KLXE,684,SPAI,BF
2025-01-27,KLXE,684,MVO,BF
2025-01-27,KLXE,684,LAW,BF
2025-01-27,KLXE,684,OPRX,BF
2025-01-27,KLXE,684,NTCL,BF
2025-01-27,MIMI,610,BBCP,BF
2025-01-27,MIMI,610,MVO,BF
2025-01-27,MIMI,610,GRRR,BF
2025-01-27,MIMI,610,HOUR,BF
2025-01-27,MIMI,610,XCUR,BF
2025-01-27,MIMI,610,OPTX,BF
2025-01-27,MIMI,610,CETX,BF
2025-01-27,MIMI,610,RITR,BF
2025-01-27,MIMI,610,DUOT,BF
2025-01-27,MIMI,610,ALGS,BF
2025-01-27,MIMI,610,GDHG,BF
2025-01-27,MIMI,610,TPC,BF
2025-01-28,AIRS,618,BAOS,BF
2025-01-28,AIRS,618,XNET,BF
2025-01-28,AIRS,618,CVRX,BF
2025-01-28,AIRS,618,CETX,BF
2025-01-28,AIRS,618,PHIO,BF
2025-01-28,AIRS,618,RIGL,BF
2025-01-28,AIRS,618,QTTB,BF
2025-01-28,AIRS,618,ELAB,BF
2025-01-28,AIRS,618,INSG,BF
2025-01-28,AIRS,618,COGT,BF
2025-01-28,AIRS,618,PCLA,BF
2025-01-28,AIRS,618,NPCE,BF
2025-01-29,GRRR,594,DOGZ,BF
2025-01-29,GRRR,594,QTTB,BF
2025-01-29,GRRR,594,OCC,BF
2025-01-29,GRRR,594,ZYBT,BF
2025-01-29,GRRR,594,MVO,BF
2025-01-29,GRRR,594,YRD,BF
2025-01-29,GRRR,594,VVOS,BF
2025-01-29,GRRR,594,RITR,BF
2025-01-29,GRRR,594,CMTL,BF
2025-01-29,GRRR,594,LESL,BF
2025-01-29,GRRR,594,ALGS,BF
2025-01-29,GRRR,594,SPAI,BF
2025-01-29,RADX,674,NPCE,BF
2025-01-29,RADX,674,CMTL,BF
2025-01-29,RADX,674,DUOT,BF
2025-01-29,RADX,674,NTCL,BF
2025-01-29,RADX,674,KLXE,BF
2025-01-29,RADX,674,OPTX,BF
2025-01-29,RADX,674,MIND,BF
2025-01-29,RADX,674,ARQQ,BF
2025-01-29,RADX,674,CVRX,BF
2025-01-29,RADX,674,RNAZ,BF
2025-01-29,RADX,674,LENZ,BF
2025-01-29,RADX,674,OPRX,BF
2025-01-30,MIND,686,XXII,BF
2025-01-30,MIND,686,GRAL,BF
2025-01-30,MIND,686,CVRX,BF
2025-01-30,MIND,686,ZYBT,BF
2025-01-30,MIND,686,SPHL,BF
2025-01-30,MIND,686,HTCO,BF
2025-01-30,MIND,686,RADX,BF
2025-01-30,MIND,686,ALGS,BF
2025-01-30,MIND,686,WHLR,BF
2025-01-30,MIND,686,COGT,BF
2025-01-30,MIND,686,RITR,BF
2025-01-30,MIND,686,ANRO,BF
2025-01-31,ALGS,588,HOUR,BF
2025-01-31,ALGS,588,MVO,BF
2025-01-31,ALGS,588,WKEY,BF
2025-01-31,ALGS,588,PACS,BF
2025-01-31,ALGS,588,BNZI,BF
2025-01-31,ALGS,588,CPS,BF
2025-01-31,ALGS,588,BFRG,BF
2025-01-31,ALGS,588,SKBL,BF
2025-01-31,ALGS,588,VVOS,BF
2025-01-31,ALGS,588,AIRS,BF
2025-01-31,ALGS,588,MOB,BF
2025-01-31,ALGS,588,UCAR,BF
2025-01-31,ATRA,579,ARWR,BF
2025-01-31,ATRA,579,MED,BF
2025-01-31,ATRA,579,ARQQ,BF
2025-01-31,ATRA,579,PACS,BF
2025-01-31,ATRA,579,MIND,BF
2025-01-31,ATRA,579,BCTX,BF
2025-01-31,ATRA,579,JG,BF
2025-01-31,ATRA,579,SEI,BF
2025-01-31,ATRA,579,COEP,BF
2025-01-31,ATRA,579,LENZ,BF
2025-01-31,ATRA,579,UCAR,BF
2025-01-31,ATRA,579,NTCL,BF
2025-01-31,OCC,706,SMX,BF
2025-01-31,OCC,706,GRRR,BF
2025-01-31,OCC,706,KLXE,BF
2025-01-31,OCC,706,RRGB,BF
2025-01-31,OCC,706,TITN,BF
2025-01-31,OCC,706,OPTX,BF
2025-01-31,OCC,706,SPAI,BF
2025-01-31,OCC,706,UCAR,BF
2025-01-31,OCC,706,SPHL,BF
2025-01-31,OCC,706,PCLA,BF
2025-01-31,OCC,706,RIGL,BF
2025-01-31,OCC,706,LENZ,BF
2025-01-31,TSSI,767,CPIX,BF
2025-01-31,TSSI,767,MOB,BF
2025-01-31,TSSI,767,MED,BF
2025-01-31,TSSI,767,QTTB,BF
2025-01-31,TSSI,767,PCLA,BF
2025-01-31,TSSI,767,FUFU,BF
2025-01-31,TSSI,767,CETX,BF
2025-01-31,TSSI,767,MEG,BF
2025-01-31,TSSI,767,SPHL,BF
2025-01-31,TSSI,767,RRGB,BF
2025-01-31,TSSI,767,AMBO,BF
2025-01-31,TSSI,767,RADX,BF
2025-02-03,DUOT,712,HTCO,BF
2025-02-03,DUOT,712,RADX,BF
2025-02-03,DUOT,712,TSSI,BF
2025-02-03,DUOT,712,FCUV,BF
2025-02-03,DUOT,712,GRAL,BF
2025-02-03,DUOT,712,AMBO,BF
2025-02-03,DUOT,712,UCAR,BF
2025-02-03,DUOT,712,XCUR,BF
2025-02-03,DUOT,712,QTTB,BF
2025-02-03,DUOT,712,CSTL,BF
2025-02-03,DUOT,712,PAL,BF
2025-02-03,DUOT,712,PCLA,BF
2025-02-03,JG,598,TPC,BF
2025-02-03,JG,598,CLPT,BF
2025-02-03,JG,598,AIYY,BF
2025-02-03,JG,598,ATRA,BF
2025-02-03,JG,598,SMCY,BF
2025-02-03,JG,598,TSSI,BF
2025-02-03,JG,598,OPTX,BF
2025-02-03,JG,598,OPRX,BF
2025-02-03,JG,598,GRRR,BF
2025-02-03,JG,598,WYHG,BF
2025-02-03,JG,598,COEP,BF
2025-02-03,JG,598,SEI,BF
2025-02-03,MVO,592,DOMH,BF
2025-02-03,MVO,592,RNAZ,BF
2025-02-03,MVO,592,YSXT,BF
2025-02-03,MVO,592,ZYBT,BF
2025-02-03,MVO,592,WKEY,BF
2025-02-03,MVO,592,INSG,BF
2025-02-03,MVO,592,MOB,BF
2025-02-03,MVO,592,YRD,BF
2025-02-03,MVO,592,XNET,BF
2025-02-03,MVO,592,BAOS,BF
2025-02-03,MVO,592,MSW,BF
2025-02-03,MVO,592,PCLA,BF
2025-02-04,EHTH,765,RADX,BF
2025-02-04,EHTH,765,TBI,BF
2025-02-04,EHTH,765,PHIO,BF
2025-02-04,EHTH,765,MNTS,BF
2025-02-04,EHTH,765,XNET,BF
2025-02-04,EHTH,765,RRGB,BF
2025-02-04,EHTH,765,LESL,BF
2025-02-04,EHTH,765,NTCL,BF
2025-02-04,EHTH,765,CLPT,BF
2025-02-04,EHTH,765,RITR,BF
2025-02-04,EHTH,765,INLF,BF
2025-02-04,EHTH,765,EUDA,BF
2025-02-05,BDMD,593,INSG,BF
2025-02-05,BDMD,593,GRRR,BF
2025-02-05,BDMD,593,BBCP,BF
2025-02-05,BDMD,593,MNTS,BF
2025-02-05,BDMD,593,SPCB,BF
2025-02-05,BDMD,593,RPID,BF
2025-02-05,BDMD,593,SKBL,BF
2025-02-05,BDMD,593,CVRX,BF
2025-02-05,BDMD,593,NTCL,BF
2025-02-05,BDMD,593,MOB,BF
2025-02-05,BDMD,593,XCUR,BF
2025-02-05,BDMD,593,EUDA,BF
2025-02-05,DUOT,580,MOB,BF
2025-02-05,DUOT,580,KLXE,BF
2025-02-05,DUOT,580,BCTX,BF
2025-02-05,DUOT,580,VVOS,BF
2025-02-05,DUOT,580,CLPT,BF
2025-02-05,DUOT,580,JG,BF
2025-02-05,DUOT,580,AIRS,BF
2025-02-05,DUOT,580,RPID,BF
2025-02-05,DUOT,580,AMBO,BF
2025-02-05,DUOT,580,ZYBT,BF
2025-02-05,DUOT,580,EUDA,BF
2025-02-05,DUOT,580,VATE,BF
2025-02-05,NGNE,579,COGT,BF
2025-02-05,NGNE,579,ANRO,BF
2025-02-05,NGNE,579,PAL,BF
2025-02-05,NGNE,579,RPID,BF
2025-02-05,NGNE,579,MIMI,BF
2025-02-05,NGNE,579,OPRX,BF
2025-02-05,NGNE,579,WKEY,BF
2025-02-05,NGNE,579,MIND,BF
2025-02-05,NGNE,579,FCUV,BF
2025-02-05,NGNE,579,QNTM,BF
2025-02-05,NGNE,579,DOMH,BF
2025-02-05,NGNE,579,SMX,BF
2025-02-05,RNAZ,603,SMX,BF
2025-02-05,RNAZ,603,XXII,BF
2025-02-05,RNAZ,603,BCTX,BF
2025-02-05,RNAZ,603,AIRS,BF
2025-02-05,RNAZ,603,NTCL,BF
2025-02-05,RNAZ,603,XCUR,BF
2025-02-05,RNAZ,603,WHLR,BF
2025-02-05,RNAZ,603,OPRX,BF
2025-02-05,RNAZ,603,EUDA,BF
2025-02-05,RNAZ,603,MIMI,BF
2025-02-05,RNAZ,603,RADX,BF
2025-02-05,RNAZ,603,ALGS,BF
2025-02-06,CPIX,579,EUDA,BF
2025-02-06,CPIX,579,MAXN,BF
2025-02-06,CPIX,579,NTCL,BF
2025-02-06,CPIX,579,STAA,BF
2025-02-06,CPIX,579,UCAR,BF
2025-02-06,CPIX,579,XGN,BF
2025-02-06,CPIX,579,PAL,BF
2025-02-06,CPIX,579,SPAI,BF
2025-02-06,CPIX,579,FUFU,BF
2025-02-06,CPIX,579,COGT,BF
2025-02-06,CPIX,579,SKBL,BF
2025-02-06,CPIX,579,BAOS,BF
2025-02-06,GRRR,577,BCTX,BF
2025-02-06,GRRR,577,JZXN,BF
2025-02-06,GRRR,577,AIRS,BF
2025-02-06,GRRR,577,RADX,BF
2025-02-06,GRRR,577,BDMD,BF
2025-02-06,GRRR,577,XXII,BF
2025-02-06,GRRR,577,UCAR,BF
2025-02-06,GRRR,577,AMBO,BF
2025-02-06,GRRR,577,OPRX,BF
2025-02-06,GRRR,577,TBI,BF
2025-02-06,GRRR,577,MAXN,BF
2025-02-06,GRRR,577,EHTH,BF
2025-02-06,PCLA,577,YSXT,BF
2025-02-06,PCLA,577,DUOT,BF
2025-02-06,PCLA,577,LE,BF
2025-02-06,PCLA,577,AMBO,BF
2025-02-06,PCLA,577,VATE,BF
2025-02-06,PCLA,577,SMX,BF
2025-02-06,PCLA,577,MOB,BF
2025-02-06,PCLA,577,CVRX,BF
2025-02-06,PCLA,577,VVOS,BF
2025-02-06,PCLA,577,ANRO,BF
2025-02-06,PCLA,577,HOUR,BF
2025-02-06,PCLA,577,PACS,BF
2025-02-07,ARWR,579,SEI,BF
2025-02-07,ARWR,579,RNAZ,BF
2025-02-07,ARWR,579,NGNE,BF
2025-02-07,ARWR,579,PAL,BF
2025-02-07,ARWR,579,PHIO,BF
2025-02-07,ARWR,579,FUFU,BF
2025-02-07,ARWR,579,DUOT,BF
2025-02-07,ARWR,579,NCPL,BF
2025-02-07,ARWR,579,HOUR,BF
2025-02-07,ARWR,579,VVOS,BF
2025-02-07,ARWR,579,RPID,BF
2025-02-07,ARWR,579,CVU,BF
2025-02-10,CSAI,733,RNAZ,BF
2025-02-10,CSAI,733,NCPL,BF
2025-02-10,CSAI,733,PCLA,BF
2025-02-10,CSAI,733,HOUR,BF
2025-02-10,CSAI,733,VVOS,BF
2025-02-10,CSAI,733,BCTX,BF
2025-02-10,CSAI,733,ZYBT,BF
2025-02-10,CSAI,733,PAL,BF
2025-02-10,CSAI,733,SPCB,BF
2025-02-10,CSAI,733,CVU,BF
2025-02-10,CSAI,733,TNXP,BF
2025-02-10,CSAI,733,OPRX,BF
2025-02-10,DUOT,622,EHTH,BF
2025-02-10,DUOT,622,NCPL,BF
2025-02-10,DUOT,622,VATE,BF
2025-02-10,DUOT,622,XNET,BF
2025-02-10,DUOT,622,PESI,BF
2025-02-10,DUOT,622,WHLR,BF
2025-02-10,DUOT,622,SPCB,BF
2025-02-10,DUOT,622,BBCP,BF
2025-02-10,DUOT,622,RPID,BF
2025-02-10,DUOT,622,MSW,BF
2025-02-10,DUOT,622,MAXN,BF
2025-02-10,DUOT,622,TNXP,BF
2025-02-10,GRRR,580,SPAI,BF
2025-02-10,GRRR,580,PAL,BF
2025-02-10,GRRR,580,SPCB,BF
2025-02-10,GRRR,580,XCUR,BF
2025-02-10,GRRR,580,RPID,BF
2025-02-10,GRRR,580,SMCY,BF
2025-02-10,GRRR,580,EUDA,BF
2025-02-10,GRRR,580,ANRO,BF
2025-02-10,GRRR,580,KLXE,BF
2025-02-10,GRRR,580,DOMH,BF
2025-02-10,GRRR,580,AIRS,BF
