day,symbol,entry_m,ctrl,dist,pond
2025-01-16,KLXE,693,HTCO,0.5389411305782874,BF
2025-01-16,KLXE,693,BBCP,0.5538639099260678,BF
2025-01-16,KLXE,693,OPRX,0.5682987744644095,BF
2025-01-16,KLXE,693,GPUS,0.5743278321230454,BF
2025-01-17,NTCL,628,ATRA,0.24799955449693378,BF
2025-01-17,NTCL,628,VVOS,0.32713789380964364,BF
2025-01-17,NTCL,628,EHTH,0.3368644507382035,BF
2025-01-17,NTCL,628,COEP,0.34483247925001237,BF
2025-01-17,NTCL,628,AIRS,0.5796913835112261,BF
2025-01-17,NTCL,628,LUCK,0.5940916257548214,BF
2025-01-17,NTCL,628,INLF,0.594331600834856,BF
2025-01-17,NTCL,628,ZYBT,0.7069756235270861,BF
2025-01-17,NTCL,628,QTTB,0.9139302652429013,BF
2025-01-17,NTCL,628,ANRO,0.9577838566560035,BF
2025-01-17,NTCL,628,OPRX,0.9934994380611395,BF
2025-01-17,NTCL,628,KLXE,0.9936035963609171,BF
2025-01-17,WKEY,591,COGT,0.20769076926395114,BF
2025-01-17,WKEY,591,DTIL,0.6532205510892861,BF
2025-01-17,WKEY,591,BDMD,0.7923028182890104,BF
2025-01-17,WKEY,591,TSSI,1.0819071301328198,BF
2025-01-17,WKEY,591,XXII,1.1449906679361064,BF
2025-01-17,WKEY,591,STFS,1.391645076718278,BF
2025-01-17,WKEY,591,SPCB,1.3949745982131536,BF
2025-01-17,WKEY,591,ATRA,1.5273581403556151,BF
2025-01-17,WKEY,591,GRRR,1.591986011067665,BF
2025-01-17,WKEY,591,BAOS,1.7220971170407664,BF
2025-01-17,WKEY,591,MIMI,1.7772539989657377,BF
2025-01-17,WKEY,591,LUCK,1.7832719019526104,BF
2025-01-21,CLPT,577,NGNE,0.1407363822383929,BF
2025-01-21,CLPT,577,CPS,0.22685738384271215,BF
2025-01-21,CLPT,577,LENZ,0.48340541411331506,BF
2025-01-21,CLPT,577,BBCP,0.5300021811500502,BF
2025-01-21,CLPT,577,RIGL,0.5956823213094089,BF
2025-01-21,CLPT,577,NPCE,0.8379208292076465,BF
2025-01-21,CLPT,577,NTCL,0.9770824315370481,BF
2025-01-21,CLPT,577,XCUR,0.9896841566121615,BF
2025-01-21,CLPT,577,KLXE,0.9952450065522624,BF
2025-01-21,CLPT,577,DUOT,1.0444120142981745,BF
2025-01-21,CLPT,577,COEP,1.0687315678473714,BF
2025-01-21,CLPT,577,OPRX,1.125859978889455,BF
2025-01-21,DOGZ,639,GRAL,0.5030203798118507,BF
2025-01-21,DOGZ,639,TPC,0.5755762195754213,BF
2025-01-21,DOGZ,639,CSTL,0.609690777263252,BF
2025-01-21,DOGZ,639,RIGL,0.673572792354685,BF
2025-01-21,DOGZ,639,COEP,0.9093727836431165,BF
2025-01-21,DOGZ,639,NGNE,0.9159201286658609,BF
2025-01-21,DOGZ,639,STFS,0.9971181619719549,BF
2025-01-21,DOGZ,639,NTCL,1.018356806373776,BF
2025-01-21,DOGZ,639,ATRA,1.062700254730613,BF
2025-01-21,DOGZ,639,LENZ,1.1232526482157699,BF
2025-01-21,DOGZ,639,CPS,1.1563091133634136,BF
2025-01-21,DOGZ,639,TSSI,1.225202506074878,BF
2025-01-21,GRRR,695,SPCB,0.10892037105812191,BF
2025-01-21,GRRR,695,BDMD,0.8851722641786814,BF
2025-01-21,GRRR,695,XXII,0.9917166906089674,BF
2025-01-21,GRRR,695,WKEY,1.506422388130027,BF
2025-01-21,GRRR,695,COGT,1.519887332449123,BF
2025-01-21,GRRR,695,TSSI,1.5782998020488153,BF
2025-01-21,GRRR,695,STFS,1.582136934200613,BF
2025-01-21,GRRR,695,DTIL,1.744252694028432,BF
2025-01-21,GRRR,695,ARQQ,1.8359080507911885,BF
2025-01-21,GRRR,695,SMX,1.9791405004908522,BF
2025-01-21,GRRR,695,GRAL,2.0762347163607173,BF
2025-01-21,GRRR,695,WHLR,2.313716778666973,BF
2025-01-21,MIND,577,NTCL,0.27545449550631007,BF
2025-01-21,MIND,577,COEP,0.3844385182369696,BF
2025-01-21,MIND,577,AIRS,0.38801276633435866,BF
2025-01-21,MIND,577,BBCP,0.5280160605807738,BF
2025-01-21,MIND,577,VVOS,0.5661610291668726,BF
2025-01-21,MIND,577,INLF,0.5675004175632041,BF
2025-01-21,MIND,577,ATRA,0.6445292471022439,BF
2025-01-21,MIND,577,ZYBT,0.6908175693219416,BF
2025-01-21,MIND,577,XGN,0.7346296104546253,BF
2025-01-21,MIND,577,KLXE,0.7580902155764302,BF
2025-01-21,MIND,577,ANRO,0.7657676078263722,BF
2025-01-21,MIND,577,DUOT,0.8072572233223423,BF
2025-01-21,MNTS,630,KLXE,0.24414780325458252,BF
2025-01-21,MNTS,630,GPUS,0.35279925335504925,BF
2025-01-21,MNTS,630,XCUR,0.35629311679568976,BF
2025-01-21,MNTS,630,RADX,0.409100514318697,BF
2025-01-21,MNTS,630,DUOT,0.465488887380608,BF
2025-01-21,MNTS,630,CVU,0.4814979112318396,BF
2025-01-21,MNTS,630,FUFU,0.49706226718615576,BF
2025-01-21,MNTS,630,SYNX,0.5089129828635008,BF
2025-01-21,MNTS,630,YSXT,0.6412018651419622,BF
2025-01-21,MNTS,630,HTCO,0.6489030456803067,BF
2025-01-21,MNTS,630,EUDA,0.7385280615848957,BF
2025-01-21,MNTS,630,OPRX,0.7604426730495633,BF
2025-01-22,DUOT,620,FUFU,0.13751944139091687,BF
2025-01-22,DUOT,620,KLXE,0.20689691869957616,BF
2025-01-22,DUOT,620,OPRX,0.2379381815399455,BF
2025-01-22,DUOT,620,RADX,0.2971483856111772,BF
2025-01-22,DUOT,620,MNTS,0.3417306547051324,BF
2025-01-22,DUOT,620,YSXT,0.3623052915714111,BF
2025-01-22,DUOT,620,INLF,0.3669048641677495,BF
2025-01-22,DUOT,620,ANRO,0.521606733628114,BF
2025-01-22,DUOT,620,CVU,0.5802291876152232,BF
2025-01-22,DUOT,620,RRGB,0.5947470945981219,BF
2025-01-22,DUOT,620,GPUS,0.599843690286245,BF
2025-01-22,DUOT,620,AIRS,0.6535286324082814,BF
2025-01-22,GRAL,577,STAA,0.1819209705542022,BF
2025-01-22,GRAL,577,DOGZ,0.6628219897165724,BF
2025-01-22,GRAL,577,LUCK,0.845628015734623,BF
2025-01-22,GRAL,577,CVRX,0.9721364218395325,BF
2025-01-22,GRAL,577,CLPT,1.1148883820083224,BF
2025-01-22,GRAL,577,RIGL,1.1751270311773285,BF
2025-01-22,GRAL,577,EHTH,1.3165848245462257,BF
2025-01-22,GRAL,577,NGNE,1.407329617110777,BF
2025-01-22,GRAL,577,COEP,1.4553394015464498,BF
2025-01-22,GRAL,577,ATRA,1.4707084253511487,BF
2025-01-22,GRAL,577,WKEY,1.591343120608406,BF
2025-01-22,GRAL,577,NTCL,1.6250101521809763,BF
2025-01-22,GRRR,590,SPCB,0.08119019465414379,BF
2025-01-22,GRRR,590,XXII,0.95396689395262,BF
2025-01-22,GRRR,590,WKEY,1.1834446195694435,BF
2025-01-22,GRRR,590,BDMD,1.2444364878203058,BF
2025-01-22,GRRR,590,VATE,1.4679838481642966,BF
2025-01-22,GRRR,590,DTIL,1.9547325826675537,BF
2025-01-22,GRRR,590,STAA,2.1747401051571646,BF
2025-01-22,GRRR,590,SMX,2.1977655840527897,BF
2025-01-22,GRRR,590,LUCK,2.3851168330618995,BF
2025-01-22,GRRR,590,WHLR,2.413652202343695,BF
2025-01-22,GRRR,590,SEAT,2.47615485531183,BF
2025-01-22,GRRR,590,DOGZ,2.655641124319535,BF
2025-01-22,MSW,698,LUCK,0.26051162258066807,BF
2025-01-22,MSW,698,ATRA,0.3645687870358576,BF
2025-01-22,MSW,698,MAXN,0.5595663708204901,BF
2025-01-22,MSW,698,MIND,0.6047197752038906,BF
2025-01-22,MSW,698,NTCL,0.6408595392713683,BF
2025-01-22,MSW,698,EHTH,0.6792465979086231,BF
2025-01-22,MSW,698,COEP,0.7075436590132753,BF
2025-01-22,MSW,698,VVOS,0.7553997071738343,BF
2025-01-22,MSW,698,MIMI,0.8375698514069991,BF
2025-01-22,MSW,698,RRGB,1.0298969897266999,BF
2025-01-22,MSW,698,AIRS,1.063467961694509,BF
2025-01-22,MSW,698,ZYBT,1.1758180586466696,BF
2025-01-22,TSSI,590,LUCK,0.8474899505334763,BF
2025-01-22,TSSI,590,STAA,0.8578093369664721,BF
2025-01-22,TSSI,590,WKEY,0.9154547541961362,BF
2025-01-22,TSSI,590,SEAT,1.11405528139356,BF
2025-01-22,TSSI,590,EHTH,1.318446759345079,BF
2025-01-22,TSSI,590,DOGZ,1.3387103561288423,BF
2025-01-22,TSSI,590,COEP,1.4572013363453031,BF
2025-01-22,TSSI,590,ATRA,1.472570360150002,BF
2025-01-22,TSSI,590,CVRX,1.5149777004612024,BF
2025-01-22,TSSI,590,BDMD,1.584792514633611,BF
2025-01-22,TSSI,590,SPCB,1.618817077182567,BF
2025-01-22,TSSI,590,NTCL,1.6268720869798297,BF
2025-01-23,ATRA,581,NTCL,0.5973434128531177,BF
2025-01-23,ATRA,581,VVOS,0.6373689080737204,BF
2025-01-23,ATRA,581,MIND,0.6723384779218111,BF
2025-01-23,ATRA,581,EHTH,0.697148805786932,BF
2025-01-23,ATRA,581,MIMI,0.7061087580190197,BF
2025-01-23,ATRA,581,MOB,0.7902393350200485,BF
2025-01-23,ATRA,581,AIRS,0.8906269979926869,BF
2025-01-23,ATRA,581,COEP,0.9410540488570909,BF
2025-01-23,ATRA,581,DUOT,1.0080268934917458,BF
2025-01-23,ATRA,581,ZYBT,1.0188429916086992,BF
2025-01-23,ATRA,581,KLXE,1.0601147997480171,BF
2025-01-23,ATRA,581,BAOS,1.0698151804486695,BF
2025-01-23,SPCB,639,GRRR,0.1967202398122585,BF
2025-01-23,SPCB,639,VATE,0.7412555248827521,BF
2025-01-23,SPCB,639,XXII,1.0371503445157246,BF
2025-01-23,SPCB,639,BDMD,1.19818951507224,BF
2025-01-23,SPCB,639,ARWR,1.3593711534530644,BF
2025-01-23,SPCB,639,TSSI,1.4466359809749458,BF
2025-01-23,SPCB,639,COGT,1.4852317406401547,BF
2025-01-23,SPCB,639,STFS,1.8183033407833624,BF
2025-01-23,SPCB,639,DTIL,1.83647084179679,BF
2025-01-23,SPCB,639,ARQQ,1.943046124343768,BF
2025-01-23,SPCB,639,SMX,2.02441186017027,BF
2025-01-23,SPCB,639,GRAL,2.100814321712844,BF
2025-01-23,WKEY,581,COGT,0.24139811366772523,BF
2025-01-23,WKEY,581,VATE,0.5025781020896773,BF
2025-01-23,WKEY,581,BDMD,0.5044277050564878,BF
2025-01-23,WKEY,581,DTIL,0.5926372148243606,BF
2025-01-23,WKEY,581,ARWR,0.9257125982666219,BF
2025-01-23,WKEY,581,TSSI,1.0129774257885034,BF
2025-01-23,WKEY,581,SEAT,1.1664496310941939,BF
2025-01-23,WKEY,581,XXII,1.292781993323086,BF
2025-01-23,WKEY,581,GRRR,1.345463401243455,BF
2025-01-23,WKEY,581,ARQQ,1.5093875691573255,BF
2025-01-23,WKEY,581,BNRG,1.637026848686527,BF
2025-01-23,WKEY,581,GRAL,1.6671557665264016,BF
2025-01-24,OCC,684,CVU,0.0868507671291936,BF
2025-01-24,OCC,684,GPUS,0.18417713536522196,BF
2025-01-24,OCC,684,YSXT,0.27263956293333025,BF
2025-01-24,OCC,684,TBI,0.4225129502915972,BF
2025-01-24,OCC,684,RADX,0.4252702315687613,BF
2025-01-24,OCC,684,RITR,0.5057225611871046,BF
2025-01-24,OCC,684,EUDA,0.5312090151689639,BF
2025-01-24,OCC,684,HTCO,0.5899814058506403,BF
2025-01-24,OCC,684,MNTS,0.6580291359939776,BF
2025-01-24,OCC,684,KLXE,0.6609311769746979,BF
2025-01-24,OCC,684,INLF,0.708835802450819,BF
2025-01-24,OCC,684,DUOT,0.7995257454973999,BF
2025-01-24,OPRX,747,INLF,0.12065505228151574,BF
2025-01-24,OPRX,747,KLXE,0.20129316832318755,BF
2025-01-24,OPRX,747,ANRO,0.29842935994084674,BF
2025-01-24,OPRX,747,YSXT,0.315541187235973,BF
2025-01-24,OPRX,747,DUOT,0.3264846989710517,BF
2025-01-24,OPRX,747,RADX,0.386015490412037,BF
2025-01-24,OPRX,747,MNTS,0.3903760554359321,BF
2025-01-24,OPRX,747,SPAI,0.44939783668594524,BF
2025-01-24,OPRX,747,CVU,0.5013299830401097,BF
2025-01-24,OPRX,747,ZYBT,0.5271254945765462,BF
2025-01-24,OPRX,747,XGN,0.5630473483987029,BF
2025-01-24,OPRX,747,GPUS,0.614724646119734,BF
2025-01-24,RNAZ,577,DTIL,0.749634862752637,BF
2025-01-24,RNAZ,577,ATRA,0.7830277041675546,BF
2025-01-24,RNAZ,577,MIMI,0.8529122889549245,BF
2025-01-24,RNAZ,577,CMTL,0.9011622118801065,BF
2025-01-24,RNAZ,577,BAOS,0.9363903313579727,BF
2025-01-24,RNAZ,577,VVOS,1.0257356352785618,BF
2025-01-24,RNAZ,577,WKEY,1.0823668481353765,BF
2025-01-24,RNAZ,577,COGT,1.083486956613664,BF
2025-01-24,RNAZ,577,CPIX,1.1368429029023277,BF
2025-01-24,RNAZ,577,MOB,1.1902761401403013,BF
2025-01-24,RNAZ,577,BDMD,1.3667766551946916,BF
2025-01-24,RNAZ,577,BFRG,1.3700559196782707,BF
2025-01-24,RRGB,580,NTCL,0.2614838757936897,BF
2025-01-24,RRGB,580,ZYBT,0.30576475933752123,BF
2025-01-24,RRGB,580,ANRO,0.3798775453699277,BF
2025-01-24,RRGB,580,BBCP,0.4023109800695377,BF
2025-01-24,RRGB,580,INLF,0.4218711819435561,BF
2025-01-24,RRGB,580,KLXE,0.4801378522550288,BF
2025-01-24,RRGB,580,XGN,0.501506536565608,BF
2025-01-24,RRGB,580,MIND,0.5403957451187009,BF
2025-01-24,RRGB,580,VVOS,0.5427923024939012,BF
2025-01-24,RRGB,580,DUOT,0.5525691698614656,BF
2025-01-24,RRGB,580,MIMI,0.5801793007076368,BF
2025-01-24,RRGB,580,QTTB,0.6265444952599419,BF
2025-01-24,TSSI,596,ARQQ,0.5891531279409001,BF
2025-01-24,TSSI,596,ARWR,0.634818811211789,BF
2025-01-24,TSSI,596,GRAL,0.6807754183410717,BF
2025-01-24,TSSI,596,COGT,0.920178073444438,BF
2025-01-24,TSSI,596,STAA,0.9316845740630386,BF
2025-01-24,TSSI,596,WKEY,1.095331703988879,BF
2025-01-24,TSSI,596,TPC,1.210738337349352,BF
2025-01-24,TSSI,596,VATE,1.2179593407571025,BF
2025-01-24,TSSI,596,DOGZ,1.2568556424932562,BF
2025-01-24,TSSI,596,GRRR,1.2642136589485231,BF
2025-01-24,TSSI,596,BDMD,1.3772860165715493,BF
2025-01-24,TSSI,596,SPCB,1.4171932115875023,BF
2025-01-27,COEP,619,EHTH,0.2908699791950924,BF
2025-01-27,COEP,619,MIND,0.33659300184171315,BF
2025-01-27,COEP,619,CVRX,0.4757506223667436,BF
2025-01-27,COEP,619,BBCP,0.47592584599975485,BF
2025-01-27,COEP,619,XCUR,0.592562056372191,BF
2025-01-27,COEP,619,NGNE,0.5991254591748754,BF
2025-01-27,COEP,619,TTGT,0.6271578331856582,BF
2025-01-27,COEP,619,NTCL,0.6322704177253784,BF
2025-01-27,COEP,619,RRGB,0.6894707564870453,BF
2025-01-27,COEP,619,CLPT,0.7097809233593559,BF
2025-01-27,COEP,619,RIGL,0.8394570552352278,BF
2025-01-27,COEP,619,ATRA,0.8854546696643828,BF
2025-01-27,KLXE,684,DUOT,0.11486213637098075,BF
2025-01-27,KLXE,684,OPRX,0.11586796921475506,BF
2025-01-27,KLXE,684,INLF,0.22456350127176128,BF
2025-01-27,KLXE,684,MNTS,0.2258940211841074,BF
2025-01-27,KLXE,684,FUFU,0.35616725249661285,BF
2025-01-27,KLXE,684,ANRO,0.3593201694198598,BF
2025-01-27,KLXE,684,YSXT,0.3779765658323775,BF
2025-01-27,KLXE,684,AIRS,0.44335558798076957,BF
2025-01-27,KLXE,684,NTCL,0.5413800889725557,BF
2025-01-27,KLXE,684,RADX,0.5438038881687475,BF
2025-01-27,KLXE,684,LAW,0.5591251573919205,BF
2025-01-27,KLXE,684,ZYBT,0.5729901254045173,BF
2025-01-27,MIMI,610,VVOS,0.0942484132063155,BF
2025-01-27,MIMI,610,RRGB,0.35929809037775984,BF
2025-01-27,MIMI,610,AIRS,0.4078259373036617,BF
2025-01-27,MIMI,610,ZYBT,0.5938395702670485,BF
2025-01-27,MIMI,610,ANRO,0.6156121633007461,BF
2025-01-27,MIMI,610,QTTB,0.6527692796152911,BF
2025-01-27,MIMI,610,XGN,0.66211138037069,BF
2025-01-27,MIMI,610,NTCL,0.6992895898968994,BF
2025-01-27,MIMI,610,INLF,0.7111019129682832,BF
2025-01-27,MIMI,610,MIND,0.712175845023092,BF
2025-01-27,MIMI,610,GDHG,0.7269019904648799,BF
2025-01-27,MIMI,610,EHTH,0.7578988676697127,BF
2025-01-28,AIRS,618,ZYBT,0.19186870066887995,BF
2025-01-28,AIRS,618,ANRO,0.23517600699636065,BF
2025-01-28,AIRS,618,XGN,0.25771280649463923,BF
2025-01-28,AIRS,618,INLF,0.36568030021376785,BF
2025-01-28,AIRS,618,NTCL,0.42088115363235,BF
2025-01-28,AIRS,618,QTTB,0.44057753683952106,BF
2025-01-28,AIRS,618,OPRX,0.44948695719576315,BF
2025-01-28,AIRS,618,FUFU,0.45482883115639816,BF
2025-01-28,AIRS,618,KLXE,0.4865944861345548,BF
2025-01-28,AIRS,618,DUOT,0.489337772991141,BF
2025-01-28,AIRS,618,RRGB,0.5499716073780143,BF
2025-01-28,AIRS,618,RADX,0.6397306443726594,BF
2025-01-29,GRRR,594,SPCB,0.1950648227900591,BF
2025-01-29,GRRR,594,RNAZ,0.4133965291925672,BF
2025-01-29,GRRR,594,JG,0.619349963796775,BF
2025-01-29,GRRR,594,VATE,0.8333864434265381,BF
2025-01-29,GRRR,594,TSSI,1.0580535234531823,BF
2025-01-29,GRRR,594,COGT,1.2542499681488697,BF
2025-01-29,GRRR,594,WHLR,1.2598908740295305,BF
2025-01-29,GRRR,594,BDMD,1.2714110244181551,BF
2025-01-29,GRRR,594,WKEY,1.4306288195998018,BF
2025-01-29,GRRR,594,ARQQ,1.6171296682751453,BF
2025-01-29,GRRR,594,SEI,1.737505885533471,BF
2025-01-29,GRRR,594,GRAL,1.8431057637179493,BF
2025-01-29,RADX,674,LAW,0.18264537713949247,BF
2025-01-29,RADX,674,YSXT,0.2026340485171425,BF
2025-01-29,RADX,674,INLF,0.25868065373431626,BF
2025-01-29,RADX,674,OCC,0.27268429253702586,BF
2025-01-29,RADX,674,MVO,0.2769351769409838,BF
2025-01-29,RADX,674,RITR,0.3021029032003879,BF
2025-01-29,RADX,674,YRD,0.36486644229223564,BF
2025-01-29,RADX,674,EUDA,0.370766514333978,BF
2025-01-29,RADX,674,OPRX,0.4321278068195564,BF
2025-01-29,RADX,674,HTCO,0.5092186702278114,BF
2025-01-29,RADX,674,MNTS,0.5172267512948154,BF
2025-01-29,RADX,674,DUOT,0.5447210949087218,BF
2025-01-30,MIND,686,NTCL,0.3183354836040677,BF
2025-01-30,MIND,686,MIMI,0.4156577668087358,BF
2025-01-30,MIND,686,ATRA,0.44315567800462485,BF
2025-01-30,MIND,686,COEP,0.529335588076099,BF
2025-01-30,MIND,686,VVOS,0.7130416286478654,BF
2025-01-30,MIND,686,UCAR,0.7779458322663104,BF
2025-01-30,MIND,686,CVRX,0.8457325857586642,BF
2025-01-30,MIND,686,KLXE,0.9206656872954015,BF
2025-01-30,MIND,686,TTGT,0.9754652133775457,BF
2025-01-30,MIND,686,DUOT,0.9865388960171657,BF
2025-01-30,MIND,686,XCUR,1.0003837275593033,BF
2025-01-30,MIND,686,NGNE,1.0145845176940487,BF
2025-01-31,ALGS,588,RIGL,0.45570790063073474,BF
2025-01-31,ALGS,588,TITN,0.457464569264578,BF
2025-01-31,ALGS,588,CVRX,0.5451532683652056,BF
2025-01-31,ALGS,588,TPC,0.6554308057580784,BF
2025-01-31,ALGS,588,LENZ,0.6712719658752584,BF
2025-01-31,ALGS,588,MED,0.8191122201913119,BF
2025-01-31,ALGS,588,COEP,0.8399067957723156,BF
2025-01-31,ALGS,588,NGNE,0.8722223569837992,BF
2025-01-31,ALGS,588,EHTH,0.9051251812758916,BF
2025-01-31,ALGS,588,MIND,0.9581213610982795,BF
2025-01-31,ALGS,588,PACS,0.9953664282979511,BF
2025-01-31,ALGS,588,CPS,1.1181130491119649,BF
2025-01-31,ATRA,579,MIND,0.44488448516282464,BF
2025-01-31,ATRA,579,EHTH,0.5511455290321288,BF
2025-01-31,ATRA,579,PACS,0.5818586741372829,BF
2025-01-31,ATRA,579,NTCL,0.700349514924921,BF
2025-01-31,ATRA,579,RRGB,0.7275582575428887,BF
2025-01-31,ATRA,579,MIMI,0.7292700011571118,BF
2025-01-31,ATRA,579,BCTX,0.9566132800958946,BF
2025-01-31,ATRA,579,PCLA,0.9606559123056999,BF
2025-01-31,ATRA,579,COEP,0.9692450460026523,BF
2025-01-31,ATRA,579,BAOS,1.0978759356143424,BF
2025-01-31,ATRA,579,MOB,1.1263656125583121,BF
2025-01-31,ATRA,579,VVOS,1.1314601418405377,BF
2025-01-31,OCC,706,CVU,0.2259411621482048,BF
2025-01-31,OCC,706,RADX,0.3350131347044494,BF
2025-01-31,OCC,706,EUDA,0.45215857750133326,BF
2025-01-31,OCC,706,MVO,0.4533186289388247,BF
2025-01-31,OCC,706,FUFU,0.48412265812508437,BF
2025-01-31,OCC,706,MNTS,0.5525721505719365,BF
2025-01-31,OCC,706,DUOT,0.5845369279096646,BF
2025-01-31,OCC,706,KLXE,0.6223630255936017,BF
2025-01-31,OCC,706,INLF,0.6440916970988793,BF
2025-01-31,OCC,706,HTCO,0.6760144374790926,BF
2025-01-31,OCC,706,YSXT,0.7323247608125905,BF
2025-01-31,OCC,706,ZYBT,0.8226050793025992,BF
2025-01-31,TSSI,767,COGT,0.49643317322228864,BF
2025-01-31,TSSI,767,VATE,0.5103916334331098,BF
