day,symbol,entry_m,ctrl,dist,pond
2025-01-10,CDZI,587,API,0.6291588006368996,ORB
2025-01-10,CDZI,587,DBVT,0.6383530000096447,ORB
2025-01-10,CDZI,587,ZENA,1.2983334047666313,ORB
2025-01-10,CDZI,587,BAER,1.3989808439497258,ORB
2025-01-10,CDZI,587,WKEY,1.4957024743025698,ORB
2025-01-10,CDZI,587,INDO,1.5698808864919107,ORB
2025-01-10,CDZI,587,ZNTL,1.7369596959294533,ORB
2025-01-10,CDZI,587,ARHS,1.8516486831556844,ORB
2025-01-10,CDZI,587,OPFI,2.0516932450954726,ORB
2025-01-10,CDZI,587,AMPX,3.000448300787764,ORB
2025-01-10,CDZI,587,SANA,4.640538484722538,ORB
2025-01-10,CDZI,587,KITT,4.911203270241389,ORB
2025-01-10,LAES,586,SANA,0.769561194120334,ORB
2025-01-10,LAES,586,KITT,1.2729592214401355,ORB
2025-01-10,LAES,586,FUBO,1.3239389539014916,ORB
2025-01-10,LAES,586,AMPX,3.109756184411586,ORB
2025-01-10,LAES,586,OPFI,4.082643869959735,ORB
2025-01-10,LAES,586,WKEY,4.190521887609499,ORB
2025-01-10,LAES,586,ZENA,4.268733465545409,ORB
2025-01-10,LAES,586,INDO,4.494644614767793,ORB
2025-01-10,LAES,586,ZNTL,4.545468172907361,ORB
2025-01-10,LAES,586,ARHS,4.56369277989092,ORB
2025-01-10,LAES,586,BAER,4.876265688625631,ORB
2025-01-10,LAES,586,API,5.092345419243326,ORB
2025-01-10,UVXY,607,LABD,1.3339405854073827,ORB
2025-01-10,UVXY,607,SANA,2.4409641181329063,ORB
2025-01-10,UVXY,607,KITT,2.7116289036517576,ORB
2025-01-10,UVXY,607,UVIX,2.9093912030175417,ORB
2025-01-10,UVXY,607,AMPX,3.0739008061885285,ORB
2025-01-10,UVXY,607,OPFI,3.159605432324761,ORB
2025-01-10,UVXY,607,ARHS,3.359649994264549,ORB
2025-01-10,UVXY,607,WKEY,3.7155962031176637,ORB
2025-01-10,UVXY,607,ZENA,3.912965272653602,ORB
2025-01-10,UVXY,607,FUBO,4.097501189737935,ORB
2025-01-10,UVXY,607,INDO,4.458789236544736,ORB
2025-01-10,UVXY,607,ZNTL,4.509612794684303,ORB
2025-01-13,NUS,598,ALHC,0.6242989861803694,ORB
2025-01-13,NUS,598,PRM,0.7301697761143267,ORB
2025-01-13,NUS,598,BTCZ,0.7599726570637124,ORB
2025-01-13,NUS,598,OPFI,1.0020672505424604,ORB
2025-01-13,NUS,598,TXG,1.1978707427979653,ORB
2025-01-13,NUS,598,ARQT,1.2708170011302458,ORB
2025-01-13,NUS,598,MSW,1.3657259520066578,ORB
2025-01-13,NUS,598,CLMT,1.7085874026376038,ORB
2025-01-13,NUS,598,GRRR,2.0256298096206335,ORB
2025-01-13,NUS,598,SBIT,2.037950388154271,ORB
2025-01-13,NUS,598,BAER,2.641529441539252,ORB
2025-01-13,NUS,598,SMST,3.1944328485442948,ORB
2025-01-14,ATOM,578,SPRY,0.06593493718931853,ORB
2025-01-14,ATOM,578,KC,0.5287575470399082,ORB
2025-01-14,ATOM,578,ASC,0.6944706657297877,ORB
2025-01-14,ATOM,578,QTRX,0.7236596032013849,ORB
2025-01-14,ATOM,578,OLMA,0.7911195457598073,ORB
2025-01-14,ATOM,578,TDOC,1.0050077684126846,ORB
2025-01-14,ATOM,578,GDS,1.0333682197858072,ORB
2025-01-14,ATOM,578,TIGR,1.431347593162865,ORB
2025-01-14,ATOM,578,RILY,1.5283378408973785,ORB
2025-01-14,ATOM,578,POET,1.612978845030997,ORB
2025-01-14,ATOM,578,AISP,1.6590079661990402,ORB
2025-01-14,ATOM,578,TGTX,1.7256868317851306,ORB
2025-01-14,DJTWW,578,ASC,1.9671815017538368,ORB
2025-01-14,DJTWW,578,QTRX,2.2314988615826565,ORB
2025-01-14,DJTWW,578,GDS,2.235212284044039,ORB
2025-01-14,DJTWW,578,SPRY,2.5973255790940053,ORB
2025-01-14,DJTWW,578,TGTX,2.776250016918063,ORB
2025-01-14,DJTWW,578,MOB,3.0642424311986973,ORB
2025-01-14,DJTWW,578,RILY,3.0981348886043354,ORB
2025-01-14,DJTWW,578,KC,3.1904097145235326,ORB
2025-01-14,DJTWW,578,HUT,3.218951881109948,ORB
2025-01-14,DJTWW,578,NNE,3.274771923574706,ORB
2025-01-14,DJTWW,578,OLMA,3.4527717132434317,ORB
2025-01-14,DJTWW,578,TDOC,3.666659935896309,ORB
2025-01-14,OPFI,579,KC,0.22568640675444085,ORB
2025-01-14,OPFI,579,TDOC,0.37553829135236283,ORB
2025-01-14,OPFI,579,SPRY,0.6937960654499409,ORB
2025-01-14,OPFI,579,TIGR,0.8018781161025432,ORB
2025-01-14,OPFI,579,POET,0.9835093679706752,ORB
2025-01-14,OPFI,579,AISP,1.0295384891387185,ORB
2025-01-14,OPFI,579,GDS,1.055909360499907,ORB
2025-01-14,OPFI,579,QTRX,1.1933595957264433,ORB
2025-01-14,OPFI,579,OLMA,1.2370027251523212,ORB
2025-01-14,OPFI,579,TGTX,1.2559868392600722,ORB
2025-01-14,OPFI,579,PDYN,1.2790774416803994,ORB
2025-01-14,OPFI,579,ASC,1.3239401427901094,ORB
2025-01-14,QMCO,593,GDS,0.09465133460970554,ORB
2025-01-14,QMCO,593,TGTX,0.786969946609029,ORB
2025-01-14,QMCO,593,SPRY,0.8727819479867831,ORB
2025-01-14,QMCO,593,KC,0.9572872599611859,ORB
2025-01-14,QMCO,593,NNE,1.0416494690123592,ORB
2025-01-14,QMCO,593,HUT,1.1712233023456968,ORB
2025-01-14,QMCO,593,ASC,1.3590283655446491,ORB
2025-01-14,QMCO,593,TDOC,1.4335374813339623,ORB
2025-01-14,QMCO,593,QTRX,1.6623764883774865,ORB
2025-01-14,QMCO,593,OLMA,1.7060196178033644,ORB
2025-01-14,QMCO,593,BTDR,1.7691408047335355,ORB
2025-01-14,QMCO,593,TIGR,1.8598773060841427,ORB
2025-01-14,QUBT,581,ACHR,0.25045751511089986,ORB
2025-01-14,QUBT,581,WULF,0.369863097094729,ORB
2025-01-14,QUBT,581,AUR,0.4170159150450985,ORB
2025-01-14,QUBT,581,VRME,0.6179764730926183,ORB
2025-01-14,QUBT,581,BBAI,0.8093470034746773,ORB
2025-01-14,QUBT,581,ARBE,0.9932469438789,ORB
2025-01-14,QUBT,581,WOLF,1.0467547034546878,ORB
2025-01-14,QUBT,581,APLD,1.081207029715501,ORB
2025-01-14,QUBT,581,SOUN,1.2771787776907824,ORB
2025-01-14,QUBT,581,QBTS,1.4402910254135588,ORB
2025-01-14,QUBT,581,IREN,1.495234790891576,ORB
2025-01-14,QUBT,581,BTBT,1.5371175165290303,ORB
2025-01-14,UMAC,595,KC,0.32472596514817953,ORB
2025-01-14,UMAC,595,TDOC,0.5306864898381147,ORB
2025-01-14,UMAC,595,SPRY,0.538647866964189,ORB
2025-01-14,UMAC,595,GDS,0.9007611620141551,ORB
2025-01-14,UMAC,595,TIGR,0.9570263145882951,ORB
2025-01-14,UMAC,595,POET,1.1386575664564271,ORB
2025-01-14,UMAC,595,TGTX,1.1569472808663335,ORB
2025-01-14,UMAC,595,ASC,1.1687919443043575,ORB
2025-01-14,UMAC,595,AISP,1.1846866876244704,ORB
2025-01-14,UMAC,595,QTRX,1.292399154120182,ORB
2025-01-14,UMAC,595,OLMA,1.33604228354606,ORB
2025-01-14,UMAC,595,NNE,1.3622176545008613,ORB
2025-01-14,UNG,772,LUNR,0.11968773661436893,ORB
2025-01-14,UNG,772,SERV,0.1883087828843859,ORB
2025-01-14,UNG,772,MBLY,0.2967298694944782,ORB
2025-01-14,UNG,772,OKLO,0.40157413008213183,ORB
2025-01-14,UNG,772,IREN,0.5207908837142408,ORB
2025-01-14,UNG,772,BTDR,0.616586186820923,ORB
2025-01-14,UNG,772,APLD,0.7420470138800064,ORB
2025-01-14,UNG,772,RCAT,0.8659381768173144,ORB
2025-01-14,UNG,772,WOLF,1.3437002084050842,ORB
2025-01-14,UNG,772,NNE,1.3440775225420993,ORB
2025-01-14,UNG,772,HUT,1.3998975650068575,ORB
2025-01-14,UNG,772,AUR,1.4844341711378732,ORB
2025-01-15,ATOM,581,FCEL,0.049875818838481134,ORB
2025-01-15,ATOM,581,COGT,0.3069702539670349,ORB
2025-01-15,ATOM,581,PGY,0.3556751057980332,ORB
2025-01-15,ATOM,581,SKYT,0.46174259097914705,ORB
2025-01-15,ATOM,581,NEO,0.47206445672910125,ORB
2025-01-15,ATOM,581,HIMX,0.5251929488177971,ORB
2025-01-15,ATOM,581,CERT,0.5825908866738665,ORB
2025-01-15,ATOM,581,OUST,0.6261233392183061,ORB
2025-01-15,ATOM,581,GLUE,0.683991395522265,ORB
2025-01-15,ATOM,581,EYPT,0.7059665784447506,ORB
2025-01-15,ATOM,581,OMER,0.7782274428376121,ORB
2025-01-15,ATOM,581,OPFI,0.794564423278453,ORB
2025-01-15,DNA,605,FCEL,0.1636359879048337,ORB
2025-01-15,DNA,605,COGT,0.17148626583570503,ORB
2025-01-15,DNA,605,PGY,0.2201911176667033,ORB
2025-01-15,DNA,605,HIMX,0.3897089606864672,ORB
2025-01-15,DNA,605,NEO,0.5024088886088909,ORB
2025-01-15,DNA,605,SKYT,0.5972265791104769,ORB
2025-01-15,DNA,605,GLUE,0.6536469636424753,ORB
2025-01-15,DNA,605,OUST,0.6564677710980957,ORB
2025-01-15,DNA,605,EYPT,0.675622146564961,ORB
2025-01-15,DNA,605,PRCH,0.699058313997907,ORB
2025-01-15,DNA,605,CERT,0.7180748748051964,ORB
2025-01-15,DNA,605,OMER,0.7548801026428493,ORB
2025-01-15,NNOX,584,ARRY,0.14660934123132563,ORB
2025-01-15,NNOX,584,PDYN,0.3549798494266039,ORB
2025-01-15,NNOX,584,RUM,0.5071381774179295,ORB
2025-01-15,NNOX,584,COMP,0.5330703880132444,ORB
2025-01-15,NNOX,584,VNET,0.5954772983756829,ORB
2025-01-15,NNOX,584,HE,0.6706108596934817,ORB
2025-01-15,NNOX,584,LUMN,0.6728948167156061,ORB
2025-01-15,NNOX,584,CIFR,0.6894364466316367,ORB
2025-01-15,NNOX,584,RUN,0.7225177552827433,ORB
2025-01-15,NNOX,584,RCAT,0.7836508305414491,ORB
2025-01-15,NNOX,584,NTLA,0.8421534948532918,ORB
2025-01-15,NNOX,584,BFLY,0.8905059511183879,ORB
2025-01-15,QBTS,622,LAES,0.5572650103983401,ORB
2025-01-15,QBTS,622,FUBO,0.833857226204058,ORB
2025-01-15,QBTS,622,WULF,1.2685155415463278,ORB
2025-01-15,QBTS,622,QUBT,1.4039016740012342,ORB
2025-01-15,QBTS,622,BBAI,1.451406683022388,ORB
2025-01-15,QBTS,622,ACHR,1.5413540844010383,ORB
2025-01-15,QBTS,622,VRME,1.5654570149880362,ORB
2025-01-15,QBTS,622,JOBY,2.1406503012292686,ORB
2025-01-15,QBTS,622,BTBT,2.169595662564557,ORB
2025-01-15,QBTS,622,CIFR,2.5912781421799926,ORB
2025-01-15,QBTS,622,LUMN,2.6078197720960232,ORB
2025-01-15,QBTS,622,HIVE,2.7714894244298027,ORB
2025-01-15,RGTI,584,FUBO,0.9284360355433565,ORB
2025-01-15,RGTI,584,ACHR,1.7657653062894947,ORB
2025-01-15,RGTI,584,QUBT,1.8304015965665323,ORB
2025-01-15,RGTI,584,LAES,1.8869662454152905,ORB
2025-01-15,RGTI,584,WULF,2.271277073692576,ORB
2025-01-15,RGTI,584,JOBY,2.454628728371672,ORB
2025-01-15,RGTI,584,BBAI,2.7811079180393383,ORB
2025-01-15,RGTI,584,VRME,2.895158250004987,ORB
2025-01-15,RGTI,584,IREN,2.9225743920221166,ORB
2025-01-15,RGTI,584,RCAT,3.003206287668447,ORB
2025-01-15,RGTI,584,RUN,3.1065795813562174,ORB
2025-01-15,RGTI,584,PDYN,3.360169425090801,ORB
2025-01-15,SERV,579,OKLO,0.4207082254889034,ORB
2025-01-15,SERV,579,U,0.5423512764066754,ORB
2025-01-15,SERV,579,IREN,0.6228814204952497,ORB
2025-01-15,SERV,579,BTDR,0.81735924953714,ORB
2025-01-15,SERV,579,JOBY,0.9102513564762131,ORB
2025-01-15,SERV,579,RCAT,1.0188156722151969,ORB
2025-01-15,SERV,579,RUN,1.0799487474739027,ORB
2025-01-15,SERV,579,PDYN,1.4474866533300421,ORB
2025-01-15,SERV,579,NFE,1.4515320573652954,ORB
2025-01-15,SERV,579,NNE,1.4929120524206856,ORB
2025-01-15,SERV,579,ACHR,1.5095475733044434,ORB
2025-01-15,SERV,579,HUT,1.5269266563293669,ORB
2025-01-15,WKEY,581,HIMX,0.2074276542070146,ORB
2025-01-15,WKEY,581,PGY,0.27936516888791463,ORB
2025-01-15,WKEY,581,COGT,0.3789769886993055,ORB
2025-01-15,WKEY,581,OUST,0.4053694844678959,ORB
2025-01-15,WKEY,581,AIOT,0.47515745380820773,ORB
2025-01-15,WKEY,581,HE,0.5469568305573995,ORB
2025-01-15,WKEY,581,OPFI,0.5738105685280428,ORB
2025-01-15,WKEY,581,FCEL,0.6631922744594516,ORB
2025-01-15,WKEY,581,NTLA,0.7234851718166033,ORB
2025-01-15,WKEY,581,RKT,0.7695635830544911,ORB
2025-01-15,WKEY,581,POET,0.7924761773895352,ORB
2025-01-15,WKEY,581,RGTIW,0.808471212859823,ORB
2025-01-15,WOLF,611,BTBT,0.4742019875089143,ORB
2025-01-15,WOLF,611,JOBY,0.5704661817009213,ORB
2025-01-15,WOLF,611,WULF,0.753817836380017,ORB
2025-01-15,WOLF,611,CIFR,0.8581870160070151,ORB
2025-01-15,WOLF,611,LUMN,0.8747286459230457,ORB
2025-01-15,WOLF,611,VRME,0.949182896581263,ORB
2025-01-15,WOLF,611,BBAI,1.0757724545741019,ORB
2025-01-15,WOLF,611,HIVE,1.0760957493741599,ORB
2025-01-15,WOLF,611,IREN,1.1352386903980334,ORB
2025-01-15,WOLF,611,QUBT,1.194693313506061,ORB
2025-01-15,WOLF,611,RCAT,1.2158705860443637,ORB
2025-01-15,WOLF,611,ACHR,1.2593296037830986,ORB
2025-01-15,XXII,591,COMP,0.18271480764760684,ORB
2025-01-15,XXII,591,ARRY,0.2037462391343119,ORB
2025-01-15,XXII,591,VNET,0.24512171801004534,ORB
2025-01-15,XXII,591,RUM,0.4830012097965921,ORB
2025-01-15,XXII,591,HE,0.6464738920721442,ORB
2025-01-15,XXII,591,LUMN,0.6970317843369436,ORB
2025-01-15,XXII,591,PDYN,0.7053354297922414,ORB
2025-01-15,XXII,591,CIFR,0.7135734142529742,ORB
2025-01-15,XXII,591,BFLY,0.726933766327909,ORB
2025-01-15,XXII,591,POET,0.8029904143750899,ORB
2025-01-15,XXII,591,BLND,0.8044345173236447,ORB
2025-01-15,XXII,591,HTZ,0.8125036907023877,ORB
2025-01-16,ARQQ,577,BTSG,0.26714204130696917,ORB
2025-01-16,ARQQ,577,CPRX,0.5521357045498174,ORB
2025-01-16,ARQQ,577,GPRE,1.0986029144402494,ORB
2025-01-16,ARQQ,577,IMNM,1.1624504787633008,ORB
2025-01-16,ARQQ,577,HUYA,2.024744932606753,ORB
2025-01-16,ARQQ,577,HNST,2.1115980637112477,ORB
2025-01-16,ARQQ,577,API,2.207631352504511,ORB
2025-01-16,ARQQ,577,ALT,2.216375419675583,ORB
2025-01-16,ARQQ,577,MBLY,2.595461112680857,ORB
2025-01-16,ARQQ,577,SOFI,4.016337337520549,ORB
2025-01-16,ARQQ,577,RIVN,4.223453959819646,ORB
2025-01-16,ARQQ,577,QUBT,4.447491148788608,ORB
2025-01-17,LAES,597,AIFF,1.7399994052842247,ORB
2025-01-17,LAES,597,CLSK,2.1048612688985466,ORB
2025-01-17,LAES,597,CIFR,2.4364386897181447,ORB
2025-01-17,LAES,597,IBRX,2.7863395430732263,ORB
2025-01-17,LAES,597,XXII,3.056008204295935,ORB
2025-01-17,LAES,597,BMBL,4.258573027181808,ORB
2025-01-17,LAES,597,BE,4.324378468778017,ORB
2025-01-17,LAES,597,NVRI,4.737179455583114,ORB
2025-01-17,LAES,597,NCMI,5.286798776357551,ORB
2025-01-17,LAES,597,WRBY,5.463434634840344,ORB
2025-01-17,LAES,597,ISPC,5.588122630418081,ORB
2025-01-17,LAES,597,VS,5.976918202729156,ORB
2025-01-17,MARA,641,CLSK,0.8826461175697458,ORB
2025-01-17,MARA,641,BE,2.2256534555869045,ORB
2025-01-17,MARA,641,AIFF,2.4092601203563357,ORB
2025-01-17,MARA,641,CIFR,2.748733843816678,ORB
2025-01-17,MARA,641,XXII,3.019750436176222,ORB
2025-01-17,MARA,641,WRBY,3.3647096216492325,ORB
2025-01-17,MARA,641,IBRX,3.4556002581453376,ORB
2025-01-17,MARA,641,BMBL,3.822443052072221,ORB
2025-01-17,MARA,641,NVRI,4.116691922562003,ORB
2025-01-17,MARA,641,NCMI,5.3095616845366145,ORB
2025-01-17,MARA,641,ISPC,6.257383345490192,ORB
2025-01-17,MARA,641,VS,6.646178917801266,ORB
2025-01-17,MSTU,699,CLSK,0.8171933258307917,ORB
2025-01-17,MSTU,699,ETHU,1.426656257584935,ORB
2025-01-17,MSTU,699,AIFF,2.3438073286173817,ORB
2025-01-17,MSTU,699,CIFR,2.683281052077724,ORB
2025-01-17,MSTU,699,XXII,2.954297644437268,ORB
2025-01-17,MSTU,699,BE,3.0118654857131464,ORB
2025-01-17,MSTU,699,IBRX,3.3901474664063835,ORB
2025-01-17,MSTU,699,BMBL,3.756990260333267,ORB
2025-01-17,MSTU,699,NVRI,4.051239130823049,ORB
2025-01-17,MSTU,699,WRBY,4.150921651775475,ORB
2025-01-17,MSTU,699,ETHT,4.530898220764339,ORB
2025-01-17,MSTU,699,NCMI,5.2441088927976605,ORB
2025-01-17,WKEY,591,BMBL,0.05757415494976614,ORB
2025-01-17,WKEY,591,NVRI,0.5361805833510718,ORB
2025-01-17,WKEY,591,XXII,1.1449906679361064,ORB
2025-01-17,WKEY,591,WRBY,1.2624357626083027,ORB
2025-01-17,WKEY,591,NCMI,1.520740405320729,ORB
2025-01-17,WKEY,591,CIFR,1.7645601825138968,ORB
2025-01-17,WKEY,591,BE,2.095150109022659,ORB
2025-01-17,WKEY,591,IBRX,2.13129598852374,ORB
2025-01-17,WKEY,591,ISPC,2.4685620662743064,ORB
2025-01-17,WKEY,591,AIFF,2.6742764091544533,ORB
2025-01-17,WKEY,591,VS,2.8573576385853805,ORB
2025-01-17,WKEY,591,CLSK,2.90617516164614,ORB
2025-01-17,WULF,725,CLSK,1.0610085142815016,ORB
2025-01-17,WULF,725,AIFF,1.2886782829535242,ORB
2025-01-17,WULF,725,CIFR,1.6281520064138664,ORB
2025-01-17,WULF,725,XXII,2.01215544967889,ORB
2025-01-17,WULF,725,IBRX,2.335018420742526,ORB
2025-01-17,WULF,725,BMBL,3.2147202725647626,ORB
2025-01-17,WULF,725,BE,3.280525714160971,ORB
2025-01-17,WULF,725,NVRI,3.693326700966068,ORB
2025-01-17,WULF,725,NCMI,4.242946021740506,ORB
2025-01-17,WULF,725,WRBY,4.4195818802233,ORB
2025-01-17,WULF,725,ISPC,5.13680150808738,ORB
2025-01-17,WULF,725,VS,5.525597080398454,ORB
2025-01-21,EOLS,579,REPL,0.08916245970110648,ORB
2025-01-21,EOLS,579,SKYT,0.23925383287621527,ORB
2025-01-21,EOLS,579,BKSY,0.2794458679851721,ORB
2025-01-21,EOLS,579,SEMR,0.5511682379822873,ORB
2025-01-21,EOLS,579,DCTH,0.7176845385279553,ORB
2025-01-21,EOLS,579,RDW,0.7216219757238052,ORB
2025-01-21,EOLS,579,CXW,0.9398575078443177,ORB
2025-01-21,EOLS,579,CENX,0.9502909999609876,ORB
2025-01-21,EOLS,579,AMSC,1.0571625752246656,ORB
2025-01-21,EOLS,579,AUPH,1.0746276639166403,ORB
2025-01-21,EOLS,579,ZLAB,1.09593484542465,ORB
2025-01-21,EOLS,579,BAK,1.1462109649167211,ORB
2025-01-21,NNE,628,SPCB,0.6806068705942194,ORB
2025-01-21,NNE,628,CORZ,1.1952480281666098,ORB
2025-01-21,NNE,628,OPFI,1.286326632143187,ORB
2025-01-21,NNE,628,BTCT,1.3481770817181196,ORB
2025-01-21,NNE,628,LUNR,1.4288618324840923,ORB
2025-01-21,NNE,628,FLYW,1.4387532058818313,ORB
2025-01-21,NNE,628,CENX,1.6501783005515662,ORB
2025-01-21,NNE,628,CXW,1.6606117926682362,ORB
2025-01-21,NNE,628,AMSC,1.674860986317316,ORB
2025-01-21,NNE,628,RDW,1.8788473247887487,ORB
2025-01-21,NNE,628,ZLAB,2.0055820111879497,ORB
2025-01-21,NNE,628,AMPX,2.0572188343407998,ORB
2025-01-21,OKLO,670,LUNR,0.34233744584336856,ORB
2025-01-21,OKLO,670,CORZ,1.1460958830021628,ORB
2025-01-21,OKLO,670,SPCB,1.7324607893581851,ORB
2025-01-21,OKLO,670,BTCT,2.0355336662555827,ORB
2025-01-21,OKLO,670,OPFI,2.4784705151816255,ORB
2025-01-21,OKLO,670,FLYW,2.63089708892027,ORB
2025-01-21,OKLO,670,AMSC,2.7613853729580398,ORB
2025-01-21,OKLO,670,CENX,2.8423221835900048,ORB
2025-01-21,OKLO,670,CXW,2.8527556757066748,ORB
2025-01-21,OKLO,670,RDW,3.0709912078271873,ORB
2025-01-21,OKLO,670,AMPX,3.1254591407484504,ORB
2025-01-21,OKLO,670,ZLAB,3.1442190096549423,ORB
2025-01-21,RKLB,577,LUNR,0.41559701390800763,ORB
2025-01-21,RKLB,577,CORZ,1.2206170595255994,ORB
2025-01-21,RKLB,577,SPCB,1.8069819658816217,ORB
2025-01-21,RKLB,577,BTCT,2.1100548427790193,ORB
2025-01-21,RKLB,577,OPFI,2.552991691705062,ORB
2025-01-21,RKLB,577,FLYW,2.7054182654437064,ORB
2025-01-21,RKLB,577,CENX,2.9168433601134414,ORB
2025-01-21,RKLB,577,CXW,2.9272768522301114,ORB
2025-01-21,RKLB,577,AMSC,2.999834425184337,ORB
2025-01-21,RKLB,577,RDW,3.145512384350624,ORB
2025-01-21,RKLB,577,AMPX,3.199980317271887,ORB
2025-01-21,RKLB,577,LAC,3.2259628876779174,ORB
2025-01-21,SMR,775,CORZ,0.4941546013310414,ORB
2025-01-21,SMR,775,LUNR,0.6535989639087756,ORB
2025-01-21,SMR,775,SPCB,1.0805195076870637,ORB
2025-01-21,SMR,775,BTCT,1.3835923845844613,ORB
2025-01-21,SMR,775,OPFI,1.8265292335105041,ORB
2025-01-21,SMR,775,FLYW,1.9789558072491484,ORB
2025-01-21,SMR,775,CENX,2.1903809019188833,ORB
2025-01-21,SMR,775,CXW,2.2108030640603045,ORB
2025-01-21,SMR,775,RDW,2.419049926156066,ORB
2025-01-21,SMR,775,AMSC,2.4501238548926327,ORB
2025-01-21,SMR,775,AMPX,2.473517859077329,ORB
2025-01-21,SMR,775,LAC,2.4995004294833594,ORB
2025-01-21,UMAC,829,OPFI,0.4293062025482466,ORB
2025-01-21,UMAC,829,RDW,0.7462770482194361,ORB
2025-01-21,UMAC,829,AUPH,0.8134755494759522,ORB
2025-01-21,UMAC,829,FLYW,0.8136270767415366,ORB
2025-01-21,UMAC,829,SPCB,0.8525479595301308,ORB
2025-01-21,UMAC,829,BKSY,0.9281585666775043,ORB
2025-01-21,UMAC,829,SKYT,0.9683506017864612,ORB
2025-01-21,UMAC,829,CENX,1.1205773874779803,ORB
2025-01-21,UMAC,829,RGTIW,1.1717536957723902,ORB
2025-01-21,UMAC,829,REPL,1.296766894363783,ORB
2025-01-21,UMAC,829,CXW,1.3348997933450546,ORB
2025-01-21,UMAC,829,SEMR,1.3601750016056537,ORB
2025-01-21,VSAT,578,BTCT,0.49724907649696304,ORB
2025-01-21,VSAT,578,OPFI,0.5222622048128431,ORB
2025-01-21,VSAT,578,SPCB,0.6533170294085076,ORB
2025-01-21,VSAT,578,AUPH,1.0127064795975755,ORB
2025-01-21,VSAT,578,PL,1.0875456697795445,ORB
2025-01-21,VSAT,578,AMPX,1.2062908291196432,ORB
2025-01-21,VSAT,578,LAC,1.2285033618717338,ORB
2025-01-21,VSAT,578,CORZ,1.23968193576453,ORB
2025-01-21,VSAT,578,RGTIW,1.3709846258940135,ORB
2025-01-21,VSAT,578,BKSY,1.681834723078269,ORB
2025-01-21,VSAT,578,SKYT,1.6824215035948664,ORB
2025-01-21,VSAT,578,RDW,1.6978454555805258,ORB
2025-01-22,MGNI,720,PENG,0.553403956885314,ORB
2025-01-22,MGNI,720,ACVA,0.666466539813547,ORB
2025-01-22,MGNI,720,FCEL,0.755588763456478,ORB
2025-01-22,MGNI,720,FSLY,0.8302304913624319,ORB
2025-01-22,MGNI,720,SNCY,0.9106683400320597,ORB
2025-01-22,MGNI,720,RGNX,0.9166074807468363,ORB
2025-01-22,MGNI,720,ARLO,1.0680719431429706,ORB
2025-01-22,MGNI,720,REAL,1.2162618633551432,ORB
2025-01-22,MGNI,720,VATE,1.5250209822119734,ORB
2025-01-22,MGNI,720,JMIA,1.7396980558900697,ORB
2025-01-22,MGNI,720,OWL,1.7993947409762994,ORB
2025-01-22,MGNI,720,PDYN,2.0023737151462164,ORB
2025-01-22,TSSI,590,ARLO,0.46156730211266916,ORB
2025-01-22,TSSI,590,PENG,0.537593841961657,ORB
2025-01-22,TSSI,590,SNCY,0.5784105358357139,ORB
2025-01-22,TSSI,590,ACVA,0.6076915660823321,ORB
2025-01-22,TSSI,590,FCEL,0.6213497721302574,ORB
2025-01-22,TSSI,590,RGNX,0.9161061060562827,ORB
2025-01-22,TSSI,590,FSLY,1.1624882955587776,ORB
2025-01-22,TSSI,590,REAL,1.548519667551489,ORB
2025-01-22,TSSI,590,MGX,1.6571797926197491,ORB
2025-01-22,TSSI,590,VATE,1.8572787864083191,ORB
2025-01-22,TSSI,590,JMIA,2.0719558600864154,ORB
2025-01-22,TSSI,590,MOB,2.293675553191728,ORB
2025-01-23,TRIP,702,MIR,0.3425783650548029,ORB
2025-01-23,TRIP,702,SARO,0.6594570280401175,ORB
2025-01-23,TRIP,702,ARWR,0.6594948544974208,ORB
2025-01-23,TRIP,702,ACAD,0.8529973463117617,ORB
2025-01-23,TRIP,702,TAL,1.502413741711587,ORB
2025-01-23,TRIP,702,KNSA,1.7089475306324213,ORB
2025-01-23,TRIP,702,PDYN,1.7292297891509727,ORB
2025-01-23,TRIP,702,EVLV,2.016615100598278,ORB
2025-01-23,TRIP,702,FLWS,2.2843752158065773,ORB
2025-01-23,TRIP,702,XCUR,3.125209876671587,ORB
2025-01-23,TRIP,702,NTRB,3.1346222235048655,ORB
2025-01-23,TRIP,702,VNCE,3.3095827374816813,ORB
2025-01-24,DAN,579,EH,0.14914599651514537,ORB
2025-01-24,DAN,579,KC,0.5481939763420893,ORB
2025-01-24,DAN,579,HSAI,0.6423899420524823,ORB
2025-01-24,DAN,579,WKEY,0.7313741755494392,ORB
2025-01-24,DAN,579,DDD,1.8129375246682649,ORB
2025-01-24,DAN,579,SGHC,1.822914220877312,ORB
2025-01-24,DAN,579,DWTX,1.8985201789762907,ORB
2025-01-24,DAN,579,MGNX,2.4487470922902235,ORB
2025-01-24,DAN,579,EXK,3.0680147174866486,ORB
2025-01-24,DAN,579,VNCE,3.22677803202271,ORB
2025-01-24,DAN,579,WULF,4.08341573842856,ORB
2025-01-24,DAN,579,LAES,5.032948534725609,ORB
2025-01-24,EVAX,590,MGNX,0.32436259639045417,ORB
2025-01-24,EVAX,590,SGHC,0.6657302421736879,ORB
2025-01-24,EVAX,590,DDD,1.5601931892424297,ORB
2025-01-24,EVAX,590,WKEY,2.088242836855203,ORB
2025-01-24,EVAX,590,KC,2.2161700307335535,ORB
2025-01-24,EVAX,590,EH,2.5355128992347433,ORB
