day,symbol,m,sp_mean,sp_med,mid_med,n_q,err
2025-04-09,LADR,919,0.01897560975609745,0.019999999999999574,10.52,205,
2025-04-09,LADR,952,0.01034482758620686,0.009999999999999787,10.555,261,
2025-04-09,MBIN,928,0.23700000000000068,0.23999999999999844,35.225,30,
2025-04-09,MBIN,932,0.2814285714285682,0.274999999999995,35.1575,14,
2025-04-09,NVO,955,0.033420074349442656,0.030000000000001137,64.88,807,
2025-04-09,SPNT,931,0.045753424657533126,0.03999999999999915,16.29,73,
2025-04-09,TFIN,871,,,,0,
2025-04-09,TFIN,873,0.2032812500000014,0.20000000000000284,53.96,64,
2025-04-09,THQ,955,0.34999999999999787,0.34999999999999787,18.955,3,
2025-04-09,WERN,873,0.05450116009280759,0.05000000000000071,29.085,431,
2025-04-22,CLPT,854,0.11142857142857134,0.10999999999999943,12.935,7,
2025-04-22,FSLR,955,0.1535897435897441,0.1599999999999966,135.1275,312,
2025-04-24,VSTM,948,0.015178571428571359,0.009999999999999787,7.57,56,
2025-04-28,INMD,955,0.011031468531468296,0.009999999999999787,14.245000000000001,572,
2025-05-01,GL,613,0.3253987730061371,0.3499999999999943,116.31,163,
2025-05-01,GL,615,0.3006329113924049,0.29999999999999716,116.80000000000001,79,
2025-05-01,ZVRA,955,0.011506849315068759,0.010000000000000675,7.6850000000000005,73,
2025-05-02,DXCM,955,0.03876416065911481,0.030000000000001137,81.63,971,
2025-05-02,SKWD,838,0.3635714285714308,0.35999999999999943,58.31,14,
2025-05-02,SKWD,879,0.23696969696969483,0.21999999999999886,58.44,33,
2025-05-06,FN,609,1.0172222222222234,0.9900000000000091,208.11,54,
2025-05-06,IPI,955,0.08763157894736595,0.0899999999999963,38.25,38,
2025-05-06,LPX,666,0.2541379310344837,0.25,92.50999999999999,58,
2025-05-08,ESTA,686,0.2272826086956526,0.25,35.870000000000005,92,
2025-05-08,SGI,684,0.09481012658227887,0.09999999999999432,60.019999999999996,79,
2025-05-08,SGI,685,0.089285714285714,0.0899999999999963,60.185,98,
2025-05-08,ZG,688,0.10013513513513528,0.10000000000000853,67.11,74,
2025-05-08,ZG,703,0.09926086956521893,0.10000000000000853,67.45750000000001,230,
2025-05-09,CARS,618,0.030666666666666013,0.02999999999999936,10.85,30,
2025-05-09,MGNI,606,0.024820224719101152,0.020000000000003126,16.185000000000002,890,
2025-05-09,NGVC,798,0.5499999999999972,0.5499999999999972,58.945,2,
2025-05-12,XPO,780,0.18435897435897722,0.21000000000000796,127.88499999999999,39,
2025-05-12,XPO,789,0.29240310077520393,0.30000000000001137,128.315,129,
2025-05-13,AS,733,0.05130434782608674,0.05000000000000071,31.36,138,
2025-05-13,HIMX,889,0.010434782608695785,0.009999999999999787,8.477500000000001,230,
2025-05-21,ORIC,604,0.06573770491803266,0.0699999999999994,6.02,61,
2025-05-23,ASPN,842,0.010000000000000335,0.010000000000000675,6.605,217,
2025-05-23,ASPN,844,0.010388888888888816,0.009999999999999787,6.625,180,
2025-05-23,MIR,610,0.03368137782561889,0.030000000000001137,19.235,929,
2025-05-27,CMP,614,0.11760869565217415,0.11999999999999922,20.485,46,
2025-05-30,LOCO,955,0.01631578947368542,0.02000000000000135,10.55,57,
2025-06-05,BKSY,795,0.041666666666666304,0.03999999999999915,12.145,54,
2025-06-05,BKSY,815,0.03999999999999915,0.03999999999999915,12.18,3,
2025-06-05,BROS,955,0.06659016393442577,0.06999999999999318,72.86500000000001,305,
2025-06-06,CRSP,724,0.06370370370370541,0.060000000000002274,41.745,81,
2025-06-06,CRSP,750,0.06800000000000025,0.060000000000002274,41.834999999999994,50,
2025-06-06,LEGN,664,0.04283333333333221,0.03999999999999915,34.995000000000005,120,
2025-06-06,LEGN,667,0.0842857142857139,0.07000000000000028,35.065,105,
2025-06-10,ACLS,955,0.06575000000000246,0.04999999999999716,70.62,160,
2025-06-11,THC,955,0.12267326732673789,0.12000000000000455,160.91,101,
2025-06-12,DAR,930,0.02714285714285627,0.030000000000001137,32.885,91,
2025-06-12,DAR,940,0.022808219178082668,0.020000000000003126,32.925,146,
2025-06-12,TAC,915,0.009999999999999917,0.009999999999999787,11.485,367,
2025-06-12,TAC,916,0.010055248618784316,0.009999999999999787,11.495000000000001,362,
2025-06-13,BG,761,0.1812098188194053,0.1599999999999966,82.09,1711,
2025-06-13,BG,762,0.17291938997821327,0.1600000000000108,83.36500000000001,459,
2025-06-13,ESLT,681,2.2861538461538484,2.8500000000000227,464.425,13,
2025-06-13,NRDS,653,0.025971223021582307,0.019999999999999574,11.24,139,
2025-06-13,ZGN,955,0.010155038759689705,0.009999999999999787,8.655000000000001,129,
2025-06-16,DAR,628,0.02588000000000062,0.020000000000003126,39.36,250,
2025-06-16,DAR,659,0.047458333333331944,0.03999999999999915,39.4225,240,
2025-06-17,FSLR,674,0.18643617021276754,0.1599999999999966,142.9,188,
2025-06-17,FSLR,955,0.1673161033797215,0.13999999999998636,143.255,503,
2025-06-17,TEN,872,0.04117647058823562,0.03999999999999915,20.195,68,
2025-06-20,ALLT,691,0.02260869565217343,0.019999999999999574,9.415,23,
2025-06-23,EVEX,807,0.051944444444444175,0.04999999999999982,5.4399999999999995,36,
2025-06-23,SPHR,612,0.1051111111111134,0.09000000000000341,42.155,45,
2025-06-23,SPHR,617,0.16788321167883072,0.1599999999999966,42.290000000000006,137,
2025-06-25,QUIK,807,0.03975000000000002,0.03000000000000025,6.345000000000001,40,
2025-06-25,QUIK,813,0.03921875000000005,0.03000000000000025,6.29,128,
2025-06-27,SNAP,611,0.009999999999999787,0.009999999999999787,8.934999999999999,598,
2025-07-01,KTB,692,0.1228571428571448,0.12000000000000455,70.645,21,
2025-07-02,SEPN,852,0.026666666666666394,0.019999999999999574,11.16,36,
2025-07-02,SN,891,0.10747663551402374,0.11000000000001364,104.625,107,
2025-07-07,U,841,0.01442937853107317,0.010000000000001563,27.605,885,
2025-07-09,GTN,845,0.010000000000000557,0.010000000000000675,5.605,30,
2025-07-10,INBX,643,0.33999999999999986,0.33999999999999986,21.61,1,
2025-07-11,KTOS,624,0.059923857868020104,0.05999999999999517,51.465,394,
2025-07-15,RHLD,904,1.2433333333333303,1.2399999999999949,35.18,15,
2025-07-15,TWLO,758,0.13204379562043683,0.12000000000000455,127.685,137,
2025-07-15,TWLO,955,0.04952494061757567,0.04999999999999716,126.49,421,
2025-07-25,MOH,626,0.6385714285714331,0.6299999999999955,165.74,42,
2025-07-28,INBX,944,0.11608695652173898,0.10999999999999943,24.665,46,
2025-07-28,WW,619,0.3741666666666645,0.36999999999999744,43.2625,24,
2025-07-28,WW,620,0.6249999999999947,0.6699999999999946,43.535,4,
2025-07-29,LASR,955,0.045370370370370686,0.05000000000000071,20.705,54,
2025-07-30,CMPR,618,0.29687499999999867,0.23999999999999488,56.239999999999995,16,
2025-07-31,AM,744,0.010000000000000597,0.010000000000001563,18.405,136,
2025-07-31,AM,769,0.009999999999999749,0.00999999999999801,18.465,92,
2025-07-31,GNRC,873,0.40182608695651734,0.39999999999997726,196.87,115,
2025-07-31,TWI,772,0.023188405797100953,0.019999999999999574,8.42,69,
2025-07-31,WCC,765,0.39930693069306744,0.4099999999999966,207.96499999999997,101,
2025-08-01,BIO,605,2.5198181818181853,2.5400000000000205,286.3,55,
2025-08-01,BIO,606,1.6232653061224713,1.6300000000000523,286.20000000000005,49,
2025-08-01,MBI,951,0.019437086092715373,0.019999999999999574,5.609999999999999,302,
2025-08-04,XENE,798,0.10499999999999925,0.10999999999999943,33.099999999999994,24,
2025-08-04,XENE,955,0.054521276595744114,0.03999999999999915,33.09,188,
2025-08-04,YMM,821,0.010000000000000047,0.009999999999999787,11.065000000000001,286,
2025-08-04,YMM,955,0.010000000000000765,0.010000000000001563,11.045,374,
2025-08-05,BR,955,0.27449438202247517,0.2599999999999909,265.55,89,
2025-08-05,NOVT,645,1.5659154929577435,1.0699999999999932,115.615,71,
2025-08-05,SHIP,844,,,,0,
2025-08-05,SHIP,852,0.03384615384615387,0.040000000000000036,7.27,13,
2025-08-06,ADNT,608,0.05265957446808487,0.05999999999999872,23.5,94,
2025-08-06,ADNT,955,0.01955974842767255,0.019999999999999574,22.955,159,
2025-08-06,LMND,955,0.0364596273291926,0.03999999999999915,50.81,322,
2025-08-07,BLMN,951,0.009999999999999787,0.009999999999999787,6.805,151,
2025-08-07,BLMN,955,0.009999999999999787,0.009999999999999787,6.755,108,
2025-08-07,LOPE,611,1.1489999999999987,1.1099999999999852,199.15,50,
2025-08-07,LOPE,652,1.011354166666667,0.7599999999999909,198.625,96,
2025-08-08,ANIP,737,0.34518518518518754,0.35999999999999943,82.925,27,
2025-08-08,ARKO,621,0.013199999999999719,0.009999999999999787,5.095,75,
2025-08-08,OTEX,637,0.026148148148149104,0.030000000000001137,30.835,135,
2025-08-08,RIGL,955,0.048674698795180715,0.05000000000000071,31.785,83,
2025-08-11,CHYM,645,0.09989247311828028,0.10999999999999943,30.9,93,
2025-08-11,CHYM,955,0.014933333333332329,0.010000000000001563,29.975,150,
2025-08-11,GCT,629,0.06360824742268029,0.05999999999999872,31.31,97,
2025-08-13,GCT,855,0.03772151898734092,0.03999999999999915,32.879999999999995,79,
2025-08-13,GCT,955,0.03211538461538472,0.030000000000001137,32.525,208,
2025-08-13,INSE,903,0.025217391304347365,0.019999999999999574,8.605,46,
2025-08-13,INSE,905,0.04676470588235283,0.03000000000000025,8.615,34,
2025-08-13,RIGL,640,0.10866666666666494,0.09999999999999432,37.35,15,
2025-08-13,TEM,700,0.042838541666666584,0.04000000000000625,70.67750000000001,768,
2025-08-13,TEM,701,0.03484641638225225,0.03999999999999204,71.09,1465,
2025-08-14,ARCT,955,0.05448028673835162,0.030000000000001137,19.185000000000002,279,
2025-08-15,SNDK,760,0.08771929824561316,0.0899999999999963,45.35,57,
2025-08-20,DK,742,0.047564102564102026,0.05000000000000071,24.880000000000003,78,
2025-08-20,DK,747,0.04787401574803099,0.04999999999999716,24.950000000000003,254,
2025-08-20,EL,741,0.12350000000000112,0.12000000000000455,86.56,60,
2025-08-20,EL,955,0.031828737300434576,0.030000000000001137,86.47999999999999,689,
2025-08-20,VKTX,630,0.021803607214429033,0.019999999999999574,25.98,499,
2025-08-20,VKTX,634,0.02222535211267594,0.019999999999999574,25.979999999999997,355,
2025-08-21,ZVRA,668,0.02729166666666616,0.02999999999999936,10.004999999999999,144,
2025-08-22,CGEM,955,0.010588235294117421,0.009999999999999787,8.184999999999999,51,
2025-08-22,PRTH,955,0.014431818181818662,0.010000000000000675,8.4725,88,
2025-08-22,UI,679,2.8048717948717945,2.3899999999999864,482.94,39,
2025-08-22,UI,808,3.0,3.0,497.5,8,
2025-08-22,UI,809,2.846774193548393,3.0,497.505,31,
2025-08-26,ATEX,602,0.43785714285714256,0.5249999999999986,23.9825,28,
2025-08-26,ATEX,603,0.5415094339622648,0.5899999999999999,24.185000000000002,53,
2025-08-26,EH,609,0.02013719512195119,0.019999999999999574,16.915,656,
2025-08-26,NN,618,0.024416666666666753,0.019999999999999574,17.189999999999998,120,
2025-08-26,TLSI,771,0.08,0.07000000000000028,5.055,13,
2025-08-27,OSS,827,0.04833333333333315,0.04999999999999982,6.355,24,
2025-08-28,CRWD,623,0.3913194444444452,0.37999999999999545,433.99,288,
2025-08-28,CRWD,666,0.37032679738561985,0.37000000000000455,435.19,459,
2025-08-28,NTAP,734,0.1602325581395352,0.14000000000000057,115.245,43,
2025-08-28,NTAP,748,0.109855072463772,0.10999999999999943,115.725,69,
2025-09-02,JOYY,712,0.08838709677419247,0.0899999999999963,58.040000000000006,62,
2025-09-02,ULTA,903,1.0433333333333588,0.9700000000000273,532.2,72,
2025-09-02,ULTA,955,0.6964157706093095,0.8700000000000045,532.36,279,
2025-09-03,LYFT,955,0.010032292787944572,0.010000000000001563,16.905,929,
2025-09-04,AI,619,0.010166311300639946,0.009999999999999787,15.985,2345,
2025-09-04,AI,665,0.010180675569521276,0.010000000000001563,16.134999999999998,1273,
2025-09-04,DSGX,876,0.13243902439024233,0.12999999999999545,106.32249999999999,82,
2025-09-08,FTAI,743,0.2865517241379301,0.2599999999999909,167.215,29,
2025-09-08,FTAI,955,0.13306666666666256,0.125,166.165,150,
2025-09-09,TMCI,826,0.017792792792792916,0.019999999999999574,7.6,222,
2025-09-11,DAVA,955,0.011658031088082653,0.009999999999999787,9.995000000000001,193,
2025-09-11,MU,703,0.026524644945694894,0.020000000000010232,154.415,1197,
2025-09-11,MU,720,0.04260557053009844,0.03999999999999204,154.94,1113,
2025-09-12,GRAB,676,0.009999999999999787,0.009999999999999787,5.965,213,
2025-09-12,GRAB,727,0.009999999999999955,0.009999999999999787,5.985,249,
2025-09-16,TNGX,710,0.012826086956521768,0.009999999999999787,7.285,138,
2025-09-22,AUGO,623,,,,0,
2025-09-22,AUGO,955,0.10620689655172445,0.10000000000000142,34.239999999999995,116,
2025-09-23,PCOR,681,0.11249999999999923,0.11999999999999744,76.58250000000001,48,
2025-09-23,PCOR,686,0.07041666666666788,0.060000000000002274,76.80000000000001,120,
2025-09-25,INTC,889,0.010083922261483445,0.00999999999999801,33.785,4528,
2025-10-08,OMDA,601,0.40790697674418586,0.41999999999999815,24.77,43,
2025-10-08,SANM,912,0.3793000000000052,0.4200000000000017,134.415,100,
2025-10-08,SANM,915,0.5515853658536521,0.45999999999997954,135.02749999999997,82,
2025-10-09,ALNT,652,0.1755555555555568,0.17999999999999972,47.36,45,
2025-10-09,BOC,955,0.019999999999999574,0.019999999999999574,13.78,15,
2025-10-09,PESI,955,0.05500000000000008,0.0600000000000005,10.465,74,
2025-10-14,LEGN,955,0.04345454545454512,0.03999999999999915,33.165,330,
2025-10-15,AIP,851,0.05008620689655176,0.03999999999999915,14.129999999999999,116,
2025-10-15,BG,652,0.0722666666666683,0.060000000000002274,93.38,150,
2025-10-15,BG,955,0.03711670480549478,0.030000000000001137,93.125,437,
2025-10-16,SNWV,955,0.21000000000000085,0.21000000000000085,35.345,1,
2025-10-17,CVRX,604,0.13676470588235284,0.16999999999999993,9.915,34,
2025-10-17,DTIL,834,0.093333333333334,0.09000000000000075,6.8149999999999995,3,
2025-10-17,IZEA,955,0.04653846153846181,0.040000000000000036,5.59,26,
2025-10-22,INGN,630,0.06294117647058822,0.07000000000000028,8.925,51,
2025-10-27,SEPN,890,0.17416666666666644,0.14000000000000057,22.8125,48,
2025-10-29,EVR,665,2.6729090909090742,2.8999999999999773,300.365,55,
2025-10-29,MAS,841,0.15122448979591974,0.15000000000000568,67.81,49,
2025-10-29,MAS,955,0.02970430107526866,0.030000000000001137,65.37,744,
2025-10-29,SITE,748,0.43777777777778226,0.4000000000000199,136.56,18,
2025-10-30,ABEO,680,0.012416666666666697,0.010000000000000675,5.365,120,
2025-10-30,ABEO,688,0.010121951219511979,0.009999999999999787,5.375,82,
2025-10-30,CAH,955,0.48847623713866367,0.5500000000000114,188.72,2041,
2025-10-30,GFS,955,0.02071948998178567,0.01999999999999602,36.254999999999995,1098,
2025-10-30,ROG,955,0.5,0.5,88.26,11,
2025-10-31,BFAM,736,0.33281249999999707,0.3999999999999915,108.45750000000001,32,
2025-10-31,BFAM,899,0.1462135922330111,0.12000000000000455,108.92,103,
2025-10-31,FSLR,609,0.36814814814813873,0.37999999999999545,260.655,243,
2025-10-31,FSLR,610,0.4981785714285619,0.5049999999999955,261.37,280,
2025-11-03,AMR,767,1.4405882352941282,1.3600000000000136,186.535,17,
2025-11-03,AMR,817,1.8241176470588139,1.8599999999999852,186.525,34,
2025-11-03,IDXX,619,1.323490566037743,1.2100000000000364,734.095,106,
2025-11-03,IDXX,816,1.7395652173913154,1.990000000000009,730.175,69,
2025-11-03,IDXX,955,1.1550232558139557,0.7800000000000864,722.13,215,
2025-11-04,LDOS,682,0.5400000000000205,0.5400000000000205,205.47,3,
2025-11-04,LDOS,955,0.4382278481012657,0.4000000000000057,200.5,158,
2025-11-05,IBP,691,3.6760273972602713,3.049999999999983,255.235,73,
2025-11-05,LIVN,955,0.09145907473309607,0.07000000000000028,50.650000000000006,281,
2025-11-05,PTCT,723,0.19252747252747263,0.21999999999999886,73.05000000000001,91,
2025-11-05,SSRM,626,0.016090909090909,0.019999999999999574,19.770000000000003,660,
2025-11-06,DDOG,868,0.24897637795275437,0.25,193.20499999999998,254,
2025-11-06,QTWO,955,0.04710526315789509,0.04000000000000625,70.15,152,
2025-11-06,WMS,955,0.15879069767442422,0.18999999999999773,147.48000000000002,215,
2025-11-07,KKR,812,0.1447272727272703,0.1599999999999966,120.02,55,
2025-11-07,KKR,842,0.10731707317072699,0.10500000000000398,120.445,82,
2025-11-07,XYZ,644,0.02785413744740533,0.030000000000001137,64.62,713,
2025-11-07,XYZ,648,0.035773913043478794,0.030000000000001137,64.75,575,
2025-11-10,ASIX,657,0.051034482758619604,0.04999999999999716,16.369999999999997,29,
2025-11-10,MG,953,0.02766666666666661,0.019999999999999574,13.1275,30,
2025-11-10,MNPR,955,2.6328571428571417,2.6899999999999977,82.645,7,
2025-11-12,LIVN,701,0.3901282051282051,0.3499999999999943,56.6,78,
2025-11-13,NESR,868,0.04429687499999978,0.030000000000001137,13.745000000000001,128,
2025-11-14,ASMB,605,0.7662962962962957,0.8449999999999989,36.3325,54,
2025-11-14,ASMB,607,1.0076923076923072,1.0399999999999991,36.47,13,
2025-11-14,FN,685,2.791599999999994,2.8000000000000114,414.45000000000005,50,
2025-11-14,VIA,812,0.316153846153851,0.3300000000000054,44.785,13,
2025-11-17,DNTH,945,0.2588135593220329,0.269999999999996,41.795,118,
2025-11-18,HTFL,623,0.27023255813953456,0.23999999999999844,27.465,43,
2025-11-18,NET,792,0.4211881188118825,0.46000000000000796,199.82999999999998,101,
2025-11-19,AVNW,632,0.2600000000000005,0.25,22.425,10,
2025-11-19,AVNW,955,0.024716981132075315,0.019999999999999574,22.02,53,
2025-11-19,DMAC,688,0.03153846153846189,0.03000000000000025,7.365,13,
2025-11-19,DMAC,955,0.01971223021582692,0.019999999999999574,7.3,139,
2025-11-19,PVLA,950,0.7866666666666688,0.7850000000000037,96.58250000000001,6,
2025-11-19,VVV,818,0.06700000000000038,0.0799999999999983,30.66,100,
2025-11-19,VVV,859,0.026884920634920356,0.019999999999999574,30.68,504,
2025-11-20,BV,740,0.01913580246913592,0.019999999999999574,11.64,81,
2025-11-20,BV,742,0.024393939393938982,0.02000000000000135,11.67,132,
2025-11-21,LQDT,952,0.04899999999999993,0.05000000000000071,27.79,40,
2025-11-26,URBN,807,0.10282352941176531,0.10999999999999943,76.805,85,
2025-12-01,ASH,820,0.06525862068965536,0.07000000000000028,58.18,116,
2025-12-01,ASH,835,0.07015267175572691,0.07000000000000028,58.425,131,
2025-12-01,FORR,955,0.018500000000000495,0.020000000000000462,7.3100000000000005,20,
2025-12-03,M,607,0.010220883534136874,0.010000000000001563,22.895,996,
2025-12-03,M,609,0.010230547550432446,0.010000000000001563,22.915,1041,
2025-12-03,TEX,737,0.07359090909090892,0.07000000000000028,50.12,220,
2025-12-03,TEX,955,0.03108747044917271,0.030000000000001137,49.665,423,
2025-12-04,DG,639,0.10954372623574275,0.10999999999999943,122.105,263,
2025-12-04,NTSK,952,0.015431472081218,0.010000000000001563,19.77,197,
2025-12-04,NTSK,955,0.01967164179104486,0.019999999999999574,19.75,335,
2025-12-05,LUV,661,0.011141374837872076,0.00999999999999801,37.915,771,
2025-12-05,LUV,828,0.012360153256704476,0.00999999999999801,38.045,1305,
2025-12-08,TENX,955,0.1899999999999995,0.1899999999999995,10.254999999999999,7,
2025-12-10,GPCR,618,0.2956410256410262,0.3299999999999983,70.46000000000001,117,
2025-12-10,RAIL,955,0.036875000000000234,0.03500000000000014,9.565000000000001,80,
2025-12-12,ASYS,793,0.0600000000000005,0.0600000000000005,10.969999999999999,4,
2025-12-12,RH,614,1.1901197604790361,1.259999999999991,171.575,167,
2025-12-12,RH,775,0.48247191011236623,0.36000000000001364,164.66500000000002,89,
2025-12-12,RH,776,0.3442857142857115,0.21999999999999886,165.525,49,
2025-12-22,FSLR,955,0.5482666666666584,0.5399999999999636,284.17,150,
2025-12-22,OPFI,611,0.027903225806452537,0.02999999999999936,11.46,62,
2026-01-02,GDS,760,0.03305732484076468,0.030000000000001137,38.355000000000004,157,
2026-01-05,VSEC,933,1.4873043478260843,1.5,195.445,115,
2026-01-06,FIGR,855,0.13259398496240646,0.12000000000000455,56.13,266,
2026-01-06,PTRN,931,0.024333333333333613,0.02000000000000135,13.5625,60,
2026-01-06,PTRN,955,0.01900000000000016,0.019999999999999574,13.31,120,
2026-01-07,APOG,731,0.05,0.014999999999997016,32.855000000000004,20,
2026-01-07,APOG,746,0.06428571428571334,0.0799999999999983,33.0,21,
2026-01-07,NPCE,955,0.02822222222222158,0.030000000000001137,16.755,45,
2026-01-08,GDS,832,0.03787878787878788,0.030000000000001137,42.345,132,
2026-01-08,NPCE,955,0.032738853503185394,0.030000000000001137,17.005000000000003,157,
2026-01-08,STZ,903,0.15748466257669036,0.17000000000001592,148.425,163,
2026-01-09,CRMD,955,0.012277777777777945,0.010000000000000675,7.645,180,
2026-01-09,OUST,615,0.08684210526315779,0.0799999999999983,29.64,152,
2026-01-09,TREE,632,1.0039393939393944,0.9500000000000028,63.385,33,
2026-01-12,DXCM,645,0.0575797036371803,0.04999999999999716,71.755,2227,
2026-01-12,XNET,647,0.040000000000000924,0.040000000000000924,8.2,3,
2026-01-12,XNET,812,0.049999999999998934,0.049999999999998934,8.254999999999999,1,
2026-01-14,PKE,879,0.2699999999999996,0.2699999999999996,25.115000000000002,5,
2026-01-14,PKE,880,0.2472222222222214,0.254999999999999,25.27,18,
2026-01-15,ATEC,916,0.016243654822335023,0.019999999999999574,17.475,197,
2026-01-15,FTAI,955,0.36680203045685766,0.4200000000000159,266.9,197,
2026-01-15,TREE,954,0.31651041666666696,0.3300000000000125,67.095,192,
2026-01-15,TREE,955,0.18347368421053148,0.1600000000000108,67.305,95,
2026-01-16,IIIN,955,0.056190476190474486,0.0799999999999983,34.11,42,
2026-01-21,LCII,879,0.47341772151898776,0.47999999999998977,151.64,79,
2026-01-21,PRSU,636,0.2128571428571457,0.23000000000000398,35.525,14,
2026-01-21,SFBS,935,0.13961538461538497,0.12999999999999545,87.825,26,
2026-01-21,SFBS,955,0.12326923076922988,0.11999999999999034,87.7025,52,
2026-01-22,ORKA,614,0.23155555555555496,0.25,35.76,45,
2026-01-28,APH,674,0.09086175942549257,0.0800000000000125,146.87,557,
2026-01-28,APH,675,0.08809392265193626,0.09999999999999432,147.505,362,
2026-01-29,LAZ,955,0.05466666666666668,0.060000000000002274,53.85,105,
2026-01-29,WASH,939,0.13219298245614017,0.13000000000000256,34.30500000000001,114,
2026-01-30,OSIS,955,1.7874358974358888,2.0999999999999943,250.12,39,
2026-02-02,AUGO,955,0.06664739884393138,0.04999999999999716,61.11,173,
2026-02-02,SION,854,,,,0,
2026-02-03,RLAY,955,0.010208333333334077,0.010000000000001563,8.625,720,
2026-02-04,BV,900,0.025909090909090358,0.024999999999999467,12.9275,44,
2026-02-04,BV,903,0.03523809523809515,0.02999999999999936,12.9975,168,
2026-02-04,HTFL,642,0.07791666666666748,0.08000000000000185,28.5775,96,
2026-02-04,PAR,888,0.10991525423728825,0.10000000000000142,23.9875,118,
2026-02-04,SYNA,955,0.1445911949685511,0.1599999999999966,87.83000000000001,159,
2026-02-05,MSGS,849,2.8833333333333067,2.7199999999999704,275.40999999999997,9,
2026-02-05,SCSC,671,0.447368421052634,0.44500000000000384,37.015,76,
2026-02-05,SCSC,682,0.19449999999999754,0.1599999999999966,37.22,40,
2026-02-06,BIIB,795,0.4226744186046466,0.4399999999999977,195.64999999999998,258,
2026-02-06,BIIB,819,0.28166666666666473,0.28999999999999204,196.75,72,
2026-02-06,EL,955,0.03643540669856368,0.03999999999999204,99.69,418,
2026-02-06,LXEO,955,0.012142857142857271,0.009999999999999787,7.215,126,
2026-02-06,TREE,711,0.4277358490566047,0.46000000000000085,47.75,53,
2026-02-09,ATEN,638,0.0381617647058824,0.030000000000001137,21.0,272,
2026-02-09,ATEN,645,0.028461538461538694,0.019999999999999574,21.064999999999998,91,
2026-02-10,ASTL,617,0.01013592233009738,0.010000000000000675,5.1850000000000005,515,
2026-02-10,ASTL,618,0.010030911901081936,0.009999999999999787,5.215,647,
2026-02-10,DDOG,955,0.09971168437025932,0.0700000000000216,130.24,659,
2026-02-10,SPOT,955,0.16666228646517126,0.08999999999997499,482.01,761,
2026-02-11,HUM,687,0.33447368421052803,0.3100000000000023,177.97,190,
2026-02-11,VRT,954,0.14206395348836942,0.12000000000000455,248.91500000000002,688,
