month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,6,2,2,33.33333333333333,7,446.7623487910001,-225.77034417390504,336.46566315709515,336.46566315709515,-225.77034417390507
2025-02,8,2,3,25.0,9,441.6000580719994,-161.37595614000006,412.92027266346395,749.3859358205591,-161.37595614000006
2025-03,4,3,0,75.0,5,227.63103511988018,0.0,503.39984732580024,1252.7857831463593,0.0
2025-04,3,2,0,66.66666666666666,3,142.05282419104023,0.0,198.63015600503962,1451.415939151399,0.0
2025-05,4,2,2,50.0,6,729.945355875977,-126.62018529761879,775.037773185052,2226.4537123364507,-85.8008332869257
2025-06,6,2,3,33.33333333333333,11,297.3424637280531,-170.17567301571384,126.6998865046969,2353.153598841148,-203.19154661571386
2025-07,6,2,2,33.33333333333333,6,143.07231889661284,-100.673219264252,140.6962543390281,2493.849853180176,-113.96573659758499
2025-08,3,1,1,33.33333333333333,3,184.78949516800057,-95.15629583035704,89.63319933764353,2583.4830525178195,-95.15629583035704
2025-09,9,2,6,22.22222222222222,16,482.6436105497073,-138.14986274933324,111.37538830104523,2694.858440818865,-420.8459264959978
2025-10,6,3,1,50.0,10,498.06426869499956,-14.534010186666674,649.3520405989466,3344.2104814178115,-14.534010186666677
2025-11,7,2,4,28.57142857142857,14,410.3201018723995,-422.60733895999897,-141.10034331407462,3203.110138103737,-551.4204451864741
2025-12,9,4,3,44.44444444444444,15,405.6879059672002,-256.7906632380952,338.3729533717718,3541.483091475509,-256.7906632380952
2026-01,8,3,4,37.5,12,66.31924842000055,-262.94753527301725,-433.6508942628229,3107.832197212686,-492.2105082801584
2026-02,9,3,3,33.33333333333333,13,317.7292881840004,-337.6383531424998,372.91585181816777,3480.7480490308535,-349.6295743424998
2026-03,8,5,2,62.5,9,614.7390328933327,-123.51949999999957,1537.3151014755736,5018.063150506427,-158.4733174999992
2026-04,12,3,5,25.0,13,274.7504812933337,-117.71174701000037,177.44191194281143,5195.505062449238,-250.91458260285708
2026-05,5,1,3,20.0,6,46.843620108667,-132.89920121988067,-140.32235111121298,5055.182711338025,-140.32235111121298
2026-06,11,4,3,36.36363636363637,16,254.53956967666696,-239.36570079999998,391.0942923380008,5446.277003676026,-239.36570079999998
2026-07,12,7,4,58.333333333333336,20,732.9688303100335,-282.03891333333274,788.1361034794072,6234.413107155433,-515.4667187533304
2026-08,12,3,4,25.0,17,329.29525313070735,-121.16225066666613,308.91048661904296,6543.323593774476,-169.49083866666592
2026-09,4,0,3,0.0,4,0.0,-107.24834999999975,-147.98746599999902,6395.336127774477,-40.73911599999927
