month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,6,2,2,33.33333333333333,7,113.17240698999998,-225.77034417390504,-192.58343383390473,-192.58343383390473,-225.77034417390502
2025-02,8,2,3,25.0,9,110.4884850880002,-161.37595614000006,-142.0422253205354,-334.62565915444014,-161.37595614000006
2025-03,4,3,0,75.0,5,81.5079765359202,0.0,214.73582375567997,-119.88983539876017,0.0
2025-04,3,2,0,66.66666666666666,3,56.57733181400002,0.0,107.37603043607996,-12.513804962680211,0.0
2025-05,4,2,2,50.0,6,209.6122889268469,-126.62018529761879,62.38519184234214,49.87138687966193,-85.80083328692568
2025-06,6,1,4,16.666666666666664,11,92.18005690000025,-170.17567301571384,-188.0891759953032,-138.21778911564127,-203.19154661571386
2025-07,6,3,1,50.0,6,94.27044295661335,-13.292517333332997,228.68826960081412,90.47048048517286,-13.292517333332995
2025-08,3,1,1,33.33333333333333,3,50.41818764799972,-95.15629583035704,-44.738108182357315,45.73237230281554,-95.15629583035704
2025-09,9,2,6,22.22222222222222,16,110.24638553138705,-165.581070749333,-322.127503217275,-276.39513091445946,-448.2771344959976
2025-10,6,3,1,50.0,10,185.48796888399988,-14.534010186666674,336.7757407879476,60.38060987348814,-14.534010186666677
2025-11,7,2,4,28.57142857142857,14,167.29534456439964,-210.88052246666584,-295.4777520400754,-235.09714216658728,-462.7730966044751
2025-12,9,5,2,55.55555555555556,15,127.08591963440016,-256.7906632380952,124.36921745897195,-110.72792470761533,-256.7906632380952
2026-01,8,2,5,25.0,12,66.31924842,-262.94753527301725,-506.54385500282456,-617.2717797104399,-545.0897724268241
2026-02,9,3,3,33.33333333333333,13,66.1536836160002,-337.6383531424998,-216.79374095583262,-834.0655206662725,-349.6295743424998
2026-03,8,5,2,62.5,9,131.4297298641602,-123.51949999999957,258.52604318965507,-575.5394774766174,-158.4733174999991
2026-04,12,3,5,25.0,13,95.37578623066656,-117.71174701000037,-85.15261567218931,-660.6920931488067,-250.91458260285702
2026-05,5,1,3,20.0,6,46.843620108667,-132.89920121988067,-140.32235111121298,-801.0144442600197,-140.32235111121298
2026-06,11,4,3,36.36363636363637,16,70.34478217666663,-239.36570079999998,-105.08496506199984,-906.0994093220195,-269.1227608119997
2026-07,12,6,5,50.0,20,189.4485899147335,-282.03891333333274,31.883041598029592,-874.2163677239898,-515.4667187533305
2026-08,12,5,2,41.66666666666667,17,74.70902132999957,-71.40687399999989,138.50273448284014,-735.7136332411496,-48.32858799999979
2026-09,4,1,2,25.0,4,43.64490570000017,-25.889698666666025,2.9057897000009234,-732.8078435411487,-40.73911599999925
